alarms,tp,fp,recall,precision,median_lead,tp_lead0,fp_lead0,recall_lead0,tp_lead2,fp_lead2,recall_lead2,tp_lead4,fp_lead4,recall_lead4,tp_lead8,fp_lead8,recall_lead8,tp_lead12,fp_lead12,recall_lead12,thr,excess_tp,family,k,q_min,K,M
715,482,233,0.9897330595482546,0.6741258741258741,12.0,482,233,0.9897330595482546,474,203,0.973305954825462,453,169,0.9301848049281314,345,101,0.7084188911704312,251,49,0.5154004106776181,40.823151364197614,231,cusum,-1.25,6,,
649,474,175,0.973305954825462,0.7303543913713405,12.0,474,175,0.973305954825462,470,160,0.9650924024640657,437,127,0.8973305954825462,335,80,0.6878850102669405,241,42,0.4948665297741273,42.464919434367104,215,cusum,-1.25,6,,
590,464,126,0.9527720739219713,0.7864406779661017,11.0,464,126,0.9527720739219713,453,111,0.9301848049281314,414,88,0.8501026694045175,311,65,0.6386036960985626,225,29,0.4620123203285421,44.90887358124189,192,cusum,-1.25,6,,
535,448,87,0.919917864476386,0.8373831775700935,10.0,448,87,0.919917864476386,428,77,0.8788501026694046,389,62,0.7987679671457906,287,41,0.5893223819301848,198,19,0.406570841889117,47.930297360549105,167,cusum,-1.25,6,,
486,425,61,0.8726899383983573,0.8744855967078189,10.0,425,61,0.8726899383983573,411,54,0.8439425051334702,368,44,0.75564681724846,261,30,0.5359342915811088,178,11,0.3655030800821355,50.24105384465811,146,cusum,-1.25,6,,
441,399,42,0.8193018480492813,0.9047619047619048,9.0,399,42,0.8193018480492813,376,37,0.7720739219712526,331,31,0.6796714579055442,236,18,0.48459958932238195,148,7,0.30390143737166325,53.22178940205959,109,cusum,-1.25,6,,
400,375,25,0.7700205338809035,0.9375,8.0,375,25,0.7700205338809035,353,24,0.7248459958932238,300,23,0.6160164271047228,201,11,0.4127310061601643,134,5,0.2751540041067762,55.60542575733092,78,cusum,-1.25,6,,
364,340,24,0.6981519507186859,0.9340659340659341,7.0,340,24,0.6981519507186859,317,23,0.6509240246406571,269,15,0.5523613963039015,159,7,0.3264887063655031,111,3,0.22792607802874743,58.96238179490376,269,cusum,-1.25,6,,
330,315,15,0.6468172484599589,0.9545454545454546,7.0,315,15,0.6468172484599589,289,13,0.5934291581108829,236,11,0.48459958932238195,141,7,0.28952772073921973,92,1,0.188911704312115,61.753625769228535,236,cusum,-1.25,6,,
300,292,8,0.5995893223819302,0.9733333333333334,6.0,292,8,0.5995893223819302,268,8,0.5503080082135524,211,7,0.433264887063655,123,5,0.25256673511293637,76,1,0.15605749486652978,64.05964851379393,211,cusum,-1.25,6,,
272,265,7,0.5441478439425051,0.9742647058823529,6.0,265,7,0.5441478439425051,244,7,0.5010266940451745,183,5,0.3757700205338809,106,3,0.21765913757700206,64,1,0.13141683778234087,66.55184110074418,183,cusum,-1.25,6,,
247,240,7,0.4928131416837782,0.97165991902834,5.0,240,7,0.4928131416837782,211,6,0.433264887063655,160,5,0.32854209445585214,83,3,0.1704312114989733,53,0,0.10882956878850103,69.54713978123021,160,cusum,-1.25,6,,
224,218,6,0.44763860369609854,0.9732142857142857,5.0,218,6,0.44763860369609854,189,6,0.38809034907597534,140,4,0.2874743326488706,73,2,0.14989733059548255,38,0,0.07802874743326489,71.72193063272017,140,cusum,-1.25,6,,
204,198,6,0.406570841889117,0.9705882352941176,5.0,198,6,0.406570841889117,168,6,0.34496919917864477,126,4,0.2587268993839836,66,1,0.13552361396303902,33,0,0.06776180698151951,73.30765109912781,126,cusum,-1.25,6,,
185,179,6,0.3675564681724846,0.9675675675675676,4.0,179,6,0.3675564681724846,157,6,0.32238193018480493,102,4,0.20944558521560575,55,1,0.11293634496919917,29,0,0.059548254620123205,75.18418684005745,102,cusum,-1.25,6,,
168,164,4,0.33675564681724846,0.9761904761904762,4.0,164,4,0.33675564681724846,143,3,0.2936344969199179,93,3,0.19096509240246407,51,1,0.10472279260780287,24,0,0.049281314168377825,76.64181643924198,93,cusum,-1.25,6,,
152,149,3,0.3059548254620123,0.9802631578947368,4.0,149,3,0.3059548254620123,127,3,0.26078028747433263,80,3,0.16427104722792607,46,1,0.0944558521560575,21,0,0.043121149897330596,78.04956440281217,80,cusum,-1.25,6,,
138,135,3,0.27720739219712526,0.9782608695652174,4.0,135,3,0.27720739219712526,113,3,0.23203285420944558,73,2,0.14989733059548255,36,0,0.07392197125256673,16,0,0.03285420944558522,79.7424746137052,73,cusum,-1.25,6,,
126,123,3,0.25256673511293637,0.9761904761904762,4.0,123,3,0.25256673511293637,104,3,0.2135523613963039,71,2,0.1457905544147844,33,0,0.06776180698151951,15,0,0.030800821355236138,80.69202786522948,71,cusum,-1.25,6,,
114,111,3,0.22792607802874743,0.9736842105263158,4.0,111,3,0.22792607802874743,85,3,0.17453798767967146,60,2,0.12320328542094455,27,0,0.055441478439425054,15,0,0.030800821355236138,82.77240275511875,60,cusum,-1.25,6,,
103,100,3,0.2053388090349076,0.970873786407767,4.0,100,3,0.2053388090349076,74,3,0.15195071868583163,56,2,0.11498973305954825,24,0,0.049281314168377825,13,0,0.026694045174537988,84.30578024013643,56,cusum,-1.25,6,,
94,91,3,0.1868583162217659,0.9680851063829787,4.0,91,3,0.1868583162217659,72,2,0.14784394250513347,48,2,0.09856262833675565,24,0,0.049281314168377825,11,0,0.022587268993839837,85.17432246852566,48,cusum,-1.25,6,,
85,83,2,0.1704312114989733,0.9764705882352941,4.0,83,2,0.1704312114989733,67,1,0.1375770020533881,44,0,0.09034907597535935,22,0,0.045174537987679675,11,0,0.022587268993839837,86.18751103169195,44,cusum,-1.25,6,,
77,76,1,0.15605749486652978,0.987012987012987,3.0,76,1,0.15605749486652978,59,0,0.12114989733059549,37,0,0.07597535934291581,20,0,0.04106776180698152,9,0,0.018480492813141684,87.56374515791194,37,cusum,-1.25,6,,
70,70,0,0.1437371663244353,1.0,3.0,70,0,0.1437371663244353,57,0,0.11704312114989733,34,0,0.06981519507186858,20,0,0.04106776180698152,9,0,0.018480492813141684,88.02917751106055,34,cusum,-1.25,6,,
64,64,0,0.13141683778234087,1.0,3.0,64,0,0.13141683778234087,52,0,0.10677618069815195,29,0,0.059548254620123205,19,0,0.039014373716632446,9,0,0.018480492813141684,89.00635305868616,29,cusum,-1.25,6,,
58,58,0,0.11909650924024641,1.0,3.0,58,0,0.11909650924024641,46,0,0.0944558521560575,28,0,0.057494866529774126,16,0,0.03285420944558522,6,0,0.012320328542094456,90.61541036863585,28,cusum,-1.25,6,,
53,53,0,0.10882956878850103,1.0,4.0,53,0,0.10882956878850103,43,0,0.08829568788501027,28,0,0.057494866529774126,14,0,0.028747433264887063,6,0,0.012320328542094456,91.13796446516687,28,cusum,-1.25,6,,
48,48,0,0.09856262833675565,1.0,4.0,48,0,0.09856262833675565,35,0,0.07186858316221766,27,0,0.055441478439425054,12,0,0.024640657084188913,4,0,0.008213552361396304,92.48265061662009,27,cusum,-1.25,6,,
43,43,0,0.08829568788501027,1.0,5.0,43,0,0.08829568788501027,33,0,0.06776180698151951,26,0,0.053388090349075976,12,0,0.024640657084188913,4,0,0.008213552361396304,93.18828917889975,26,cusum,-1.25,6,,
39,39,0,0.08008213552361396,1.0,6.0,39,0,0.08008213552361396,33,0,0.06776180698151951,23,0,0.04722792607802875,11,0,0.022587268993839837,4,0,0.008213552361396304,94.05205238187638,23,cusum,-1.25,6,,
36,36,0,0.07392197125256673,1.0,5.5,36,0,0.07392197125256673,31,0,0.06365503080082136,23,0,0.04722792607802875,8,0,0.01642710472279261,4,0,0.008213552361396304,94.64032027785854,23,cusum,-1.25,6,,
32,32,0,0.06570841889117043,1.0,5.0,32,0,0.06570841889117043,29,0,0.059548254620123205,20,0,0.04106776180698152,7,0,0.014373716632443531,4,0,0.008213552361396304,96.13192109803859,20,cusum,-1.25,6,,
29,29,0,0.059548254620123205,1.0,5.0,29,0,0.059548254620123205,26,0,0.053388090349075976,18,0,0.03696098562628337,4,0,0.008213552361396304,4,0,0.008213552361396304,98.17536796002784,18,cusum,-1.25,6,,
27,27,0,0.055441478439425054,1.0,4.0,27,0,0.055441478439425054,21,0,0.043121149897330596,15,0,0.030800821355236138,4,0,0.008213552361396304,4,0,0.008213552361396304,99.87695230690241,15,cusum,-1.25,6,,
24,24,0,0.049281314168377825,1.0,3.5,24,0,0.049281314168377825,19,0,0.039014373716632446,12,0,0.024640657084188913,4,0,0.008213552361396304,3,0,0.006160164271047228,101.28456885260539,12,cusum,-1.25,6,,
22,22,0,0.045174537987679675,1.0,4.0,22,0,0.045174537987679675,16,0,0.03285420944558522,12,0,0.024640657084188913,4,0,0.008213552361396304,3,0,0.006160164271047228,102.08785241822926,12,cusum,-1.25,6,,
20,20,0,0.04106776180698152,1.0,4.0,20,0,0.04106776180698152,16,0,0.03285420944558522,11,0,0.022587268993839837,4,0,0.008213552361396304,3,0,0.006160164271047228,102.46165559098526,11,cusum,-1.25,6,,
6000,487,5513,1.0,0.08116666666666666,20.0,487,5513,1.0,487,4289,1.0,487,2783,1.0,487,1465,1.0,465,870,0.9548254620123203,14.327956380070868,0,cusum,-1.0,0,,
5447,487,4960,1.0,0.089407013034698,19.0,487,4960,1.0,487,3906,1.0,487,2503,1.0,487,1365,1.0,459,798,0.9425051334702259,14.864175858626496,0,cusum,-1.0,0,,
4945,487,4458,1.0,0.09848331648129424,19.0,487,4458,1.0,487,3478,1.0,487,2274,1.0,487,1257,1.0,453,719,0.9301848049281314,15.44949080009718,0,cusum,-1.0,0,,
4489,487,4002,1.0,0.10848741367787926,19.0,487,4002,1.0,487,3117,1.0,487,2061,1.0,486,1158,0.997946611909651,440,663,0.9034907597535934,16.017366673495317,126,cusum,-1.0,0,,
4076,487,3589,1.0,0.11947988223748773,18.0,487,3589,1.0,487,2760,1.0,487,1856,1.0,485,1065,0.9958932238193019,424,611,0.8706365503080082,16.650887606852763,126,cusum,-1.0,0,,
3700,487,3213,1.0,0.1316216216216216,18.0,487,3213,1.0,487,2488,1.0,487,1691,1.0,483,967,0.9917864476386037,416,569,0.8542094455852156,17.223592281341553,126,cusum,-1.0,0,,
3359,487,2872,1.0,0.14498362607919024,18.0,487,2872,1.0,487,2215,1.0,487,1527,1.0,483,872,0.9917864476386037,405,517,0.8316221765913757,17.854961229015032,126,cusum,-1.0,0,,
3050,487,2563,1.0,0.15967213114754097,18.0,487,2563,1.0,487,2014,1.0,487,1384,1.0,482,774,0.9897330595482546,392,474,0.8049281314168378,18.46491439278061,126,cusum,-1.0,0,,
2769,487,2282,1.0,0.1758757674250632,18.0,487,2282,1.0,487,1797,1.0,487,1238,1.0,482,702,0.9897330595482546,379,439,0.7782340862422998,19.141312186009177,126,cusum,-1.0,0,,
2514,487,2027,1.0,0.19371519490851233,18.0,487,2027,1.0,487,1615,1.0,487,1107,1.0,480,634,0.9856262833675564,372,405,0.7638603696098563,19.77967685751013,126,cusum,-1.0,0,,
2282,487,1795,1.0,0.21340929009640666,17.0,487,1795,1.0,487,1423,1.0,487,977,1.0,478,577,0.9815195071868583,364,379,0.7474332648870636,20.48276140728512,126,cusum,-1.0,0,,
2072,487,1585,1.0,0.23503861003861004,17.0,487,1585,1.0,487,1266,1.0,487,880,1.0,476,539,0.9774127310061602,356,353,0.731006160164271,21.1786937713623,126,cusum,-1.0,0,,
1881,487,1394,1.0,0.25890483785220625,17.0,487,1394,1.0,487,1116,1.0,487,776,1.0,472,498,0.9691991786447639,348,326,0.7145790554414785,21.891472040253717,126,cusum,-1.0,0,,
1707,487,1220,1.0,0.28529584065612185,16.0,487,1220,1.0,487,989,1.0,487,674,1.0,466,458,0.9568788501026694,343,299,0.704312114989733,22.679981622567052,126,cusum,-1.0,0,,
1550,486,1064,0.997946611909651,0.3135483870967742,16.0,486,1064,0.997946611909651,486,855,0.997946611909651,486,600,0.997946611909651,461,400,0.946611909650924,334,274,0.6858316221765913,23.4984847919361,125,cusum,-1.0,0,,
1407,486,921,0.997946611909651,0.34541577825159914,16.0,486,921,0.997946611909651,486,736,0.997946611909651,485,542,0.9958932238193019,450,366,0.9240246406570842,329,246,0.675564681724846,24.26860668543221,124,cusum,-1.0,0,,
1278,486,792,0.997946611909651,0.38028169014084506,16.0,486,792,0.997946611909651,486,633,0.997946611909651,485,484,0.9958932238193019,444,329,0.9117043121149897,324,217,0.6652977412731006,25.07107685321086,124,cusum,-1.0,0,,
1160,486,674,0.997946611909651,0.4189655172413793,15.0,486,674,0.997946611909651,486,561,0.997946611909651,485,439,0.9958932238193019,440,296,0.9034907597535934,321,197,0.6591375770020534,25.860177591684707,124,cusum,-1.0,0,,
1053,486,567,0.997946611909651,0.46153846153846156,15.0,486,567,0.997946611909651,486,467,0.997946611909651,485,380,0.9958932238193019,421,265,0.864476386036961,312,168,0.6406570841889117,27.005957715962385,124,cusum,-1.0,0,,
956,486,470,0.997946611909651,0.5083682008368201,14.0,486,470,0.997946611909651,486,417,0.997946611909651,483,320,0.9917864476386037,413,234,0.8480492813141683,303,148,0.62217659137577,27.95472638104413,261,cusum,-1.0,0,,
868,485,383,0.9958932238193019,0.5587557603686636,14.0,485,383,0.9958932238193019,484,335,0.9938398357289527,480,258,0.9856262833675564,394,188,0.8090349075975359,294,113,0.6036960985626283,29.523896433340564,258,cusum,-1.0,0,,
788,483,305,0.9917864476386037,0.6129441624365483,13.0,483,305,0.9917864476386037,483,269,0.9917864476386037,471,226,0.9671457905544147,381,151,0.7823408624229979,285,88,0.5852156057494866,30.967015304565386,249,cusum,-1.0,0,,
715,478,237,0.9815195071868583,0.6685314685314685,13.0,478,237,0.9815195071868583,475,212,0.9753593429158111,462,176,0.9486652977412731,366,118,0.7515400410677618,274,69,0.5626283367556468,32.60349844081982,240,cusum,-1.0,0,,
649,475,174,0.9753593429158111,0.7318952234206472,12.0,475,174,0.9753593429158111,470,160,0.9650924024640657,449,132,0.9219712525667351,352,88,0.7227926078028748,261,48,0.5359342915811088,34.58125188930617,227,cusum,-1.0,0,,
590,463,127,0.9507186858316222,0.7847457627118644,11.0,463,127,0.9507186858316222,453,114,0.9301848049281314,430,91,0.8829568788501027,328,68,0.6735112936344969,231,35,0.47433264887063653,36.88699816368715,208,cusum,-1.0,0,,
535,446,89,0.9158110882956879,0.8336448598130841,11.0,446,89,0.9158110882956879,439,77,0.9014373716632443,397,66,0.8151950718685832,301,51,0.6180698151950719,199,26,0.4086242299794661,39.22571867865485,175,cusum,-1.0,0,,
486,425,61,0.8726899383983573,0.8744855967078189,10.0,425,61,0.8726899383983573,409,57,0.839835728952772,372,50,0.7638603696098563,273,35,0.5605749486652978,173,17,0.35523613963039014,41.6659655648309,150,cusum,-1.0,0,,
441,397,44,0.8151950718685832,0.9002267573696145,9.0,397,44,0.8151950718685832,384,39,0.7885010266940452,342,35,0.702258726899384,239,26,0.49075975359342916,147,11,0.30184804928131415,44.10098867906105,120,cusum,-1.0,0,,
400,370,30,0.7597535934291582,0.925,8.0,370,30,0.7597535934291582,350,27,0.7186858316221766,305,24,0.6262833675564682,202,17,0.41478439425051333,128,7,0.26283367556468173,46.98578942788614,83,cusum,-1.0,0,,
364,341,23,0.7002053388090349,0.9368131868131868,7.0,341,23,0.7002053388090349,319,22,0.6550308008213552,273,17,0.5605749486652978,170,9,0.3490759753593429,100,3,0.2053388090349076,50.28041812381232,273,cusum,-1.0,0,,
330,313,17,0.6427104722792608,0.9484848484848485,7.0,313,17,0.6427104722792608,294,15,0.6036960985626283,246,13,0.5051334702258727,143,7,0.2936344969199179,86,1,0.17659137577002054,52.6583767504305,246,cusum,-1.0,0,,
300,288,12,0.5913757700205339,0.96,7.0,288,12,0.5913757700205339,269,11,0.5523613963039015,220,9,0.4517453798767967,121,4,0.24845995893223818,72,1,0.14784394250513347,55.32475007546914,220,cusum,-1.0,0,,
272,264,8,0.5420944558521561,0.9705882352941176,6.0,264,8,0.5420944558521561,241,8,0.4948665297741273,188,6,0.3860369609856263,100,4,0.2053388090349076,54,1,0.11088295687885011,58.06343098820859,188,cusum,-1.0,0,,
247,241,6,0.4948665297741273,0.9757085020242915,5.0,241,6,0.4948665297741273,217,6,0.4455852156057495,160,5,0.32854209445585214,81,2,0.16632443531827515,44,0,0.09034907597535935,60.400749307065404,160,cusum,-1.0,0,,
224,218,6,0.44763860369609854,0.9732142857142857,5.0,218,6,0.44763860369609854,194,6,0.39835728952772076,136,4,0.2792607802874743,70,2,0.1437371663244353,34,0,0.06981519507186858,62.590448971310195,136,cusum,-1.0,0,,
204,198,6,0.406570841889117,0.9705882352941176,4.0,198,6,0.406570841889117,174,5,0.35728952772073924,119,4,0.24435318275154005,56,2,0.11498973305954825,30,0,0.061601642710472276,64.52693858997247,119,cusum,-1.0,0,,
185,180,5,0.36960985626283366,0.972972972972973,4.0,180,5,0.36960985626283366,150,5,0.3080082135523614,106,4,0.21765913757700206,53,1,0.10882956878850103,25,0,0.0513347022587269,66.15783042907715,106,cusum,-1.0,0,,
168,164,4,0.33675564681724846,0.9761904761904762,4.0,164,4,0.33675564681724846,141,4,0.28952772073921973,98,3,0.20123203285420946,45,1,0.09240246406570841,24,0,0.049281314168377825,67.11346130783498,98,cusum,-1.0,0,,
152,148,4,0.30390143737166325,0.9736842105263158,4.0,148,4,0.30390143737166325,126,3,0.2587268993839836,83,2,0.1704312114989733,38,0,0.07802874743326489,17,0,0.03490759753593429,68.95791365752326,83,cusum,-1.0,0,,
138,135,3,0.27720739219712526,0.9782608695652174,4.0,135,3,0.27720739219712526,112,3,0.2299794661190965,72,2,0.14784394250513347,31,0,0.06365503080082136,17,0,0.03490759753593429,70.62425958788074,72,cusum,-1.0,0,,
126,123,3,0.25256673511293637,0.9761904761904762,4.0,123,3,0.25256673511293637,103,3,0.21149897330595482,67,2,0.1375770020533881,26,0,0.053388090349075976,15,0,0.030800821355236138,71.81323119086201,67,cusum,-1.0,0,,
114,111,3,0.22792607802874743,0.9736842105263158,3.0,111,3,0.22792607802874743,92,2,0.188911704312115,51,2,0.10472279260780287,24,0,0.049281314168377825,13,0,0.026694045174537988,73.58214660025942,51,cusum,-1.0,0,,
103,101,2,0.20739219712525667,0.9805825242718447,3.0,101,2,0.20739219712525667,85,2,0.17453798767967146,47,1,0.09650924024640657,23,0,0.04722792607802875,13,0,0.026694045174537988,74.6149471612882,47,cusum,-1.0,0,,
94,93,1,0.19096509240246407,0.9893617021276596,3.0,93,1,0.19096509240246407,68,1,0.13963039014373715,38,1,0.07802874743326489,21,0,0.043121149897330596,11,0,0.022587268993839837,76.05043408780485,38,cusum,-1.0,0,,
85,85,0,0.17453798767967146,1.0,3.0,85,0,0.17453798767967146,60,0,0.12320328542094455,33,0,0.06776180698151951,20,0,0.04106776180698152,9,0,0.018480492813141684,77.27225841316013,33,cusum,-1.0,0,,
77,77,0,0.15811088295687886,1.0,3.0,77,0,0.15811088295687886,56,0,0.11498973305954825,33,0,0.06776180698151951,20,0,0.04106776180698152,9,0,0.018480492813141684,77.69549926706203,33,cusum,-1.0,0,,
70,70,0,0.1437371663244353,1.0,2.5,70,0,0.1437371663244353,45,0,0.09240246406570841,32,0,0.06570841889117043,17,0,0.03490759753593429,7,0,0.014373716632443531,79.16107152990392,32,cusum,-1.0,0,,
64,64,0,0.13141683778234087,1.0,3.0,64,0,0.13141683778234087,44,0,0.09034907597535935,30,0,0.061601642710472276,17,0,0.03490759753593429,7,0,0.014373716632443531,79.4115992943017,30,cusum,-1.0,0,,
58,58,0,0.11909650924024641,1.0,4.0,58,0,0.11909650924024641,41,0,0.08418891170431211,30,0,0.061601642710472276,15,0,0.030800821355236138,6,0,0.012320328542094456,80.09696909311658,30,cusum,-1.0,0,,
53,53,0,0.10882956878850103,1.0,4.0,53,0,0.10882956878850103,40,0,0.08213552361396304,30,0,0.061601642710472276,15,0,0.030800821355236138,6,0,0.012320328542094456,80.60306720733641,30,cusum,-1.0,0,,
48,48,0,0.09856262833675565,1.0,4.0,48,0,0.09856262833675565,38,0,0.07802874743326489,28,0,0.057494866529774126,13,0,0.026694045174537988,5,0,0.01026694045174538,81.25942512306013,28,cusum,-1.0,0,,
43,43,0,0.08829568788501027,1.0,4.0,43,0,0.08829568788501027,35,0,0.07186858316221766,25,0,0.0513347022587269,13,0,0.026694045174537988,5,0,0.01026694045174538,82.20236406068526,25,cusum,-1.0,0,,
39,39,0,0.08008213552361396,1.0,5.0,39,0,0.08008213552361396,33,0,0.06776180698151951,23,0,0.04722792607802875,10,0,0.02053388090349076,4,0,0.008213552361396304,83.13104175928483,23,cusum,-1.0,0,,
36,36,0,0.07392197125256673,1.0,4.0,36,0,0.07392197125256673,32,0,0.06570841889117043,20,0,0.04106776180698152,7,0,0.014373716632443531,4,0,0.008213552361396304,84.99270777934342,20,cusum,-1.0,0,,
32,32,0,0.06570841889117043,1.0,4.5,32,0,0.06570841889117043,28,0,0.057494866529774126,18,0,0.03696098562628337,4,0,0.008213552361396304,4,0,0.008213552361396304,86.25430076805283,18,cusum,-1.0,0,,
29,29,0,0.059548254620123205,1.0,4.0,29,0,0.059548254620123205,23,0,0.04722792607802875,16,0,0.03285420944558522,4,0,0.008213552361396304,4,0,0.008213552361396304,87.79779617928176,16,cusum,-1.0,0,,
27,27,0,0.055441478439425054,1.0,4.0,27,0,0.055441478439425054,22,0,0.045174537987679675,14,0,0.028747433264887063,4,0,0.008213552361396304,4,0,0.008213552361396304,88.60020980989636,14,cusum,-1.0,0,,
24,24,0,0.049281314168377825,1.0,4.0,24,0,0.049281314168377825,18,0,0.03696098562628337,13,0,0.026694045174537988,4,0,0.008213552361396304,4,0,0.008213552361396304,89.46175039342972,13,cusum,-1.0,0,,
22,22,0,0.045174537987679675,1.0,4.0,22,0,0.045174537987679675,17,0,0.03490759753593429,12,0,0.024640657084188913,4,0,0.008213552361396304,4,0,0.008213552361396304,90.19425399883373,12,cusum,-1.0,0,,
20,20,0,0.04106776180698152,1.0,4.0,20,0,0.04106776180698152,15,0,0.030800821355236138,11,0,0.022587268993839837,4,0,0.008213552361396304,4,0,0.008213552361396304,90.52369103302826,11,cusum,-1.0,0,,
6000,487,5513,1.0,0.08116666666666666,20.0,487,5513,1.0,487,4289,1.0,487,2783,1.0,487,1465,1.0,465,870,0.9548254620123203,14.327956380070868,0,cusum,-1.0,2,,
5447,487,4960,1.0,0.089407013034698,19.0,487,4960,1.0,487,3906,1.0,487,2503,1.0,487,1365,1.0,459,798,0.9425051334702259,14.864175858626496,0,cusum,-1.0,2,,
4945,487,4458,1.0,0.09848331648129424,19.0,487,4458,1.0,487,3478,1.0,487,2274,1.0,487,1257,1.0,453,719,0.9301848049281314,15.44949080009718,0,cusum,-1.0,2,,
4489,487,4002,1.0,0.10848741367787926,19.0,487,4002,1.0,487,3117,1.0,487,2061,1.0,486,1158,0.997946611909651,440,663,0.9034907597535934,16.017366673495317,126,cusum,-1.0,2,,
4076,487,3589,1.0,0.11947988223748773,18.0,487,3589,1.0,487,2760,1.0,487,1856,1.0,485,1065,0.9958932238193019,424,611,0.8706365503080082,16.650887606852763,126,cusum,-1.0,2,,
3700,487,3213,1.0,0.1316216216216216,18.0,487,3213,1.0,487,2488,1.0,487,1691,1.0,483,967,0.9917864476386037,416,569,0.8542094455852156,17.223592281341553,126,cusum,-1.0,2,,
3359,487,2872,1.0,0.14498362607919024,18.0,487,2872,1.0,487,2215,1.0,487,1527,1.0,483,872,0.9917864476386037,405,517,0.8316221765913757,17.854961229015032,126,cusum,-1.0,2,,
3050,487,2563,1.0,0.15967213114754097,18.0,487,2563,1.0,487,2014,1.0,487,1384,1.0,482,774,0.9897330595482546,392,474,0.8049281314168378,18.46491439278061,126,cusum,-1.0,2,,
2769,487,2282,1.0,0.1758757674250632,18.0,487,2282,1.0,487,1797,1.0,487,1238,1.0,482,702,0.9897330595482546,379,439,0.7782340862422998,19.141312186009177,126,cusum,-1.0,2,,
2514,487,2027,1.0,0.19371519490851233,18.0,487,2027,1.0,487,1615,1.0,487,1107,1.0,480,634,0.9856262833675564,372,405,0.7638603696098563,19.77967685751013,126,cusum,-1.0,2,,
2282,487,1795,1.0,0.21340929009640666,17.0,487,1795,1.0,487,1423,1.0,487,977,1.0,478,577,0.9815195071868583,364,379,0.7474332648870636,20.48276140728512,126,cusum,-1.0,2,,
2072,487,1585,1.0,0.23503861003861004,17.0,487,1585,1.0,487,1266,1.0,487,880,1.0,476,539,0.9774127310061602,356,353,0.731006160164271,21.1786937713623,126,cusum,-1.0,2,,
1881,487,1394,1.0,0.25890483785220625,17.0,487,1394,1.0,487,1116,1.0,487,776,1.0,472,498,0.9691991786447639,348,326,0.7145790554414785,21.891472040253717,126,cusum,-1.0,2,,
1707,487,1220,1.0,0.28529584065612185,16.0,487,1220,1.0,487,989,1.0,487,674,1.0,466,458,0.9568788501026694,343,299,0.704312114989733,22.679981622567052,126,cusum,-1.0,2,,
1550,486,1064,0.997946611909651,0.3135483870967742,16.0,486,1064,0.997946611909651,486,855,0.997946611909651,486,600,0.997946611909651,461,400,0.946611909650924,334,274,0.6858316221765913,23.4984847919361,125,cusum,-1.0,2,,
1407,486,921,0.997946611909651,0.34541577825159914,16.0,486,921,0.997946611909651,486,736,0.997946611909651,485,542,0.9958932238193019,450,366,0.9240246406570842,329,246,0.675564681724846,24.26860668543221,124,cusum,-1.0,2,,
1278,486,792,0.997946611909651,0.38028169014084506,16.0,486,792,0.997946611909651,486,633,0.997946611909651,485,484,0.9958932238193019,444,329,0.9117043121149897,324,217,0.6652977412731006,25.07107685321086,124,cusum,-1.0,2,,
1160,486,674,0.997946611909651,0.4189655172413793,15.0,486,674,0.997946611909651,486,561,0.997946611909651,485,439,0.9958932238193019,440,296,0.9034907597535934,321,197,0.6591375770020534,25.860177591684707,124,cusum,-1.0,2,,
1053,486,567,0.997946611909651,0.46153846153846156,15.0,486,567,0.997946611909651,486,467,0.997946611909651,485,380,0.9958932238193019,421,265,0.864476386036961,312,168,0.6406570841889117,27.005957715962385,124,cusum,-1.0,2,,
956,486,470,0.997946611909651,0.5083682008368201,14.0,486,470,0.997946611909651,486,417,0.997946611909651,483,320,0.9917864476386037,413,234,0.8480492813141683,303,148,0.62217659137577,27.95472638104413,261,cusum,-1.0,2,,
868,485,383,0.9958932238193019,0.5587557603686636,14.0,485,383,0.9958932238193019,484,335,0.9938398357289527,480,258,0.9856262833675564,394,188,0.8090349075975359,294,113,0.6036960985626283,29.523896433340564,258,cusum,-1.0,2,,
788,483,305,0.9917864476386037,0.6129441624365483,13.0,483,305,0.9917864476386037,483,269,0.9917864476386037,471,226,0.9671457905544147,381,151,0.7823408624229979,285,88,0.5852156057494866,30.967015304565386,249,cusum,-1.0,2,,
715,478,237,0.9815195071868583,0.6685314685314685,13.0,478,237,0.9815195071868583,475,212,0.9753593429158111,462,176,0.9486652977412731,366,118,0.7515400410677618,274,69,0.5626283367556468,32.60349844081982,240,cusum,-1.0,2,,
649,475,174,0.9753593429158111,0.7318952234206472,12.0,475,174,0.9753593429158111,470,160,0.9650924024640657,449,132,0.9219712525667351,352,88,0.7227926078028748,261,48,0.5359342915811088,34.58125188930617,227,cusum,-1.0,2,,
590,463,127,0.9507186858316222,0.7847457627118644,11.0,463,127,0.9507186858316222,453,114,0.9301848049281314,430,91,0.8829568788501027,328,68,0.6735112936344969,231,35,0.47433264887063653,36.88699816368715,208,cusum,-1.0,2,,
535,446,89,0.9158110882956879,0.8336448598130841,11.0,446,89,0.9158110882956879,439,77,0.9014373716632443,397,66,0.8151950718685832,301,51,0.6180698151950719,199,26,0.4086242299794661,39.22571867865485,175,cusum,-1.0,2,,
486,425,61,0.8726899383983573,0.8744855967078189,10.0,425,61,0.8726899383983573,409,57,0.839835728952772,372,50,0.7638603696098563,273,35,0.5605749486652978,173,17,0.35523613963039014,41.6659655648309,150,cusum,-1.0,2,,
