failure_type,prefix_queries,cv_scheme,model,feature_scope,n_failure_branches,n_type_positive,heldout_units,brier,log_loss,noise_action_reference,brier_improvement_vs_rate,brier_improvement_vs_rate_ci95_low,brier_improvement_vs_rate_ci95_high,brier_relative_improvement_vs_rate,brier_improvement_vs_noise_action,brier_improvement_vs_noise_action_ci95_low,brier_improvement_vs_noise_action_ci95_high
loop_or_cycling,3,leave_one_worker_out,noise+action+moe_action_within_snapshot,within_snapshot_centered,131,92,4,0.3016856653789281,0.9275419759664703,noise+action_within_snapshot,-0.03711840898487234,-0.07470415477353216,-0.014676719226154655,-0.140298574701878,-0.015915375753120103,-0.028465059697903042,-0.011908666564834462
loop_or_cycling,3,leave_one_worker_out,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,131,92,4,0.28641634462238663,0.9310318310115858,noise+action_within_snapshot,-0.02184908822833083,-0.03607568907045737,-0.01676312476436056,-0.08258424918534904,-0.0006460549965785845,-0.022921719649081164,0.022408243874843522
drop_or_regrasp,1,leave_one_snapshot_out,failure_rate_only,absolute,131,17,13,0.11444144054507831,0.39251862889636174,noise+action,0.0,0.0,0.0,0.0,0.007391477626063613,-0.0012961451056132931,0.016330780619342726
drop_or_regrasp,1,leave_one_snapshot_out,noise+action,absolute,131,17,13,0.12183291817114193,0.4697234665458632,noise+action,-0.007391477626063613,-0.02022806709486342,0.0017367724903218295,-0.06458742209865946,0.0,0.0,0.0
drop_or_regrasp,1,leave_one_snapshot_out,moe_action,absolute,131,17,13,0.1986245575275284,0.6094327707135344,noise+action,-0.08418311698245008,-0.22035278604510802,0.004233348779390271,-0.7355999416076074,-0.07679163935638646,-0.2218072750804839,0.010797135908744059
drop_or_regrasp,1,leave_one_snapshot_out,moe_state,absolute,131,17,13,0.17197603882955534,0.6569639739856291,noise+action,-0.05753459828447704,-0.1803847295314453,0.027378345601730723,-0.5027426953946307,-0.050143120658413434,-0.2223868849297747,0.037068714541239
drop_or_regrasp,1,leave_one_snapshot_out,moe_action+state,absolute,131,17,13,0.2795923598883843,1.9064258674188121,noise+action,-0.16515091934330603,-0.28694920556266046,-0.038024492953361445,-1.443104163637763,-0.15775944171724235,-0.3442926313144078,0.0011136915754727259
drop_or_regrasp,1,leave_one_snapshot_out,noise+action+moe_action,absolute,131,17,13,0.2060619347926496,0.6576647237719404,noise+action,-0.09162049424757122,-0.2790645574895052,0.0038456174571724166,-0.8005884390408564,-0.08422901662150761,-0.2190900995506793,0.0034114188220571457
drop_or_regrasp,1,leave_one_snapshot_out,noise+action+moe_action+state,absolute,131,17,13,0.3088874686793977,1.9873252699808768,noise+action,-0.19444602813431938,-0.35380856569007824,-0.0531207522824607,-1.6990875613604968,-0.18705455050825573,-0.3252091057728695,-0.04194035349552171
drop_or_regrasp,1,leave_one_snapshot_out,noise+action_within_snapshot,within_snapshot_centered,131,17,13,0.11470061548679078,0.40021680777494395,noise+action_within_snapshot,-0.0002591749417124598,-0.00773605068824936,0.010539288590267011,-0.0022646948559719602,0.0,0.0,0.0
drop_or_regrasp,1,leave_one_snapshot_out,moe_action_within_snapshot,within_snapshot_centered,131,17,13,0.12571023634131992,0.4353381411601026,noise+action_within_snapshot,-0.0112687957962416,-0.01755481531237799,-0.004337255103567358,-0.09846779053609378,-0.011009620854529143,-0.01688434812734187,0.0077688631601343
drop_or_regrasp,1,leave_one_snapshot_out,moe_state_within_snapshot,within_snapshot_centered,131,17,13,0.19888393352335407,1.628236807185639,noise+action_within_snapshot,-0.08444249297827576,-0.20669003310730139,0.0011613116887722245,-0.7378663932932057,-0.08418331803656331,-0.19645033526318337,0.005256467381777315
drop_or_regrasp,1,leave_one_snapshot_out,moe_action+state_within_snapshot,within_snapshot_centered,131,17,13,0.13034661521954183,0.6298393863719589,noise+action_within_snapshot,-0.015905174674463503,-0.03046822064969902,0.0017405183659696599,-0.13898090236113797,-0.015645999732751045,-0.03037720749860641,0.007183962506492486
drop_or_regrasp,1,leave_one_snapshot_out,noise+action+moe_action_within_snapshot,within_snapshot_centered,131,17,13,0.12487359367795002,0.4322129279833459,noise+action_within_snapshot,-0.010432153132871701,-0.016447207053501833,-0.003514519188418703,-0.09115712877419166,-0.010172978191159244,-0.020965267794445276,-0.0014647610691217647
drop_or_regrasp,1,leave_one_snapshot_out,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,131,17,13,0.12978566687526716,0.63848031835289,noise+action_within_snapshot,-0.01534422633018886,-0.03406864202437092,-0.0018124928884522635,-0.13407928331822067,-0.0150850513884764,-0.03297256717484687,0.0033767629407946234
drop_or_regrasp,1,leave_one_worker_out,failure_rate_only,absolute,131,17,4,0.12481717417283739,0.4376311438478506,noise+action,0.0,0.0,0.0,0.0,0.010306352021003296,0.004370824364909092,0.013823978907951085
drop_or_regrasp,1,leave_one_worker_out,noise+action,absolute,131,17,4,0.13512352619384072,0.5288877163430218,noise+action,-0.010306352021003296,-0.014109590437872153,-0.005043921806969229,-0.08257158591598812,0.0,0.0,0.0
drop_or_regrasp,1,leave_one_worker_out,moe_action,absolute,131,17,4,0.4347373474514211,1.9159825836713558,noise+action,-0.3099201732785837,-0.4390047529773043,-0.0231018541878365,-2.482993028262518,-0.29961382125758035,-0.4190589031554372,-0.007504617588251876
drop_or_regrasp,1,leave_one_worker_out,moe_state,absolute,131,17,4,0.2884788182237317,1.0764458322002246,noise+action,-0.16366164405089437,-0.2244361299118591,-0.09625033854078766,-1.3112109382020465,-0.1533552920298911,-0.21567761652995326,-0.032239790511943235
drop_or_regrasp,1,leave_one_worker_out,moe_action+state,absolute,131,17,4,0.4430015379777243,2.9424711243275112,noise+action,-0.31818436380488696,-0.5252213998527989,-0.1516077268510808,-2.5492033921893578,-0.3078780117838835,-0.48903845037769555,-0.13001557002107555
drop_or_regrasp,1,leave_one_worker_out,noise+action+moe_action,absolute,131,17,4,0.4263542943755576,1.9807266948973783,noise+action,-0.3015371202027202,-0.4173288542881963,-0.022617320171557494,-2.415830371108822,-0.29123076818171684,-0.39771183447987174,-0.029113923910285052
drop_or_regrasp,1,leave_one_worker_out,noise+action+moe_action+state,absolute,131,17,4,0.43506474351309704,3.1670840650330723,noise+action,-0.31024756934025965,-0.4498742976467978,-0.032791099172866774,-2.485616033180276,-0.2999412173192564,-0.4636646340619213,-0.038973031133716765
drop_or_regrasp,1,leave_one_worker_out,noise+action_within_snapshot,within_snapshot_centered,131,17,4,0.12429158599089778,0.4655396105630914,noise+action_within_snapshot,0.0005255881819396313,-0.010451779996902819,0.013298250772178994,0.004210864293497276,0.0,0.0,0.0
drop_or_regrasp,1,leave_one_worker_out,moe_action_within_snapshot,within_snapshot_centered,131,17,4,0.14084652239314494,0.5249065893772181,noise+action_within_snapshot,-0.016029348220307545,-0.023984664709133175,-0.002040305625068293,-0.12842261753267475,-0.016554936402247172,-0.02617340945241179,-0.004677024333744445
drop_or_regrasp,1,leave_one_worker_out,moe_state_within_snapshot,within_snapshot_centered,131,17,4,0.25145585869361625,2.3662728313126933,noise+action_within_snapshot,-0.12663868452077884,-0.3165729857397768,-0.0018491032130423578,-1.0145934272267625,-0.1271642727027184,-0.3569264488981901,0.011323888231978938
drop_or_regrasp,1,leave_one_worker_out,moe_action+state_within_snapshot,within_snapshot_centered,131,17,4,0.2536486316102995,2.423443829206268,noise+action_within_snapshot,-0.12883145743746205,-0.32307876749745384,-0.007269641050970223,-1.032161305455177,-0.12935704561940167,-0.34630541430175205,0.005322674682988846
drop_or_regrasp,1,leave_one_worker_out,noise+action+moe_action_within_snapshot,within_snapshot_centered,131,17,4,0.13836196495485334,0.5161918338422055,noise+action_within_snapshot,-0.013544790782015923,-0.022573133034332303,0.001088912455471492,-0.10851704400277579,-0.014070378963955554,-0.023105279707258026,-0.0037672144237463207
drop_or_regrasp,1,leave_one_worker_out,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,131,17,4,0.25363831094489814,2.244523040908099,noise+action_within_snapshot,-0.1288211367720607,-0.2886291613502162,-0.007599599553439604,-1.0320786191944942,-0.12934672495400032,-0.3453907311585091,0.0033611110639042634
drop_or_regrasp,3,leave_one_snapshot_out,failure_rate_only,absolute,131,17,13,0.11444144054507831,0.39251862889636174,noise+action,0.0,0.0,0.0,0.0,0.006743707207630298,-0.0007055556786217811,0.016178594256156382
drop_or_regrasp,3,leave_one_snapshot_out,noise+action,absolute,131,17,13,0.12118514775270862,0.4695896197762823,noise+action,-0.006743707207630298,-0.018023876267678735,0.0010839712175530047,-0.05892714365976512,0.0,0.0,0.0
drop_or_regrasp,3,leave_one_snapshot_out,moe_action,absolute,131,17,13,0.1961736575154712,0.6434463798089205,noise+action,-0.08173221697039285,-0.2171617623749507,-0.01992690551368114,-0.7141837483092381,-0.07498850976276256,-0.20261980038652438,0.0009650554698293328
drop_or_regrasp,3,leave_one_snapshot_out,moe_state,absolute,131,17,13,0.18201095689399063,0.9036330024356997,noise+action,-0.06756951634891233,-0.1502488822226087,-0.009419610657715597,-0.5904287470262732,-0.06082580914128202,-0.14950227136905678,-0.01378993879106145
drop_or_regrasp,3,leave_one_snapshot_out,moe_action+state,absolute,131,17,13,0.22503801258774717,1.049884335020545,noise+action,-0.11059657204266882,-0.26514356346739454,-0.005067579940380943,-0.9664031797913711,-0.10385286483503853,-0.22811001429429734,-0.0017344035964997834
drop_or_regrasp,3,leave_one_snapshot_out,noise+action+moe_action,absolute,131,17,13,0.20174330739591448,0.657831314615904,noise+action,-0.08730186685083617,-0.20890090850463777,-0.019615209829717078,-0.7628518693492686,-0.08055815964320587,-0.1703353719768375,-0.011305981931752826
drop_or_regrasp,3,leave_one_snapshot_out,noise+action+moe_action+state,absolute,131,17,13,0.22380794728458453,1.115593435178717,noise+action,-0.10936650673950618,-0.23555719059893632,-0.014279610599063308,-0.955654754244612,-0.10262279953187588,-0.23923521305767903,-0.006798211132342173
drop_or_regrasp,3,leave_one_snapshot_out,noise+action_within_snapshot,within_snapshot_centered,131,17,13,0.12334584204023864,0.4610354690081306,noise+action_within_snapshot,-0.008904401495160346,-0.02182849009826392,-0.0012066290990035676,-0.07780749222265265,0.0,0.0,0.0
drop_or_regrasp,3,leave_one_snapshot_out,moe_action_within_snapshot,within_snapshot_centered,131,17,13,0.11989359594372825,0.451193077282417,noise+action_within_snapshot,-0.005452155398649928,-0.019510667031997005,0.0023964355230344974,-0.04764144328035029,0.0034522460965104155,-0.0014529661830921668,0.00913999440983572
drop_or_regrasp,3,leave_one_snapshot_out,moe_state_within_snapshot,within_snapshot_centered,131,17,13,0.18346746489585827,0.7332042103826918,noise+action_within_snapshot,-0.06902602435077992,-0.1904778277684036,-7.671617536364873e-06,-0.6031558500313589,-0.06012162285561961,-0.1776035522749482,0.015562691418919812
drop_or_regrasp,3,leave_one_snapshot_out,moe_action+state_within_snapshot,within_snapshot_centered,131,17,13,0.1273127341502308,0.6134618158388527,noise+action_within_snapshot,-0.012871293605152484,-0.026961037415826297,3.036728936877205e-05,-0.11247056611527449,-0.0039668921099921374,-0.02010899881561182,0.010259912673745491
drop_or_regrasp,3,leave_one_snapshot_out,noise+action+moe_action_within_snapshot,within_snapshot_centered,131,17,13,0.1200188842496668,0.45292772368252904,noise+action_within_snapshot,-0.005577443704588468,-0.01945598198005267,0.0017487225163604922,-0.048736224203605,0.003326957790571875,-0.0023130703357477117,0.008731518997475169
drop_or_regrasp,3,leave_one_snapshot_out,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,131,17,13,0.12715213147583063,0.5913290453506703,noise+action_within_snapshot,-0.01271069093075231,-0.02893703517863477,0.0008383324102010124,-0.11106720494090241,-0.00380628943559197,-0.0188057241432402,0.010658334607761227
drop_or_regrasp,3,leave_one_worker_out,failure_rate_only,absolute,131,17,4,0.12481717417283739,0.4376311438478506,noise+action,0.0,0.0,0.0,0.0,-0.005806680165678563,-0.01558103486906045,0.002618132740180841
drop_or_regrasp,3,leave_one_worker_out,noise+action,absolute,131,17,4,0.11901049400715885,0.48739870255423645,noise+action,0.005806680165678563,-0.0030616738046787936,0.016767952218244425,0.04652148395570878,0.0,0.0,0.0
drop_or_regrasp,3,leave_one_worker_out,moe_action,absolute,131,17,4,0.2925402144741941,1.0065061501865433,noise+action,-0.16772304030135668,-0.2390369728976956,-0.010423655114122223,-1.3437496996135043,-0.1735297204670352,-0.24075780266660557,-0.053366509116874426
drop_or_regrasp,3,leave_one_worker_out,moe_state,absolute,131,17,4,0.3486228560541248,2.780962032027765,noise+action,-0.2238056818812874,-0.30588276035433637,-0.075299896744419,-1.7930680081843402,-0.22961236204696597,-0.31144491410834607,-0.057101673949688805
drop_or_regrasp,3,leave_one_worker_out,moe_action+state,absolute,131,17,4,0.46848608659962093,3.407774742803124,noise+action,-0.34366891242678355,-0.5582131857735392,-0.06575843930352018,-2.7533784088950517,-0.3494755925924621,-0.4894857616019838,-0.18379689259786142
drop_or_regrasp,3,leave_one_worker_out,noise+action+moe_action,absolute,131,17,4,0.2927402999243042,0.9922717017997806,noise+action,-0.1679231257514668,-0.23378790784198827,-0.01021844228791045,-1.3453527278140391,-0.17372980591714537,-0.23893816050710184,-0.04201079983667384
drop_or_regrasp,3,leave_one_worker_out,noise+action+moe_action+state,absolute,131,17,4,0.4647856692741847,3.4139213326906286,noise+action,-0.3399684951013472,-0.5305604153673584,-0.031819820276531435,-2.7237317088318673,-0.34577517526702584,-0.5489564087414819,-0.07411402868950474
drop_or_regrasp,3,leave_one_worker_out,noise+action_within_snapshot,within_snapshot_centered,131,17,4,0.12904992834875628,0.4852559808120658,noise+action_within_snapshot,-0.004232754175918876,-0.01180372168195869,0.002517148332226836,-0.0339116327858671,0.0,0.0,0.0
drop_or_regrasp,3,leave_one_worker_out,moe_action_within_snapshot,within_snapshot_centered,131,17,4,0.1297353692288583,0.5241109365519195,noise+action_within_snapshot,-0.004918195056020899,-0.01932469941102638,0.010430847134589643,-0.039403191817261894,-0.0006854408801020242,-0.008779910456404486,0.008134338049777978
drop_or_regrasp,3,leave_one_worker_out,moe_state_within_snapshot,within_snapshot_centered,131,17,4,0.24834436292882442,1.8576659233694597,noise+action_within_snapshot,-0.12352718875598699,-0.3212695491192829,-0.0002379330616946976,-0.9896650006267237,-0.11929443458006811,-0.3131287839063153,0.001390931816260392
drop_or_regrasp,3,leave_one_worker_out,moe_action+state_within_snapshot,within_snapshot_centered,131,17,4,0.1617322616910118,0.7844917587527859,noise+action_within_snapshot,-0.03691508751817437,-0.07645461793582338,-0.010262808610393373,-0.2957532708364087,-0.0326823333422555,-0.07588159276626703,-0.005787973428171703
drop_or_regrasp,3,leave_one_worker_out,noise+action+moe_action_within_snapshot,within_snapshot_centered,131,17,4,0.129590767361766,0.5096019122971712,noise+action_within_snapshot,-0.004773593188928578,-0.02691732795745366,0.007061850632974482,-0.03824468243703761,-0.0005408390130097022,-0.006819579531316393,0.008020077608976921
drop_or_regrasp,3,leave_one_worker_out,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,131,17,4,0.15859342964181083,0.769837694568273,noise+action_within_snapshot,-0.03377625546897341,-0.05944142235987816,-0.0013988448757489037,-0.27060583363474167,-0.029543501293054532,-0.06893913190567787,-0.0030798643341186692
goal_regression,1,leave_one_snapshot_out,failure_rate_only,absolute,131,6,13,0.044623560485551904,0.19750344626978267,noise+action,0.0,0.0,0.0,0.0,0.002032418092967957,-0.00042892011992878853,0.004645268150336808
goal_regression,1,leave_one_snapshot_out,noise+action,absolute,131,6,13,0.046655978578519865,0.3094868703212082,noise+action,-0.002032418092967957,-0.0046208415252052895,0.0004964214164818153,-0.04554585225502138,0.0,0.0,0.0
goal_regression,1,leave_one_snapshot_out,moe_action,absolute,131,6,13,0.04902900568417929,0.4297123624236305,noise+action,-0.004405445198627386,-0.007627770061489438,-0.0015122143126805507,-0.09872464569593835,-0.0023730271056594293,-0.005623283824541675,-0.00012242336297245825
goal_regression,1,leave_one_snapshot_out,moe_state,absolute,131,6,13,0.06326722070912676,0.4508708137811187,noise+action,-0.018643660223574842,-0.04030312546609072,-0.0015981226087783712,-0.41779858040712003,-0.016611242130606885,-0.03435087616163075,0.00048309232551509244
goal_regression,1,leave_one_snapshot_out,moe_action+state,absolute,131,6,13,0.05793185115241549,0.4450810045403874,noise+action,-0.01330829066686358,-0.024192026521143276,-0.004333122523798584,-0.29823462139854356,-0.011275872573895623,-0.02348845587827202,-0.0003233825342539802
goal_regression,1,leave_one_snapshot_out,noise+action+moe_action,absolute,131,6,13,0.04944982201115016,0.4436073414050476,noise+action,-0.004826261525598251,-0.007890603075432778,-0.002317451116708441,-0.10815500764805365,-0.002793843432630293,-0.0059588645779406965,-0.0004839347200925209
goal_regression,1,leave_one_snapshot_out,noise+action+moe_action+state,absolute,131,6,13,0.055386849910565604,0.4683697822871537,noise+action,-0.010763289425013707,-0.01900580455064274,-0.00515127879282315,-0.24120194148332508,-0.008730871332045748,-0.01759710001658566,-1.3543746442703135e-05
goal_regression,1,leave_one_snapshot_out,noise+action_within_snapshot,within_snapshot_centered,131,6,13,0.04420518841461967,0.1954826887016855,noise+action_within_snapshot,0.0004183720709322336,-0.0013547254089893595,0.0012546560269971246,0.009375586940618352,0.0,0.0,0.0
goal_regression,1,leave_one_snapshot_out,moe_action_within_snapshot,within_snapshot_centered,131,6,13,0.04738128133415282,0.28687965236453966,noise+action_within_snapshot,-0.0027577208486009156,-0.010390648090552169,0.00491414479766705,-0.061799659610169456,-0.0031760929195331494,-0.012368074577236352,0.0021283645225933967
goal_regression,1,leave_one_snapshot_out,moe_state_within_snapshot,within_snapshot_centered,131,6,13,0.13990725533406806,1.6142268046118102,noise+action_within_snapshot,-0.0952836948485161,-0.297298157602682,0.0008569938313668638,-2.135277727992297,-0.09570206691944837,-0.22014053142622783,-0.0004537369799422259
goal_regression,1,leave_one_snapshot_out,moe_action+state_within_snapshot,within_snapshot_centered,131,6,13,0.05163437405414662,0.3790007020637468,noise+action_within_snapshot,-0.00701081356859472,-0.023775976303328245,0.0003463729771398491,-0.1571101340258284,-0.0074291856395269544,-0.023825101123254422,-0.0006171831735640315
goal_regression,1,leave_one_snapshot_out,noise+action+moe_action_within_snapshot,within_snapshot_centered,131,6,13,0.04770603759671743,0.2924154879243238,noise+action_within_snapshot,-0.003082477111165531,-0.015414557708405417,0.003500178517258983,-0.06907734563591283,-0.0035008491820977643,-0.009949109145462978,0.0031883797071746655
goal_regression,1,leave_one_snapshot_out,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,131,6,13,0.05214308916818285,0.3746932451338858,noise+action_within_snapshot,-0.007519528682630945,-0.0182029932545767,0.0009615558953139927,-0.16851028023784875,-0.007937900753563178,-0.017325387968635537,-0.0009569741108168024
goal_regression,1,leave_one_worker_out,failure_rate_only,absolute,131,6,4,0.04540437251759991,0.21034265635942476,noise+action,0.0,0.0,0.0,0.0,0.0005333964596147265,-0.0006109909171955009,0.0032358206590024285
goal_regression,1,leave_one_worker_out,noise+action,absolute,131,6,4,0.04593776897721465,0.2848335486075832,noise+action,-0.0005333964596147265,-0.002464200338595595,0.0006746008274990551,-0.011747689265124591,0.0,0.0,0.0
goal_regression,1,leave_one_worker_out,moe_action,absolute,131,6,4,0.04606856303692518,0.39964060219831876,noise+action,-0.0006641905193252561,-0.004129996752827847,0.0007251522491704218,-0.014628338252396256,-0.00013079405971053005,-0.0007200546730694881,0.0006072667068190531
goal_regression,1,leave_one_worker_out,moe_state,absolute,131,6,4,0.0487844160400585,0.46626049798579394,noise+action,-0.0033800435224585813,-0.006079888091022942,0.0010858423470501367,-0.07444312816234579,-0.0028466470628438546,-0.0052659016952994195,-0.00014458023125300573
goal_regression,1,leave_one_worker_out,moe_action+state,absolute,131,6,4,0.0461622938563178,0.5242300340489766,noise+action,-0.000757921338717881,-0.002964193325085284,0.0006191848546821559,-0.01669269492545219,-0.00022452487910315454,-0.0006377979457152475,0.00022271424782415965
goal_regression,1,leave_one_worker_out,noise+action+moe_action,absolute,131,6,4,0.0463518420980698,0.4065625716632366,noise+action,-0.0009474695804698693,-0.002805007419788586,0.0007161157400222656,-0.020867364263267938,-0.0004140731208551428,-0.0008213810777903419,-0.00010599569237382616
goal_regression,1,leave_one_worker_out,noise+action+moe_action+state,absolute,131,6,4,0.04606608348256275,0.5317918015138359,noise+action,-0.0006617109649628173,-0.0025737236125950003,0.0008375414169062351,-0.014573727777128093,-0.00012831450534809064,-0.0008369317406647532,0.0004700298405306494
goal_regression,1,leave_one_worker_out,noise+action_within_snapshot,within_snapshot_centered,131,6,4,0.04483680285505522,0.21509037597100666,noise+action_within_snapshot,0.0005675696625447128,-0.0008191743226077818,0.001732547914842326,0.012500330498449418,0.0,0.0,0.0
goal_regression,1,leave_one_worker_out,moe_action_within_snapshot,within_snapshot_centered,131,6,4,0.04638481871180348,0.3374949334256495,noise+action_within_snapshot,-0.0009804461942035617,-0.0069094748460549055,0.0061750055260783795,-0.02159365144455009,-0.001548015856748275,-0.007459822039033903,0.004248486685790309
goal_regression,1,leave_one_worker_out,moe_state_within_snapshot,within_snapshot_centered,131,6,4,0.11430313463787166,1.2359385784691672,noise+action_within_snapshot,-0.06889876212027174,-0.19553121463625403,-8.799905917545244e-05,-1.5174477324527453,-0.06946633178281646,-0.1846556440437047,0.0001194058843827445
goal_regression,1,leave_one_worker_out,moe_action+state_within_snapshot,within_snapshot_centered,131,6,4,0.19727549539950495,2.5354206130196206,noise+action_within_snapshot,-0.15187112288190505,-0.3547999827918211,0.002426762604713945,-3.3448567717357145,-0.15243869254444975,-0.39106916979129447,0.0011715040595795321
goal_regression,1,leave_one_worker_out,noise+action+moe_action_within_snapshot,within_snapshot_centered,131,6,4,0.04568836190932087,0.3452847535491093,noise+action_within_snapshot,-0.0002839893917209436,-0.004264199052330284,0.005919117472040873,-0.006254670552067688,-0.0008515590542656566,-0.005273933105932116,0.0036987786360476475
goal_regression,1,leave_one_worker_out,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,131,6,4,0.1970193101443826,2.537713335417591,noise+action_within_snapshot,-0.1516149376267827,-0.39450813961378817,0.002042313156854055,-3.3392144681222673,-0.1521825072893274,-0.3130636414427704,0.0015543827675123076
goal_regression,3,leave_one_snapshot_out,failure_rate_only,absolute,131,6,13,0.044623560485551904,0.19750344626978267,noise+action,0.0,0.0,0.0,0.0,0.0017864633066229927,-5.86055370943386e-05,0.0038898061186691097
goal_regression,3,leave_one_snapshot_out,noise+action,absolute,131,6,13,0.0464100237921749,0.34471337999183366,noise+action,-0.0017864633066229927,-0.004330325212199936,0.00038342938641930835,-0.04003408260534049,0.0,0.0,0.0
goal_regression,3,leave_one_snapshot_out,moe_action,absolute,131,6,13,0.051431123943128994,0.5509284655773031,noise+action,-0.006807563457577084,-0.015101465298792248,3.250312735891001e-05,-0.152555362761365,-0.005021100150954093,-0.015440337077963972,0.00044286059605944903
goal_regression,3,leave_one_snapshot_out,moe_state,absolute,131,6,13,0.07015022915329064,0.4705164629629058,noise+action,-0.025526668667738738,-0.05957682393025415,-0.0013960032727309355,-0.57204464166421,-0.023740205361115742,-0.06214836423083067,0.0011094838550050165
goal_regression,3,leave_one_snapshot_out,moe_action+state,absolute,131,6,13,0.04682417396545133,0.5445610197292416,noise+action,-0.0022006134798994185,-0.0047979731742694666,-0.0001763623076916193,-0.04931505814315124,-0.000414150173276426,-0.0014567643026976156,9.236740656321444e-05
goal_regression,3,leave_one_snapshot_out,noise+action+moe_action,absolute,131,6,13,0.05226805132607042,0.577351489870131,noise+action,-0.00764449084051852,-0.015173262644574127,-0.00025371268429561395,-0.17131064301768642,-0.005858027533895527,-0.012023342882284465,0.0003741766272500731
goal_regression,3,leave_one_snapshot_out,noise+action+moe_action+state,absolute,131,6,13,0.04669893508810488,0.5453140986859362,noise+action,-0.0020753746025529776,-0.004566258128699877,0.000542536769325228,-0.0465084941669981,-0.00028891129592998477,-0.0014085250063071361,0.0005878315924192087
goal_regression,3,leave_one_snapshot_out,noise+action_within_snapshot,within_snapshot_centered,131,6,13,0.04585682471074554,0.2542828958022915,noise+action_within_snapshot,-0.0012332642251936387,-0.0030031275482472904,0.0004640200738786706,-0.0276370646307558,0.0,0.0,0.0
goal_regression,3,leave_one_snapshot_out,moe_action_within_snapshot,within_snapshot_centered,131,6,13,0.04283850678976338,0.3223221986363751,noise+action_within_snapshot,0.001785053695788526,0.0005430205811413454,0.004334724775157459,0.04000249366848452,0.0030183179209821646,0.0002718105341409907,0.0063881536187358
goal_regression,3,leave_one_snapshot_out,moe_state_within_snapshot,within_snapshot_centered,131,6,13,0.05216081010824989,0.42795617966340427,noise+action_within_snapshot,-0.007537249622697981,-0.02150298396773534,0.0023055888284781202,-0.16890740094884119,-0.006303985397504344,-0.024110179555030347,0.005669140554484832
goal_regression,3,leave_one_snapshot_out,moe_action+state_within_snapshot,within_snapshot_centered,131,6,13,0.052725985231156666,0.3889513125701784,noise+action_within_snapshot,-0.00810242474560476,-0.025905296291815254,0.0007816054518199199,-0.18157279825817893,-0.006869160520411124,-0.017299330745852468,0.0023853342672073086
goal_regression,3,leave_one_snapshot_out,noise+action+moe_action_within_snapshot,within_snapshot_centered,131,6,13,0.04305014615417623,0.32486807308979077,noise+action_within_snapshot,0.0015734143313756728,0.0001082128339670721,0.0029236228359947954,0.03525972186565231,0.0028066785565693114,0.000883485139891607,0.0054560966686036435
goal_regression,3,leave_one_snapshot_out,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,131,6,13,0.05287799530809664,0.40198847763494155,noise+action_within_snapshot,-0.008254434822544742,-0.02093679127060162,0.0016087629734763253,-0.1849792964238553,-0.007021170597351104,-0.0161600924452607,0.0019821789025193043
goal_regression,3,leave_one_worker_out,failure_rate_only,absolute,131,6,4,0.04540437251759991,0.21034265635942476,noise+action,0.0,0.0,0.0,0.0,0.0004068308684367846,-0.000972090116756033,0.002674000857229466
goal_regression,3,leave_one_worker_out,noise+action,absolute,131,6,4,0.04581120338603671,0.3360954141368871,noise+action,-0.0004068308684367846,-0.0026954947259474607,0.0009061980504075325,-0.008960169381904495,0.0,0.0,0.0
goal_regression,3,leave_one_worker_out,moe_action,absolute,131,6,4,0.04580459071517717,0.5908839315879629,noise+action,-0.00040021819757723467,-0.0033799504288839193,0.0010896854059197717,-0.008814529865424298,6.6126708595501645e-06,-0.0002780486732373362,0.0002923127246507419
goal_regression,3,leave_one_worker_out,moe_state,absolute,131,6,4,0.1795430044925553,1.2578544303399921,noise+action,-0.13413863197495537,-0.3018337491189072,-0.003826593340817388,-2.954310885432009,-0.13373180110651856,-0.31617738710513954,-0.005214526854128161
goal_regression,3,leave_one_worker_out,moe_action+state,absolute,131,6,4,0.04582329485693074,0.6184219977179829,noise+action,-0.00041892233933080403,-0.0037254261375217423,0.0011900820145658482,-0.009226475691706098,-1.2091470894019563e-05,-0.0001701019975585563,0.00018644155401590151
goal_regression,3,leave_one_worker_out,noise+action+moe_action,absolute,131,6,4,0.04581101770415651,0.5884909398144281,noise+action,-0.0004066451865565892,-0.003725420160046244,0.0011806396189001974,-0.008956079866514243,1.8568188019560351e-07,-0.0001833103263345525,0.0002777935829498453
goal_regression,3,leave_one_worker_out,noise+action+moe_action+state,absolute,131,6,4,0.04582875617636812,0.6144185364574609,noise+action,-0.0004243836587681971,-0.0021526603783607805,0.0011432920253835143,-0.009346757486929149,-1.7552790331412694e-05,-0.00020530695288591824,0.0002082008965513876
goal_regression,3,leave_one_worker_out,noise+action_within_snapshot,within_snapshot_centered,131,6,4,0.045849776708801616,0.24870243180872761,noise+action_within_snapshot,-0.0004454041912016988,-0.002766267120392144,0.0005390110541142146,-0.009809720220867462,0.0,0.0,0.0
