method,family,threshold_mode,runtime_task_identity,config,source,alarms,tp,fp,precision,recall,timely_fpr,mean_matched_prior,lift,published_tp,published_fp,reproduces_published,alarms_on_timely_success,alarms_on_late_success_plus10,alarms_on_persistent_failure,recall_persistent,recall_late,mode_dropped_n,mode_dropped_hit,mode_dropped_recall,mode_dropped_persistent_n,mode_no_grasp_n,mode_no_grasp_hit,mode_no_grasp_recall,mode_no_grasp_persistent_n,mode_moved_unmet_n,mode_moved_unmet_hit,mode_moved_unmet_recall,mode_moved_unmet_persistent_n,mode_regressed_n,mode_regressed_hit,mode_regressed_recall,mode_regressed_persistent_n,mode_released_outside_n,mode_released_outside_hit,mode_released_outside_recall,mode_released_outside_persistent_n,mode_no_contact_n,mode_no_contact_hit,mode_no_contact_recall,mode_no_contact_persistent_n,mode_timeout_holding_n,mode_timeout_holding_hit,mode_timeout_holding_recall,mode_timeout_holding_persistent_n,mode_mechanism_n,mode_mechanism_hit,mode_mechanism_recall,mode_mechanism_persistent_n,mode_no_progress_n,mode_no_progress_hit,mode_no_progress_recall,mode_no_progress_persistent_n,worst_mode_recall,worst_mode_name,mean_mode_recall,modes_scored_n,alarm_chunk_q25,alarm_chunk_median,alarm_chunk_q75,remaining_budget_q25,remaining_budget_median,remaining_budget_q75,matched_prior_q25,matched_prior_median,matched_prior_q75,lead_median,early_tp,early_fp,early_precision,early_share_of_tp,budget0_tp,budget0_fp,budget0_precision,budget2_tp,budget2_fp,budget2_precision,budget4_tp,budget4_fp,budget4_precision,budget8_tp,budget8_fp,budget8_precision,budget12_tp,budget12_fp,budget12_precision,budget_won,budget_ceiling,frac_of_ceiling,avg_budget_per_tp,budget_wasted_fp,gain_per_loss,missed_risks,miss_dropped,miss_no_grasp,miss_moved_unmet,miss_regressed,miss_released_outside,miss_no_contact,miss_timeout_holding,miss_mechanism,miss_no_progress,missed_persistent,missed_late
state_action_alignment|per_task,frame_survey/token_graph,per_task,True,L4 | high | w4 | k4 | q0.95,moe-two-tier-0906/results/development_first_alarms.npz,31,26,5,0.8387096774193549,0.053388090349075976,0.0003493327744008943,0.311901000529468,2.6890252868557716,,,,5,1,25,0.05470459518599562,0.03333333333333333,218,19,0.0871559633027523,209,116,1,0.008620689655172414,111,72,1,0.013888888888888888,67,28,1,0.03571428571428571,28,18,4,0.2222222222222222,15,14,0,0.0,14,14,0,0.0,6,6,0,0.0,6,1,0,0.0,1,0.0,no_contact,0.0525145785404745,7,14.0,16.0,28.0,12.0,15.0,18.0,0.17435897435897435,0.20278330019880716,0.41324675324675325,15.0,15,4,0.7894736842105263,0.5769230769230769,26,5,0.8387096774193549,24,5,0.8275862068965517,24,5,0.8275862068965517,24,5,0.8275862068965517,21,4,0.84,370,15003,0.024661734319802706,14.23076923076923,108,3.425925925925926,461,199,115,71,27,14,14,14,6,1,432,29
state_action_alignment|global,frame_survey/token_graph,global,False,L14 | high | w4 | k4 | q0.975,moe-two-tier-0906/results/development_first_alarms.npz,32,26,6,0.8125,0.053388090349075976,0.00041919932928107315,0.5362986483126245,1.5150140738866256,,,,6,3,23,0.05032822757111598,0.1,218,14,0.06422018348623854,209,116,3,0.02586206896551724,111,72,4,0.05555555555555555,67,28,3,0.10714285714285714,28,18,1,0.05555555555555555,15,14,0,0.0,14,14,0,0.0,6,6,1,0.16666666666666666,6,1,0,0.0,1,0.0,no_contact,0.04404803152938914,7,28.75,31.5,35.0,12.25,16.0,20.25,0.4111111111111111,0.4378698224852071,0.4929763108478983,16.0,2,0,1.0,0.07692307692307693,26,6,0.8125,24,6,0.8,23,6,0.7931034482758621,20,6,0.7692307692307693,18,6,0.75,363,15003,0.02419516096780644,13.961538461538462,116,3.1293103448275863,461,204,113,68,25,17,14,14,5,1,434,27
conditional_energy|per_task,frame_survey/token_graph,per_task,True,L4 | low | w4 | k4 | q0.95,moe-two-tier-0906/results/development_first_alarms.npz,31,26,5,0.8387096774193549,0.053388090349075976,0.0003493327744008943,0.3155289286093221,2.658107074732975,,,,5,1,25,0.05470459518599562,0.03333333333333333,218,19,0.0871559633027523,209,116,1,0.008620689655172414,111,72,1,0.013888888888888888,67,28,1,0.03571428571428571,28,18,4,0.2222222222222222,15,14,0,0.0,14,14,0,0.0,6,6,0,0.0,6,1,0,0.0,1,0.0,no_contact,0.0525145785404745,7,14.0,16.0,28.0,12.0,15.0,18.0,0.17435897435897435,0.20278330019880716,0.41324675324675325,15.0,15,4,0.7894736842105263,0.5769230769230769,26,5,0.8387096774193549,24,5,0.8275862068965517,24,5,0.8275862068965517,24,5,0.8275862068965517,21,4,0.84,367,15003,0.024461774311804307,14.115384615384615,108,3.3981481481481484,461,199,115,71,27,14,14,14,6,1,432,29
conditional_energy|global,frame_survey/token_graph,global,False,L14 | low | w4 | k4 | q0.975,moe-two-tier-0906/results/development_first_alarms.npz,32,26,6,0.8125,0.053388090349075976,0.00041919932928107315,0.5362986483126245,1.5150140738866256,,,,6,3,23,0.05032822757111598,0.1,218,14,0.06422018348623854,209,116,3,0.02586206896551724,111,72,4,0.05555555555555555,67,28,3,0.10714285714285714,28,18,1,0.05555555555555555,15,14,0,0.0,14,14,0,0.0,6,6,1,0.16666666666666666,6,1,0,0.0,1,0.0,no_contact,0.04404803152938914,7,28.75,31.5,35.0,12.25,16.0,20.25,0.4111111111111111,0.4378698224852071,0.4929763108478983,16.0,2,0,1.0,0.07692307692307693,26,6,0.8125,24,6,0.8,23,6,0.7931034482758621,20,6,0.7692307692307693,18,6,0.75,363,15003,0.02419516096780644,13.961538461538462,116,3.1293103448275863,461,204,113,68,25,17,14,14,5,1,434,27
conditional_effective_rank|per_task,frame_survey/token_graph,per_task,True,L13 | low | w4 | k4 | q0.9,moe-two-tier-0906/results/development_first_alarms.npz,138,118,20,0.855072463768116,0.24229979466119098,0.0013973310976035773,0.6713141051391751,1.2737293276309822,,,,20,1,117,0.25601750547045954,0.03333333333333333,218,80,0.3669724770642202,209,116,15,0.12931034482758622,111,72,13,0.18055555555555555,67,28,1,0.03571428571428571,28,18,3,0.16666666666666666,15,14,2,0.14285714285714285,14,14,0,0.0,6,6,4,0.6666666666666666,6,1,0,0.0,1,0.0,timeout_holding,0.14601092466935103,7,16.0,20.0,24.75,2.0,5.0,14.0,0.21074380165289255,0.9714285714285714,1.0,4.0,26,16,0.6190476190476191,0.22033898305084745,118,20,0.855072463768116,96,20,0.8275862068965517,77,20,0.7938144329896907,38,20,0.6551724137931034,36,20,0.6428571428571429,876,15003,0.05838832233553289,7.423728813559322,444,1.972972972972973,369,138,101,59,27,15,12,14,2,1,340,29
conditional_effective_rank|global,frame_survey/token_graph,global,False,L3 | high | w4 | k4 | q0.925,moe-two-tier-0906/results/development_first_alarms.npz,62,42,20,0.6774193548387096,0.08624229979466119,0.0013973310976035773,0.22657068539306316,2.9898808562259394,,,,20,2,40,0.087527352297593,0.06666666666666667,218,8,0.03669724770642202,209,116,21,0.1810344827586207,111,72,5,0.06944444444444445,67,28,3,0.10714285714285714,28,18,0,0.0,15,14,4,0.2857142857142857,14,14,1,0.07142857142857142,6,6,0,0.0,6,1,0,0.0,1,0.0,released_outside,0.10735169845645734,7,21.0,22.0,25.75,25.25,29.0,30.0,0.09749670619235837,0.11929070392262224,0.3148484848484848,29.0,27,17,0.6136363636363636,0.6428571428571429,42,20,0.6774193548387096,42,20,0.6774193548387096,42,20,0.6774193548387096,41,20,0.6721311475409836,39,20,0.6610169491525424,1060,15003,0.07065253615943477,25.238095238095237,583,1.8181818181818181,445,210,95,67,25,18,10,13,6,1,417,28
partial_edge_std|per_task,frame_survey/token_graph,per_task,True,L15 | low | w4 | k4 | q0.9,moe-two-tier-0906/results/development_first_alarms.npz,103,93,10,0.9029126213592233,0.19096509240246407,0.0006986655488017886,0.6800874377704904,1.3276419636851606,,,,10,5,88,0.1925601750547046,0.16666666666666666,218,58,0.26605504587155965,209,116,13,0.11206896551724138,111,72,8,0.1111111111111111,67,28,7,0.25,28,18,6,0.3333333333333333,15,14,1,0.07142857142857142,14,14,0,0.0,6,6,0,0.0,6,1,0,0.0,1,0.0,timeout_holding,0.1634281467516881,7,15.0,19.0,22.0,2.0,6.0,15.0,0.17435897435897435,0.9532710280373832,1.0,5.0,24,5,0.8275862068965517,0.25806451612903225,93,10,0.9029126213592233,75,10,0.8823529411764706,56,10,0.8484848484848485,36,10,0.782608695652174,30,9,0.7692307692307693,700,15003,0.04665733519962674,7.526881720430108,205,3.4146341463414633,394,160,103,64,21,12,13,14,6,1,369,25
partial_edge_std|global,frame_survey/token_graph,global,False,L3 | high | w4 | k4 | q0.9,moe-two-tier-0906/results/development_first_alarms.npz,109,69,40,0.6330275229357798,0.14168377823408623,0.0027946621952071545,0.21558892757931186,2.9362710323001107,,,,40,3,66,0.14442013129102846,0.1,218,6,0.027522935779816515,209,116,41,0.35344827586206895,111,72,7,0.09722222222222222,67,28,5,0.17857142857142858,28,18,0,0.0,15,14,9,0.6428571428571429,14,14,1,0.07142857142857142,6,6,0,0.0,6,1,0,0.0,1,0.0,released_outside,0.19586436810303579,7,20.0,21.0,22.0,28.0,29.0,30.0,0.09749670619235837,0.11929070392262224,0.1487935656836461,29.0,52,34,0.6046511627906976,0.7536231884057971,69,40,0.6330275229357798,67,40,0.6261682242990654,67,40,0.6261682242990654,61,40,0.6039603960396039,58,40,0.5918367346938775,1748,15003,0.11651003132706791,25.333333333333332,1160,1.506896551724138,418,212,75,65,23,18,5,13,6,1,391,27
expert_load_effective_rank|per_task,frame_survey/expert_load,per_task,True,L3 | low | w4 | k4 | q0.85,moe-two-tier-0906/results/development_first_alarms.npz,367,322,45,0.8773841961852861,0.6611909650924025,0.0031439949696080486,0.6038428966079253,1.453000774065528,,,,45,14,308,0.6739606126914661,0.4666666666666667,218,187,0.8577981651376146,209,116,52,0.4482758620689655,111,72,44,0.6111111111111112,67,28,19,0.6785714285714286,28,18,13,0.7222222222222222,15,14,4,0.2857142857142857,14,14,3,0.21428571428571427,6,6,0,0.0,6,1,0,0.0,1,0.21428571428571427,timeout_holding,0.5454255413016204,7,15.0,19.0,29.0,5.0,10.0,17.0,0.33761703412866206,0.5930232558139535,0.9779735682819384,9.0,58,32,0.6444444444444445,0.18012422360248448,322,45,0.8773841961852861,314,45,0.8746518105849582,278,44,0.8633540372670807,186,43,0.8122270742358079,108,39,0.7346938775510204,3278,15003,0.21848963540625208,10.180124223602485,1062,3.086629001883239,165,31,64,28,9,5,10,11,6,1,149,16
expert_load_effective_rank|global,frame_survey/expert_load,global,False,L3 | low | w4 | k4 | q0.925,moe-two-tier-0906/results/development_first_alarms.npz,229,214,15,0.9344978165938864,0.4394250513347023,0.0010479983232026828,0.7719441899794607,1.2105769156948392,,,,15,14,200,0.437636761487965,0.4666666666666667,218,110,0.5045871559633027,209,116,54,0.46551724137931033,111,72,29,0.4027777777777778,67,28,12,0.42857142857142855,28,18,6,0.3333333333333333,15,14,1,0.07142857142857142,14,14,2,0.14285714285714285,6,6,0,0.0,6,1,0,0.0,1,0.07142857142857142,no_contact,0.3355818073301239,7,16.0,19.0,35.0,4.0,6.0,12.0,0.444,0.9652173913043478,0.984375,6.0,12,8,0.6,0.056074766355140186,214,15,0.9344978165938864,205,15,0.9318181818181818,173,15,0.9202127659574468,73,13,0.8488372093023255,46,12,0.7931034482758621,1691,15003,0.11271079117509832,7.901869158878505,248,6.818548387096774,273,108,62,43,16,12,13,12,6,1,257,16
combo:G-A,combination_rules,global,False,cascade|global|all12|0.99|0.85|2|-1|2,moe-combination-rules-0906/results/alarms/development_main_alarms.npz (rebuilt through combination_core),256,249,7,0.97265625,0.5112936344969199,0.000489065884161252,0.7453953117144703,1.3048864605316755,249.0,7.0,True,7,16,233,0.5098468271334792,0.5333333333333333,218,118,0.5412844036697247,209,116,75,0.646551724137931,111,72,28,0.3888888888888889,67,28,13,0.4642857142857143,28,18,6,0.3333333333333333,15,14,1,0.07142857142857142,14,14,7,0.5,6,6,1,0.16666666666666666,6,1,0,0.0,1,0.07142857142857142,no_contact,0.4208246622491663,7,17.0,21.0,36.0,3.0,6.0,14.0,0.444,0.9631281761716544,1.0,6.0,14,0,1.0,0.05622489959839357,249,7,0.97265625,213,7,0.9681818181818181,180,7,0.9625668449197861,114,7,0.9421487603305785,91,6,0.9381443298969072,2052,15003,0.1367726454709058,8.240963855421686,115,17.843478260869563,238,100,41,44,15,12,13,7,5,1,224,14
combo:G-B,combination_rules,global,False,quorum|global|all12|0.99|0.99|1|0|1,moe-combination-rules-0906/results/alarms/development_main_alarms.npz (rebuilt through combination_core),277,267,10,0.9638989169675091,0.5482546201232033,0.0006986655488017886,0.7219456329929812,1.335140588040485,267.0,10.0,True,10,17,250,0.5470459518599562,0.5666666666666667,218,125,0.573394495412844,209,116,75,0.646551724137931,111,72,29,0.4027777777777778,67,28,13,0.4642857142857143,28,18,11,0.6111111111111112,15,14,1,0.07142857142857142,14,14,9,0.6428571428571429,6,6,3,0.5,6,1,1,1.0,1,0.07142857142857142,no_contact,0.4874866481444418,7,17.0,21.0,35.0,3.0,7.0,15.0,0.4378698224852071,0.9446808510638298,1.0,6.0,18,3,0.8571428571428571,0.06741573033707865,267,10,0.9638989169675091,230,10,0.9583333333333334,194,10,0.9509803921568627,126,10,0.9264705882352942,99,8,0.9252336448598131,2274,15003,0.15156968606278745,8.51685393258427,150,15.16,220,93,41,43,15,7,13,5,3,0,207,13
combo:P-C,combination_rules,per_task,True,quorum|per_task|dedup11|0.8|0.8|4|-1|1,moe-combination-rules-0906/results/alarms/development_main_alarms.npz (rebuilt through combination_core),379,339,40,0.8944591029023746,0.6960985626283368,0.0027946621952071545,0.6470238669766877,1.3824205698653185,339.0,40.0,True,40,15,324,0.7089715536105032,0.5,218,203,0.9311926605504587,209,116,37,0.31896551724137934,111,72,45,0.625,67,28,20,0.7142857142857143,28,18,17,0.9444444444444444,15,14,4,0.2857142857142857,14,14,8,0.5714285714285714,6,6,5,0.8333333333333334,6,1,0,0.0,1,0.2857142857142857,no_contact,0.6272901705235505,7,16.0,19.0,26.0,4.0,7.0,16.5,0.354127395647343,0.864406779661017,0.9932935618193466,6.0,65,22,0.7471264367816092,0.19174041297935104,339,40,0.8944591029023746,326,40,0.8907103825136612,258,40,0.8657718120805369,150,38,0.7978723404255319,112,33,0.7724137931034483,3060,15003,0.20395920815836832,9.026548672566372,802,3.8154613466334166,148,15,79,27,8,1,10,6,1,1,133,15
build:OR_crossframe_global,constructed,global,False,mobility|global OR flow_path|global OR expert_load_effective_rank|global,built here from moe-two-tier-0906 development head arrays,362,334,28,0.9226519337016574,0.6858316221765913,0.001956263536645008,0.6481742277912209,1.423462850174979,,,,28,19,315,0.6892778993435449,0.6333333333333333,218,159,0.7293577981651376,209,116,85,0.7327586206896551,111,72,39,0.5416666666666666,67,28,21,0.75,28,18,10,0.5555555555555556,15,14,3,0.21428571428571427,14,14,11,0.7857142857142857,6,6,5,0.8333333333333334,6,1,1,1.0,1,0.21428571428571427,no_contact,0.615619805868145,7,16.0,26.0,34.0,5.0,10.0,17.0,0.43106796116504853,0.48577680525164113,0.984375,9.0,31,14,0.6888888888888889,0.09281437125748503,334,28,0.9226519337016574,318,28,0.9190751445086706,277,28,0.9081967213114754,176,26,0.8712871287128713,147,24,0.8596491228070176,3449,15003,0.2298873558621609,10.326347305389222,508,6.789370078740157,153,59,31,33,7,8,11,3,1,0,142,11
build:AND_mobility_expertload_global,constructed,global,False,mobility|global AND expert_load_effective_rank|global,built here from moe-two-tier-0906 development head arrays,66,63,3,0.9545454545454546,0.1293634496919918,0.00020959966464053657,0.7346237304132275,1.2993664852189306,,,,3,6,57,0.12472647702407003,0.2,218,16,0.07339449541284404,209,116,28,0.2413793103448276,111,72,8,0.1111111111111111,67,28,10,0.35714285714285715,28,18,0,0.0,15,14,0,0.0,14,14,1,0.07142857142857142,6,6,0,0.0,6,1,0,0.0,1,0.0,released_outside,0.12206519220574448,7,36.0,40.0,45.0,6.0,11.0,15.0,0.45962732919254656,0.8043478260869565,0.9652173913043478,11.0,1,0,1.0,0.015873015873015872,63,3,0.9545454545454546,59,3,0.9516129032258065,55,3,0.9482758620689655,38,3,0.926829268292683,27,2,0.9310344827586207,650,15003,0.043324668399653404,10.317460317460318,44,14.772727272727273,424,202,88,64,18,18,14,13,6,1,400,24
build:AND_mobility_flowsettling_per_task,constructed,per_task,True,mobility|per_task AND flow_settling_log_ratio|per_task,built here from moe-two-tier-0906 development head arrays,184,183,1,0.9945652173913043,0.3757700205338809,6.986655488017886e-05,0.8292936656982972,1.1992919499196248,,,,1,10,173,0.3785557986870897,0.3333333333333333,218,115,0.5275229357798165,209,116,21,0.1810344827586207,111,72,21,0.2916666666666667,67,28,8,0.2857142857142857,28,18,5,0.2777777777777778,15,14,2,0.14285714285714285,14,14,8,0.5714285714285714,6,6,3,0.5,6,1,0,0.0,1,0.14285714285714285,no_contact,0.32542883756898305,7,17.0,20.0,26.25,2.0,3.0,7.0,0.8009352881698686,0.9910714285714286,1.0,3.0,26,0,1.0,0.14207650273224043,183,1,0.9945652173913043,141,1,0.9929577464788732,90,1,0.989010989010989,43,1,0.9772727272727273,37,0,1.0,970,15003,0.06465373591948277,5.300546448087432,10,97.0,304,103,95,51,20,13,12,6,3,1,284,20
prior:HB_MoE_top4churn@qfpr1pct,prior_replay/moe-failure-alarm,task_agnostic,False,"their HB_MoE_top4churn at a 1% per-query calibrated false-alarm target, re-scored against our 564-risk labels; episode-supported chunks only: median 9 scorable chunks per episode",VLA_MUI_HUB/moe-failure-alarm/results/episode_alarm_results.csv (joined on task_name+episode_index),517,96,421,0.18568665377176016,0.1971252566735113,0.0294138196045553,0.051884310742135016,3.5788594107884113,,,,421,3,93,0.20350109409190373,0.1,218,31,0.14220183486238533,209,116,29,0.25,111,72,19,0.2638888888888889,67,28,0,0.0,28,18,6,0.3333333333333333,15,14,3,0.21428571428571427,14,14,5,0.35714285714285715,6,6,2,0.3333333333333333,6,1,1,1.0,1,0.0,regressed,0.22297894693045414,7,6.0,8.0,11.0,14.0,19.0,23.0,0.0255,0.03162650602409638,0.07370517928286853,12.0,93,416,0.18271119842829076,0.96875,96,421,0.18568665377176016,96,421,0.18568665377176016,96,421,0.18568665377176016,96,421,0.18568665377176016,63,412,0.13263157894736843,1609,15003,0.10724521762314204,16.760416666666668,8815,0.18252977878615995,391,187,87,53,28,12,11,9,4,0,364,27
prior:HB_MoE_top4churn@qfpr5pct,prior_replay/moe-failure-alarm,task_agnostic,False,"their HB_MoE_top4churn at a 5% per-query calibrated false-alarm target, re-scored against our 564-risk labels; episode-supported chunks only: median 9 scorable chunks per episode",VLA_MUI_HUB/moe-failure-alarm/results/episode_alarm_results.csv (joined on task_name+episode_index),790,124,666,0.1569620253164557,0.2546201232032854,0.04653112555019912,0.05356344128284728,2.930394716194606,,,,666,6,118,0.25820568927789933,0.2,218,45,0.20642201834862386,209,116,36,0.3103448275862069,111,72,21,0.2916666666666667,67,28,2,0.07142857142857142,28,18,8,0.4444444444444444,15,14,3,0.21428571428571427,14,14,6,0.42857142857142855,6,6,2,0.3333333333333333,6,1,1,1.0,1,0.07142857142857142,regressed,0.281023381618808,7,6.0,8.0,11.0,14.0,19.0,24.0,0.0255,0.03162650602409638,0.061893203883495146,14.0,115,656,0.14915693904020752,0.9274193548387096,124,666,0.1569620253164557,124,666,0.1569620253164557,124,666,0.1569620253164557,124,666,0.1569620253164557,89,648,0.12075983717774763,2151,15003,0.14337132573485303,17.346774193548388,14184,0.1516497461928934,363,173,80,51,26,10,11,8,4,0,339,24
prior:HB_MoE_top4churn@qfpr10pct,prior_replay/moe-failure-alarm,task_agnostic,False,"their HB_MoE_top4churn at a 10% per-query calibrated false-alarm target, re-scored against our 564-risk labels; episode-supported chunks only: median 9 scorable chunks per episode",VLA_MUI_HUB/moe-failure-alarm/results/episode_alarm_results.csv (joined on task_name+episode_index),1433,167,1266,0.11653872993719469,0.34291581108829566,0.08845105847830644,0.04815239363571318,2.4202063726851044,,,,1266,11,156,0.3413566739606127,0.36666666666666664,218,71,0.3256880733944954,209,116,41,0.35344827586206895,111,72,29,0.4027777777777778,67,28,2,0.07142857142857142,28,18,9,0.5,15,14,4,0.2857142857142857,14,14,7,0.5,6,6,3,0.5,6,1,1,1.0,1,0.07142857142857142,regressed,0.3484367120253142,7,6.0,8.0,11.0,15.0,20.0,24.0,0.0255,0.0315,0.06146341463414634,14.0,154,1251,0.10960854092526691,0.9221556886227545,167,1266,0.11653872993719469,167,1266,0.11653872993719469,167,1266,0.11653872993719469,167,1266,0.11653872993719469,136,1241,0.09876543209876543,3113,15003,0.20749183496634008,18.64071856287425,27086,0.1149302222550395,320,147,75,43,26,9,10,7,3,0,301,19
prior:length_only_same_run@qfpr1pct,prior_replay/moe-failure-alarm,global,False,"their length_only_same_run at a 1% per-query calibrated false-alarm target, re-scored against our 564-risk labels; episode-supported chunks only: median 9 scorable chunks per episode",VLA_MUI_HUB/moe-failure-alarm/results/episode_alarm_results.csv (joined on task_name+episode_index),594,487,107,0.8198653198653199,1.0,0.007475721372179138,0.6713487917749772,1.2212211147318524,,,,107,30,457,1.0,1.0,218,218,1.0,209,116,116,1.0,111,72,72,1.0,67,28,28,1.0,28,18,18,1.0,15,14,14,1.0,14,14,14,1.0,6,6,6,1.0,6,1,1,1.0,1,1.0,dropped,1.0,7,14.0,23.0,41.0,5.0,8.0,11.0,0.3987341772151899,0.8043478260869565,0.9736842105263158,7.0,60,31,0.6593406593406593,0.12320328542094455,487,107,0.8198653198653199,460,107,0.8112874779541446,400,107,0.7889546351084813,225,97,0.6987577639751553,102,44,0.6986301369863014,4197,15003,0.27974405118976203,8.618069815195073,1375,3.052363636363636,0,0,0,0,0,0,0,0,0,0,0,0
prior:length_only_same_run@qfpr5pct,prior_replay/moe-failure-alarm,global,False,"their length_only_same_run at a 5% per-query calibrated false-alarm target, re-scored against our 564-risk labels; episode-supported chunks only: median 9 scorable chunks per episode",VLA_MUI_HUB/moe-failure-alarm/results/episode_alarm_results.csv (joined on task_name+episode_index),872,487,385,0.5584862385321101,1.0,0.02689862362886886,0.42645767035615945,1.3095936064784248,,,,385,30,457,1.0,1.0,218,218,1.0,209,116,116,1.0,111,72,72,1.0,67,28,28,1.0,28,18,18,1.0,15,14,14,1.0,14,14,14,1.0,6,6,6,1.0,6,1,1,1.0,1,1.0,dropped,1.0,7,13.0,17.0,28.0,9.0,10.0,19.0,0.1259259259259259,0.33636363636363636,0.864406779661017,9.0,135,250,0.35064935064935066,0.27720739219712526,487,385,0.5584862385321101,487,385,0.5584862385321101,487,385,0.5584862385321101,400,373,0.517464424320828,144,221,0.39452054794520547,5849,15003,0.38985536226088113,12.010266940451745,5851,0.9996581780892155,0,0,0,0,0,0,0,0,0,0,0,0
prior:length_only_same_run@qfpr10pct,prior_replay/moe-failure-alarm,global,False,"their length_only_same_run at a 10% per-query calibrated false-alarm target, re-scored against our 564-risk labels; episode-supported chunks only: median 9 scorable chunks per episode",VLA_MUI_HUB/moe-failure-alarm/results/episode_alarm_results.csv (joined on task_name+episode_index),1165,487,678,0.41802575107296136,1.0,0.04736952420876127,0.3243902158113682,1.2886509231710057,,,,678,30,457,1.0,1.0,218,218,1.0,209,116,116,1.0,111,72,72,1.0,67,28,28,1.0,28,18,18,1.0,15,14,14,1.0,14,14,14,1.0,6,6,6,1.0,6,1,1,1.0,1,1.0,dropped,1.0,7,13.0,15.0,26.0,10.0,12.0,21.0,0.06146341463414634,0.19072164948453607,0.3987341772151899,10.0,161,501,0.243202416918429,0.33059548254620125,487,678,0.41802575107296136,487,678,0.41802575107296136,487,678,0.41802575107296136,459,667,0.40763765541740676,163,496,0.2473444613050076,6406,15003,0.42698127041258416,13.154004106776181,11283,0.5677568022689001,0,0,0,0,0,0,0,0,0,0,0,0
baseline:length_only_suite@fpr0.005,length_only_baseline,global,False,alarm at the smallest chunk q where <= 0.005 of the same-suite timely successes are still running (calibration set defined by outcome),"rebuilt here, following VLA_MUI_HUB/moe-failure-alarm/analyze.py::length_threshold",547,487,60,0.8903107861060329,1.0,0.004191993292810731,0.8903107861060329,1.0,,,,60,30,457,1.0,1.0,218,218,1.0,209,116,116,1.0,111,72,72,1.0,67,28,28,1.0,28,18,18,1.0,15,14,14,1.0,14,14,14,1.0,6,6,6,1.0,6,1,1,1.0,1,1.0,dropped,1.0,7,14.0,21.0,44.0,7.0,7.0,7.0,0.864406779661017,0.8811188811188811,0.961038961038961,7.0,0,0,0.0,0.0,487,60,0.8903107861060329,487,60,0.8903107861060329,487,60,0.8903107861060329,102,16,0.864406779661017,0,0,0.0,3511,15003,0.23401986269412783,7.209445585215605,436,8.052752293577981,0,0,0,0,0,0,0,0,0,0,0,0
baseline:length_only_suite@fpr0.01,length_only_baseline,global,False,alarm at the smallest chunk q where <= 0.01 of the same-suite timely successes are still running (calibration set defined by outcome),"rebuilt here, following VLA_MUI_HUB/moe-failure-alarm/analyze.py::length_threshold",574,487,87,0.8484320557491289,1.0,0.0060783902745755606,0.8484320557491288,1.0000000000000002,,,,87,30,457,1.0,1.0,218,218,1.0,209,116,116,1.0,111,72,72,1.0,67,28,28,1.0,28,18,18,1.0,15,14,14,1.0,14,14,14,1.0,6,6,6,1.0,6,1,1,1.0,1,1.0,dropped,1.0,7,19.0,20.0,42.0,8.0,9.0,9.0,0.7906976744186046,0.8811188811188811,0.925,9.0,0,0,0.0,0.0,487,87,0.8484320557491289,487,87,0.8484320557491289,487,87,0.8484320557491289,361,70,0.8375870069605569,0,0,0.0,4094,15003,0.27287875758181696,8.406570841889117,724,5.654696132596685,0,0,0,0,0,0,0,0,0,0,0,0
baseline:length_only_suite@fpr0.05,length_only_baseline,global,False,alarm at the smallest chunk q where <= 0.05 of the same-suite timely successes are still running (calibration set defined by outcome),"rebuilt here, following VLA_MUI_HUB/moe-failure-alarm/analyze.py::length_threshold",1034,487,547,0.4709864603481625,1.0,0.038217005519457836,0.47098646034816255,0.9999999999999999,,,,547,30,457,1.0,1.0,218,218,1.0,209,116,116,1.0,111,72,72,1.0,67,28,28,1.0,28,18,18,1.0,15,14,14,1.0,14,14,14,1.0,6,6,6,1.0,6,1,1,1.0,1,1.0,dropped,1.0,7,13.0,16.0,39.0,8.0,11.0,12.0,0.3987341772151899,0.3987341772151899,0.6873065015479877,11.0,37,186,0.16591928251121077,0.07597535934291581,487,547,0.4709864603481625,487,547,0.4709864603481625,487,547,0.4709864603481625,487,547,0.4709864603481625,222,101,0.6873065015479877,5099,15003,0.33986536026128106,10.470225872689939,5478,0.9308141657539248,0,0,0,0,0,0,0,0,0,0,0,0
baseline:length_only_task@fpr0.005,length_only_baseline,per_task,True,alarm at the smallest chunk q where <= 0.005 of the same-task timely successes are still running (calibration set defined by outcome),"rebuilt here, following VLA_MUI_HUB/moe-failure-alarm/analyze.py::length_threshold",508,487,21,0.9586614173228346,1.0,0.001467197652483756,0.8063264857436274,1.188924628264837,,,,21,30,457,1.0,1.0,218,218,1.0,209,116,116,1.0,111,72,72,1.0,67,28,28,1.0,28,18,18,1.0,15,14,14,1.0,14,14,14,1.0,6,6,6,1.0,6,1,1,1.0,1,1.0,dropped,1.0,7,15.0,26.0,48.0,3.0,4.0,8.0,0.8043478260869565,0.9823008849557522,0.9823008849557522,4.0,55,3,0.9482758620689655,0.11293634496919917,487,21,0.9586614173228346,487,21,0.9586614173228346,254,19,0.9304029304029304,120,11,0.916030534351145,73,6,0.9240506329113924,3103,15003,0.2068253016063454,6.371663244353183,192,16.161458333333332,0,0,0,0,0,0,0,0,0,0,0,0
