method,threshold_mode,suite,chunk,episodes_still_running,survival_prior,alarms_at_chunk,alarms_at_chunk_risk,alarms_at_chunk_timely,cumulative_alarms,cumulative_alarms_risk
flow:mobility_s1|global,global,libero_spatial,17,145,0.9655172413793104,0,0,0,0,0
flow:mobility_s1|global,global,libero_spatial,18,145,0.9655172413793104,0,0,0,0,0
flow:mobility_s1|global,global,libero_spatial,19,143,0.9790209790209791,0,0,0,0,0
flow:mobility_s1|global,global,libero_spatial,20,142,0.9859154929577465,0,0,0,0,0
flow:mobility_s1|global,global,libero_spatial,21,142,0.9859154929577465,0,0,0,0,0
flow:mobility_s1|global,global,ALL,0,15600,,0,0,0,0,0
flow:mobility_s1|global,global,ALL,1,15600,,0,0,0,0,0
flow:mobility_s1|global,global,ALL,2,15600,,0,0,0,0,0
flow:mobility_s1|global,global,ALL,3,15600,,0,0,0,0,0
flow:mobility_s1|global,global,ALL,4,15600,,0,0,0,0,0
flow:mobility_s1|global,global,ALL,5,15600,,0,0,0,0,0
flow:mobility_s1|global,global,ALL,6,15600,,0,0,0,0,0
flow:mobility_s1|global,global,ALL,7,15463,,0,0,0,0,0
flow:mobility_s1|global,global,ALL,8,14456,,0,0,0,0,0
flow:mobility_s1|global,global,ALL,9,12602,,0,0,0,0,0
flow:mobility_s1|global,global,ALL,10,11342,,0,0,0,0,0
flow:mobility_s1|global,global,ALL,11,10735,,6,0,6,6,0
flow:mobility_s1|global,global,ALL,12,9146,,2,0,2,8,0
flow:mobility_s1|global,global,ALL,13,6899,,1,0,1,9,0
flow:mobility_s1|global,global,ALL,14,5753,,0,0,0,9,0
flow:mobility_s1|global,global,ALL,15,5074,,0,0,0,9,0
flow:mobility_s1|global,global,ALL,16,4793,,2,2,0,11,2
flow:mobility_s1|global,global,ALL,17,4584,,12,12,0,23,14
flow:mobility_s1|global,global,ALL,18,4300,,3,3,0,26,17
flow:mobility_s1|global,global,ALL,19,4093,,1,1,0,27,18
flow:mobility_s1|global,global,ALL,20,3995,,0,0,0,27,18
flow:mobility_s1|global,global,ALL,21,3776,,1,1,0,28,19
flow:mobility_s1|global,global,ALL,22,3200,,0,0,0,28,19
flow:mobility_s1|global,global,ALL,23,2750,,2,2,0,30,21
flow:mobility_s1|global,global,ALL,24,2174,,1,1,0,31,22
flow:mobility_s1|global,global,ALL,25,1542,,7,7,0,38,29
flow:mobility_s1|global,global,ALL,26,1131,,8,8,0,46,37
flow:mobility_s1|global,global,ALL,27,923,,3,3,0,49,40
flow:mobility_s1|global,global,ALL,28,769,,0,0,0,49,40
flow:mobility_s1|global,global,ALL,29,735,,2,2,0,51,42
flow:mobility_s1|global,global,ALL,30,607,,0,0,0,51,42
flow:mobility_s1|global,global,ALL,31,587,,0,0,0,51,42
flow:mobility_s1|global,global,ALL,32,569,,0,0,0,51,42
flow:mobility_s1|global,global,ALL,33,561,,0,0,0,51,42
flow:mobility_s1|global,global,ALL,34,558,,0,0,0,51,42
flow:mobility_s1|global,global,ALL,35,552,,1,1,0,52,43
flow:mobility_s1|global,global,ALL,36,544,,1,1,0,53,44
flow:mobility_s1|global,global,ALL,37,519,,6,6,0,59,50
flow:mobility_s1|global,global,ALL,38,459,,2,2,0,61,52
flow:mobility_s1|global,global,ALL,39,384,,4,4,0,65,56
flow:mobility_s1|global,global,ALL,40,334,,0,0,0,65,56
flow:mobility_s1|global,global,ALL,41,311,,8,8,0,73,64
flow:mobility_s1|global,global,ALL,42,302,,2,2,0,75,66
flow:mobility_s1|global,global,ALL,43,297,,19,19,0,94,85
flow:mobility_s1|global,global,ALL,44,288,,6,6,0,100,91
flow:mobility_s1|global,global,ALL,45,285,,6,6,0,106,97
flow:mobility_s1|global,global,ALL,46,282,,6,6,0,112,103
flow:mobility_s1|global,global,ALL,47,279,,0,0,0,112,103
flow:mobility_s1|global,global,ALL,48,276,,1,1,0,113,104
flow:mobility_s1|global,global,ALL,49,276,,0,0,0,113,104
flow:mobility_s1|global,global,ALL,50,276,,0,0,0,113,104
flow:mobility_s1|global,global,ALL,51,274,,0,0,0,113,104
flow:mobility_s2|per_task,per_task,libero_goal,0,4000,0.0265,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_goal,1,4000,0.0265,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_goal,2,4000,0.0265,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_goal,3,4000,0.0265,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_goal,4,4000,0.0265,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_goal,5,4000,0.0265,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_goal,6,4000,0.0265,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_goal,7,3877,0.027340727366520507,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_goal,8,3179,0.03334381881094684,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_goal,9,2027,0.05229403058707449,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_goal,10,1672,0.06339712918660287,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_goal,11,1659,0.06389391199517781,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_goal,12,1383,0.07664497469269703,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_goal,13,835,0.12694610778443113,6,6,0,6,6
flow:mobility_s2|per_task,per_task,libero_goal,14,601,0.17637271214642264,1,1,0,7,7
flow:mobility_s2|per_task,per_task,libero_goal,15,519,0.20423892100192678,24,24,0,31,31
flow:mobility_s2|per_task,per_task,libero_goal,16,500,0.212,5,5,0,36,36
flow:mobility_s2|per_task,per_task,libero_goal,17,475,0.2231578947368421,1,0,1,37,36
flow:mobility_s2|per_task,per_task,libero_goal,18,327,0.3241590214067278,0,0,0,37,36
flow:mobility_s2|per_task,per_task,libero_goal,19,189,0.5608465608465608,1,1,0,38,37
flow:mobility_s2|per_task,per_task,libero_goal,20,139,0.762589928057554,0,0,0,38,37
flow:mobility_s2|per_task,per_task,libero_goal,21,124,0.8548387096774194,1,1,0,39,38
flow:mobility_s2|per_task,per_task,libero_goal,22,115,0.9217391304347826,2,2,0,41,40
flow:mobility_s2|per_task,per_task,libero_goal,23,112,0.9464285714285714,2,2,0,43,42
flow:mobility_s2|per_task,per_task,libero_goal,24,111,0.954954954954955,10,9,1,53,51
flow:mobility_s2|per_task,per_task,libero_goal,25,108,0.9814814814814815,37,37,0,90,88
flow:mobility_s2|per_task,per_task,libero_goal,26,107,0.9906542056074766,4,4,0,94,92
flow:mobility_s2|per_task,per_task,libero_goal,27,107,0.9906542056074766,0,0,0,94,92
flow:mobility_s2|per_task,per_task,libero_goal,28,107,0.9906542056074766,1,1,0,95,93
flow:mobility_s2|per_task,per_task,libero_goal,29,107,0.9906542056074766,2,2,0,97,95
flow:mobility_s2|per_task,per_task,libero_long,0,4000,0.0685,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_long,1,4000,0.0685,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_long,2,4000,0.0685,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_long,3,4000,0.0685,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_long,4,4000,0.0685,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_long,5,4000,0.0685,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_long,6,4000,0.0685,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_long,7,4000,0.0685,3,2,1,3,2
flow:mobility_s2|per_task,per_task,libero_long,8,4000,0.0685,20,16,4,23,18
flow:mobility_s2|per_task,per_task,libero_long,9,4000,0.0685,6,5,1,29,23
flow:mobility_s2|per_task,per_task,libero_long,10,4000,0.0685,1,1,0,30,24
flow:mobility_s2|per_task,per_task,libero_long,11,4000,0.0685,0,0,0,30,24
flow:mobility_s2|per_task,per_task,libero_long,12,4000,0.0685,0,0,0,30,24
flow:mobility_s2|per_task,per_task,libero_long,13,4000,0.0685,0,0,0,30,24
flow:mobility_s2|per_task,per_task,libero_long,14,4000,0.0685,1,1,0,31,25
flow:mobility_s2|per_task,per_task,libero_long,15,3968,0.0690524193548387,6,3,3,37,28
flow:mobility_s2|per_task,per_task,libero_long,16,3918,0.06993363961204696,3,3,0,40,31
flow:mobility_s2|per_task,per_task,libero_long,17,3834,0.0714658320292123,6,0,6,46,31
flow:mobility_s2|per_task,per_task,libero_long,18,3749,0.07308615630834889,4,0,4,50,31
flow:mobility_s2|per_task,per_task,libero_long,19,3695,0.07415426251691475,1,0,1,51,31
flow:mobility_s2|per_task,per_task,libero_long,20,3654,0.0749863163656267,7,2,5,58,33
flow:mobility_s2|per_task,per_task,libero_long,21,3457,0.07925947353196414,3,0,3,61,33
flow:mobility_s2|per_task,per_task,libero_long,22,3035,0.09028006589785832,4,0,4,65,33
flow:mobility_s2|per_task,per_task,libero_long,23,2590,0.10579150579150579,1,0,1,66,33
flow:mobility_s2|per_task,per_task,libero_long,24,2017,0.13584531482399603,2,1,1,68,34
flow:mobility_s2|per_task,per_task,libero_long,25,1388,0.19740634005763688,0,0,0,68,34
flow:mobility_s2|per_task,per_task,libero_long,26,979,0.27987742594484166,1,0,1,69,34
flow:mobility_s2|per_task,per_task,libero_long,27,771,0.3553826199740597,1,0,1,70,34
flow:mobility_s2|per_task,per_task,libero_long,28,662,0.41389728096676737,0,0,0,70,34
flow:mobility_s2|per_task,per_task,libero_long,29,628,0.43630573248407645,1,1,0,71,35
flow:mobility_s2|per_task,per_task,libero_long,30,607,0.4514003294892916,2,1,1,73,36
flow:mobility_s2|per_task,per_task,libero_long,31,587,0.46678023850085176,11,10,1,84,46
flow:mobility_s2|per_task,per_task,libero_long,32,569,0.48154657293497366,4,4,0,88,50
flow:mobility_s2|per_task,per_task,libero_long,33,561,0.48841354723707664,14,13,1,102,63
flow:mobility_s2|per_task,per_task,libero_long,34,558,0.4910394265232975,18,17,1,120,80
flow:mobility_s2|per_task,per_task,libero_long,35,552,0.4963768115942029,14,14,0,134,94
flow:mobility_s2|per_task,per_task,libero_long,36,544,0.5036764705882353,18,18,0,152,112
flow:mobility_s2|per_task,per_task,libero_long,37,519,0.5279383429672447,13,13,0,165,125
flow:mobility_s2|per_task,per_task,libero_long,38,459,0.5969498910675382,8,8,0,173,133
flow:mobility_s2|per_task,per_task,libero_long,39,384,0.7135416666666666,6,6,0,179,139
flow:mobility_s2|per_task,per_task,libero_long,40,334,0.8203592814371258,5,5,0,184,144
flow:mobility_s2|per_task,per_task,libero_long,41,311,0.8810289389067524,3,3,0,187,147
flow:mobility_s2|per_task,per_task,libero_long,42,302,0.9072847682119205,4,4,0,191,151
flow:mobility_s2|per_task,per_task,libero_long,43,297,0.9225589225589226,4,4,0,195,155
flow:mobility_s2|per_task,per_task,libero_long,44,288,0.9513888888888888,10,10,0,205,165
flow:mobility_s2|per_task,per_task,libero_long,45,285,0.9614035087719298,2,2,0,207,167
flow:mobility_s2|per_task,per_task,libero_long,46,282,0.9716312056737588,0,0,0,207,167
flow:mobility_s2|per_task,per_task,libero_long,47,279,0.982078853046595,1,1,0,208,168
flow:mobility_s2|per_task,per_task,libero_long,48,276,0.9927536231884058,1,1,0,209,169
flow:mobility_s2|per_task,per_task,libero_long,49,276,0.9927536231884058,0,0,0,209,169
flow:mobility_s2|per_task,per_task,libero_long,50,276,0.9927536231884058,0,0,0,209,169
flow:mobility_s2|per_task,per_task,libero_long,51,274,1.0,0,0,0,209,169
flow:mobility_s2|per_task,per_task,libero_object,0,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_object,1,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_object,2,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_object,3,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_object,4,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_object,5,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_object,6,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_object,7,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_object,8,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_object,9,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_object,10,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_object,11,3576,0.012304250559284116,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_object,12,2999,0.014671557185728577,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_object,13,1735,0.025360230547550433,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_object,14,988,0.044534412955465584,1,1,0,1,1
flow:mobility_s2|per_task,per_task,libero_object,15,440,0.1,0,0,0,1,1
flow:mobility_s2|per_task,per_task,libero_object,16,229,0.19213973799126638,0,0,0,1,1
flow:mobility_s2|per_task,per_task,libero_object,17,130,0.3384615384615385,0,0,0,1,1
flow:mobility_s2|per_task,per_task,libero_object,18,79,0.5569620253164557,1,1,0,2,2
flow:mobility_s2|per_task,per_task,libero_object,19,66,0.6666666666666666,0,0,0,2,2
flow:mobility_s2|per_task,per_task,libero_object,20,60,0.7333333333333333,1,0,1,3,2
flow:mobility_s2|per_task,per_task,libero_object,21,53,0.8301886792452831,2,2,0,5,4
flow:mobility_s2|per_task,per_task,libero_object,22,50,0.88,0,0,0,5,4
flow:mobility_s2|per_task,per_task,libero_object,23,48,0.9166666666666666,0,0,0,5,4
flow:mobility_s2|per_task,per_task,libero_object,24,46,0.9565217391304348,0,0,0,5,4
flow:mobility_s2|per_task,per_task,libero_object,25,46,0.9565217391304348,0,0,0,5,4
flow:mobility_s2|per_task,per_task,libero_object,26,45,0.9777777777777777,3,3,0,8,7
flow:mobility_s2|per_task,per_task,libero_object,27,45,0.9777777777777777,0,0,0,8,7
flow:mobility_s2|per_task,per_task,libero_spatial,0,4000,0.035,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_spatial,1,4000,0.035,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_spatial,2,4000,0.035,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_spatial,3,4000,0.035,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_spatial,4,4000,0.035,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_spatial,5,4000,0.035,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_spatial,6,4000,0.035,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_spatial,7,3986,0.035122930255895635,0,0,0,0,0
flow:mobility_s2|per_task,per_task,libero_spatial,8,3677,0.03807451726951319,2,0,2,2,0
flow:mobility_s2|per_task,per_task,libero_spatial,9,2975,0.047058823529411764,0,0,0,2,0
flow:mobility_s2|per_task,per_task,libero_spatial,10,2070,0.06763285024154589,0,0,0,2,0
flow:mobility_s2|per_task,per_task,libero_spatial,11,1500,0.09333333333333334,1,1,0,3,1
flow:mobility_s2|per_task,per_task,libero_spatial,12,764,0.18324607329842932,3,0,3,6,1
flow:mobility_s2|per_task,per_task,libero_spatial,13,329,0.425531914893617,0,0,0,6,1
flow:mobility_s2|per_task,per_task,libero_spatial,14,164,0.8536585365853658,0,0,0,6,1
flow:mobility_s2|per_task,per_task,libero_spatial,15,147,0.9523809523809523,4,4,0,10,5
flow:mobility_s2|per_task,per_task,libero_spatial,16,146,0.958904109589041,13,11,2,23,16
flow:mobility_s2|per_task,per_task,libero_spatial,17,145,0.9655172413793104,7,6,1,30,22
flow:mobility_s2|per_task,per_task,libero_spatial,18,145,0.9655172413793104,9,9,0,39,31
flow:mobility_s2|per_task,per_task,libero_spatial,19,143,0.9790209790209791,4,4,0,43,35
flow:mobility_s2|per_task,per_task,libero_spatial,20,142,0.9859154929577465,9,9,0,52,44
flow:mobility_s2|per_task,per_task,libero_spatial,21,142,0.9859154929577465,18,18,0,70,62
flow:mobility_s2|per_task,per_task,ALL,0,15600,,0,0,0,0,0
flow:mobility_s2|per_task,per_task,ALL,1,15600,,0,0,0,0,0
flow:mobility_s2|per_task,per_task,ALL,2,15600,,0,0,0,0,0
flow:mobility_s2|per_task,per_task,ALL,3,15600,,0,0,0,0,0
flow:mobility_s2|per_task,per_task,ALL,4,15600,,0,0,0,0,0
flow:mobility_s2|per_task,per_task,ALL,5,15600,,0,0,0,0,0
flow:mobility_s2|per_task,per_task,ALL,6,15600,,0,0,0,0,0
flow:mobility_s2|per_task,per_task,ALL,7,15463,,3,2,1,3,2
flow:mobility_s2|per_task,per_task,ALL,8,14456,,22,16,6,25,18
flow:mobility_s2|per_task,per_task,ALL,9,12602,,6,5,1,31,23
flow:mobility_s2|per_task,per_task,ALL,10,11342,,1,1,0,32,24
flow:mobility_s2|per_task,per_task,ALL,11,10735,,1,1,0,33,25
flow:mobility_s2|per_task,per_task,ALL,12,9146,,3,0,3,36,25
flow:mobility_s2|per_task,per_task,ALL,13,6899,,6,6,0,42,31
flow:mobility_s2|per_task,per_task,ALL,14,5753,,3,3,0,45,34
flow:mobility_s2|per_task,per_task,ALL,15,5074,,34,31,3,79,65
flow:mobility_s2|per_task,per_task,ALL,16,4793,,21,19,2,100,84
flow:mobility_s2|per_task,per_task,ALL,17,4584,,14,6,8,114,90
flow:mobility_s2|per_task,per_task,ALL,18,4300,,14,10,4,128,100
flow:mobility_s2|per_task,per_task,ALL,19,4093,,6,5,1,134,105
flow:mobility_s2|per_task,per_task,ALL,20,3995,,17,11,6,151,116
flow:mobility_s2|per_task,per_task,ALL,21,3776,,24,21,3,175,137
flow:mobility_s2|per_task,per_task,ALL,22,3200,,6,2,4,181,139
flow:mobility_s2|per_task,per_task,ALL,23,2750,,3,2,1,184,141
flow:mobility_s2|per_task,per_task,ALL,24,2174,,12,10,2,196,151
flow:mobility_s2|per_task,per_task,ALL,25,1542,,37,37,0,233,188
flow:mobility_s2|per_task,per_task,ALL,26,1131,,8,7,1,241,195
flow:mobility_s2|per_task,per_task,ALL,27,923,,1,0,1,242,195
flow:mobility_s2|per_task,per_task,ALL,28,769,,1,1,0,243,196
flow:mobility_s2|per_task,per_task,ALL,29,735,,3,3,0,246,199
flow:mobility_s2|per_task,per_task,ALL,30,607,,2,1,1,248,200
flow:mobility_s2|per_task,per_task,ALL,31,587,,11,10,1,259,210
flow:mobility_s2|per_task,per_task,ALL,32,569,,4,4,0,263,214
flow:mobility_s2|per_task,per_task,ALL,33,561,,14,13,1,277,227
flow:mobility_s2|per_task,per_task,ALL,34,558,,18,17,1,295,244
flow:mobility_s2|per_task,per_task,ALL,35,552,,14,14,0,309,258
flow:mobility_s2|per_task,per_task,ALL,36,544,,18,18,0,327,276
flow:mobility_s2|per_task,per_task,ALL,37,519,,13,13,0,340,289
flow:mobility_s2|per_task,per_task,ALL,38,459,,8,8,0,348,297
flow:mobility_s2|per_task,per_task,ALL,39,384,,6,6,0,354,303
flow:mobility_s2|per_task,per_task,ALL,40,334,,5,5,0,359,308
flow:mobility_s2|per_task,per_task,ALL,41,311,,3,3,0,362,311
flow:mobility_s2|per_task,per_task,ALL,42,302,,4,4,0,366,315
flow:mobility_s2|per_task,per_task,ALL,43,297,,4,4,0,370,319
flow:mobility_s2|per_task,per_task,ALL,44,288,,10,10,0,380,329
flow:mobility_s2|per_task,per_task,ALL,45,285,,2,2,0,382,331
flow:mobility_s2|per_task,per_task,ALL,46,282,,0,0,0,382,331
flow:mobility_s2|per_task,per_task,ALL,47,279,,1,1,0,383,332
flow:mobility_s2|per_task,per_task,ALL,48,276,,1,1,0,384,333
flow:mobility_s2|per_task,per_task,ALL,49,276,,0,0,0,384,333
flow:mobility_s2|per_task,per_task,ALL,50,276,,0,0,0,384,333
flow:mobility_s2|per_task,per_task,ALL,51,274,,0,0,0,384,333
flow:mobility_s2|global,global,libero_goal,0,4000,0.0265,0,0,0,0,0
flow:mobility_s2|global,global,libero_goal,1,4000,0.0265,0,0,0,0,0
flow:mobility_s2|global,global,libero_goal,2,4000,0.0265,0,0,0,0,0
flow:mobility_s2|global,global,libero_goal,3,4000,0.0265,0,0,0,0,0
flow:mobility_s2|global,global,libero_goal,4,4000,0.0265,0,0,0,0,0
flow:mobility_s2|global,global,libero_goal,5,4000,0.0265,0,0,0,0,0
flow:mobility_s2|global,global,libero_goal,6,4000,0.0265,0,0,0,0,0
flow:mobility_s2|global,global,libero_goal,7,3877,0.027340727366520507,0,0,0,0,0
flow:mobility_s2|global,global,libero_goal,8,3179,0.03334381881094684,0,0,0,0,0
flow:mobility_s2|global,global,libero_goal,9,2027,0.05229403058707449,0,0,0,0,0
flow:mobility_s2|global,global,libero_goal,10,1672,0.06339712918660287,0,0,0,0,0
flow:mobility_s2|global,global,libero_goal,11,1659,0.06389391199517781,0,0,0,0,0
flow:mobility_s2|global,global,libero_goal,12,1383,0.07664497469269703,3,0,3,3,0
flow:mobility_s2|global,global,libero_goal,13,835,0.12694610778443113,0,0,0,3,0
flow:mobility_s2|global,global,libero_goal,14,601,0.17637271214642264,0,0,0,3,0
flow:mobility_s2|global,global,libero_goal,15,519,0.20423892100192678,0,0,0,3,0
flow:mobility_s2|global,global,libero_goal,16,500,0.212,2,2,0,5,2
flow:mobility_s2|global,global,libero_goal,17,475,0.2231578947368421,12,12,0,17,14
flow:mobility_s2|global,global,libero_goal,18,327,0.3241590214067278,3,3,0,20,17
flow:mobility_s2|global,global,libero_goal,19,189,0.5608465608465608,1,1,0,21,18
flow:mobility_s2|global,global,libero_goal,20,139,0.762589928057554,0,0,0,21,18
flow:mobility_s2|global,global,libero_goal,21,124,0.8548387096774194,0,0,0,21,18
flow:mobility_s2|global,global,libero_goal,22,115,0.9217391304347826,0,0,0,21,18
flow:mobility_s2|global,global,libero_goal,23,112,0.9464285714285714,1,1,0,22,19
flow:mobility_s2|global,global,libero_goal,24,111,0.954954954954955,1,1,0,23,20
flow:mobility_s2|global,global,libero_goal,25,108,0.9814814814814815,5,5,0,28,25
flow:mobility_s2|global,global,libero_goal,26,107,0.9906542056074766,9,9,0,37,34
flow:mobility_s2|global,global,libero_goal,27,107,0.9906542056074766,3,3,0,40,37
flow:mobility_s2|global,global,libero_goal,28,107,0.9906542056074766,1,1,0,41,38
flow:mobility_s2|global,global,libero_goal,29,107,0.9906542056074766,1,1,0,42,39
flow:mobility_s2|global,global,libero_long,0,4000,0.0685,0,0,0,0,0
flow:mobility_s2|global,global,libero_long,1,4000,0.0685,0,0,0,0,0
flow:mobility_s2|global,global,libero_long,2,4000,0.0685,0,0,0,0,0
flow:mobility_s2|global,global,libero_long,3,4000,0.0685,0,0,0,0,0
flow:mobility_s2|global,global,libero_long,4,4000,0.0685,0,0,0,0,0
flow:mobility_s2|global,global,libero_long,5,4000,0.0685,0,0,0,0,0
flow:mobility_s2|global,global,libero_long,6,4000,0.0685,0,0,0,0,0
flow:mobility_s2|global,global,libero_long,7,4000,0.0685,0,0,0,0,0
flow:mobility_s2|global,global,libero_long,8,4000,0.0685,0,0,0,0,0
flow:mobility_s2|global,global,libero_long,9,4000,0.0685,0,0,0,0,0
flow:mobility_s2|global,global,libero_long,10,4000,0.0685,0,0,0,0,0
flow:mobility_s2|global,global,libero_long,11,4000,0.0685,0,0,0,0,0
flow:mobility_s2|global,global,libero_long,12,4000,0.0685,1,1,0,1,1
flow:mobility_s2|global,global,libero_long,13,4000,0.0685,2,2,0,3,3
flow:mobility_s2|global,global,libero_long,14,4000,0.0685,0,0,0,3,3
flow:mobility_s2|global,global,libero_long,15,3968,0.0690524193548387,2,2,0,5,5
flow:mobility_s2|global,global,libero_long,16,3918,0.06993363961204696,0,0,0,5,5
flow:mobility_s2|global,global,libero_long,17,3834,0.0714658320292123,1,1,0,6,6
flow:mobility_s2|global,global,libero_long,18,3749,0.07308615630834889,0,0,0,6,6
flow:mobility_s2|global,global,libero_long,19,3695,0.07415426251691475,3,3,0,9,9
flow:mobility_s2|global,global,libero_long,20,3654,0.0749863163656267,0,0,0,9,9
flow:mobility_s2|global,global,libero_long,21,3457,0.07925947353196414,1,0,1,10,9
flow:mobility_s2|global,global,libero_long,22,3035,0.09028006589785832,0,0,0,10,9
flow:mobility_s2|global,global,libero_long,23,2590,0.10579150579150579,1,1,0,11,10
flow:mobility_s2|global,global,libero_long,24,2017,0.13584531482399603,1,1,0,12,11
flow:mobility_s2|global,global,libero_long,25,1388,0.19740634005763688,0,0,0,12,11
flow:mobility_s2|global,global,libero_long,26,979,0.27987742594484166,1,1,0,13,12
flow:mobility_s2|global,global,libero_long,27,771,0.3553826199740597,0,0,0,13,12
flow:mobility_s2|global,global,libero_long,28,662,0.41389728096676737,0,0,0,13,12
flow:mobility_s2|global,global,libero_long,29,628,0.43630573248407645,0,0,0,13,12
flow:mobility_s2|global,global,libero_long,30,607,0.4514003294892916,0,0,0,13,12
flow:mobility_s2|global,global,libero_long,31,587,0.46678023850085176,0,0,0,13,12
flow:mobility_s2|global,global,libero_long,32,569,0.48154657293497366,0,0,0,13,12
flow:mobility_s2|global,global,libero_long,33,561,0.48841354723707664,2,2,0,15,14
flow:mobility_s2|global,global,libero_long,34,558,0.4910394265232975,9,8,1,24,22
flow:mobility_s2|global,global,libero_long,35,552,0.4963768115942029,8,8,0,32,30
flow:mobility_s2|global,global,libero_long,36,544,0.5036764705882353,6,6,0,38,36
flow:mobility_s2|global,global,libero_long,37,519,0.5279383429672447,6,6,0,44,42
flow:mobility_s2|global,global,libero_long,38,459,0.5969498910675382,9,9,0,53,51
flow:mobility_s2|global,global,libero_long,39,384,0.7135416666666666,2,2,0,55,53
flow:mobility_s2|global,global,libero_long,40,334,0.8203592814371258,0,0,0,55,53
flow:mobility_s2|global,global,libero_long,41,311,0.8810289389067524,4,4,0,59,57
flow:mobility_s2|global,global,libero_long,42,302,0.9072847682119205,6,6,0,65,63
flow:mobility_s2|global,global,libero_long,43,297,0.9225589225589226,11,11,0,76,74
flow:mobility_s2|global,global,libero_long,44,288,0.9513888888888888,8,8,0,84,82
flow:mobility_s2|global,global,libero_long,45,285,0.9614035087719298,5,5,0,89,87
flow:mobility_s2|global,global,libero_long,46,282,0.9716312056737588,2,2,0,91,89
flow:mobility_s2|global,global,libero_long,47,279,0.982078853046595,0,0,0,91,89
flow:mobility_s2|global,global,libero_long,48,276,0.9927536231884058,0,0,0,91,89
flow:mobility_s2|global,global,libero_long,49,276,0.9927536231884058,0,0,0,91,89
flow:mobility_s2|global,global,libero_long,50,276,0.9927536231884058,0,0,0,91,89
flow:mobility_s2|global,global,libero_long,51,274,1.0,0,0,0,91,89
flow:mobility_s2|global,global,libero_object,0,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|global,global,libero_object,1,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|global,global,libero_object,2,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|global,global,libero_object,3,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|global,global,libero_object,4,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|global,global,libero_object,5,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|global,global,libero_object,6,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|global,global,libero_object,7,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|global,global,libero_object,8,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|global,global,libero_object,9,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|global,global,libero_object,10,3600,0.012222222222222223,0,0,0,0,0
flow:mobility_s2|global,global,libero_object,11,3576,0.012304250559284116,0,0,0,0,0
