family,quantity,representation,direction,quantile,mode,primary,tp,fp,risk_recall,timely_fpr,precision,low_prior_tp,low_prior_fp,low_prior_precision,low_prior_share,mean_alarm_prior,lift
circuit,th_mean,all_median,high,0.8,global,False,143,333,0.2936344969199179,0.02326556277509956,0.3004201680672269,26,318,0.0755813953488372,0.18181818181818182,0.18918738682326253,1.5879503021407935
circuit,th_mean,all_median,high,0.85,global,False,109,168,0.22381930184804927,0.011737581219870048,0.3935018050541516,7,156,0.04294478527607362,0.06422018348623854,0.24354509681660938,1.6157246037700375
circuit,th_mean,all_median,high,0.9,global,False,76,90,0.15605749486652978,0.006287989939216097,0.4578313253012048,0,81,0.0,0.0,0.2973025722131178,1.5399507710044764
circuit,th_mean,all_median,high,0.925,global,False,50,54,0.1026694045174538,0.0037727939635296584,0.4807692307692308,0,48,0.0,0.0,0.296214468969866,1.6230443855129157
circuit,th_mean,all_median,high,0.95,global,False,33,16,0.06776180698151951,0.0011178648780828617,0.673469387755102,0,10,0.0,0.0,0.43498355473344164,1.5482640215394
circuit,th_mean,all_median,high,0.96,global,False,25,11,0.0513347022587269,0.0007685321036819675,0.6944444444444444,0,6,0.0,0.0,0.48849562179912426,1.421598093114556
circuit,th_mean,all_median,high,0.975,global,False,9,4,0.018480492813141684,0.00027946621952071543,0.6923076923076923,0,1,0.0,0.0,0.505732400649586,1.3689209776127857
circuit,th_mean,all_median,high,0.98,global,False,8,3,0.01642710472279261,0.00020959966464053657,0.7272727272727273,0,0,0.0,0.0,0.5050678475962391,1.43995055463147
circuit,th_mean,all_median,high,0.99,global,False,2,1,0.004106776180698152,6.986655488017886e-05,0.6666666666666666,0,0,0.0,0.0,0.5989283261367873,1.1130992433882796
circuit,th_mean,all_median,high,0.995,global,False,1,0,0.002053388090349076,0.0,1.0,0,0,0.0,0.0,0.4111111111111111,2.4324324324324325
circuit,th_mean,all_median,high,0.5,per_task,False,102,934,0.20944558521560575,0.06525536225808705,0.09845559845559845,25,926,0.026288117770767613,0.24509803921568626,0.08451540825337923,1.1649425884618128
circuit,th_mean,all_median,high,0.6,per_task,False,78,596,0.1601642710472279,0.0416404667085866,0.11572700296735905,12,589,0.019966722129783693,0.15384615384615385,0.09719955221038487,1.1906125114328943
circuit,th_mean,all_median,high,0.7,per_task,False,55,335,0.11293634496919917,0.023405295884859918,0.14102564102564102,6,327,0.018018018018018018,0.10909090909090909,0.11713346286469231,1.2039739761518702
circuit,th_mean,all_median,high,0.75,per_task,False,39,245,0.08008213552361396,0.01711730594564382,0.13732394366197184,6,239,0.024489795918367346,0.15384615384615385,0.10263278583064035,1.3380124348234799
circuit,th_mean,all_median,high,0.8,per_task,False,29,168,0.059548254620123205,0.011737581219870048,0.14720812182741116,4,162,0.024096385542168676,0.13793103448275862,0.11658156643638588,1.2627049569430604
circuit,th_mean,all_median,high,0.85,per_task,False,22,94,0.045174537987679675,0.006567456158736813,0.1896551724137931,2,90,0.021739130434782608,0.09090909090909091,0.1379327091792436,1.3749833055721115
circuit,th_mean,all_median,high,0.9,per_task,False,13,49,0.026694045174537988,0.003423461189128764,0.20967741935483872,1,46,0.02127659574468085,0.07692307692307693,0.15717965284561572,1.3339984887279723
circuit,th_mean,all_median,high,0.925,per_task,False,11,35,0.022587268993839837,0.00244532942080626,0.2391304347826087,1,32,0.030303030303030304,0.09090909090909091,0.18946277235337472,1.2621499823543003
circuit,th_mean,all_median,high,0.95,per_task,False,8,19,0.01642710472279261,0.0013274645427233983,0.2962962962962963,1,17,0.05555555555555555,0.125,0.22811589922360032,1.2988848971279516
circuit,th_mean,all_median,high,0.96,per_task,False,7,13,0.014373716632443531,0.0009082652134423251,0.35,0,11,0.0,0.0,0.2898009546939357,1.207725489964799
circuit,th_mean,all_median,high,0.975,per_task,False,5,5,0.01026694045174538,0.0003493327744008943,0.5,0,3,0.0,0.0,0.42148004391146754,1.1862957860586767
circuit,th_mean,all_median,high,0.98,per_task,False,4,4,0.008213552361396304,0.00027946621952071543,0.5,0,2,0.0,0.0,0.4118545191750489,1.2140209144760823
circuit,th_mean,all_median,high,0.99,per_task,False,2,2,0.004106776180698152,0.00013973310976035772,0.5,0,2,0.0,0.0,0.3271388729305185,1.5284028936120828
circuit,th_mean,all_median,high,0.995,per_task,False,2,1,0.004106776180698152,6.986655488017886e-05,0.6666666666666666,0,1,0.0,0.0,0.4331018305740247,1.539283881074988
circuit,th_mean,all_median,low,0.5,global,False,152,3103,0.31211498973305957,0.21679591979319499,0.046697388632872504,96,3096,0.03007518796992481,0.631578947368421,0.04541078645134142,1.028332523659543
circuit,th_mean,all_median,low,0.6,global,False,127,1982,0.26078028747433263,0.1384755117725145,0.0602181128496918,74,1978,0.036062378167641324,0.5826771653543307,0.05500543599630582,1.0947665764113943
circuit,th_mean,all_median,low,0.7,global,False,95,1234,0.19507186858316222,0.08621532872214072,0.07148231753197894,50,1232,0.0390015600624025,0.5263157894736842,0.06635819428933583,1.0772191482532036
circuit,th_mean,all_median,low,0.75,global,False,83,897,0.1704312114989733,0.06267029972752043,0.08469387755102041,38,894,0.0407725321888412,0.4578313253012048,0.08046746159853037,1.0525232916327913
circuit,th_mean,all_median,low,0.8,global,False,72,608,0.14784394250513347,0.042478865367148747,0.10588235294117647,28,608,0.0440251572327044,0.3888888888888889,0.09750344329261175,1.0859345000095975
circuit,th_mean,all_median,low,0.85,global,False,54,385,0.11088295687885011,0.02689862362886886,0.12300683371298406,18,385,0.04466501240694789,0.3333333333333333,0.1140998124712905,1.0780634170098633
circuit,th_mean,all_median,low,0.9,global,False,38,214,0.07802874743326489,0.014951442744358275,0.15079365079365079,14,214,0.06140350877192982,0.3684210526315789,0.1282325819324198,1.1759386617756864
circuit,th_mean,all_median,low,0.925,global,False,28,166,0.057494866529774126,0.011597848110109691,0.14432989690721648,6,166,0.03488372093023256,0.21428571428571427,0.14629060538664987,0.9865971675060665
circuit,th_mean,all_median,low,0.95,global,False,21,120,0.043121149897330596,0.008383986585621462,0.14893617021276595,3,120,0.024390243902439025,0.14285714285714285,0.1627502204792993,0.9151211578955102
circuit,th_mean,all_median,low,0.96,global,False,15,91,0.030800821355236138,0.006357856494096276,0.14150943396226415,3,91,0.031914893617021274,0.2,0.14920729570357313,0.9484082751784325
circuit,th_mean,all_median,low,0.975,global,False,9,67,0.018480492813141684,0.0046810591769719835,0.11842105263157894,2,67,0.028985507246376812,0.2222222222222222,0.1304144588111198,0.9080362232157786
circuit,th_mean,all_median,low,0.98,global,False,8,46,0.01642710472279261,0.0032138615244882273,0.14814814814814814,2,46,0.041666666666666664,0.25,0.14843521544314608,0.9980660431950672
circuit,th_mean,all_median,low,0.99,global,False,7,23,0.014373716632443531,0.0016069307622441137,0.23333333333333334,1,23,0.041666666666666664,0.14285714285714285,0.23340561641222488,0.9996903113129725
circuit,th_mean,all_median,low,0.995,global,False,4,8,0.008213552361396304,0.0005589324390414309,0.3333333333333333,0,8,0.0,0.0,0.36154965849288995,0.9219572623103127
circuit,th_mean,all_median,low,0.5,per_task,False,179,1054,0.3675564681724846,0.07363934884370851,0.14517437145174372,90,1033,0.08014247551202137,0.5027932960893855,0.1079455054819626,1.3448857440016524
circuit,th_mean,all_median,low,0.6,per_task,False,157,694,0.32238193018480493,0.04848738908684413,0.1844888366627497,73,676,0.09746328437917223,0.46496815286624205,0.13177607530034127,1.4000176909371949
circuit,th_mean,all_median,low,0.7,per_task,False,124,355,0.2546201232032854,0.024802626982463494,0.2588726513569937,50,337,0.12919896640826872,0.4032258064516129,0.1876628820198331,1.3794558016520007
circuit,th_mean,all_median,low,0.75,per_task,False,104,215,0.2135523613963039,0.015021309299238455,0.32601880877742945,33,197,0.14347826086956522,0.3173076923076923,0.24932251604610378,1.3076187981238858
circuit,th_mean,all_median,low,0.8,per_task,False,91,146,0.1868583162217659,0.010200517012506113,0.38396624472573837,31,130,0.19254658385093168,0.34065934065934067,0.27779448547620716,1.3821953451218696
circuit,th_mean,all_median,low,0.85,per_task,False,79,92,0.162217659137577,0.006427723048976455,0.4619883040935672,26,76,0.2549019607843137,0.3291139240506329,0.34405883486669575,1.342759601777303
circuit,th_mean,all_median,low,0.9,per_task,False,67,62,0.1375770020533881,0.0043317264025710895,0.5193798449612403,16,49,0.24615384615384617,0.23880597014925373,0.4081624389053877,1.2724831965286079
circuit,th_mean,all_median,low,0.925,per_task,False,63,41,0.1293634496919918,0.0028645287500873333,0.6057692307692307,13,28,0.3170731707317073,0.20634920634920634,0.49533015428396243,1.2229605355743312
circuit,th_mean,all_median,low,0.95,per_task,False,53,27,0.10882956878850103,0.0018863969817648292,0.6625,11,14,0.44,0.20754716981132076,0.5532136729612489,1.1975481308221503
circuit,th_mean,all_median,low,0.96,per_task,False,48,20,0.09856262833675565,0.0013973310976035773,0.7058823529411765,10,9,0.5263157894736842,0.20833333333333334,0.6106030799215184,1.156041258474989
circuit,th_mean,all_median,low,0.975,per_task,False,38,7,0.07802874743326489,0.000489065884161252,0.8444444444444444,9,5,0.6428571428571429,0.23684210526315788,0.6230479489297577,1.35534423296793
circuit,th_mean,all_median,low,0.98,per_task,False,35,6,0.07186858316221766,0.00041919932928107315,0.8536585365853658,8,5,0.6153846153846154,0.22857142857142856,0.6210821198149735,1.3744696705158395
circuit,th_mean,all_median,low,0.99,per_task,False,28,4,0.057494866529774126,0.00027946621952071543,0.875,8,3,0.7272727272727273,0.2857142857142857,0.590074422270522,1.482863799846001
circuit,th_mean,all_median,low,0.995,per_task,False,14,2,0.028747433264887063,0.00013973310976035772,0.875,4,1,0.8,0.2857142857142857,0.6526754596779626,1.3406356666630836
circuit,th_mean,back_median,high,0.5,global,False,315,5341,0.6468172484599589,0.37315726961503526,0.055693069306930694,295,5327,0.05247242974030594,0.9365079365079365,0.05418835605742968,1.0277682025988442
circuit,th_mean,back_median,high,0.6,global,False,230,2009,0.4722792607802875,0.1403619087542793,0.10272443054935239,156,1981,0.07299953205428171,0.6782608695652174,0.08071161952433895,1.2727341014186362
circuit,th_mean,back_median,high,0.7,global,False,174,1070,0.35728952772073924,0.07475721372179138,0.13987138263665594,108,1041,0.09399477806788512,0.6206896551724138,0.09745709040152485,1.435209917106939
circuit,th_mean,back_median,high,0.75,global,False,156,851,0.3203285420944558,0.05945643820303221,0.15491559086395235,99,825,0.10714285714285714,0.6346153846153846,0.10123482345343911,1.5302599004897026
circuit,th_mean,back_median,high,0.8,global,False,136,669,0.2792607802874743,0.04674072521483966,0.168944099378882,84,651,0.11428571428571428,0.6176470588235294,0.107097043469422,1.5774861182523527
circuit,th_mean,back_median,high,0.85,global,False,111,450,0.22792607802874743,0.03143994969608049,0.19786096256684493,73,437,0.14313725490196078,0.6576576576576577,0.10726108078426821,1.8446668737638232
circuit,th_mean,back_median,high,0.9,global,False,78,237,0.1601642710472279,0.01655837350660239,0.24761904761904763,48,228,0.17391304347826086,0.6153846153846154,0.1248138664265402,1.983906553882657
circuit,th_mean,back_median,high,0.925,global,False,56,118,0.11498973305954825,0.008244253475861106,0.3218390804597701,35,112,0.23809523809523808,0.625,0.13790610698823624,2.333755099672445
circuit,th_mean,back_median,high,0.95,global,False,27,45,0.055441478439425054,0.0031439949696080486,0.375,16,41,0.2807017543859649,0.5925925925925926,0.17189426066117677,2.1815737102425303
circuit,th_mean,back_median,high,0.96,global,False,20,27,0.04106776180698152,0.0018863969817648292,0.425531914893617,11,23,0.3235294117647059,0.55,0.20971711833076773,2.029075729633402
circuit,th_mean,back_median,high,0.975,global,False,7,5,0.014373716632443531,0.0003493327744008943,0.5833333333333334,2,4,0.3333333333333333,0.2857142857142857,0.29122315511513963,2.0030458536262454
circuit,th_mean,back_median,high,0.98,global,False,4,3,0.008213552361396304,0.00020959966464053657,0.5714285714285714,1,2,0.3333333333333333,0.25,0.2866537368961234,1.9934453937910592
circuit,th_mean,back_median,high,0.99,global,False,2,2,0.004106776180698152,0.00013973310976035772,0.5,0,1,0.0,0.0,0.3603561929870503,1.38751604587511
circuit,th_mean,back_median,high,0.995,global,False,2,2,0.004106776180698152,0.00013973310976035772,0.5,0,1,0.0,0.0,0.48021633950022696,1.0411973914098016
circuit,th_mean,back_median,high,0.5,per_task,False,78,788,0.1601642710472279,0.05505484524558094,0.09006928406466513,20,776,0.02512562814070352,0.2564102564102564,0.08992390862598793,1.001616649463958
circuit,th_mean,back_median,high,0.6,per_task,False,59,477,0.12114989733059549,0.033326346677845314,0.11007462686567164,12,467,0.025052192066805846,0.2033898305084746,0.1074818456360859,1.024122968992963
circuit,th_mean,back_median,high,0.7,per_task,False,42,257,0.08624229979466119,0.017955704604205966,0.14046822742474915,6,247,0.023715415019762844,0.14285714285714285,0.1344934868730334,1.0444240140591798
circuit,th_mean,back_median,high,0.75,per_task,False,35,187,0.07186858316221766,0.013065045762593446,0.15765765765765766,5,177,0.027472527472527472,0.14285714285714285,0.14956939101563002,1.0540770179453522
circuit,th_mean,back_median,high,0.8,per_task,False,33,122,0.06776180698151951,0.00852371969538182,0.2129032258064516,5,114,0.04201680672268908,0.15151515151515152,0.18714724868815008,1.1376241291220883
circuit,th_mean,back_median,high,0.85,per_task,False,26,64,0.053388090349075976,0.004471459512331447,0.28888888888888886,3,60,0.047619047619047616,0.11538461538461539,0.21928499568869725,1.317412930974097
circuit,th_mean,back_median,high,0.9,per_task,False,23,36,0.04722792607802875,0.0025151959756864388,0.3898305084745763,3,33,0.08333333333333333,0.13043478260869565,0.2888244316257213,1.3497144486022763
circuit,th_mean,back_median,high,0.925,per_task,False,20,19,0.04106776180698152,0.0013274645427233983,0.5128205128205128,2,16,0.1111111111111111,0.1,0.36217252080916523,1.4159564388672283
circuit,th_mean,back_median,high,0.95,per_task,False,15,13,0.030800821355236138,0.0009082652134423251,0.5357142857142857,2,10,0.16666666666666666,0.13333333333333333,0.36259096354260273,1.4774617670562598
circuit,th_mean,back_median,high,0.96,per_task,False,13,12,0.026694045174537988,0.0008383986585621463,0.52,2,9,0.18181818181818182,0.15384615384615385,0.35796645579588826,1.4526500781863845
circuit,th_mean,back_median,high,0.975,per_task,False,8,8,0.01642710472279261,0.0005589324390414309,0.5,1,6,0.14285714285714285,0.125,0.36503786876760597,1.369720905088658
circuit,th_mean,back_median,high,0.98,per_task,False,6,8,0.012320328542094456,0.0005589324390414309,0.42857142857142855,1,5,0.16666666666666666,0.16666666666666666,0.3233224401125688,1.3255233024414141
circuit,th_mean,back_median,high,0.99,per_task,False,4,3,0.008213552361396304,0.00020959966464053657,0.5714285714285714,1,1,0.5,0.25,0.3911195277692966,1.4610075203548283
circuit,th_mean,back_median,high,0.995,per_task,False,3,1,0.006160164271047228,6.986655488017886e-05,0.75,0,0,0.0,0.0,0.5443328528822532,1.3778334267879206
circuit,th_mean,back_median,low,0.5,global,False,182,4697,0.3737166324435318,0.3281632082722001,0.03730272596843615,147,4686,0.03041589075108628,0.8076923076923077,0.034229679372904935,1.089777253302692
circuit,th_mean,back_median,low,0.6,global,False,162,3602,0.3326488706365503,0.25165933067840424,0.04303931987247609,132,3594,0.03542673107890499,0.8148148148148148,0.03866334909437848,1.113181368934588
circuit,th_mean,back_median,low,0.7,global,False,139,2393,0.28542094455852157,0.167190665828268,0.05489731437598736,108,2386,0.04330392943063352,0.7769784172661871,0.0462279133518763,1.1875360663182342
circuit,th_mean,back_median,low,0.75,global,False,124,1700,0.2546201232032854,0.11877314329630406,0.06798245614035088,87,1689,0.048986486486486486,0.7016129032258065,0.056508499854379134,1.2030483257481586
circuit,th_mean,back_median,low,0.8,global,False,104,1122,0.2135523613963039,0.07839027457556068,0.08482871125611746,57,1114,0.04867634500426986,0.5480769230769231,0.07454566785150231,1.137942870471016
circuit,th_mean,back_median,low,0.85,global,False,75,658,0.1540041067761807,0.04597219311115769,0.10231923601637108,33,653,0.048104956268221574,0.44,0.09565008257613267,1.069724492238991
circuit,th_mean,back_median,low,0.9,global,False,53,299,0.10882956878850103,0.02089009990917348,0.15056818181818182,20,296,0.06329113924050633,0.37735849056603776,0.12998339778436446,1.1583647172230904
circuit,th_mean,back_median,low,0.925,global,False,40,178,0.08213552361396304,0.012436246768671836,0.1834862385321101,12,177,0.06349206349206349,0.3,0.16008262501688997,1.1461970873650458
circuit,th_mean,back_median,low,0.95,global,False,27,111,0.055441478439425054,0.007755187591699853,0.1956521739130435,7,110,0.05982905982905983,0.25925925925925924,0.17580625552990928,1.1128851662491492
circuit,th_mean,back_median,low,0.96,global,False,20,88,0.04106776180698152,0.00614825682945574,0.18518518518518517,3,87,0.03333333333333333,0.15,0.19339551666699567,0.9575464228783146
circuit,th_mean,back_median,low,0.975,global,False,13,58,0.026694045174537988,0.004052260183050374,0.18309859154929578,1,57,0.017241379310344827,0.07692307692307693,0.20653724416803945,0.8865160968271955
circuit,th_mean,back_median,low,0.98,global,False,13,46,0.026694045174537988,0.0032138615244882273,0.22033898305084745,1,46,0.02127659574468085,0.07692307692307693,0.22691738000484396,0.9710097262983731
circuit,th_mean,back_median,low,0.99,global,False,6,5,0.012320328542094456,0.0003493327744008943,0.5454545454545454,0,5,0.0,0.0,0.5555443974630022,0.9818379016069031
circuit,th_mean,back_median,low,0.995,global,False,6,0,0.012320328542094456,0.0,1.0,0,0,0.0,0.0,0.9935198643410853,1.0065224017067966
circuit,th_mean,back_median,low,0.5,per_task,False,223,1141,0.45790554414784396,0.07971773911828407,0.16348973607038123,83,1102,0.070042194092827,0.3721973094170404,0.1283221385606653,1.2740571338989193
circuit,th_mean,back_median,low,0.6,per_task,False,195,728,0.4004106776180698,0.05086285195277021,0.2112676056338028,64,706,0.08311688311688312,0.3282051282051282,0.1606137083301434,1.3153771731584687
circuit,th_mean,back_median,low,0.7,per_task,False,165,435,0.33880903490759756,0.030391951372877802,0.275,52,417,0.11087420042643924,0.3151515151515151,0.20535035287549064,1.3391747136014898
circuit,th_mean,back_median,low,0.75,per_task,False,143,275,0.2936344969199179,0.019213302592049186,0.34210526315789475,45,258,0.1485148514851485,0.3146853146853147,0.2534272833229777,1.3499148894789765
circuit,th_mean,back_median,low,0.8,per_task,False,123,188,0.25256673511293637,0.013134912317473626,0.3954983922829582,36,173,0.1722488038277512,0.2926829268292683,0.2925023527845193,1.3521203796070456
circuit,th_mean,back_median,low,0.85,per_task,False,105,112,0.21560574948665298,0.007825054146580033,0.4838709677419355,28,101,0.21705426356589147,0.26666666666666666,0.3553893767859112,1.361523442591314
circuit,th_mean,back_median,low,0.9,per_task,False,80,53,0.16427104722792607,0.0037029274086494797,0.6015037593984962,25,45,0.35714285714285715,0.3125,0.4152781491706119,1.4484358510068773
circuit,th_mean,back_median,low,0.925,per_task,False,66,28,0.13552361396303902,0.001956263536645008,0.7021276595744681,20,22,0.47619047619047616,0.30303030303030304,0.4798254824894539,1.463297980615067
circuit,th_mean,back_median,low,0.95,per_task,False,58,20,0.11909650924024641,0.0013973310976035773,0.7435897435897436,17,14,0.5483870967741935,0.29310344827586204,0.502515501620336,1.4797349359215304
circuit,th_mean,back_median,low,0.96,per_task,False,55,16,0.11293634496919917,0.0011178648780828617,0.7746478873239436,15,10,0.6,0.2727272727272727,0.5299161204144767,1.461831141724937
circuit,th_mean,back_median,low,0.975,per_task,False,45,10,0.09240246406570841,0.0006986655488017886,0.8181818181818182,13,7,0.65,0.28888888888888886,0.5345759955628127,1.5305247990426871
circuit,th_mean,back_median,low,0.98,per_task,False,38,7,0.07802874743326489,0.000489065884161252,0.8444444444444444,7,5,0.5833333333333334,0.18421052631578946,0.5851274793932623,1.4431802883707947
circuit,th_mean,back_median,low,0.99,per_task,False,32,2,0.06570841889117043,0.00013973310976035772,0.9411764705882353,2,0,1.0,0.0625,0.6764119539730169,1.3914249519986754
circuit,th_mean,back_median,low,0.995,per_task,False,21,1,0.043121149897330596,6.986655488017886e-05,0.9545454545454546,1,0,1.0,0.047619047619047616,0.7864634695680902,1.213718744075515
circuit,th_mean,front_median,high,0.5,global,False,291,3029,0.5975359342915811,0.21162579473206175,0.08765060240963855,222,3015,0.0685820203892493,0.7628865979381443,0.06860114380102968,1.2776842710357688
circuit,th_mean,front_median,high,0.6,global,False,263,1788,0.5400410677618069,0.1249214001257598,0.12823013164310093,180,1774,0.09211873080859775,0.6844106463878327,0.09339284203929094,1.3730188400215269
circuit,th_mean,front_median,high,0.7,global,False,205,819,0.4209445585215606,0.05722070844686648,0.2001953125,133,806,0.14164004259850904,0.6487804878048781,0.13417299709136843,1.492068574451475
circuit,th_mean,front_median,high,0.75,global,False,174,547,0.35728952772073924,0.038217005519457836,0.24133148404993066,107,536,0.16640746500777606,0.6149425287356322,0.15331955057536123,1.5740424697586684
circuit,th_mean,front_median,high,0.8,global,False,142,331,0.2915811088295688,0.0231258296653392,0.30021141649048627,77,320,0.19395465994962216,0.5422535211267606,0.1866748537241249,1.6082049108454102
circuit,th_mean,front_median,high,0.85,global,False,105,183,0.21560574948665298,0.012785579543072731,0.3645833333333333,37,170,0.178743961352657,0.3523809523809524,0.2475531494015205,1.472747707774038
circuit,th_mean,front_median,high,0.9,global,False,65,74,0.13347022587268995,0.005170125061133236,0.4676258992805755,14,65,0.17721518987341772,0.2153846153846154,0.3235968656070544,1.4450878515257821
circuit,th_mean,front_median,high,0.925,global,False,46,29,0.0944558521560575,0.002026130091525187,0.6133333333333333,5,21,0.19230769230769232,0.10869565217391304,0.4449621395016732,1.3783944270409707
circuit,th_mean,front_median,high,0.95,global,False,28,12,0.057494866529774126,0.0008383986585621463,0.7,0,7,0.0,0.0,0.5180758786915091,1.3511534290458995
circuit,th_mean,front_median,high,0.96,global,False,19,6,0.039014373716632446,0.00041919932928107315,0.76,0,2,0.0,0.0,0.5592494610910496,1.3589642062726404
circuit,th_mean,front_median,high,0.975,global,False,14,2,0.028747433264887063,0.00013973310976035772,0.875,0,0,0.0,0.0,0.543958871789576,1.6085774961649735
circuit,th_mean,front_median,high,0.98,global,False,12,1,0.024640657084188913,6.986655488017886e-05,0.9230769230769231,0,0,0.0,0.0,0.4849027010606789,1.9036332877869715
circuit,th_mean,front_median,high,0.99,global,False,10,0,0.02053388090349076,0.0,1.0,0,0,0.0,0.0,0.5168205031927503,1.9349077558307433
circuit,th_mean,front_median,high,0.995,global,False,10,0,0.02053388090349076,0.0,1.0,0,0,0.0,0.0,0.5191697095419567,1.926152434590726
circuit,th_mean,front_median,high,0.5,per_task,False,171,990,0.351129363449692,0.06916788933137707,0.14728682170542637,64,974,0.06165703275529865,0.3742690058479532,0.10746319257400651,1.3705792483691064
circuit,th_mean,front_median,high,0.6,per_task,False,141,574,0.28952772073921973,0.040103402501222664,0.1972027972027972,48,560,0.07894736842105263,0.3404255319148936,0.1380547842096452,1.428438705197872
circuit,th_mean,front_median,high,0.7,per_task,False,117,311,0.2402464065708419,0.021728498567735625,0.2733644859813084,33,299,0.09939759036144578,0.28205128205128205,0.18914082292256332,1.4452960590809492
circuit,th_mean,front_median,high,0.75,per_task,False,96,215,0.1971252566735113,0.015021309299238455,0.3086816720257235,25,205,0.10869565217391304,0.2604166666666667,0.2117577461779645,1.4577113593110431
circuit,th_mean,front_median,high,0.8,per_task,False,80,139,0.16427104722792607,0.009711451128344862,0.365296803652968,18,130,0.12162162162162163,0.225,0.25164514581574315,1.4516346121790151
circuit,th_mean,front_median,high,0.85,per_task,False,61,80,0.12525667351129363,0.005589324390414309,0.4326241134751773,12,75,0.13793103448275862,0.19672131147540983,0.2907674930354148,1.4878695997233937
circuit,th_mean,front_median,high,0.9,per_task,False,45,29,0.09240246406570841,0.002026130091525187,0.6081081081081081,6,25,0.1935483870967742,0.13333333333333333,0.425917834920109,1.4277592020117524
circuit,th_mean,front_median,high,0.925,per_task,False,40,16,0.08213552361396304,0.0011178648780828617,0.7142857142857143,6,14,0.3,0.15,0.48949339675475206,1.4592346271089507
circuit,th_mean,front_median,high,0.95,per_task,False,27,7,0.055441478439425054,0.000489065884161252,0.7941176470588235,4,5,0.4444444444444444,0.14814814814814814,0.5311281057070033,1.495152748510165
circuit,th_mean,front_median,high,0.96,per_task,False,24,3,0.049281314168377825,0.00020959966464053657,0.8888888888888888,2,3,0.4,0.08333333333333333,0.6189796044826333,1.4360552148270798
circuit,th_mean,front_median,high,0.975,per_task,False,9,1,0.018480492813141684,6.986655488017886e-05,0.9,0,1,0.0,0.0,0.6516391968419059,1.3811323879253214
circuit,th_mean,front_median,high,0.98,per_task,False,7,0,0.014373716632443531,0.0,1.0,0,0,0.0,0.0,0.7461260763668284,1.3402560661991338
circuit,th_mean,front_median,high,0.99,per_task,False,5,0,0.01026694045174538,0.0,1.0,0,0,0.0,0.0,0.6579336432797972,1.5199101158819042
circuit,th_mean,front_median,high,0.995,per_task,False,2,0,0.004106776180698152,0.0,1.0,0,0,0.0,0.0,0.7091864189622037,1.4100664835958954
circuit,th_mean,front_median,low,0.5,global,False,147,1585,0.30184804928131415,0.1107384894850835,0.0848729792147806,55,1557,0.034119106699751864,0.3741496598639456,0.08533129887855684,0.9946289383872087
circuit,th_mean,front_median,low,0.6,global,False,114,989,0.23408624229979466,0.06909802277649689,0.10335448776065277,32,976,0.031746031746031744,0.2807017543859649,0.10331874381809823,1.0003459579669054
circuit,th_mean,front_median,low,0.7,global,False,79,515,0.162217659137577,0.03598127576329211,0.132996632996633,13,512,0.024761904761904763,0.16455696202531644,0.13226932363933558,1.0054987002071667
circuit,th_mean,front_median,low,0.75,global,False,70,373,0.1437371663244353,0.026060224970306713,0.1580135440180587,8,370,0.021164021164021163,0.11428571428571428,0.16048336038245847,0.9846101405247635
circuit,th_mean,front_median,low,0.8,global,False,59,256,0.12114989733059549,0.017885838049325788,0.1873015873015873,5,254,0.019305019305019305,0.0847457627118644,0.19623638383877676,0.954469215328947
circuit,th_mean,front_median,low,0.85,global,False,43,132,0.08829568788501027,0.009222385244183609,0.24571428571428572,3,132,0.022222222222222223,0.06976744186046512,0.24690554362119335,0.995175248439398
circuit,th_mean,front_median,low,0.9,global,False,31,49,0.06365503080082136,0.003423461189128764,0.3875,1,49,0.02,0.03225806451612903,0.4018928836821297,0.9641872641529191
circuit,th_mean,front_median,low,0.925,global,False,24,25,0.049281314168377825,0.0017466638720044715,0.4897959183673469,1,25,0.038461538461538464,0.041666666666666664,0.49315979539730226,0.9931789309239102
circuit,th_mean,front_median,low,0.95,global,False,19,9,0.039014373716632446,0.0006287989939216097,0.6785714285714286,1,9,0.1,0.05263157894736842,0.6590529734669595,1.0296159123625404
circuit,th_mean,front_median,low,0.96,global,False,16,2,0.03285420944558522,0.00013973310976035772,0.8888888888888888,0,2,0.0,0.0,0.8891091030789825,0.9997523203965283
circuit,th_mean,front_median,low,0.975,global,False,10,0,0.02053388090349076,0.0,1.0,0,0,0.0,0.0,0.9888,1.0113268608414239
circuit,th_mean,front_median,low,0.98,global,False,9,0,0.018480492813141684,0.0,1.0,0,0,0.0,0.0,0.9875555555555555,1.0126012601260126
circuit,th_mean,front_median,low,0.99,global,False,6,0,0.012320328542094456,0.0,1.0,0,0,0.0,0.0,0.9874999999999999,1.0126582278481013
circuit,th_mean,front_median,low,0.995,global,False,4,0,0.008213552361396304,0.0,1.0,0,0,0.0,0.0,0.9861702127659575,1.0140237324703343
circuit,th_mean,front_median,low,0.5,per_task,False,155,999,0.3182751540041068,0.06979668832529869,0.134315424610052,63,967,0.06116504854368932,0.4064516129032258,0.12486423385940022,1.0756917370052823
circuit,th_mean,front_median,low,0.6,per_task,False,134,603,0.2751540041067762,0.042129532592747855,0.18181818181818182,45,575,0.07258064516129033,0.3358208955223881,0.16552785455981964,1.0984144167257062
circuit,th_mean,front_median,low,0.7,per_task,False,111,317,0.22792607802874743,0.022147697897016698,0.25934579439252337,37,301,0.10946745562130178,0.3333333333333333,0.21580607011148778,1.2017539370349615
