corpus,target,horizon,feature_block,t_bin,metric,value,n
B,obj_nc,2,SHUF_inc_route_over_t1,all,delta_lo95,-0.04560340005136816,21859
B,obj_nc,2,SHUF_inc_route_over_t1,all,delta_hi95,0.0045937513097652665,21859
B,obj_nc,2,SHUF_t1,all,lo95,0.5071967869111045,21859
B,obj_nc,2,SHUF_t1,all,hi95,0.583790877053411,21859
B,obj_nc,2,SHUF_inc_route_over_t2,all,delta,-0.025673423208233515,21859
B,obj_nc,2,SHUF_inc_route_over_t2,all,delta_lo95,-0.04430875400645149,21859
B,obj_nc,2,SHUF_inc_route_over_t2,all,delta_hi95,0.011154916113163823,21859
B,obj_nc,2,SHUF_t2,all,lo95,0.5020552014870646,21859
B,obj_nc,2,SHUF_t2,all,hi95,0.5824285376181401,21859
B,obj_nc,2,SHUF_inc_clock_over_t1,all,delta,0.11071076569329208,21859
B,obj_nc,2,SHUF_inc_clock_over_t1,all,delta_lo95,0.0620961130597766,21859
B,obj_nc,2,SHUF_inc_clock_over_t1,all,delta_hi95,0.14430694359047505,21859
B,obj_nc,2,SHUF_route,all,lo95,0.45324257110015714,21859
B,obj_nc,2,SHUF_route,all,hi95,0.5255319163543641,21859
B,obj_nc,4,SHUF_inc_route_over_t1,all,delta,-0.008112187868025145,20835
B,obj_nc,4,SHUF_inc_route_over_t1,all,delta_lo95,-0.019063023569676214,20835
B,obj_nc,4,SHUF_inc_route_over_t1,all,delta_hi95,0.004509767920653675,20835
B,obj_nc,4,SHUF_t1,all,lo95,0.542829332893494,20835
B,obj_nc,4,SHUF_t1,all,hi95,0.5932099540461802,20835
B,obj_nc,4,SHUF_inc_route_over_t2,all,delta,-0.003973230219465607,20835
B,obj_nc,4,SHUF_inc_route_over_t2,all,delta_lo95,-0.015635624594171383,20835
B,obj_nc,4,SHUF_inc_route_over_t2,all,delta_hi95,0.007209249498163069,20835
B,obj_nc,4,SHUF_t2,all,lo95,0.5223098738755383,20835
B,obj_nc,4,SHUF_t2,all,hi95,0.5938308809846181,20835
B,obj_nc,4,SHUF_inc_clock_over_t1,all,delta,0.11418825614496386,20835
B,obj_nc,4,SHUF_inc_clock_over_t1,all,delta_lo95,0.06258428044278026,20835
B,obj_nc,4,SHUF_inc_clock_over_t1,all,delta_hi95,0.14276810894523917,20835
B,obj_nc,4,SHUF_route,all,lo95,0.46877703070933857,20835
B,obj_nc,4,SHUF_route,all,hi95,0.5196932510165185,20835
B,obj_nc,8,SHUF_inc_route_over_t1,all,delta,-0.010172016477600798,18787
B,obj_nc,8,SHUF_inc_route_over_t1,all,delta_lo95,-0.016551147416567748,18787
B,obj_nc,8,SHUF_inc_route_over_t1,all,delta_hi95,-0.0011883663196135923,18787
B,obj_nc,8,SHUF_t1,all,lo95,0.5308451504172733,18787
B,obj_nc,8,SHUF_t1,all,hi95,0.5945434953043889,18787
B,obj_nc,8,SHUF_inc_route_over_t2,all,delta,-0.006086646696913722,18787
B,obj_nc,8,SHUF_inc_route_over_t2,all,delta_lo95,-0.014646862265990539,18787
B,obj_nc,8,SHUF_inc_route_over_t2,all,delta_hi95,0.009464966992862534,18787
B,obj_nc,8,SHUF_t2,all,lo95,0.5225248105585563,18787
B,obj_nc,8,SHUF_t2,all,hi95,0.580726146885137,18787
B,obj_nc,8,SHUF_inc_clock_over_t1,all,delta,0.11484286619262862,18787
B,obj_nc,8,SHUF_inc_clock_over_t1,all,delta_lo95,0.060277862940150424,18787
B,obj_nc,8,SHUF_inc_clock_over_t1,all,delta_hi95,0.1432630992472656,18787
B,obj_nc,8,SHUF_route,all,lo95,0.478332247366713,18787
B,obj_nc,8,SHUF_route,all,hi95,0.5182526474584815,18787
B,obj_ncfar,1,SHUF_inc_route_over_t1,all,delta,-0.1149553571428572,22371
B,obj_ncfar,1,SHUF_inc_route_over_t1,all,delta_lo95,-0.2143157209191333,22371
B,obj_ncfar,1,SHUF_inc_route_over_t1,all,delta_hi95,-0.04009123332411782,22371
B,obj_ncfar,1,SHUF_t1,all,lo95,0.4146509668034858,22371
B,obj_ncfar,1,SHUF_t1,all,hi95,0.9824443336534325,22371
B,obj_ncfar,1,SHUF_inc_route_over_t2,all,delta,0.02466039014615748,22371
B,obj_ncfar,1,SHUF_inc_route_over_t2,all,delta_lo95,-0.013481612831933342,22371
B,obj_ncfar,1,SHUF_inc_route_over_t2,all,delta_hi95,0.09006370768225933,22371
B,obj_ncfar,1,SHUF_t2,all,lo95,0.0,22371
B,obj_ncfar,1,SHUF_t2,all,hi95,0.20238265382917564,22371
B,obj_ncfar,1,SHUF_inc_clock_over_t1,all,delta,-0.06078107810781075,22371
B,obj_ncfar,1,SHUF_inc_clock_over_t1,all,delta_lo95,-0.4428583321914654,22371
B,obj_ncfar,1,SHUF_inc_clock_over_t1,all,delta_hi95,0.44643912694420745,22371
B,obj_ncfar,1,SHUF_route,all,lo95,0.2635978799365054,22371
B,obj_ncfar,1,SHUF_route,all,hi95,0.6570972559798909,22371
B,obj_ncfar,2,SHUF_inc_route_over_t1,all,delta,-0.08856397897124735,21859
B,obj_ncfar,2,SHUF_inc_route_over_t1,all,delta_lo95,-0.20270799291938998,21859
B,obj_ncfar,2,SHUF_inc_route_over_t1,all,delta_hi95,-0.004208708413834108,21859
B,obj_ncfar,2,SHUF_t1,all,lo95,0.13163103878890509,21859
B,obj_ncfar,2,SHUF_t1,all,hi95,0.7074193670316379,21859
B,obj_ncfar,2,SHUF_inc_route_over_t2,all,delta,-0.0877457052998653,21859
B,obj_ncfar,2,SHUF_inc_route_over_t2,all,delta_lo95,-0.15614507075044623,21859
B,obj_ncfar,2,SHUF_inc_route_over_t2,all,delta_hi95,0.05237324647520818,21859
B,obj_ncfar,2,SHUF_t2,all,lo95,0.08648942263782523,21859
B,obj_ncfar,2,SHUF_t2,all,hi95,0.3310923366339484,21859
B,obj_ncfar,2,SHUF_inc_clock_over_t1,all,delta,0.029805880889081038,21859
B,obj_ncfar,2,SHUF_inc_clock_over_t1,all,delta_lo95,-0.2038276105866053,21859
B,obj_ncfar,2,SHUF_inc_clock_over_t1,all,delta_hi95,0.3100557761872897,21859
B,obj_ncfar,2,SHUF_route,all,lo95,0.06642155647945142,21859
B,obj_ncfar,2,SHUF_route,all,hi95,0.46201128245462936,21859
B,obj_ncfar,4,SHUF_inc_route_over_t1,all,delta,0.0036950992183121256,20835
B,obj_ncfar,4,SHUF_inc_route_over_t1,all,delta_lo95,-0.023933182346137075,20835
B,obj_ncfar,4,SHUF_inc_route_over_t1,all,delta_hi95,0.061905009749360175,20835
B,obj_ncfar,4,SHUF_t1,all,lo95,0.23022603261304012,20835
B,obj_ncfar,4,SHUF_t1,all,hi95,0.4685332245879121,20835
B,obj_ncfar,4,SHUF_inc_route_over_t2,all,delta,0.06993878143472831,20835
B,obj_ncfar,4,SHUF_inc_route_over_t2,all,delta_lo95,-0.05788681648844154,20835
B,obj_ncfar,4,SHUF_inc_route_over_t2,all,delta_hi95,0.17556360454586278,20835
B,obj_ncfar,4,SHUF_t2,all,lo95,0.3670113541519725,20835
B,obj_ncfar,4,SHUF_t2,all,hi95,0.49743380357454176,20835
B,obj_ncfar,4,SHUF_inc_clock_over_t1,all,delta,0.10429314196816036,20835
B,obj_ncfar,4,SHUF_inc_clock_over_t1,all,delta_lo95,0.04079627532730269,20835
B,obj_ncfar,4,SHUF_inc_clock_over_t1,all,delta_hi95,0.23494533574471596,20835
B,obj_ncfar,4,SHUF_route,all,lo95,0.34633796206525763,20835
B,obj_ncfar,4,SHUF_route,all,hi95,0.6267513624762464,20835
B,obj_ncfar,8,SHUF_inc_route_over_t1,all,delta,0.012495608608654452,18787
B,obj_ncfar,8,SHUF_inc_route_over_t1,all,delta_lo95,-0.047538930579314444,18787
B,obj_ncfar,8,SHUF_inc_route_over_t1,all,delta_hi95,0.07127396413110695,18787
B,obj_ncfar,8,SHUF_t1,all,lo95,0.18982564226832513,18787
B,obj_ncfar,8,SHUF_t1,all,hi95,0.4754038465798334,18787
B,obj_ncfar,8,SHUF_inc_route_over_t2,all,delta,0.006893775243681288,18787
B,obj_ncfar,8,SHUF_inc_route_over_t2,all,delta_lo95,-0.015430110987808363,18787
B,obj_ncfar,8,SHUF_inc_route_over_t2,all,delta_hi95,0.07889458708019012,18787
B,obj_ncfar,8,SHUF_t2,all,lo95,0.2919301327250372,18787
B,obj_ncfar,8,SHUF_t2,all,hi95,0.3706371273635255,18787
B,obj_ncfar,8,SHUF_inc_clock_over_t1,all,delta,0.12875477597903479,18787
B,obj_ncfar,8,SHUF_inc_clock_over_t1,all,delta_lo95,0.10269996335897966,18787
B,obj_ncfar,8,SHUF_inc_clock_over_t1,all,delta_hi95,0.19303360996499125,18787
B,obj_ncfar,8,SHUF_route,all,lo95,0.401506011662669,18787
B,obj_ncfar,8,SHUF_route,all,hi95,0.5413208460401675,18787
B,obj_free_disp,1,SHUF_inc_route_over_t1,all,delta,-0.004570819184472136,22371
B,obj_free_disp,1,SHUF_inc_route_over_t1,all,delta_lo95,-0.009474898506139345,22371
B,obj_free_disp,1,SHUF_inc_route_over_t1,all,delta_hi95,0.0002959724203993345,22371
B,obj_free_disp,1,SHUF_t1,all,lo95,-0.22005392129182785,22371
B,obj_free_disp,1,SHUF_t1,all,hi95,-0.03171561240389137,22371
B,obj_free_disp,1,SHUF_inc_route_over_t2,all,delta,-0.02149346292510776,22371
B,obj_free_disp,1,SHUF_inc_route_over_t2,all,delta_lo95,-0.03161490797530926,22371
B,obj_free_disp,1,SHUF_inc_route_over_t2,all,delta_hi95,-0.0021443442372957766,22371
B,obj_free_disp,1,SHUF_t2,all,lo95,-0.1901085565958565,22371
B,obj_free_disp,1,SHUF_t2,all,hi95,-0.030658623587121427,22371
B,obj_free_disp,1,SHUF_inc_clock_over_t1,all,delta,0.06120149008499283,22371
B,obj_free_disp,1,SHUF_inc_clock_over_t1,all,delta_lo95,0.01816397132138219,22371
B,obj_free_disp,1,SHUF_inc_clock_over_t1,all,delta_hi95,0.11243404276206255,22371
B,obj_free_disp,1,SHUF_route,all,lo95,-0.2311902378313113,22371
B,obj_free_disp,1,SHUF_route,all,hi95,-0.032210778772318205,22371
B,obj_free_disp,2,SHUF_inc_route_over_t1,all,delta,0.002087341819365096,21859
B,obj_free_disp,2,SHUF_inc_route_over_t1,all,delta_lo95,-0.026325113484832487,21859
B,obj_free_disp,2,SHUF_inc_route_over_t1,all,delta_hi95,0.022754715540631923,21859
B,obj_free_disp,2,SHUF_t1,all,lo95,-0.5056990124359537,21859
B,obj_free_disp,2,SHUF_t1,all,hi95,-0.054911064942751345,21859
B,obj_free_disp,2,SHUF_inc_route_over_t2,all,delta,-0.027791410100968278,21859
B,obj_free_disp,2,SHUF_inc_route_over_t2,all,delta_lo95,-0.06837830500546074,21859
B,obj_free_disp,2,SHUF_inc_route_over_t2,all,delta_hi95,-0.007299337829250466,21859
B,obj_free_disp,2,SHUF_t2,all,lo95,-0.5002681066243693,21859
B,obj_free_disp,2,SHUF_t2,all,hi95,-0.06348220896869561,21859
B,obj_free_disp,2,SHUF_inc_clock_over_t1,all,delta,0.14163253356696207,21859
B,obj_free_disp,2,SHUF_inc_clock_over_t1,all,delta_lo95,0.03828454272446794,21859
B,obj_free_disp,2,SHUF_inc_clock_over_t1,all,delta_hi95,0.2827490977516144,21859
B,obj_free_disp,2,SHUF_route,all,lo95,-0.5392291993376241,21859
B,obj_free_disp,2,SHUF_route,all,hi95,-0.057999485092801215,21859
B,obj_free_disp,4,SHUF_inc_route_over_t1,all,delta,-0.018056530854399955,20835
B,obj_free_disp,4,SHUF_inc_route_over_t1,all,delta_lo95,-0.14745399583573301,20835
B,obj_free_disp,4,SHUF_inc_route_over_t1,all,delta_hi95,-0.004916725342669644,20835
B,obj_free_disp,4,SHUF_t1,all,lo95,-1.4761654957605204,20835
B,obj_free_disp,4,SHUF_t1,all,hi95,-0.09204836009724274,20835
B,obj_free_disp,4,SHUF_inc_route_over_t2,all,delta,-0.01780634917539009,20835
B,obj_free_disp,4,SHUF_inc_route_over_t2,all,delta_lo95,-0.13461485719382332,20835
B,obj_free_disp,4,SHUF_inc_route_over_t2,all,delta_hi95,-0.003836396990980377,20835
B,obj_free_disp,4,SHUF_t2,all,lo95,-1.5179204239763635,20835
B,obj_free_disp,4,SHUF_t2,all,hi95,-0.09255614746432148,20835
B,obj_free_disp,4,SHUF_inc_clock_over_t1,all,delta,0.24970298355086645,20835
B,obj_free_disp,4,SHUF_inc_clock_over_t1,all,delta_lo95,0.0674525888924415,20835
B,obj_free_disp,4,SHUF_inc_clock_over_t1,all,delta_hi95,0.8587123657039439,20835
B,obj_free_disp,4,SHUF_route,all,lo95,-1.7915749383747421,20835
B,obj_free_disp,4,SHUF_route,all,hi95,-0.11275203220828749,20835
B,obj_free_disp,8,SHUF_inc_route_over_t1,all,delta,0.0035700106407126064,18787
B,obj_free_disp,8,SHUF_inc_route_over_t1,all,delta_lo95,-0.6021809243330333,18787
B,obj_free_disp,8,SHUF_inc_route_over_t1,all,delta_hi95,0.041493610523035504,18787
B,obj_free_disp,8,SHUF_t1,all,lo95,-4.361682149090004,18787
B,obj_free_disp,8,SHUF_t1,all,hi95,-0.19329164571623048,18787
B,obj_free_disp,8,SHUF_inc_route_over_t2,all,delta,-0.03810185916076847,18787
B,obj_free_disp,8,SHUF_inc_route_over_t2,all,delta_lo95,-0.4259667950352128,18787
B,obj_free_disp,8,SHUF_inc_route_over_t2,all,delta_hi95,-0.009254388196134044,18787
B,obj_free_disp,8,SHUF_t2,all,lo95,-5.4721093477602105,18787
B,obj_free_disp,8,SHUF_t2,all,hi95,-0.17272124030784833,18787
B,obj_free_disp,8,SHUF_inc_clock_over_t1,all,delta,0.6028802393827686,18787
B,obj_free_disp,8,SHUF_inc_clock_over_t1,all,delta_lo95,0.16766766485711473,18787
B,obj_free_disp,8,SHUF_inc_clock_over_t1,all,delta_hi95,3.059046814798317,18787
B,obj_free_disp,8,SHUF_route,all,lo95,-6.01665791680554,18787
B,obj_free_disp,8,SHUF_route,all,hi95,-0.22444249377844816,18787
B,obj_gt_arm,1,SHUF_inc_route_over_t1,all,delta,0.0012990842085413012,22371
B,obj_gt_arm,1,SHUF_inc_route_over_t1,all,delta_lo95,-0.004293744725475407,22371
B,obj_gt_arm,1,SHUF_inc_route_over_t1,all,delta_hi95,0.006573968889894849,22371
B,obj_gt_arm,1,SHUF_t1,all,lo95,0.509027828364586,22371
B,obj_gt_arm,1,SHUF_t1,all,hi95,0.5302025138970987,22371
B,obj_gt_arm,1,SHUF_inc_route_over_t2,all,delta,0.00034399655282746355,22371
B,obj_gt_arm,1,SHUF_inc_route_over_t2,all,delta_lo95,-0.005463042564725947,22371
B,obj_gt_arm,1,SHUF_inc_route_over_t2,all,delta_hi95,0.0061639043944949935,22371
B,obj_gt_arm,1,SHUF_t2,all,lo95,0.5054475617375647,22371
B,obj_gt_arm,1,SHUF_t2,all,hi95,0.5263600532159194,22371
B,obj_gt_arm,1,SHUF_inc_clock_over_t1,all,delta,0.017149838627037783,22371
B,obj_gt_arm,1,SHUF_inc_clock_over_t1,all,delta_lo95,0.009042223491637606,22371
B,obj_gt_arm,1,SHUF_inc_clock_over_t1,all,delta_hi95,0.024149361630933834,22371
B,obj_gt_arm,1,SHUF_route,all,lo95,0.4925165333369679,22371
B,obj_gt_arm,1,SHUF_route,all,hi95,0.5126110522767904,22371
B,obj_gt_arm,2,SHUF_inc_route_over_t1,all,delta,-0.0032301109515547877,21859
B,obj_gt_arm,2,SHUF_inc_route_over_t1,all,delta_lo95,-0.009083877241713355,21859
B,obj_gt_arm,2,SHUF_inc_route_over_t1,all,delta_hi95,0.002671965809190849,21859
B,obj_gt_arm,2,SHUF_t1,all,lo95,0.4968495302145495,21859
B,obj_gt_arm,2,SHUF_t1,all,hi95,0.5179448897842363,21859
B,obj_gt_arm,2,SHUF_inc_route_over_t2,all,delta,-0.0032995561500944737,21859
B,obj_gt_arm,2,SHUF_inc_route_over_t2,all,delta_lo95,-0.009511162578550286,21859
B,obj_gt_arm,2,SHUF_inc_route_over_t2,all,delta_hi95,0.0032056368543865606,21859
B,obj_gt_arm,2,SHUF_t2,all,lo95,0.49667020145267043,21859
B,obj_gt_arm,2,SHUF_t2,all,hi95,0.51652641463593,21859
B,obj_gt_arm,2,SHUF_inc_clock_over_t1,all,delta,0.016937846904450438,21859
B,obj_gt_arm,2,SHUF_inc_clock_over_t1,all,delta_lo95,0.009450169843402911,21859
B,obj_gt_arm,2,SHUF_inc_clock_over_t1,all,delta_hi95,0.023609792903249754,21859
B,obj_gt_arm,2,SHUF_route,all,lo95,0.4839248432342402,21859
B,obj_gt_arm,2,SHUF_route,all,hi95,0.5057040840351511,21859
B,obj_gt_arm,4,SHUF_inc_route_over_t1,all,delta,-0.0007454272707425602,20835
B,obj_gt_arm,4,SHUF_inc_route_over_t1,all,delta_lo95,-0.006692204708207515,20835
B,obj_gt_arm,4,SHUF_inc_route_over_t1,all,delta_hi95,0.005088463450624015,20835
B,obj_gt_arm,4,SHUF_t1,all,lo95,0.499127379918393,20835
B,obj_gt_arm,4,SHUF_t1,all,hi95,0.5191294869566819,20835
B,obj_gt_arm,4,SHUF_inc_route_over_t2,all,delta,-0.0007934773499493897,20835
B,obj_gt_arm,4,SHUF_inc_route_over_t2,all,delta_lo95,-0.008534915491057745,20835
B,obj_gt_arm,4,SHUF_inc_route_over_t2,all,delta_hi95,0.0067283790059571285,20835
B,obj_gt_arm,4,SHUF_t2,all,lo95,0.5001614757728693,20835
B,obj_gt_arm,4,SHUF_t2,all,hi95,0.5190587850027814,20835
B,obj_gt_arm,4,SHUF_inc_clock_over_t1,all,delta,0.01356943386647358,20835
B,obj_gt_arm,4,SHUF_inc_clock_over_t1,all,delta_lo95,0.00620168494581679,20835
B,obj_gt_arm,4,SHUF_inc_clock_over_t1,all,delta_hi95,0.021099527294002825,20835
B,obj_gt_arm,4,SHUF_route,all,lo95,0.4929613793912383,20835
B,obj_gt_arm,4,SHUF_route,all,hi95,0.5128786545974152,20835
B,obj_gt_arm,8,SHUF_inc_route_over_t1,all,delta,-0.0021008574961980386,18787
B,obj_gt_arm,8,SHUF_inc_route_over_t1,all,delta_lo95,-0.006329742172507859,18787
B,obj_gt_arm,8,SHUF_inc_route_over_t1,all,delta_hi95,0.0021211071565572065,18787
B,obj_gt_arm,8,SHUF_t1,all,lo95,0.5146450559369564,18787
B,obj_gt_arm,8,SHUF_t1,all,hi95,0.532812307232402,18787
B,obj_gt_arm,8,SHUF_inc_route_over_t2,all,delta,-0.005171663327114828,18787
B,obj_gt_arm,8,SHUF_inc_route_over_t2,all,delta_lo95,-0.009464738602690885,18787
B,obj_gt_arm,8,SHUF_inc_route_over_t2,all,delta_hi95,-0.000901585932058065,18787
B,obj_gt_arm,8,SHUF_t2,all,lo95,0.5130394416177817,18787
B,obj_gt_arm,8,SHUF_t2,all,hi95,0.5309471926314919,18787
B,obj_gt_arm,8,SHUF_inc_clock_over_t1,all,delta,0.023479460034811828,18787
B,obj_gt_arm,8,SHUF_inc_clock_over_t1,all,delta_lo95,0.015541666774814795,18787
B,obj_gt_arm,8,SHUF_inc_clock_over_t1,all,delta_hi95,0.029919097565591378,18787
B,obj_gt_arm,8,SHUF_route,all,lo95,0.4871357033902503,18787
B,obj_gt_arm,8,SHUF_route,all,hi95,0.5042466998319545,18787
B,undo_nc,1,SHUF_inc_route_over_t1,all,delta,-0.29244146569032137,22371
B,undo_nc,1,SHUF_inc_route_over_t1,all,delta_lo95,-0.34260938019519255,22371
B,undo_nc,1,SHUF_inc_route_over_t1,all,delta_hi95,-0.23969951682534235,22371
B,undo_nc,1,SHUF_t1,all,lo95,0.34851249285504693,22371
B,undo_nc,1,SHUF_t1,all,hi95,0.5510796464662217,22371
B,undo_nc,1,SHUF_inc_route_over_t2,all,delta,-0.1698269250497047,22371
B,undo_nc,1,SHUF_inc_route_over_t2,all,delta_lo95,-0.41911526911526914,22371
B,undo_nc,1,SHUF_inc_route_over_t2,all,delta_hi95,-0.023586463028691183,22371
B,undo_nc,1,SHUF_t2,all,lo95,0.06608513532983658,22371
B,undo_nc,1,SHUF_t2,all,hi95,0.7658949966146932,22371
B,undo_nc,1,SHUF_inc_clock_over_t1,all,delta,0.3080201652101275,22371
B,undo_nc,1,SHUF_inc_clock_over_t1,all,delta_lo95,0.17747235226194524,22371
B,undo_nc,1,SHUF_inc_clock_over_t1,all,delta_hi95,0.4355401350337585,22371
B,undo_nc,1,SHUF_route,all,lo95,0.1063051930019439,22371
B,undo_nc,1,SHUF_route,all,hi95,0.16041854288461832,22371
B,undo_nc,2,SHUF_inc_route_over_t1,all,delta,-0.15443022541608198,21859
B,undo_nc,2,SHUF_inc_route_over_t1,all,delta_lo95,-0.2604865340692806,21859
B,undo_nc,2,SHUF_inc_route_over_t1,all,delta_hi95,-0.01717234104505742,21859
B,undo_nc,2,SHUF_t1,all,lo95,0.3736084153224907,21859
B,undo_nc,2,SHUF_t1,all,hi95,0.7479848368803572,21859
B,undo_nc,2,SHUF_inc_route_over_t2,all,delta,-0.13537752570464623,21859
B,undo_nc,2,SHUF_inc_route_over_t2,all,delta_lo95,-0.19403599509444344,21859
B,undo_nc,2,SHUF_inc_route_over_t2,all,delta_hi95,-0.09993251325488171,21859
B,undo_nc,2,SHUF_t2,all,lo95,0.639440361158653,21859
B,undo_nc,2,SHUF_t2,all,hi95,0.7198314134985496,21859
B,undo_nc,2,SHUF_inc_clock_over_t1,all,delta,0.04691927170980281,21859
B,undo_nc,2,SHUF_inc_clock_over_t1,all,delta_lo95,-0.002226220223221731,21859
B,undo_nc,2,SHUF_inc_clock_over_t1,all,delta_hi95,0.1578502056323499,21859
B,undo_nc,2,SHUF_route,all,lo95,0.03234462978603604,21859
B,undo_nc,2,SHUF_route,all,hi95,0.3880003573544773,21859
B,undo_nc,4,SHUF_inc_route_over_t1,all,delta,-0.03055158783778056,20835
B,undo_nc,4,SHUF_inc_route_over_t1,all,delta_lo95,-0.07369327480720103,20835
B,undo_nc,4,SHUF_inc_route_over_t1,all,delta_hi95,0.05765274921776071,20835
B,undo_nc,4,SHUF_t1,all,lo95,0.29154109679441703,20835
B,undo_nc,4,SHUF_t1,all,hi95,0.7487896663954434,20835
B,undo_nc,4,SHUF_inc_route_over_t2,all,delta,0.025373080113003932,20835
B,undo_nc,4,SHUF_inc_route_over_t2,all,delta_lo95,-0.05249834465840263,20835
B,undo_nc,4,SHUF_inc_route_over_t2,all,delta_hi95,0.07793304002278546,20835
B,undo_nc,4,SHUF_t2,all,lo95,0.41582857687217456,20835
B,undo_nc,4,SHUF_t2,all,hi95,0.49241508308267534,20835
B,undo_nc,4,SHUF_inc_clock_over_t1,all,delta,0.16260425918523913,20835
B,undo_nc,4,SHUF_inc_clock_over_t1,all,delta_lo95,0.06059321929137075,20835
B,undo_nc,4,SHUF_inc_clock_over_t1,all,delta_hi95,0.3494680685959921,20835
B,undo_nc,4,SHUF_route,all,lo95,0.376912169488698,20835
B,undo_nc,4,SHUF_route,all,hi95,0.5391868981899064,20835
B,undo_nc,8,SHUF_inc_route_over_t1,all,delta,0.028581737615078096,18787
B,undo_nc,8,SHUF_inc_route_over_t1,all,delta_lo95,-0.008722706962089443,18787
B,undo_nc,8,SHUF_inc_route_over_t1,all,delta_hi95,0.05004247112501834,18787
B,undo_nc,8,SHUF_t1,all,lo95,0.31236759686332105,18787
B,undo_nc,8,SHUF_t1,all,hi95,0.7144112039771859,18787
B,undo_nc,8,SHUF_inc_route_over_t2,all,delta,0.0195720826624739,18787
B,undo_nc,8,SHUF_inc_route_over_t2,all,delta_lo95,-0.01604125722081303,18787
B,undo_nc,8,SHUF_inc_route_over_t2,all,delta_hi95,0.03872333203872487,18787
B,undo_nc,8,SHUF_t2,all,lo95,0.46955726539644416,18787
B,undo_nc,8,SHUF_t2,all,hi95,0.6951734385219097,18787
B,undo_nc,8,SHUF_inc_clock_over_t1,all,delta,0.14322979532403113,18787
B,undo_nc,8,SHUF_inc_clock_over_t1,all,delta_lo95,0.08829587645527447,18787
B,undo_nc,8,SHUF_inc_clock_over_t1,all,delta_hi95,0.2510468660502414,18787
B,undo_nc,8,SHUF_route,all,lo95,0.43742605170902715,18787
B,undo_nc,8,SHUF_route,all,hi95,0.5943287111661079,18787
A,which_moves,4,clock_causal,arm_clear_0.12,auc,0.7761678977054498,871
A,which_moves,4,clock_rich,arm_clear_0.12,auc,0.6937410104383633,871
A,which_moves,4,route,arm_clear_0.12,auc,0.8194665083077779,871
A,which_moves,4,t1,arm_clear_0.12,auc,0.992714459086104,871
A,which_moves,4,t1+route,arm_clear_0.12,auc,0.9932595346422058,871
A,which_moves,4,t2,arm_clear_0.12,auc,0.9972537547734424,871
A,which_moves,4,__prevalence,arm_clear_0.12,rate,0.5522388219833374,871
A,which_moves,4,clock_causal,arm_clear_0.12_open,auc,0.8775763849406762,775
A,which_moves,4,clock_rich,arm_clear_0.12_open,auc,0.7356566846031205,775
A,which_moves,4,route,arm_clear_0.12_open,auc,0.8248864261607244,775
A,which_moves,4,t1,arm_clear_0.12_open,auc,0.992645008591901,775
A,which_moves,4,t1+route,arm_clear_0.12_open,auc,0.9931556593068119,775
A,which_moves,4,t2,arm_clear_0.12_open,auc,0.9999635249489349,775
A,which_moves,4,__prevalence,arm_clear_0.12_open,rate,0.5045161247253418,775
A,which_moves,8,clock_causal,arm_clear_0.12,auc,0.8362226747029388,2934
A,which_moves,8,clock_rich,arm_clear_0.12,auc,0.7845418213910509,2934
A,which_moves,8,route,arm_clear_0.12,auc,0.6807182407383131,2934
A,which_moves,8,t1,arm_clear_0.12,auc,0.9973081670876225,2934
A,which_moves,8,t1+route,arm_clear_0.12,auc,0.9976321715457561,2934
A,which_moves,8,t2,arm_clear_0.12,auc,0.9963023321308113,2934
A,which_moves,8,__prevalence,arm_clear_0.12,rate,0.6468984484672546,2934
A,which_moves,8,clock_causal,arm_clear_0.12_open,auc,0.888805230641755,2772
A,which_moves,8,clock_rich,arm_clear_0.12_open,auc,0.812771695173204,2772
A,which_moves,8,route,arm_clear_0.12_open,auc,0.6995710229790859,2772
A,which_moves,8,t1,arm_clear_0.12_open,auc,0.9979765527931914,2772
A,which_moves,8,t1+route,arm_clear_0.12_open,auc,0.9982016876486777,2772
A,which_moves,8,t2,arm_clear_0.12_open,auc,0.9981750508054821,2772
A,which_moves,8,__prevalence,arm_clear_0.12_open,rate,0.62806636095047,2772
A,which_moves,8,clock_causal,arm_clear_0.20,auc,0.787244472210556,1470
A,which_moves,8,clock_rich,arm_clear_0.20,auc,0.7038188600398221,1470
A,which_moves,8,route,arm_clear_0.20,auc,0.6444462423376827,1470
A,which_moves,8,t1,arm_clear_0.20,auc,0.9974719964664573,1470
A,which_moves,8,t1+route,arm_clear_0.20,auc,0.9976535791408176,1470
A,which_moves,8,t2,arm_clear_0.20,auc,0.9953071349339349,1470
A,which_moves,8,__prevalence,arm_clear_0.20,rate,0.5782312750816345,1470
A,which_moves_late,4,clock_causal,arm_clear_0.12,auc,0.24887728508698215,487
A,which_moves_late,4,clock_rich,arm_clear_0.12,auc,0.860771723793215,487
A,which_moves_late,4,route,arm_clear_0.12,auc,0.875121585132308,487
A,which_moves_late,4,t1,arm_clear_0.12,auc,0.9921255542150131,487
A,which_moves_late,4,t1+route,arm_clear_0.12,auc,0.9921255542150131,487
A,which_moves_late,4,t2,arm_clear_0.12,auc,0.9960913256972063,487
A,which_moves_late,4,__prevalence,arm_clear_0.12,rate,0.19917865097522736,487
A,which_moves_late,4,clock_causal,arm_clear_0.12_open,auc,0.5296165953908292,396
A,which_moves_late,4,clock_rich,arm_clear_0.12_open,auc,0.8305045735329056,396
