snapshot_key,query,layers,branches,horizontal,vertical_lag1,vertical_lag2,vertical_lag3,vertical_lag4,vertical_lag5,vertical_lag6,vertical_lag7,vertical_lag8
w01_s001,6,front,16,0.5838630952380953,0.6695833333333334,0.743110119047619,0.7652232142857144,0.7745089285714286,0.7893452380952382,0.7940178571428572,,
w01_s001,7,deep,16,0.532375,0.7599851190476191,0.8686458333333333,0.8775148809523811,0.8961607142857143,0.9222767857142857,0.908809523809524,0.8814880952380952,
w01_s001,7,front,16,0.6199484126984128,0.6996726190476191,0.8119494047619048,0.8223363095238095,0.8264136904761905,0.8298363095238096,0.8291517857142858,0.8284374999999999,
w01_s001,8,deep,16,0.49082738095238104,0.706919642857143,0.8335267857142858,0.8801636904761906,0.8674702380952382,0.8572916666666667,0.9101041666666667,0.9188541666666667,0.931875
w01_s001,8,front,16,0.618327380952381,0.655372023809524,0.7340476190476192,0.812857142857143,0.8421875000000001,0.8379761904761905,0.8430208333333333,0.8341964285714287,0.8254761904761905
w01_s001,9,deep,16,0.5153095238095239,0.7011309523809525,0.7863839285714287,0.8808333333333334,0.925327380952381,0.9089880952380952,0.8998363095238096,0.9280505952380953,0.9160565476190476
w01_s001,9,front,16,0.6105099206349206,0.6457440476190477,0.6918452380952382,0.7568303571428572,0.8271428571428572,0.8486755952380953,0.8460565476190477,0.8493154761904762,0.845952380952381
w01_s001,10,deep,16,0.5749007936507938,0.6772916666666668,0.7898958333333335,0.8444642857142858,0.9038690476190477,0.9311160714285716,0.9034077380952381,0.8958482142857144,0.9221279761904763
w01_s001,10,front,16,0.6321607142857144,0.6630952380952383,0.7051339285714286,0.7302827380952381,0.7801339285714286,0.8406398809523811,0.8510714285714287,0.8498660714285715,0.8579017857142858
w01_s001,11,deep,16,0.5887380952380954,0.5680505952380954,0.7004464285714287,0.8070982142857144,0.8476488095238096,0.9060714285714286,0.9310565476190477,0.894702380952381,0.8947321428571429
w01_s001,11,front,16,0.6628075396825397,0.6399851190476191,0.6743750000000002,0.7115625000000001,0.7442857142857143,0.799404761904762,0.838467261904762,0.8573363095238096,0.854717261904762
w01_s001,12,deep,16,0.6728154761904764,0.6126934523809524,0.6857886904761905,0.7635565476190477,0.8180952380952382,0.8477678571428573,0.9098958333333333,0.9194940476190476,0.9035714285714287
w01_s001,12,front,16,0.6676349206349207,0.6449702380952382,0.6677678571428572,0.7149702380952383,0.7597470238095239,0.7679761904761906,0.81,0.841875,0.8625892857142857
w01_s001,13,deep,16,0.7372202380952382,0.643764880952381,0.7153869047619049,0.758452380952381,0.8121875000000001,0.8522321428571429,0.8620535714285715,0.9128571428571429,0.9271130952380953
w01_s001,13,front,16,0.7266488095238095,0.685982142857143,0.7152976190476191,0.723452380952381,0.754077380952381,0.7939136904761905,0.8017559523809524,0.819092261904762,0.8566071428571429
w01_s001,14,deep,16,0.787327380952381,0.7323363095238096,0.7745833333333334,0.7955654761904762,0.8192261904761906,0.8588839285714286,0.8521875000000001,0.8628273809523811,0.9152232142857143
w01_s001,14,front,16,0.7493333333333335,0.7115178571428573,0.7517559523809525,0.762514880952381,0.7714285714285715,0.782827380952381,0.8130952380952381,0.8198065476190477,0.8310119047619048
w01_s001,15,deep,16,0.811,0.7577380952380953,0.8286904761904763,0.8576934523809524,0.860014880952381,0.8701785714285715,0.8939136904761905,0.886279761904762,0.8720982142857143
w01_s001,15,front,16,0.7445357142857144,0.7208035714285714,0.7776488095238095,0.8127678571428573,0.8119345238095239,0.8191220238095238,0.8167410714285716,0.8438095238095239,0.8326934523809524
w01_s001,16,deep,16,0.7884583333333334,0.8084672619047619,0.8554464285714287,0.8863541666666668,0.8987202380952382,0.8930505952380953,0.8947470238095239,0.913764880952381,0.8826339285714286
w01_s001,16,front,16,0.7072757936507938,0.6956547619047619,0.7706101190476191,0.8057589285714286,0.823764880952381,0.8290625000000001,0.8366220238095239,0.8278720238095238,0.8578571428571429
w01_s001,17,deep,16,0.7707003968253969,0.7396130952380954,0.848110119047619,0.8810267857142857,0.9083184523809524,0.9099107142857144,0.9155654761904761,0.916235119047619,0.9247470238095239
w01_s001,17,front,16,0.6953849206349206,0.6686607142857144,0.7490625000000001,0.8078571428571428,0.8309226190476191,0.8466517857142858,0.8522321428571429,0.8504166666666667,0.8448809523809524
w01_s001,18,deep,16,0.7637003968253969,0.7163095238095238,0.8299553571428573,0.8867857142857143,0.9029017857142858,0.9152678571428572,0.9169047619047619,0.924389880952381,0.9239880952380952
w01_s001,18,front,16,0.705765873015873,0.6625595238095239,0.7400744047619048,0.7973660714285715,0.8242708333333334,0.8522767857142858,0.8544791666666667,0.8553571428571429,0.8630952380952381
w01_s001,19,deep,16,0.7419920634920636,0.704404761904762,0.819419642857143,0.8421577380952381,0.8966666666666667,0.9081994047619049,0.9197767857142858,0.9211160714285714,0.9345535714285715
w01_s001,19,front,16,0.7171071428571429,0.6451636904761906,0.7149851190476191,0.7614880952380952,0.8222916666666666,0.8369494047619048,0.8420238095238095,0.8464136904761905,0.8545982142857144
w01_s001,20,deep,16,0.7554146825396827,0.7089136904761906,0.8211607142857144,0.8739285714285714,0.8872916666666667,0.9122916666666667,0.9120833333333334,0.9142113095238096,0.9175744047619048
w01_s001,20,front,16,0.7416785714285715,0.6977976190476192,0.7388244047619048,0.7770982142857144,0.8024851190476191,0.8423660714285715,0.8363244047619048,0.8478125000000001,0.8638541666666668
w01_s001,21,deep,16,0.7903293650793652,0.7200595238095239,0.830684523809524,0.8665625000000001,0.8954315476190478,0.9033630952380953,0.906264880952381,0.9067708333333334,0.9268898809523809
w01_s001,21,front,16,0.7593750000000001,0.7068452380952381,0.7795535714285715,0.8076190476190477,0.8169345238095238,0.8331696428571429,0.8520089285714286,0.845014880952381,0.8579017857142858
w01_s001,22,deep,16,0.8157777777777778,0.7345386904761906,0.8395535714285715,0.885357142857143,0.8936160714285715,0.909360119047619,0.9063690476190477,0.8957440476190477,0.9074702380952382
w01_s001,22,front,16,0.7757599206349206,0.713169642857143,0.7968005952380953,0.8148065476190477,0.8391220238095238,0.8413690476190477,0.8493154761904762,0.8640029761904763,0.8751934523809525
w01_s001,23,deep,16,0.8541964285714286,0.8084821428571429,0.8855654761904761,0.8996726190476191,0.9232440476190478,0.9164285714285714,0.9101785714285715,0.9038988095238095,0.9110119047619047
w01_s001,23,front,16,0.7942857142857143,0.7581398809523809,0.8180208333333334,0.8563839285714286,0.8595684523809524,0.8667410714285715,0.8710119047619047,0.8682738095238096,0.8813244047619049
w01_s002,0,deep,16,0.3746825396825397,,,,,,,,
w01_s002,0,front,16,0.5817777777777781,,,,,,,,
w01_s002,1,deep,16,0.40958333333333335,0.7188541666666668,,,,,,,
w01_s002,1,front,16,0.614873015873016,0.7154017857142858,,,,,,,
w01_s002,2,deep,16,0.47198214285714296,0.7420089285714286,0.8561904761904762,,,,,,
w01_s002,2,front,16,0.5770793650793652,0.6376934523809524,0.7544494047619048,,,,,,
w01_s002,3,deep,16,0.4079900793650794,0.7546875000000002,0.8419196428571429,0.8863839285714287,,,,,
w01_s002,3,front,16,0.5797023809523811,0.651889880952381,0.7119494047619048,0.8099702380952382,,,,,
w01_s002,4,deep,16,0.42619841269841274,0.7164732142857144,0.8688988095238096,0.8899702380952381,0.8795982142857144,,,,
w01_s002,4,front,16,0.553200396825397,0.6278869047619049,0.7312648809523811,0.7662351190476191,0.8232589285714287,,,,
w01_s002,5,deep,16,0.4535674603174604,0.7579017857142858,0.8727827380952382,0.8932291666666667,0.899717261904762,0.8902678571428572,,,
w01_s002,5,front,16,0.5510734126984128,0.6420684523809524,0.7247916666666667,0.7683928571428573,0.791592261904762,0.8227083333333334,,,
w01_s002,6,deep,16,0.508638888888889,0.7596279761904763,0.8667708333333334,0.9097470238095239,0.9095238095238095,0.9165625,0.9235416666666667,,
w01_s002,6,front,16,0.6107043650793652,0.7012797619047619,0.7898065476190477,0.8066517857142858,0.8235267857142857,0.8247321428571429,0.8292261904761906,,
w01_s002,7,deep,16,0.5482678571428572,0.7113988095238096,0.8384523809523811,0.8689583333333334,0.8670535714285714,0.8864732142857144,0.9108035714285714,0.9170386904761905,
w01_s002,7,front,16,0.6134345238095239,0.6604464285714287,0.7766220238095238,0.8252976190476191,0.8366071428571429,0.8416964285714286,0.852485119047619,0.8458779761904762,
w01_s002,8,deep,16,0.5448373015873017,0.6924107142857143,0.7994345238095238,0.8978720238095238,0.9084077380952382,0.9147916666666667,0.9248660714285715,0.9282589285714287,0.911592261904762
w01_s002,8,front,16,0.5991527777777779,0.6304910714285715,0.6974851190476192,0.7874702380952382,0.8329166666666667,0.8492261904761905,0.8530059523809526,0.8589136904761905,0.8439732142857144
w01_s002,9,deep,16,0.5862123015873018,0.7158184523809525,0.8064136904761905,0.8723809523809525,0.9171875,0.9271130952380953,0.9354166666666668,0.9130208333333334,0.9160119047619047
w01_s002,9,front,16,0.6542738095238095,0.6692559523809525,0.7081101190476192,0.751294642857143,0.830654761904762,0.8511755952380953,0.8517708333333334,0.8505357142857144,0.8614434523809524
w01_s002,10,deep,16,0.6318750000000001,0.6230654761904764,0.7868601190476191,0.8338690476190477,0.8976488095238095,0.9233184523809523,0.9270684523809525,0.9320535714285714,0.9095535714285715
w01_s002,10,front,16,0.6597281746031747,0.6584226190476191,0.7028720238095238,0.7319791666666667,0.7763839285714287,0.8366666666666667,0.8595089285714287,0.8542261904761905,0.8547767857142858
w01_s002,11,deep,16,0.7186904761904763,0.6326934523809525,0.7395089285714287,0.8422916666666669,0.8560714285714286,0.8991071428571429,0.9297767857142858,0.9248214285714287,0.9200148809523809
w01_s002,11,front,16,0.7063412698412699,0.6675000000000001,0.7138541666666668,0.7465178571428572,0.7739732142857144,0.7964136904761905,0.8416517857142858,0.8676339285714286,0.8605803571428572
w01_s002,12,deep,16,0.7831984126984127,0.7190327380952382,0.7614136904761906,0.8217410714285716,0.8686011904761906,0.8799702380952381,0.9085565476190477,0.9316369047619047,0.9171428571428573
w01_s002,12,front,16,0.7400178571428573,0.7088839285714286,0.7391517857142859,0.7654910714285715,0.7677083333333334,0.7961458333333333,0.8108928571428572,0.8435119047619049,0.8671130952380954
w01_s002,13,deep,16,0.7833551587301588,0.7599255952380952,0.8058928571428572,0.8391071428571429,0.8494494047619048,0.8840178571428572,0.8905803571428572,0.896279761904762,0.9329166666666667
w01_s002,13,front,16,0.733059523809524,0.6994791666666668,0.7595386904761906,0.7745982142857144,0.7871130952380953,0.8020089285714287,0.8224702380952381,0.8295982142857143,0.8382738095238096
w01_s002,14,deep,16,0.7598333333333334,0.7320982142857144,0.8054613095238096,0.8434523809523811,0.8607291666666668,0.875654761904762,0.9043005952380953,0.9052232142857144,0.8891517857142857
w01_s002,14,front,16,0.6927777777777779,0.6807440476190476,0.7449404761904763,0.792797619047619,0.803467261904762,0.8193005952380953,0.8287351190476191,0.8315029761904762,0.8366815476190477
w01_s002,15,deep,16,0.746593253968254,0.7018303571428572,0.7913839285714287,0.8340178571428573,0.8655357142857144,0.8812946428571429,0.8884821428571429,0.9027976190476191,0.902514880952381
w01_s002,15,front,16,0.6989920634920637,0.6458333333333335,0.7064434523809524,0.7796875,0.8003869047619049,0.8215327380952382,0.8319345238095239,0.8422619047619048,0.8440922619047619
w01_s002,16,deep,16,0.7604067460317462,0.6968303571428572,0.7825744047619049,0.8348660714285715,0.860654761904762,0.8713244047619049,0.8837053571428573,0.9044047619047619,0.925014880952381
w01_s002,16,front,16,0.7141944444444446,0.6603273809523811,0.6937202380952382,0.7415625000000001,0.7929761904761905,0.814077380952381,0.8233035714285715,0.8355208333333334,0.8482142857142858
w01_s002,17,deep,16,0.7439384920634922,0.6999107142857144,0.8096428571428572,0.8369345238095238,0.8758035714285715,0.8877678571428572,0.8983928571428572,0.9066369047619047,0.9178571428571429
w01_s002,17,front,16,0.7367797619047619,0.6709523809523811,0.735982142857143,0.7404017857142857,0.7905505952380953,0.8192113095238096,0.8231994047619049,0.8421577380952382,0.8534375000000001
w01_s002,18,deep,16,0.7491230158730159,0.7174255952380953,0.8357291666666667,0.8605505952380953,0.8773809523809524,0.9013244047619048,0.8929315476190477,0.9018303571428572,0.9124255952380953
w01_s002,18,front,16,0.7447658730158732,0.7020089285714286,0.760654761904762,0.7846577380952382,0.7805654761904763,0.8182440476190478,0.8245089285714287,0.838139880952381,0.8535416666666666
w01_s002,19,deep,16,0.7826746031746034,0.7513839285714287,0.8410119047619048,0.8756101190476191,0.8879315476190477,0.8906845238095238,0.9057440476190477,0.9048511904761904,0.9098809523809525
w01_s002,19,front,16,0.7673968253968255,0.7266220238095239,0.8026190476190477,0.8111755952380952,0.8076190476190477,0.8214583333333334,0.8391071428571429,0.8495982142857144,0.8631845238095239
w01_s002,20,deep,16,0.8373373015873018,0.7798214285714287,0.861294642857143,0.8857142857142858,0.9008779761904763,0.894717261904762,0.8911309523809525,0.9052529761904762,0.9221130952380954
w01_s002,20,front,16,0.8012757936507937,0.7517857142857143,0.8046279761904762,0.8475446428571429,0.8463244047619048,0.8490178571428573,0.8532589285714286,0.8683035714285715,0.872872023809524
w01_s002,21,deep,16,0.8444345238095238,0.8135565476190476,0.8666666666666667,0.9114732142857144,0.9164285714285714,0.9095386904761905,0.9026785714285714,0.9095089285714286,0.9150892857142858
w01_s002,21,front,16,0.8016170634920636,0.7490327380952382,0.8217410714285714,0.8487500000000001,0.8732440476190477,0.864389880952381,0.8712500000000001,0.8702083333333334,0.8744345238095239
w01_s002,22,deep,16,0.8186428571428572,0.8009375000000001,0.8954315476190476,0.9135416666666667,0.9232738095238096,0.9148511904761905,0.9136904761904763,0.9094642857142858,0.9161309523809524
w01_s002,22,front,16,0.7841448412698413,0.7453125,0.8149553571428572,0.8517113095238096,0.871547619047619,0.8778869047619047,0.8720535714285714,0.8751934523809524,0.8798214285714285
w01_s002,23,deep,16,0.7869940476190477,0.7449851190476191,0.8670535714285715,0.9047767857142858,0.9125148809523809,0.9241815476190477,0.9108035714285715,0.9108184523809525,0.9151636904761906
w01_s002,23,front,16,0.7309702380952382,0.691889880952381,0.7901041666666667,0.8377529761904763,0.8573065476190476,0.8646428571428573,0.8718452380952382,0.8654315476190476,0.8821577380952381
w01_s003,0,deep,16,0.3422043650793651,,,,,,,,
w01_s003,0,front,16,0.5593908730158731,,,,,,,,
w01_s003,1,deep,16,0.4782579365079366,0.7526934523809525,,,,,,,
w01_s003,1,front,16,0.5882261904761904,0.6181994047619048,,,,,,,
w01_s003,2,deep,16,0.41168452380952386,0.7563095238095239,0.8491220238095238,,,,,,
w01_s003,2,front,16,0.5837619047619048,0.6554613095238097,0.6926934523809525,,,,,,
w01_s003,3,deep,16,0.396359126984127,0.7314583333333335,0.8630208333333333,0.8902827380952381,,,,,
w01_s003,3,front,16,0.531123015873016,0.628467261904762,0.7210267857142858,0.7526785714285715,,,,,
w01_s003,4,deep,16,0.44691666666666674,0.7701041666666667,0.8722916666666667,0.8836309523809525,0.8864880952380954,,,,
w01_s003,4,front,16,0.5578809523809525,0.6553571428571429,0.7154613095238096,0.770639880952381,0.7868750000000001,,,,
w01_s003,5,deep,16,0.452248015873016,0.760029761904762,0.8600892857142859,0.8995386904761905,0.9118005952380952,0.925967261904762,,,
w01_s003,5,front,16,0.6061607142857144,0.7077380952380954,0.7913095238095239,0.8219642857142858,0.8235714285714286,0.8286607142857143,,,
w01_s003,6,deep,16,0.5137301587301588,0.6846726190476191,0.8379613095238095,0.8761607142857144,0.8715625,0.8791369047619049,0.9161755952380952,,
w01_s003,6,front,16,0.6005992063492066,0.6454017857142859,0.7758333333333334,0.8323363095238097,0.8460267857142858,0.8440625,0.8472916666666667,,
w01_s003,7,deep,16,0.4660476190476191,0.6895982142857143,0.7749702380952381,0.889702380952381,0.9227529761904762,0.9100744047619048,0.9037946428571428,0.9224702380952381,
w01_s003,7,front,16,0.5925773809523811,0.6045982142857145,0.6792410714285715,0.7870535714285716,0.8327083333333334,0.8532738095238095,0.853735119047619,0.8541369047619048,
w01_s003,8,deep,16,0.5262500000000001,0.7467559523809525,0.8079464285714286,0.8822619047619048,0.9088690476190477,0.9185565476190476,0.9366815476190476,0.905044642857143,0.9223363095238095
w01_s003,8,front,16,0.6424543650793652,0.675342261904762,0.6985565476190477,0.7468452380952382,0.8186755952380953,0.8526339285714286,0.854375,0.8463392857142857,0.8653720238095239
w01_s003,9,deep,16,0.6794464285714288,0.6399553571428572,0.8195386904761905,0.8343303571428571,0.8979761904761905,0.9320089285714286,0.9205654761904762,0.919360119047619,0.8933482142857143
w01_s003,9,front,16,0.7051706349206351,0.673779761904762,0.735654761904762,0.7499553571428573,0.7818005952380953,0.8318452380952381,0.8552232142857144,0.860639880952381,0.8504166666666667
w01_s003,10,deep,16,0.7531051587301588,0.7406845238095239,0.7949851190476191,0.875952380952381,0.8658630952380952,0.9005208333333334,0.9355803571428571,0.9188988095238095,0.9140029761904762
w01_s003,10,front,16,0.7382420634920634,0.7346428571428572,0.7538095238095239,0.7761011904761906,0.7874107142857143,0.8066815476190476,0.8425595238095239,0.8589285714285715,0.8655059523809525
w01_s003,11,deep,16,0.7575873015873017,0.7710714285714286,0.8245684523809524,0.8665625000000001,0.9056547619047619,0.8947767857142858,0.8935119047619048,0.9197916666666667,0.9111011904761905
w01_s003,11,front,16,0.7008194444444447,0.7151636904761905,0.7756845238095239,0.7928422619047619,0.8028720238095239,0.8132738095238097,0.8151339285714286,0.8487797619047619,0.8542410714285715
w01_s003,12,deep,16,0.7167142857142859,0.7492559523809526,0.8230952380952382,0.8729464285714286,0.8968154761904763,0.9067410714285715,0.9046130952380953,0.8905952380952382,0.9178571428571429
w01_s003,12,front,16,0.6667500000000002,0.6870833333333335,0.7588392857142858,0.815342261904762,0.8231101190476191,0.8374851190476191,0.8391220238095238,0.8416815476190477,0.8596726190476192
w01_s003,13,deep,16,0.7000119047619049,0.7220089285714287,0.8034970238095238,0.8663392857142858,0.8922916666666667,0.9134226190476191,0.9175,0.9086309523809524,0.904375
w01_s003,13,front,16,0.6748234126984127,0.6477083333333334,0.7138839285714287,0.787797619047619,0.8263392857142858,0.8386011904761905,0.8444940476190477,0.8437351190476191,0.845639880952381
w01_s003,14,deep,16,0.7300873015873016,0.7286309523809524,0.7882589285714288,0.8373214285714287,0.892797619047619,0.90625,0.9276488095238096,0.9318303571428572,0.919077380952381
w01_s003,14,front,16,0.6901884920634921,0.6605505952380953,0.701904761904762,0.7511011904761906,0.8085714285714287,0.8309375000000001,0.838467261904762,0.8554166666666667,0.8498958333333333
w01_s003,15,deep,16,0.6943650793650794,0.7142410714285715,0.8115029761904762,0.8387946428571429,0.8669345238095238,0.902202380952381,0.9021875,0.9214583333333334,0.9250595238095238
w01_s003,15,front,16,0.6992757936507937,0.671919642857143,0.7150148809523811,0.7426934523809525,0.7660416666666667,0.8274107142857143,0.8447321428571428,0.8498511904761905,0.8622767857142858
w01_s003,16,deep,16,0.6869900793650795,0.686294642857143,0.8122767857142859,0.8460267857142858,0.8628125,0.8811011904761906,0.9024851190476191,0.9041369047619048,0.9305505952380952
w01_s003,16,front,16,0.7199107142857144,0.6946279761904763,0.7409375000000001,0.7632291666666668,0.7753571428571429,0.79,0.8406398809523811,0.8399851190476191,0.859092261904762
w01_s003,17,deep,16,0.7521904761904763,0.7188392857142858,0.8126190476190478,0.8566815476190477,0.8768452380952381,0.8779315476190477,0.8773809523809524,0.8937351190476192,0.9059226190476191
w01_s003,17,front,16,0.7499623015873016,0.7165178571428573,0.7884672619047619,0.8092857142857144,0.7998363095238097,0.8211160714285715,0.8487351190476191,0.865029761904762,0.8695833333333334
w01_s003,18,deep,16,0.828357142857143,0.7945982142857144,0.8610565476190477,0.8761904761904762,0.8989732142857143,0.8854315476190477,0.8879910714285715,0.8915625,0.9034970238095239
w01_s003,18,front,16,0.7913630952380953,0.7711309523809524,0.8175148809523811,0.837842261904762,0.8446279761904762,0.8353869047619048,0.8529464285714285,0.8557738095238095,0.8659821428571429
w01_s003,19,deep,16,0.8231706349206349,0.8493750000000001,0.9007886904761906,0.9232886904761906,0.9192113095238096,0.9032440476190476,0.8990178571428572,0.8954166666666667,0.9040029761904762
w01_s003,19,front,16,0.7846984126984128,0.7831994047619049,0.8558630952380953,0.867544642857143,0.8575595238095237,0.8600595238095239,0.8493303571428572,0.8614285714285714,0.8644940476190477
w01_s003,20,deep,16,0.7680615079365081,0.8007291666666667,0.8961011904761906,0.9159375000000001,0.919419642857143,0.9078422619047619,0.9019791666666667,0.8915625000000001,0.9011309523809524
w01_s003,20,front,16,0.7206250000000002,0.7432291666666668,0.8332440476190477,0.8490327380952382,0.8640178571428572,0.8651190476190477,0.8564285714285715,0.8560863095238096,0.8683482142857144
w01_s003,21,deep,16,0.7096250000000001,0.7524702380952382,0.8583184523809525,0.8947767857142858,0.9064583333333334,0.903467261904762,0.8861755952380953,0.8979464285714287,0.8964583333333334
w01_s003,21,front,16,0.6842718253968255,0.6840327380952382,0.79125,0.8424851190476191,0.8625892857142858,0.8669642857142859,0.8565327380952381,0.8547767857142857,0.8545833333333334
w01_s003,22,deep,16,0.6782103174603176,0.6888244047619048,0.8174851190476191,0.8650595238095238,0.8903125000000001,0.8951190476190477,0.8936160714285715,0.900952380952381,0.9077083333333333
w01_s003,22,front,16,0.6636567460317461,0.6651934523809524,0.7393750000000001,0.8074702380952381,0.8430654761904763,0.8454613095238096,0.8494642857142858,0.8507142857142858,0.8519345238095238
w01_s003,23,deep,16,0.6903809523809525,0.6589136904761905,0.7827380952380953,0.8463541666666667,0.8779315476190477,0.8876488095238095,0.8929761904761905,0.9005357142857142,0.9058482142857143
w01_s003,23,front,16,0.6832162698412699,0.6433630952380953,0.721279761904762,0.7642410714285716,0.8220833333333333,0.8431101190476191,0.845059523809524,0.851875,0.850357142857143
w01_s004,0,deep,16,0.44048412698412703,,,,,,,,
w01_s004,0,front,16,0.5815932539682541,,,,,,,,
w01_s004,1,deep,16,0.39247817460317463,0.7473958333333335,,,,,,,
w01_s004,1,front,16,0.5936170634920636,0.6530208333333335,,,,,,,
w01_s004,2,deep,16,0.3968551587301588,0.7374255952380954,0.8666071428571429,,,,,,
w01_s004,2,front,16,0.5434801587301588,0.6371428571428572,0.7214434523809524,,,,,,
w01_s004,3,deep,16,0.42822222222222234,0.7598065476190476,0.8731845238095238,0.8786458333333333,,,,,
w01_s004,3,front,16,0.5396448412698415,0.6266815476190477,0.7122470238095239,0.7587946428571428,,,,,
w01_s004,4,deep,16,0.44455158730158745,0.7534077380952382,0.8513839285714286,0.9042261904761906,0.914702380952381,,,,
w01_s004,4,front,16,0.6113134920634923,0.7137500000000001,0.792544642857143,0.8081101190476191,0.8188244047619049,,,,
w01_s004,5,deep,16,0.5175674603174605,0.7055952380952382,0.8343005952380953,0.873764880952381,0.8709672619047619,0.8845982142857143,,,
w01_s004,5,front,16,0.6059662698412699,0.6432738095238095,0.7748660714285714,0.8269494047619048,0.8349255952380954,0.8441964285714286,,,
w01_s004,6,deep,16,0.46496626984126993,0.6825892857142859,0.7629613095238097,0.8880952380952382,0.9250595238095238,0.9133035714285714,0.9126339285714286,,
w01_s004,6,front,16,0.5909742063492064,0.6133482142857144,0.6789285714285715,0.7849255952380954,0.8315029761904762,0.8489434523809525,0.8515625000000001,,
w01_s004,7,deep,16,0.49145436507936513,0.7369940476190477,0.7928869047619049,0.8790922619047621,0.9023214285714286,0.9122172619047619,0.9339136904761904,0.9089583333333333,
w01_s004,7,front,16,0.6231884920634922,0.6812202380952381,0.7075892857142858,0.7581101190476192,0.8248214285714286,0.8543750000000001,0.8477380952380953,0.8532738095238095,
w01_s004,8,deep,16,0.6269186507936509,0.6266666666666667,0.8200000000000001,0.8366815476190477,0.8929761904761905,0.9206994047619048,0.9169940476190477,0.9269494047619048,0.8947619047619049
w01_s004,8,front,16,0.6558293650793652,0.6635565476190477,0.7216666666666668,0.7456994047619049,0.7816666666666667,0.828422619047619,0.8640029761904763,0.8555357142857144,0.8566517857142857
w01_s004,9,deep,16,0.7525972222222223,0.7310119047619048,0.7923660714285715,0.8705803571428572,0.8549553571428572,0.8920982142857143,0.9267261904761905,0.9217559523809524,0.9226488095238096
w01_s004,9,front,16,0.7139246031746033,0.7108333333333334,0.7304761904761905,0.7663690476190477,0.7850000000000001,0.7998511904761905,0.8275297619047619,0.8606101190476191,0.8626636904761905
w01_s004,10,deep,16,0.769436507936508,0.7521279761904762,0.800342261904762,0.853779761904762,0.8897470238095239,0.8903273809523811,0.8976785714285714,0.9241369047619048,0.9147619047619048
w01_s004,10,front,16,0.7071527777777779,0.7176488095238096,0.7602083333333334,0.7899107142857145,0.8016220238095239,0.8222767857142858,0.8171875000000001,0.8307440476190476,0.8623511904761907
w01_s004,11,deep,16,0.7343670634920636,0.7529017857142858,0.8333035714285715,0.8653273809523809,0.8954910714285715,0.908452380952381,0.8875,0.8879017857142857,0.9248214285714287
w01_s004,11,front,16,0.7036626984126985,0.6835565476190477,0.7601339285714287,0.8010565476190477,0.8230357142857144,0.8215178571428572,0.8315625000000001,0.8325595238095239,0.850967261904762
w01_s004,12,deep,16,0.7187142857142859,0.7206845238095239,0.820029761904762,0.8801488095238096,0.891904761904762,0.9184375,0.9196726190476191,0.9097619047619048,0.8956398809523809
w01_s004,12,front,16,0.6679761904761906,0.6663541666666668,0.711309523809524,0.7935565476190477,0.8319494047619048,0.8383035714285716,0.8412202380952382,0.8517857142857144,0.8526636904761905
w01_s004,13,deep,16,0.7199940476190477,0.7242410714285715,0.7916666666666667,0.8384375000000001,0.8916369047619048,0.8973065476190477,0.9195982142857142,0.925625,0.9219345238095238
w01_s004,13,front,16,0.6797321428571429,0.6395684523809525,0.7097916666666668,0.736607142857143,0.8172619047619047,0.8288839285714287,0.8414434523809524,0.8532142857142858,0.8572321428571429
w01_s004,14,deep,16,0.6961746031746033,0.7349702380952382,0.8239732142857144,0.8479910714285716,0.8770833333333334,0.8990476190476191,0.9205208333333333,0.9352529761904762,0.9312053571428571
w01_s004,14,front,16,0.7022519841269843,0.6821726190476192,0.7180059523809526,0.7397767857142857,0.7685267857142858,0.8193154761904763,0.837217261904762,0.8584226190476192,0.8580505952380952
w01_s004,15,deep,16,0.6807261904761905,0.6649702380952381,0.8229166666666667,0.8611607142857144,0.885044642857143,0.8930505952380954,0.9049255952380952,0.914717261904762,0.9286011904761905
w01_s004,15,front,16,0.6846805555555556,0.657544642857143,0.7516220238095239,0.7657886904761906,0.7915178571428572,0.8107440476190477,0.8452976190476191,0.8480059523809524,0.8649553571428572
w01_s004,16,deep,16,0.7028511904761906,0.7099107142857144,0.8062351190476191,0.8592261904761905,0.8795089285714286,0.8970238095238096,0.8912351190476191,0.9056547619047619,0.9171428571428573
w01_s004,16,front,16,0.7187341269841272,0.6793154761904763,0.7630803571428573,0.7979017857142857,0.7883333333333333,0.8154166666666667,0.8320535714285715,0.8508035714285715,0.8660267857142857
w01_s004,17,deep,16,0.8015079365079366,0.7851636904761906,0.8579017857142857,0.8854166666666667,0.9101488095238095,0.896577380952381,0.8877976190476191,0.8884970238095238,0.9002380952380953
w01_s004,17,front,16,0.7712321428571429,0.7699851190476192,0.7999553571428573,0.837842261904762,0.8343750000000001,0.8352827380952382,0.8590476190476191,0.8583482142857144,0.8754315476190477
w01_s004,18,deep,16,0.8234543650793652,0.827232142857143,0.8979910714285716,0.915625,0.930342261904762,0.9100595238095238,0.9120982142857144,0.9088392857142857,0.9249702380952382
w01_s004,18,front,16,0.7960873015873017,0.7843154761904763,0.8392261904761906,0.8482738095238095,0.865297619047619,0.8595535714285715,0.8666071428571429,0.8813839285714286,0.8836458333333334
