corpus,group,relative,concordant,pairs,n_events,auc_trap_high,event_kind,signal,tier,variant
A,w00_s005,-7,31.0,62,8,0.5,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w01_s000,-7,12.0,15,15,0.8,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s000,-7,10.0,15,15,0.6666666666666666,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s001,-7,14.0,28,14,0.5,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s002,-7,26.0,39,13,0.6666666666666666,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s003,-7,20.0,60,10,0.3333333333333333,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w03_s001,-7,0.0,13,1,0.0,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w03_s003,-7,2.0,13,1,0.15384615384615385,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w03_s004,-7,11.0,19,2,0.5789473684210527,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w03_s005,-7,15.0,19,2,0.7894736842105263,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s000,-6,29.0,58,6,0.5,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s001,-6,7.0,39,13,0.1794871794871795,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s002,-6,24.0,64,8,0.375,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s003,-6,13.0,39,13,0.3333333333333333,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s004,-6,40.0,64,8,0.625,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s005,-6,28.0,59,8,0.4745762711864407,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w01_s000,-6,7.0,15,15,0.4666666666666667,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s000,-6,8.0,15,15,0.5333333333333333,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s001,-6,19.0,28,14,0.6785714285714286,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s002,-6,22.0,39,13,0.5641025641025641,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s003,-6,21.0,60,10,0.35,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w03_s001,-6,0.0,9,1,0.0,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w03_s003,-6,0.0,6,1,0.0,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w03_s004,-6,0.0,11,1,0.0,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w03_s005,-6,11.0,14,1,0.7857142857142857,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s000,-5,24.0,58,6,0.41379310344827586,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s001,-5,6.0,39,13,0.15384615384615385,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s002,-5,29.0,64,8,0.453125,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s003,-5,11.0,39,13,0.28205128205128205,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s004,-5,25.0,64,8,0.390625,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s005,-5,38.0,59,8,0.6440677966101694,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w01_s000,-5,2.0,15,15,0.13333333333333333,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s000,-5,7.0,15,15,0.4666666666666667,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s001,-5,11.0,28,14,0.39285714285714285,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s002,-5,22.0,39,13,0.5641025641025641,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s003,-5,27.0,60,10,0.45,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w03_s004,-5,4.0,6,1,0.6666666666666666,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w03_s005,-5,12.0,14,1,0.8571428571428571,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s000,-4,24.0,57,6,0.42105263157894735,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s001,-4,5.0,39,13,0.1282051282051282,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s002,-4,24.0,64,8,0.375,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s003,-4,9.0,39,13,0.23076923076923078,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s004,-4,24.0,64,8,0.375,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s005,-4,24.0,58,8,0.41379310344827586,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w01_s000,-4,3.0,15,15,0.2,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s000,-4,10.0,15,15,0.6666666666666666,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s001,-4,11.0,28,14,0.39285714285714285,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s002,-4,22.0,39,13,0.5641025641025641,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s003,-4,29.0,60,10,0.48333333333333334,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w03_s005,-4,14.0,14,1,1.0,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s000,-3,22.0,56,6,0.39285714285714285,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s001,-3,14.0,39,13,0.358974358974359,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s002,-3,25.0,64,8,0.390625,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s003,-3,11.0,39,13,0.28205128205128205,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s004,-3,30.0,64,8,0.46875,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s005,-3,41.0,57,8,0.7192982456140351,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w01_s000,-3,1.0,15,15,0.06666666666666667,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s000,-3,9.0,15,15,0.6,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s001,-3,13.0,28,14,0.4642857142857143,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s002,-3,22.0,39,13,0.5641025641025641,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s003,-3,31.0,59,10,0.5254237288135594,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w03_s005,-3,13.0,14,1,0.9285714285714286,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s000,-2,12.0,56,6,0.21428571428571427,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s001,-2,15.0,39,13,0.38461538461538464,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s002,-2,20.0,64,8,0.3125,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s003,-2,10.0,39,13,0.2564102564102564,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s004,-2,32.0,63,8,0.5079365079365079,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s005,-2,23.0,53,8,0.4339622641509434,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w01_s000,-2,2.0,15,15,0.13333333333333333,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s000,-2,7.0,15,15,0.4666666666666667,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s001,-2,9.0,28,14,0.32142857142857145,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s002,-2,22.0,39,13,0.5641025641025641,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s003,-2,26.0,59,10,0.4406779661016949,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w03_s005,-2,13.0,14,1,0.9285714285714286,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s000,-1,14.0,54,6,0.25925925925925924,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s001,-1,15.0,39,13,0.38461538461538464,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s002,-1,21.0,64,8,0.328125,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s003,-1,14.0,38,13,0.3684210526315789,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s004,-1,35.0,63,8,0.5555555555555556,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s005,-1,33.0,53,8,0.6226415094339622,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w01_s000,-1,4.0,15,15,0.26666666666666666,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s000,-1,6.0,15,15,0.4,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s001,-1,7.0,27,14,0.25925925925925924,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s002,-1,26.0,39,13,0.6666666666666666,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s003,-1,29.0,59,10,0.4915254237288136,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w03_s005,-1,14.0,14,1,1.0,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s000,0,25.0,54,6,0.46296296296296297,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s001,0,11.0,39,13,0.28205128205128205,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s002,0,25.0,64,8,0.390625,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s003,0,14.0,38,13,0.3684210526315789,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s004,0,38.0,63,8,0.6031746031746031,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s005,0,37.0,53,8,0.6981132075471698,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w01_s000,0,10.0,15,15,0.6666666666666666,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s000,0,4.0,15,15,0.26666666666666666,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s001,0,9.0,26,14,0.34615384615384615,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s002,0,19.0,39,13,0.48717948717948717,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s003,0,20.0,59,10,0.3389830508474576,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w03_s005,0,14.0,14,1,1.0,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s000,1,17.0,54,6,0.3148148148148148,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s001,1,8.0,39,13,0.20512820512820512,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s002,1,23.0,64,8,0.359375,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s003,1,9.0,38,13,0.23684210526315788,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s004,1,34.0,62,8,0.5483870967741935,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s005,1,27.0,53,8,0.5094339622641509,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w01_s000,1,9.0,15,15,0.6,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s000,1,1.0,15,15,0.06666666666666667,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s001,1,7.0,26,14,0.2692307692307692,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s002,1,18.0,39,13,0.46153846153846156,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s003,1,13.0,59,10,0.22033898305084745,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w03_s005,1,6.0,14,1,0.42857142857142855,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s000,2,21.0,54,6,0.3888888888888889,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s001,2,12.0,39,13,0.3076923076923077,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s002,2,36.0,64,8,0.5625,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s003,2,10.0,38,13,0.2631578947368421,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s004,2,25.0,60,8,0.4166666666666667,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s005,2,31.0,51,8,0.6078431372549019,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w01_s000,2,10.0,15,15,0.6666666666666666,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s000,2,1.0,15,15,0.06666666666666667,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s001,2,8.0,26,14,0.3076923076923077,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s002,2,10.0,39,13,0.2564102564102564,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s003,2,14.0,59,10,0.23728813559322035,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w03_s005,2,1.0,9,1,0.1111111111111111,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s000,3,16.0,54,6,0.2962962962962963,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s001,3,10.0,39,13,0.2564102564102564,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s002,3,28.0,64,8,0.4375,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s003,3,7.0,37,13,0.1891891891891892,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s004,3,22.0,60,8,0.36666666666666664,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s005,3,18.0,50,8,0.36,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w01_s000,3,3.0,15,15,0.2,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s000,3,6.0,15,15,0.4,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s001,3,11.0,25,13,0.44,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s002,3,11.0,38,13,0.2894736842105263,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s003,3,12.0,58,10,0.20689655172413793,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w03_s005,3,3.0,5,1,0.6,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s000,4,21.0,54,6,0.3888888888888889,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s001,4,5.0,39,13,0.1282051282051282,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s002,4,30.0,64,8,0.46875,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s003,4,8.0,37,13,0.21621621621621623,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s004,4,13.0,60,8,0.21666666666666667,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s005,4,16.0,45,7,0.35555555555555557,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w01_s000,4,4.0,15,15,0.26666666666666666,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s000,4,8.0,15,15,0.5333333333333333,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s001,4,11.0,24,12,0.4583333333333333,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s002,4,14.0,38,13,0.3684210526315789,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w02_s003,4,15.0,54,9,0.2777777777777778,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0
A,w00_s000,-8,21.0,60,6,0.35,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s001,-8,14.0,39,13,0.358974358974359,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s002,-8,25.0,64,8,0.390625,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s003,-8,22.0,39,13,0.5641025641025641,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s004,-8,30.0,64,8,0.46875,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s005,-8,46.0,63,8,0.7301587301587301,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w01_s000,-8,14.0,15,15,0.9333333333333333,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s000,-8,6.0,15,15,0.4,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s001,-8,14.0,28,14,0.5,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s002,-8,31.0,39,13,0.7948717948717948,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s003,-8,29.0,60,10,0.48333333333333334,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w03_s001,-8,1.0,15,1,0.06666666666666667,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w03_s003,-8,0.0,15,1,0.0,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w03_s004,-8,8.0,25,2,0.32,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w03_s005,-8,14.0,23,2,0.6086956521739131,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s000,-7,20.0,60,6,0.3333333333333333,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s001,-7,8.0,39,13,0.20512820512820512,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s002,-7,30.0,64,8,0.46875,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s003,-7,17.0,39,13,0.4358974358974359,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s004,-7,44.0,64,8,0.6875,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s005,-7,32.0,62,8,0.5161290322580645,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w01_s000,-7,12.0,15,15,0.8,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s000,-7,10.0,15,15,0.6666666666666666,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s001,-7,15.0,28,14,0.5357142857142857,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s002,-7,23.0,39,13,0.5897435897435898,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s003,-7,19.0,60,10,0.31666666666666665,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w03_s001,-7,0.0,13,1,0.0,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w03_s003,-7,1.0,13,1,0.07692307692307693,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w03_s004,-7,11.0,19,2,0.5789473684210527,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w03_s005,-7,15.0,19,2,0.7894736842105263,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s000,-6,30.0,58,6,0.5172413793103449,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s001,-6,4.0,39,13,0.10256410256410256,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s002,-6,24.0,64,8,0.375,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s003,-6,14.0,39,13,0.358974358974359,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s004,-6,39.0,64,8,0.609375,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s005,-6,30.0,59,8,0.5084745762711864,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w01_s000,-6,8.0,15,15,0.5333333333333333,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s000,-6,8.0,15,15,0.5333333333333333,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s001,-6,18.0,28,14,0.6428571428571429,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s002,-6,21.0,39,13,0.5384615384615384,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s003,-6,22.0,60,10,0.36666666666666664,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w03_s001,-6,0.0,9,1,0.0,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w03_s003,-6,0.0,6,1,0.0,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w03_s004,-6,3.0,11,1,0.2727272727272727,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w03_s005,-6,11.0,14,1,0.7857142857142857,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s000,-5,28.0,58,6,0.4827586206896552,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s001,-5,8.0,39,13,0.20512820512820512,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s002,-5,31.0,64,8,0.484375,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s003,-5,10.0,39,13,0.2564102564102564,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s004,-5,28.0,64,8,0.4375,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s005,-5,39.0,59,8,0.6610169491525424,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w01_s000,-5,3.0,15,15,0.2,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s000,-5,7.0,15,15,0.4666666666666667,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s001,-5,12.0,28,14,0.42857142857142855,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s002,-5,22.0,39,13,0.5641025641025641,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s003,-5,27.0,60,10,0.45,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w03_s004,-5,4.0,6,1,0.6666666666666666,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w03_s005,-5,11.0,14,1,0.7857142857142857,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s000,-4,23.0,57,6,0.40350877192982454,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s001,-4,7.0,39,13,0.1794871794871795,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s002,-4,23.0,64,8,0.359375,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s003,-4,9.0,39,13,0.23076923076923078,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s004,-4,24.0,64,8,0.375,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s005,-4,25.0,58,8,0.43103448275862066,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w01_s000,-4,4.0,15,15,0.26666666666666666,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s000,-4,9.0,15,15,0.6,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s001,-4,11.0,28,14,0.39285714285714285,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s002,-4,23.0,39,13,0.5897435897435898,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s003,-4,28.0,60,10,0.4666666666666667,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w03_s005,-4,14.0,14,1,1.0,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s000,-3,21.0,56,6,0.375,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s001,-3,14.0,39,13,0.358974358974359,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s002,-3,25.0,64,8,0.390625,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s003,-3,12.0,39,13,0.3076923076923077,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s004,-3,29.0,64,8,0.453125,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s005,-3,40.0,57,8,0.7017543859649122,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w01_s000,-3,1.0,15,15,0.06666666666666667,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s000,-3,10.0,15,15,0.6666666666666666,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s001,-3,13.0,28,14,0.4642857142857143,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s002,-3,21.0,39,13,0.5384615384615384,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s003,-3,27.0,59,10,0.4576271186440678,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w03_s005,-3,13.0,14,1,0.9285714285714286,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s000,-2,12.0,56,6,0.21428571428571427,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s001,-2,15.0,39,13,0.38461538461538464,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s002,-2,24.0,64,8,0.375,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s003,-2,12.0,39,13,0.3076923076923077,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s004,-2,30.0,63,8,0.47619047619047616,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s005,-2,22.0,53,8,0.41509433962264153,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w01_s000,-2,2.0,15,15,0.13333333333333333,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s000,-2,8.0,15,15,0.5333333333333333,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s001,-2,7.0,28,14,0.25,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s002,-2,23.0,39,13,0.5897435897435898,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w02_s003,-2,27.0,59,10,0.4576271186440678,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w03_s005,-2,14.0,14,1,1.0,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s000,-1,13.0,54,6,0.24074074074074073,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s001,-1,14.0,39,13,0.358974358974359,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s002,-1,20.0,64,8,0.3125,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s003,-1,16.0,38,13,0.42105263157894735,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s004,-1,37.0,63,8,0.5873015873015873,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
A,w00_s005,-1,30.0,53,8,0.5660377358490566,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0
