corpus,event_kind,signal,tier,variant,relative,auc_event_high,det_auc,direction,ci95_low,ci95_high,n_groups,n_events,npairs,p_point,p_maxT,null_max_effect_q95
B,static,all_layer_support_churn,F3_layer_token_propagation,raw,-3,0.4750308261405672,0.5249691738594329,event_low,0.3771313615650827,0.5895673156975486,11,114,1622,,,
B,static,all_layer_support_churn,F3_layer_token_propagation,raw,-2,0.4890745501285347,0.5109254498714653,event_low,0.3827287234430365,0.5862209681241852,11,114,1556,0.8335832083958021,1.0,0.3569868995633188
B,static,all_layer_support_churn,F3_layer_token_propagation,raw,-1,0.5274878218510787,0.5274878218510787,event_high,0.4303334611130294,0.6272886848649395,11,114,1437,,,
B,static,all_layer_support_churn,F3_layer_token_propagation,raw,0,0.572452229299363,0.572452229299363,event_high,0.4585337087517338,0.6729742827987387,11,114,1256,0.24087956021989004,1.0,0.3569868995633188
B,static,all_layer_support_churn,F3_layer_token_propagation,raw,1,0.667900092506938,0.667900092506938,event_high,0.5258054301768607,0.774298561151079,11,113,1081,,,
B,static,all_layer_support_churn,F3_layer_token_propagation,raw,2,0.7274633123689728,0.7274633123689728,event_high,0.5698077146778959,0.8296458733553227,11,110,954,,,
B,static,all_layer_support_churn,F3_layer_token_propagation,raw,3,0.7775202780996524,0.7775202780996524,event_high,0.6374228370907862,0.8602208252310807,11,109,863,,,
B,static,all_layer_support_churn,F3_layer_token_propagation,raw,4,0.7712574850299401,0.7712574850299401,event_high,0.6216160605049493,0.8565595265390348,11,109,835,,,
B,static,all_layer_exec_churn,F3_layer_token_propagation,raw,-8,0.5244470314318975,0.5244470314318975,event_high,0.4444337811900192,0.609350858519851,11,114,1718,0.6276861569215393,1.0,0.3569868995633188
B,static,all_layer_exec_churn,F3_layer_token_propagation,raw,-7,0.481654047757717,0.5183459522422831,event_low,0.38119751746283964,0.578442919282527,11,114,1717,,,
B,static,all_layer_exec_churn,F3_layer_token_propagation,raw,-6,0.4482758620689655,0.5517241379310345,event_low,0.3423054776700825,0.5547527436621503,11,114,1711,0.41629185407296354,1.0,0.3569868995633188
B,static,all_layer_exec_churn,F3_layer_token_propagation,raw,-5,0.48110979929161746,0.5188902007083825,event_low,0.3751546739230177,0.5849394078575466,11,114,1694,,,
B,static,all_layer_exec_churn,F3_layer_token_propagation,raw,-4,0.5006053268765133,0.5006053268765133,event_high,0.39939119137494183,0.6093673260262786,11,114,1652,0.991504247876062,1.0,0.3569868995633188
B,static,all_layer_exec_churn,F3_layer_token_propagation,raw,-3,0.49445129469790383,0.5055487053020962,event_low,0.3860017395831672,0.6067016784372775,11,114,1622,,,
B,static,all_layer_exec_churn,F3_layer_token_propagation,raw,-2,0.4980719794344473,0.5019280205655527,event_low,0.39161239711934154,0.6032165388170804,11,114,1556,0.9845077461269365,1.0,0.3569868995633188
B,static,all_layer_exec_churn,F3_layer_token_propagation,raw,-1,0.5393180236604036,0.5393180236604036,event_high,0.43662959862728024,0.6472885405386823,11,114,1437,,,
B,static,all_layer_exec_churn,F3_layer_token_propagation,raw,0,0.5812101910828026,0.5812101910828026,event_high,0.4645436649964209,0.6929488335738333,11,114,1256,0.2518740629685157,1.0,0.3569868995633188
B,static,all_layer_exec_churn,F3_layer_token_propagation,raw,1,0.6808510638297872,0.6808510638297872,event_high,0.5393849440916887,0.7858861754829596,11,113,1081,,,
B,static,all_layer_exec_churn,F3_layer_token_propagation,raw,2,0.7379454926624738,0.7379454926624738,event_high,0.5823464760397085,0.8354438478522681,11,110,954,,,
B,static,all_layer_exec_churn,F3_layer_token_propagation,raw,3,0.7821552723059096,0.7821552723059096,event_high,0.6459424796032759,0.8594892279182934,11,109,863,,,
B,static,all_layer_exec_churn,F3_layer_token_propagation,raw,4,0.7868263473053893,0.7868263473053893,event_high,0.6583094362228292,0.8595476078921338,11,109,835,,,
B,static,token_support_slope,F3_layer_token_propagation,raw,-8,0.5273573923166472,0.5273573923166472,event_high,0.4464431584728353,0.60272867485773,11,114,1718,0.5227386306846576,1.0,0.3569868995633188
B,static,token_support_slope,F3_layer_token_propagation,raw,-7,0.48689574839836924,0.5131042516016308,event_low,0.37966873253090927,0.585290323225858,11,114,1717,,,
B,static,token_support_slope,F3_layer_token_propagation,raw,-6,0.5178258328462887,0.5178258328462887,event_high,0.4180921172385458,0.6112589072658573,11,114,1711,0.7661169415292354,1.0,0.3569868995633188
B,static,token_support_slope,F3_layer_token_propagation,raw,-5,0.5873671782762692,0.5873671782762692,event_high,0.4727270532461261,0.679492720655141,11,114,1694,,,
B,static,token_support_slope,F3_layer_token_propagation,raw,-4,0.6035108958837773,0.6035108958837773,event_high,0.5060143999344926,0.6803058064947417,11,114,1652,0.04897551224387806,0.999000499750125,0.3569868995633188
B,static,token_support_slope,F3_layer_token_propagation,raw,-3,0.6245376078914919,0.6245376078914919,event_high,0.5287172294067327,0.7153576091618836,11,114,1622,,,
B,static,token_support_slope,F3_layer_token_propagation,raw,-2,0.6246786632390745,0.6246786632390745,event_high,0.5445259599130645,0.709106049679646,11,114,1556,0.020989505247376312,0.9475262368815592,0.3569868995633188
B,static,token_support_slope,F3_layer_token_propagation,raw,-1,0.6256089074460682,0.6256089074460682,event_high,0.5497989956989402,0.7141911550771021,11,114,1437,,,
B,static,token_support_slope,F3_layer_token_propagation,raw,0,0.6321656050955414,0.6321656050955414,event_high,0.5424460674012578,0.7180660526426007,11,114,1256,0.0239880059970015,0.8975512243878061,0.3569868995633188
B,static,token_support_slope,F3_layer_token_propagation,raw,1,0.667900092506938,0.667900092506938,event_high,0.5714155844155844,0.7498182965029528,11,113,1081,,,
B,static,token_support_slope,F3_layer_token_propagation,raw,2,0.6865828092243187,0.6865828092243187,event_high,0.5919696495619525,0.7487429327157092,11,110,954,,,
B,static,token_support_slope,F3_layer_token_propagation,raw,3,0.6709154113557358,0.6709154113557358,event_high,0.582340857683608,0.7490086068211068,11,109,863,,,
B,static,token_support_slope,F3_layer_token_propagation,raw,4,0.665868263473054,0.665868263473054,event_high,0.5464779388029019,0.8077085682074407,11,109,835,,,
B,static,token_exec_slope,F3_layer_token_propagation,raw,-8,0.5267753201396973,0.5267753201396973,event_high,0.4484470503833585,0.5963378697950887,11,114,1718,0.5172413793103449,1.0,0.3569868995633188
B,static,token_exec_slope,F3_layer_token_propagation,raw,-7,0.49679673849737915,0.5032032615026208,event_low,0.3935637634825654,0.589749053030303,11,114,1717,,,
B,static,token_exec_slope,F3_layer_token_propagation,raw,-6,0.5201636469900643,0.5201636469900643,event_high,0.41104685933060336,0.6095588470333669,11,114,1711,0.7436281859070465,1.0,0.3569868995633188
B,static,token_exec_slope,F3_layer_token_propagation,raw,-5,0.5938606847697757,0.5938606847697757,event_high,0.48654446744908286,0.6787628734088146,11,114,1694,,,
B,static,token_exec_slope,F3_layer_token_propagation,raw,-4,0.6138014527845036,0.6138014527845036,event_high,0.5166080653603696,0.6877657528498496,11,114,1652,0.034482758620689655,0.9875062468765617,0.3569868995633188
B,static,token_exec_slope,F3_layer_token_propagation,raw,-3,0.623921085080148,0.623921085080148,event_high,0.5327381649389226,0.7133176215249013,11,114,1622,,,
B,static,token_exec_slope,F3_layer_token_propagation,raw,-2,0.6317480719794345,0.6317480719794345,event_high,0.5467004445716788,0.7136108268209006,11,114,1556,0.017991004497751123,0.9010494752623688,0.3569868995633188
B,static,token_exec_slope,F3_layer_token_propagation,raw,-1,0.6235212247738344,0.6235212247738344,event_high,0.543979418985309,0.6978802809288625,11,114,1437,,,
B,static,token_exec_slope,F3_layer_token_propagation,raw,0,0.6313694267515924,0.6313694267515924,event_high,0.5400169521945021,0.7187920093297965,11,114,1256,0.04847576211894053,0.9035482258870565,0.3569868995633188
B,static,token_exec_slope,F3_layer_token_propagation,raw,1,0.6558741905642923,0.6558741905642923,event_high,0.5554084634729208,0.7363303120193364,11,113,1081,,,
B,static,token_exec_slope,F3_layer_token_propagation,raw,2,0.6781970649895178,0.6781970649895178,event_high,0.5789339693429092,0.7444332206610301,11,110,954,,,
B,static,token_exec_slope,F3_layer_token_propagation,raw,3,0.6651216685979142,0.6651216685979142,event_high,0.5720145036038813,0.7539265078655035,11,109,863,,,
B,static,token_exec_slope,F3_layer_token_propagation,raw,4,0.6586826347305389,0.6586826347305389,event_high,0.5420454728586394,0.8127771761868432,11,109,835,,,
B,static,token_margin_slope,F3_layer_token_propagation,raw,-8,0.5756693830034925,0.5756693830034925,event_high,0.47669929469922384,0.6790293742017879,11,114,1718,0.18240879560219891,1.0,0.3569868995633188
B,static,token_margin_slope,F3_layer_token_propagation,raw,-7,0.586488060570763,0.586488060570763,event_high,0.4908188895197681,0.6784660691769013,11,114,1717,,,
B,static,token_margin_slope,F3_layer_token_propagation,raw,-6,0.5464640561075395,0.5464640561075395,event_high,0.4681222582012546,0.623664218757486,11,114,1711,0.2748625687156422,1.0,0.3569868995633188
B,static,token_margin_slope,F3_layer_token_propagation,raw,-5,0.5277449822904369,0.5277449822904369,event_high,0.47003231538470164,0.5892476898636008,11,114,1694,,,
B,static,token_margin_slope,F3_layer_token_propagation,raw,-4,0.5478208232445521,0.5478208232445521,event_high,0.514495536660075,0.581510974484593,11,114,1652,0.03648175912043978,1.0,0.3569868995633188
B,static,token_margin_slope,F3_layer_token_propagation,raw,-3,0.5554870530209618,0.5554870530209618,event_high,0.5118423482901449,0.5962703726024525,11,114,1622,,,
B,static,token_margin_slope,F3_layer_token_propagation,raw,-2,0.589974293059126,0.589974293059126,event_high,0.561189026343757,0.6255534633343288,11,114,1556,0.0014992503748125937,1.0,0.3569868995633188
B,static,token_margin_slope,F3_layer_token_propagation,raw,-1,0.535142658315936,0.535142658315936,event_high,0.4871591215250847,0.5933814744822044,11,114,1437,,,
B,static,token_margin_slope,F3_layer_token_propagation,raw,0,0.5,0.5,event_high,0.4325470581091748,0.5854143778131661,11,114,1256,0.9950024987506247,1.0,0.3569868995633188
B,static,token_margin_slope,F3_layer_token_propagation,raw,1,0.45420906567992597,0.545790934320074,event_low,0.38228668491603657,0.537347739390524,11,113,1081,,,
B,static,token_margin_slope,F3_layer_token_propagation,raw,2,0.41823899371069184,0.5817610062893082,event_low,0.2995387295217516,0.5250037726358149,11,110,954,,,
B,static,token_margin_slope,F3_layer_token_propagation,raw,3,0.45538818076477405,0.544611819235226,event_low,0.357202122574255,0.5444612690564482,11,109,863,,,
B,static,token_margin_slope,F3_layer_token_propagation,raw,4,0.4467065868263473,0.5532934131736527,event_low,0.32134043816719615,0.5636589297227593,11,109,835,,,
B,static,layer_support_slope,F3_layer_token_propagation,raw,-8,0.3428405122235157,0.6571594877764844,event_low,0.25671137391219795,0.41915313795769193,11,114,1718,0.008995502248875561,0.7636181909045477,0.3569868995633188
B,static,layer_support_slope,F3_layer_token_propagation,raw,-7,0.34536983110075714,0.6546301688992429,event_low,0.24939492193227666,0.4298444976076554,11,114,1717,,,
B,static,layer_support_slope,F3_layer_token_propagation,raw,-6,0.4091174751607247,0.5908825248392753,event_low,0.29590098905167395,0.5147363056853345,11,114,1711,0.17391304347826086,1.0,0.3569868995633188
B,static,layer_support_slope,F3_layer_token_propagation,raw,-5,0.4669421487603306,0.5330578512396694,event_low,0.32552043942305703,0.6031420862307655,11,114,1694,,,
B,static,layer_support_slope,F3_layer_token_propagation,raw,-4,0.48365617433414043,0.5163438256658596,event_low,0.3502421430043845,0.6416749893122856,11,114,1652,0.8405797101449275,1.0,0.3569868995633188
B,static,layer_support_slope,F3_layer_token_propagation,raw,-3,0.47410604192355116,0.5258939580764488,event_low,0.3398944562992894,0.6325420763835284,11,114,1622,,,
B,static,layer_support_slope,F3_layer_token_propagation,raw,-2,0.4794344473007712,0.5205655526992288,event_low,0.34463913081657577,0.634961354452577,11,114,1556,0.8470764617691154,1.0,0.3569868995633188
B,static,layer_support_slope,F3_layer_token_propagation,raw,-1,0.5100904662491301,0.5100904662491301,event_high,0.37799519994799663,0.6512635478876354,11,114,1437,,,
B,static,layer_support_slope,F3_layer_token_propagation,raw,0,0.5883757961783439,0.5883757961783439,event_high,0.4490007497211891,0.716421713132128,11,114,1256,0.29985007496251875,1.0,0.3569868995633188
B,static,layer_support_slope,F3_layer_token_propagation,raw,1,0.633672525439408,0.633672525439408,event_high,0.4698520256093496,0.7542425613820735,11,113,1081,,,
B,static,layer_support_slope,F3_layer_token_propagation,raw,2,0.6027253668763103,0.6027253668763103,event_high,0.43535681594141673,0.7231000332001376,11,110,954,,,
B,static,layer_support_slope,F3_layer_token_propagation,raw,3,0.5955967555040557,0.5955967555040557,event_high,0.4084037076669462,0.7425862898789878,11,109,863,,,
B,static,layer_support_slope,F3_layer_token_propagation,raw,4,0.5520958083832336,0.5520958083832336,event_high,0.43399469855056116,0.6585088691796008,11,109,835,,,
B,static,early_state_query_churn,F3_layer_token_propagation,raw,-8,0.220023282887078,0.7799767171129219,event_low,0.1823768585772603,0.25169125460812386,11,114,1718,0.0014992503748125937,0.1549225387306347,0.3569868995633188
B,static,early_state_query_churn,F3_layer_token_propagation,raw,-7,0.14938846825859056,0.8506115317414095,event_low,0.08927339780113228,0.209963254313624,11,114,1717,,,
B,static,early_state_query_churn,F3_layer_token_propagation,raw,-6,0.09059029807130334,0.9094097019286966,event_low,0.033318181818181816,0.14486039961323874,11,114,1711,0.0014992503748125937,0.014492753623188406,0.3569868995633188
B,static,early_state_query_churn,F3_layer_token_propagation,raw,-5,0.06611570247933884,0.9338842975206612,event_low,0.021923241168985384,0.10768899483959375,11,114,1694,,,
B,static,early_state_query_churn,F3_layer_token_propagation,raw,-4,0.044794188861985475,0.9552058111380145,event_low,0.014360874131073195,0.0692223452855787,11,114,1652,0.0014992503748125937,0.00849575212393803,0.3569868995633188
B,static,early_state_query_churn,F3_layer_token_propagation,raw,-3,0.032059186189889025,0.967940813810111,event_low,0.010622651528629113,0.052633532606572095,11,114,1622,,,
B,static,early_state_query_churn,F3_layer_token_propagation,raw,-2,0.02699228791773779,0.9730077120822622,event_low,0.002572259007642546,0.05315470882199522,11,114,1556,0.0014992503748125937,0.004997501249375313,0.3569868995633188
B,static,early_state_query_churn,F3_layer_token_propagation,raw,-1,0.027487821851078637,0.9725121781489213,event_low,0.004965456224990542,0.0513727795600128,11,114,1437,,,
B,static,early_state_query_churn,F3_layer_token_propagation,raw,0,0.017914012738853503,0.9820859872611465,event_low,0.0029801295281631644,0.03778761808367071,11,114,1256,0.0014992503748125937,0.001999000499750125,0.3569868995633188
B,static,early_state_query_churn,F3_layer_token_propagation,raw,1,0.024514338575393153,0.9754856614246068,event_low,0.014838719402142816,0.03517827150576895,11,113,1081,,,
B,static,early_state_query_churn,F3_layer_token_propagation,raw,2,0.05450733752620545,0.9454926624737946,event_low,0.02369748759728733,0.08225640303551313,11,110,954,,,
B,static,early_state_query_churn,F3_layer_token_propagation,raw,3,0.07705677867902665,0.9229432213209734,event_low,0.01795629835887832,0.13162052551620568,11,109,863,,,
B,static,early_state_query_churn,F3_layer_token_propagation,raw,4,0.1311377245508982,0.8688622754491018,event_low,0.024084034956746214,0.24637767838568755,11,109,835,,,
B,static,state_action_churn_gap,F3_layer_token_propagation,raw,-8,0.6714202561117578,0.6714202561117578,event_high,0.6074179890246539,0.7224442119656427,11,114,1718,0.005997001499250375,0.696151924037981,0.3569868995633188
B,static,state_action_churn_gap,F3_layer_token_propagation,raw,-7,0.6750145602795574,0.6750145602795574,event_high,0.6264945906589561,0.7105166899988441,11,114,1717,,,
B,static,state_action_churn_gap,F3_layer_token_propagation,raw,-6,0.749853886616014,0.749853886616014,event_high,0.7087737118202877,0.7860128493106446,11,114,1711,0.0014992503748125937,0.2518740629685157,0.3569868995633188
B,static,state_action_churn_gap,F3_layer_token_propagation,raw,-5,0.7358323494687131,0.7358323494687131,event_high,0.6826979871547602,0.7845211760425732,11,114,1694,,,
B,static,state_action_churn_gap,F3_layer_token_propagation,raw,-4,0.6803874092009685,0.6803874092009685,event_high,0.6086143108092139,0.7408939363156463,11,114,1652,0.001999000499750125,0.6286856571714143,0.3569868995633188
B,static,state_action_churn_gap,F3_layer_token_propagation,raw,-3,0.5850801479654747,0.5850801479654747,event_high,0.48836885505411004,0.6751586836619518,11,114,1622,,,
B,static,state_action_churn_gap,F3_layer_token_propagation,raw,-2,0.5295629820051414,0.5295629820051414,event_high,0.3960338832733274,0.6582128006820293,11,114,1556,0.7406296851574213,1.0,0.3569868995633188
B,static,state_action_churn_gap,F3_layer_token_propagation,raw,-1,0.44815588030619347,0.5518441196938065,event_low,0.2904979241942045,0.5949868500248605,11,114,1437,,,
B,static,state_action_churn_gap,F3_layer_token_propagation,raw,0,0.4267515923566879,0.5732484076433121,event_low,0.27682878923978205,0.5863954115384918,11,114,1256,0.38630684657671166,1.0,0.3569868995633188
B,static,state_action_churn_gap,F3_layer_token_propagation,raw,1,0.4162812210915819,0.5837187789084182,event_low,0.2815958671870002,0.5557318868922991,11,113,1081,,,
B,static,state_action_churn_gap,F3_layer_token_propagation,raw,2,0.39622641509433965,0.6037735849056604,event_low,0.269226555652936,0.5257583355040375,11,110,954,,,
B,static,state_action_churn_gap,F3_layer_token_propagation,raw,3,0.33951332560834296,0.6604866743916571,event_low,0.21876747617097328,0.49711187408726265,11,109,863,,,
B,static,state_action_churn_gap,F3_layer_token_propagation,raw,4,0.30359281437125746,0.6964071856287426,event_low,0.23145874448519124,0.4453659885006633,11,109,835,,,
B,trap,top45_margin,F1_boundary_execution_weight,residual_f0,-8,0.528023598820059,0.528023598820059,event_high,0.474506463332044,0.5814142670485953,12,161,1695,0.32533733133433285,1.0,0.1930506329592475
B,trap,top45_margin,F1_boundary_execution_weight,residual_f0,-7,0.5069654754694125,0.5069654754694125,event_high,0.4518858184463834,0.5557850090071033,12,161,1651,,,
B,trap,top45_margin,F1_boundary_execution_weight,residual_f0,-6,0.5343653250773994,0.5343653250773994,event_high,0.4764948210922787,0.5822781752592564,12,161,1615,0.2938530734632684,1.0,0.1930506329592475
B,trap,top45_margin,F1_boundary_execution_weight,residual_f0,-5,0.534559289790742,0.534559289790742,event_high,0.46581980189833244,0.5811792357359995,12,161,1577,,,
B,trap,top45_margin,F1_boundary_execution_weight,residual_f0,-4,0.5342555994729907,0.5342555994729907,event_high,0.4705261693523105,0.5862645365997639,12,161,1518,0.2753623188405797,1.0,0.1930506329592475
B,trap,top45_margin,F1_boundary_execution_weight,residual_f0,-3,0.5495923913043478,0.5495923913043478,event_high,0.4870150475208667,0.6341494971878988,12,160,1472,,,
B,trap,top45_margin,F1_boundary_execution_weight,residual_f0,-2,0.5150645624103299,0.5150645624103299,event_high,0.44595297671253403,0.5940319461526596,12,160,1394,0.7116441779110445,1.0,0.1930506329592475
B,trap,top45_margin,F1_boundary_execution_weight,residual_f0,-1,0.4936708860759494,0.5063291139240507,event_low,0.4247907782187493,0.5714357864357864,11,159,1264,,,
B,trap,top45_margin,F1_boundary_execution_weight,residual_f0,0,0.49165120593692024,0.5083487940630798,event_low,0.40904141754720214,0.5865256497559868,11,159,1078,0.872063968015992,1.0,0.1930506329592475
B,trap,top45_margin,F1_boundary_execution_weight,residual_f0,1,0.5450500556173526,0.5450500556173526,event_high,0.4344753514467629,0.6686679280162484,11,158,899,,,
B,trap,top45_margin,F1_boundary_execution_weight,residual_f0,2,0.5290322580645161,0.5290322580645161,event_high,0.4335100467840194,0.6433300848706169,10,152,775,,,
B,trap,top45_margin,F1_boundary_execution_weight,residual_f0,3,0.5389221556886228,0.5389221556886228,event_high,0.4349927685950413,0.6570409465684692,10,146,668,,,
B,trap,top45_margin,F1_boundary_execution_weight,residual_f0,4,0.5568561872909699,0.5568561872909699,event_high,0.45285015242062054,0.671380743477257,9,143,598,,,
B,trap,tail_mass,F1_boundary_execution_weight,residual_f0,-8,0.4666666666666667,0.5333333333333333,event_low,0.3821587775335021,0.5484275845730726,12,161,1695,0.4687656171914043,1.0,0.1930506329592475
B,trap,tail_mass,F1_boundary_execution_weight,residual_f0,-7,0.46820109024833434,0.5317989097516657,event_low,0.3930879493246978,0.5470694226363613,12,161,1651,,,
B,trap,tail_mass,F1_boundary_execution_weight,residual_f0,-6,0.46439628482972134,0.5356037151702786,event_low,0.40208937835223774,0.528195920707996,12,161,1615,0.3248375812093953,1.0,0.1930506329592475
B,trap,tail_mass,F1_boundary_execution_weight,residual_f0,-5,0.47431832593532025,0.5256816740646797,event_low,0.41868345854505024,0.5471635644140171,12,161,1577,,,
B,trap,tail_mass,F1_boundary_execution_weight,residual_f0,-4,0.4420289855072464,0.5579710144927537,event_low,0.38170878884025217,0.5034452981738912,12,161,1518,0.1329335332333833,0.999000499750125,0.1930506329592475
B,trap,tail_mass,F1_boundary_execution_weight,residual_f0,-3,0.47690217391304346,0.5230978260869565,event_low,0.41842762841957043,0.5403731033408883,12,160,1472,,,
B,trap,tail_mass,F1_boundary_execution_weight,residual_f0,-2,0.45767575322812054,0.5423242467718794,event_low,0.4061453296928429,0.5083309809889665,12,160,1394,0.16741629185407297,1.0,0.1930506329592475
B,trap,tail_mass,F1_boundary_execution_weight,residual_f0,-1,0.46439873417721517,0.5356012658227849,event_low,0.4074964684876086,0.5278593118160723,11,159,1264,,,
B,trap,tail_mass,F1_boundary_execution_weight,residual_f0,0,0.4619666048237477,0.5380333951762524,event_low,0.3953602036257294,0.5349375191350166,11,159,1078,0.3263368315842079,1.0,0.1930506329592475
B,trap,tail_mass,F1_boundary_execution_weight,residual_f0,1,0.46051167964404893,0.5394883203559511,event_low,0.3734616449736915,0.55807759647594,11,158,899,,,
B,trap,tail_mass,F1_boundary_execution_weight,residual_f0,2,0.45161290322580644,0.5483870967741935,event_low,0.3189635155332551,0.5781595075088337,10,152,775,,,
B,trap,tail_mass,F1_boundary_execution_weight,residual_f0,3,0.4356287425149701,0.5643712574850299,event_low,0.286398365805936,0.5721234523380213,10,146,668,,,
B,trap,tail_mass,F1_boundary_execution_weight,residual_f0,4,0.44648829431438125,0.5535117056856187,event_low,0.32351167739823206,0.5462378372401591,9,143,598,,,
B,trap,exec_entropy,F1_boundary_execution_weight,residual_f0,-8,0.5020648967551622,0.5020648967551622,event_high,0.4188063034351151,0.5751637463496037,12,161,1695,0.9760119940029985,1.0,0.1930506329592475
B,trap,exec_entropy,F1_boundary_execution_weight,residual_f0,-7,0.5160508782556027,0.5160508782556027,event_high,0.4374636254420362,0.5707551567614653,12,161,1651,,,
B,trap,exec_entropy,F1_boundary_execution_weight,residual_f0,-6,0.5232198142414861,0.5232198142414861,event_high,0.44484182294401575,0.58879408804481,12,161,1615,0.5392303848075962,1.0,0.1930506329592475
B,trap,exec_entropy,F1_boundary_execution_weight,residual_f0,-5,0.5003170577045022,0.5003170577045022,event_high,0.4428103867196792,0.5500646344526534,12,161,1577,,,
B,trap,exec_entropy,F1_boundary_execution_weight,residual_f0,-4,0.5105401844532279,0.5105401844532279,event_high,0.43686963068549045,0.5727658892624033,12,161,1518,0.7981009495252374,1.0,0.1930506329592475
B,trap,exec_entropy,F1_boundary_execution_weight,residual_f0,-3,0.5210597826086957,0.5210597826086957,event_high,0.44567588488096127,0.5929307040742018,12,160,1472,,,
B,trap,exec_entropy,F1_boundary_execution_weight,residual_f0,-2,0.5530846484935438,0.5530846484935438,event_high,0.5044703366510999,0.5948070998913695,12,160,1394,0.06896551724137931,1.0,0.1930506329592475
B,trap,exec_entropy,F1_boundary_execution_weight,residual_f0,-1,0.5253164556962026,0.5253164556962026,event_high,0.44178538705363773,0.5933383396244761,11,159,1264,,,
B,trap,exec_entropy,F1_boundary_execution_weight,residual_f0,0,0.5204081632653061,0.5204081632653061,event_high,0.4516661994458042,0.5980093826439341,11,159,1078,0.5752123938030984,1.0,0.1930506329592475
B,trap,exec_entropy,F1_boundary_execution_weight,residual_f0,1,0.5005561735261401,0.5005561735261401,event_high,0.40751918384147234,0.5855170011148272,11,158,899,,,
B,trap,exec_entropy,F1_boundary_execution_weight,residual_f0,2,0.52,0.52,event_high,0.4192424701595851,0.6224028922532215,10,152,775,,,
B,trap,exec_entropy,F1_boundary_execution_weight,residual_f0,3,0.5359281437125748,0.5359281437125748,event_high,0.45017512436877866,0.6199736618870402,10,146,668,,,
B,trap,exec_entropy,F1_boundary_execution_weight,residual_f0,4,0.5484949832775919,0.5484949832775919,event_high,0.4527605456202196,0.6247937736442175,9,143,598,,,
B,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0,-8,0.3882005899705015,0.6117994100294986,event_low,0.30572155070754714,0.47297455720667914,12,161,1695,0.03648175912043978,0.4622688655672164,0.1930506329592475
B,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0,-7,0.39975772259236825,0.6002422774076317,event_low,0.3178746448570684,0.4773965038423927,12,161,1651,,,
B,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0,-6,0.39690402476780184,0.6030959752321982,event_low,0.32503466242610957,0.4733477387855596,12,161,1615,0.03698150924537731,0.5717141429285357,0.1930506329592475
B,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0,-5,0.4331008243500317,0.5668991756499683,event_low,0.3599993990384615,0.514700079060421,12,161,1577,,,
B,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0,-4,0.41304347826086957,0.5869565217391304,event_low,0.35895720947783294,0.4839609085955201,12,161,1518,0.054972513743128434,0.7966016991504248,0.1930506329592475
B,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0,-3,0.41304347826086957,0.5869565217391304,event_low,0.3504822189572147,0.4851196354475704,12,160,1472,,,
B,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0,-2,0.41104734576757535,0.5889526542324246,event_low,0.3365413209562146,0.4948635880452137,12,160,1394,0.0944527736131934,0.7626186906546727,0.1930506329592475
B,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0,-1,0.4549050632911392,0.5450949367088608,event_low,0.3856783054390409,0.5399404661374768,11,159,1264,,,
B,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0,0,0.44434137291280146,0.5556586270871986,event_low,0.39965931112914027,0.49905119326510755,11,159,1078,0.0944527736131934,1.0,0.1930506329592475
B,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0,1,0.407119021134594,0.592880978865406,event_low,0.3135465914818548,0.5021775926483922,11,158,899,,,
B,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0,2,0.3716129032258065,0.6283870967741936,event_low,0.2443216650715228,0.5032265945150782,10,152,775,,,
B,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0,3,0.36976047904191617,0.6302395209580838,event_low,0.2173855935429833,0.49160370773718437,10,146,668,,,
B,trap,late_flow_support_churn,F2_actual_dispatch,residual_f0,4,0.4180602006688963,0.5819397993311037,event_low,0.28567723770005926,0.5273935775390153,9,143,598,,,
B,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0,-8,0.38997050147492623,0.6100294985250738,event_low,0.3049385762628514,0.4788861412751316,12,161,1695,0.04697651174412794,0.47626186906546725,0.1930506329592475
B,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0,-7,0.4015748031496063,0.5984251968503937,event_low,0.3158373996939665,0.4796677960985608,12,161,1651,,,
B,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0,-6,0.3876160990712074,0.6123839009287926,event_low,0.3134755314011639,0.46947514851485145,12,161,1615,0.0399800099950025,0.4497751124437781,0.1930506329592475
B,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0,-5,0.4299302473050095,0.5700697526949905,event_low,0.35171231956691884,0.5142298961207918,12,161,1577,,,
B,trap,late_flow_exec_churn,F2_actual_dispatch,residual_f0,-4,0.42160737812911725,0.5783926218708828,event_low,0.36734459950983583,0.48822942817018805,12,161,1518,0.05997001499250375,0.9060469765117442,0.1930506329592475
