global_row,task,episode,failure,boundary_selected,calibration,alpha,method,cached_first,raw_first,exact_first_match
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,episode,0.05,v82_reference,23,23,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,episode,0.005,dynamics_only,21,21,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,episode,0.01,dynamics_only,21,21,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,episode,0.02,dynamics_only,18,18,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,episode,0.05,dynamics_only,18,18,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,episode,0.005,v82_integrated,22,22,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,episode,0.01,v82_integrated,21,21,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,episode,0.02,v82_integrated,19,19,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,episode,0.05,v82_integrated,18,18,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,task_init,0.005,v82_reference,-1,-1,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,task_init,0.01,v82_reference,-1,-1,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,task_init,0.02,v82_reference,-1,-1,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,task_init,0.05,v82_reference,-1,-1,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,task_init,0.005,dynamics_only,23,23,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,task_init,0.01,dynamics_only,21,21,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,task_init,0.02,dynamics_only,21,21,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,task_init,0.05,dynamics_only,19,19,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,task_init,0.005,v82_integrated,-1,-1,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,task_init,0.01,v82_integrated,23,23,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,task_init,0.02,v82_integrated,21,21,True
9432,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,232,False,True,task_init,0.05,v82_integrated,21,21,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,episode,0.005,v82_reference,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,episode,0.01,v82_reference,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,episode,0.02,v82_reference,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,episode,0.05,v82_reference,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,episode,0.005,dynamics_only,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,episode,0.01,dynamics_only,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,episode,0.02,dynamics_only,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,episode,0.05,dynamics_only,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,episode,0.005,v82_integrated,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,episode,0.01,v82_integrated,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,episode,0.02,v82_integrated,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,episode,0.05,v82_integrated,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,task_init,0.005,v82_reference,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,task_init,0.01,v82_reference,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,task_init,0.02,v82_reference,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,task_init,0.05,v82_reference,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,task_init,0.005,dynamics_only,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,task_init,0.01,dynamics_only,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,task_init,0.02,dynamics_only,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,task_init,0.05,dynamics_only,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,task_init,0.005,v82_integrated,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,task_init,0.01,v82_integrated,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,task_init,0.02,v82_integrated,-1,-1,True
10000,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,0,False,False,task_init,0.05,v82_integrated,-1,-1,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,episode,0.005,v82_reference,41,41,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,episode,0.01,v82_reference,40,40,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,episode,0.02,v82_reference,39,39,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,episode,0.05,v82_reference,39,39,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,episode,0.005,dynamics_only,-1,-1,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,episode,0.01,dynamics_only,-1,-1,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,episode,0.02,dynamics_only,51,51,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,episode,0.05,dynamics_only,33,33,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,episode,0.005,v82_integrated,42,42,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,episode,0.01,v82_integrated,42,42,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,episode,0.02,v82_integrated,40,40,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,episode,0.05,v82_integrated,36,36,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,task_init,0.005,v82_reference,-1,-1,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,task_init,0.01,v82_reference,42,42,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,task_init,0.02,v82_reference,42,42,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,task_init,0.05,v82_reference,40,40,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,task_init,0.005,dynamics_only,-1,-1,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,task_init,0.01,dynamics_only,-1,-1,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,task_init,0.02,dynamics_only,-1,-1,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,task_init,0.05,dynamics_only,-1,-1,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,task_init,0.005,v82_integrated,-1,-1,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,task_init,0.01,v82_integrated,-1,-1,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,task_init,0.02,v82_integrated,-1,-1,True
10108,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,108,True,False,task_init,0.05,v82_integrated,42,42,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,episode,0.005,v82_reference,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,episode,0.01,v82_reference,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,episode,0.02,v82_reference,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,episode,0.05,v82_reference,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,episode,0.005,dynamics_only,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,episode,0.01,dynamics_only,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,episode,0.02,dynamics_only,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,episode,0.05,dynamics_only,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,episode,0.005,v82_integrated,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,episode,0.01,v82_integrated,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,episode,0.02,v82_integrated,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,episode,0.05,v82_integrated,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,task_init,0.005,v82_reference,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,task_init,0.01,v82_reference,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,task_init,0.02,v82_reference,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,task_init,0.05,v82_reference,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,task_init,0.005,dynamics_only,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,task_init,0.01,dynamics_only,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,task_init,0.02,dynamics_only,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,task_init,0.05,dynamics_only,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,task_init,0.005,v82_integrated,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,task_init,0.01,v82_integrated,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,task_init,0.02,v82_integrated,-1,-1,True
10800,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,0,False,False,task_init,0.05,v82_integrated,-1,-1,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,episode,0.005,v82_reference,33,33,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,episode,0.01,v82_reference,33,33,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,episode,0.02,v82_reference,32,32,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,episode,0.05,v82_reference,32,32,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,episode,0.005,dynamics_only,-1,-1,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,episode,0.01,dynamics_only,-1,-1,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,episode,0.02,dynamics_only,49,49,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,episode,0.05,dynamics_only,34,34,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,episode,0.005,v82_integrated,35,35,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,episode,0.01,v82_integrated,34,34,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,episode,0.02,v82_integrated,33,33,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,episode,0.05,v82_integrated,32,32,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,task_init,0.005,v82_reference,-1,-1,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,task_init,0.01,v82_reference,35,35,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,task_init,0.02,v82_reference,34,34,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,task_init,0.05,v82_reference,32,32,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,task_init,0.005,dynamics_only,-1,-1,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,task_init,0.01,dynamics_only,-1,-1,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,task_init,0.02,dynamics_only,-1,-1,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,task_init,0.05,dynamics_only,-1,-1,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,task_init,0.005,v82_integrated,-1,-1,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,task_init,0.01,v82_integrated,-1,-1,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,task_init,0.02,v82_integrated,35,35,True
10801,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,1,True,False,task_init,0.05,v82_integrated,34,34,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,episode,0.005,v82_reference,31,31,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,episode,0.01,v82_reference,31,31,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,episode,0.02,v82_reference,31,31,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,episode,0.05,v82_reference,30,30,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,episode,0.005,dynamics_only,-1,-1,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,episode,0.01,dynamics_only,-1,-1,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,episode,0.02,dynamics_only,-1,-1,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,episode,0.05,dynamics_only,31,31,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,episode,0.005,v82_integrated,32,32,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,episode,0.01,v82_integrated,31,31,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,episode,0.02,v82_integrated,31,31,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,episode,0.05,v82_integrated,31,31,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,task_init,0.005,v82_reference,34,34,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,task_init,0.01,v82_reference,32,32,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,task_init,0.02,v82_reference,31,31,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,task_init,0.05,v82_reference,31,31,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,task_init,0.005,dynamics_only,-1,-1,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,task_init,0.01,dynamics_only,-1,-1,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,task_init,0.02,dynamics_only,-1,-1,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,task_init,0.05,dynamics_only,-1,-1,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,task_init,0.005,v82_integrated,-1,-1,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,task_init,0.01,v82_integrated,34,34,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,task_init,0.02,v82_integrated,32,32,True
10815,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,15,True,True,task_init,0.05,v82_integrated,31,31,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,episode,0.005,v82_reference,33,33,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,episode,0.01,v82_reference,32,32,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,episode,0.02,v82_reference,32,32,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,episode,0.05,v82_reference,31,31,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,episode,0.005,dynamics_only,-1,-1,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,episode,0.01,dynamics_only,-1,-1,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,episode,0.02,dynamics_only,-1,-1,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,episode,0.05,dynamics_only,-1,-1,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,episode,0.005,v82_integrated,35,35,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,episode,0.01,v82_integrated,34,34,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,episode,0.02,v82_integrated,33,33,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,episode,0.05,v82_integrated,32,32,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,task_init,0.005,v82_reference,37,37,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,task_init,0.01,v82_reference,35,35,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,task_init,0.02,v82_reference,34,34,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,task_init,0.05,v82_reference,32,32,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,task_init,0.005,dynamics_only,-1,-1,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,task_init,0.01,dynamics_only,-1,-1,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,task_init,0.02,dynamics_only,-1,-1,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,task_init,0.05,dynamics_only,-1,-1,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,task_init,0.005,v82_integrated,-1,-1,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,task_init,0.01,v82_integrated,44,44,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,task_init,0.02,v82_integrated,37,37,True
10825,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,25,True,True,task_init,0.05,v82_integrated,35,35,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,episode,0.005,v82_reference,-1,-1,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,episode,0.01,v82_reference,-1,-1,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,episode,0.02,v82_reference,-1,-1,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,episode,0.05,v82_reference,-1,-1,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,episode,0.005,dynamics_only,-1,-1,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,episode,0.01,dynamics_only,31,31,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,episode,0.02,dynamics_only,31,31,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,episode,0.05,dynamics_only,30,30,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,episode,0.005,v82_integrated,-1,-1,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,episode,0.01,v82_integrated,31,31,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,episode,0.02,v82_integrated,31,31,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,episode,0.05,v82_integrated,31,31,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,task_init,0.005,v82_reference,-1,-1,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,task_init,0.01,v82_reference,-1,-1,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,task_init,0.02,v82_reference,-1,-1,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,task_init,0.05,v82_reference,-1,-1,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,task_init,0.005,dynamics_only,-1,-1,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,task_init,0.01,dynamics_only,-1,-1,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,task_init,0.02,dynamics_only,-1,-1,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,task_init,0.05,dynamics_only,31,31,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,task_init,0.005,v82_integrated,-1,-1,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,task_init,0.01,v82_integrated,-1,-1,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,task_init,0.02,v82_integrated,-1,-1,True
10881,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,81,True,True,task_init,0.05,v82_integrated,-1,-1,True
10885,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,85,True,True,episode,0.005,v82_reference,30,30,True
10885,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,85,True,True,episode,0.01,v82_reference,29,29,True
10885,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,85,True,True,episode,0.02,v82_reference,29,29,True
10885,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,85,True,True,episode,0.05,v82_reference,28,28,True
10885,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,85,True,True,episode,0.005,dynamics_only,-1,-1,True
10885,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,85,True,True,episode,0.01,dynamics_only,-1,-1,True
10885,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,85,True,True,episode,0.02,dynamics_only,34,34,True
10885,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,85,True,True,episode,0.05,dynamics_only,31,31,True
10885,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,85,True,True,episode,0.005,v82_integrated,39,39,True
