window,layer_group,confirmations,quantile,threshold_mode,ratio_threshold,eps_length,tp,fp,recall,precision,timely_fpr,low_prior_tp,low_prior_fp,low_prior_precision
6,all,1,0.005,global,0.06875506788492203,0.12140539288520813,76,0,0.15605749486652978,1.0,0.0,13,0,1.0
6,all,1,0.01,global,0.09003032743930817,0.12140539288520813,131,6,0.26899383983572894,0.9562043795620438,0.00041919932928107315,15,0,1.0
6,all,1,0.025,global,0.13313069939613342,0.12140539288520813,189,182,0.38809034907597534,0.5094339622641509,0.012715712988192553,36,169,0.17560975609756097
6,all,1,0.05,global,0.1381799280643463,0.12140539288520813,201,564,0.4127310061601643,0.2627450980392157,0.039404736952420874,42,550,0.07094594594594594
6,all,1,0.075,global,0.14112648367881775,0.12140539288520813,208,955,0.4271047227926078,0.17884780739466896,0.06672255991057081,48,941,0.04853387259858443
6,all,1,0.1,global,0.14307209849357605,0.12140539288520813,212,1342,0.4353182751540041,0.1364221364221364,0.09376091664920003,49,1327,0.03561046511627907
6,all,1,0.15,global,0.14624515175819397,0.12140539288520813,223,2109,0.45790554414784396,0.09562607204116638,0.14734856424229723,58,2092,0.026976744186046512
6,all,1,0.2,global,0.14873281121253967,0.12140539288520813,227,2877,0.46611909650924027,0.07313144329896908,0.20100607839027457,63,2858,0.02156795617939062
6,all,2,0.005,global,0.07568521052598953,0.12140539288520813,73,2,0.14989733059548255,0.9733333333333334,0.00013973310976035772,3,0,1.0
6,all,2,0.01,global,0.11324992775917053,0.12140539288520813,131,5,0.26899383983572894,0.9632352941176471,0.0003493327744008943,11,1,0.9166666666666666
6,all,2,0.025,global,0.14433246850967407,0.12140539288520813,166,203,0.3408624229979466,0.44986449864498645,0.014182910640676309,21,196,0.0967741935483871
6,all,2,0.05,global,0.14842334389686584,0.12140539288520813,170,591,0.3490759753593429,0.2233902759526938,0.04129113393418571,23,584,0.03789126853377265
6,all,2,0.075,global,0.15093889832496643,0.12140539288520813,175,977,0.3593429158110883,0.1519097222222222,0.06825962411793475,28,970,0.028056112224448898
6,all,2,0.1,global,0.1528175324201584,0.12140539288520813,182,1361,0.3737166324435318,0.11795204147764096,0.09508838119192342,34,1354,0.024495677233429394
6,all,2,0.15,global,0.15614379942417145,0.12140539288520813,190,2116,0.39014373716632444,0.0823937554206418,0.14783763012645845,41,2107,0.019087523277467412
6,all,2,0.2,global,0.15860968828201294,0.12140539288520813,197,2859,0.40451745379876797,0.06446335078534031,0.19974848040243134,45,2849,0.015549412577747062
6,all,3,0.005,global,0.07977468520402908,0.12140539288520813,70,0,0.1437371663244353,1.0,0.0,1,0,1.0
6,all,3,0.01,global,0.13199029862880707,0.12140539288520813,123,5,0.25256673511293637,0.9609375,0.0003493327744008943,5,0,1.0
6,all,3,0.025,global,0.15184715390205383,0.12140539288520813,147,200,0.30184804928131415,0.42363112391930835,0.013973310976035772,12,194,0.05825242718446602
6,all,3,0.05,global,0.15640917420387268,0.12140539288520813,154,563,0.3162217659137577,0.21478382147838215,0.039334870397540696,15,556,0.02626970227670753
6,all,3,0.075,global,0.15903285145759583,0.12140539288520813,158,923,0.324435318275154,0.1461609620721554,0.06448683015440508,18,916,0.019271948608137045
6,all,3,0.1,global,0.16095702350139618,0.12140539288520813,161,1283,0.33059548254620125,0.11149584487534626,0.08963878991126947,19,1276,0.014671814671814672
6,all,3,0.15,global,0.16378553211688995,0.12140539288520813,167,1975,0.34291581108829566,0.07796451914098973,0.13798644588835324,22,1968,0.011055276381909548
6,all,3,0.2,global,0.16616573929786682,0.12140539288520813,183,2648,0.3757700205338809,0.06464146944542565,0.1850066373227136,37,2641,0.013816280806572068
6,all,4,0.005,global,0.08195937424898148,0.12140539288520813,60,0,0.12320328542094455,1.0,0.0,1,0,1.0
6,all,4,0.01,global,0.13472017645835876,0.12140539288520813,110,3,0.22587268993839835,0.9734513274336283,0.00020959966464053657,5,0,1.0
6,all,4,0.025,global,0.16336941719055176,0.12140539288520813,139,162,0.28542094455852157,0.46179401993355484,0.011318381890588975,11,156,0.0658682634730539
6,all,4,0.05,global,0.1687816083431244,0.12140539288520813,145,468,0.29774127310061604,0.2365415986949429,0.0326975476839237,15,462,0.031446540880503145
6,all,4,0.075,global,0.1710522174835205,0.12140539288520813,152,760,0.31211498973305957,0.16666666666666666,0.05309858170893593,24,754,0.030848329048843187
6,all,4,0.1,global,0.17293304204940796,0.12140539288520813,158,1047,0.324435318275154,0.13112033195020747,0.07315028295954726,31,1042,0.028890959925442685
6,all,4,0.15,global,0.17560434341430664,0.12140539288520813,181,1582,0.37166324435318276,0.10266591038003403,0.11052888982044295,54,1577,0.03310852237890864
6,all,4,0.2,global,0.1777181178331375,0.12140539288520813,206,2097,0.42299794661190965,0.08944854537559704,0.14651016558373506,73,2091,0.03373382624768946
6,all,6,0.005,global,0.08409484475851059,0.12140539288520813,52,0,0.10677618069815195,1.0,0.0,1,0,1.0
6,all,6,0.01,global,0.12072902172803879,0.12140539288520813,95,2,0.19507186858316222,0.979381443298969,0.00013973310976035772,1,0,1.0
6,all,6,0.025,global,0.18446558713912964,0.12140539288520813,137,120,0.2813141683778234,0.5330739299610895,0.008383986585621462,14,115,0.10852713178294573
6,all,6,0.05,global,0.1924416571855545,0.12140539288520813,161,308,0.33059548254620125,0.34328358208955223,0.02151889890309509,34,295,0.1033434650455927
6,all,6,0.075,global,0.19693318009376526,0.12140539288520813,181,459,0.37166324435318276,0.2828125,0.0320687486900021,52,436,0.10655737704918032
6,all,6,0.1,global,0.2005067765712738,0.12140539288520813,200,613,0.4106776180698152,0.24600246002460024,0.04282819814154964,71,578,0.10939907550077041
6,all,6,0.15,global,0.20645758509635925,0.12140539288520813,224,895,0.459958932238193,0.20017873100983022,0.06253056661776007,96,858,0.10062893081761007
6,all,6,0.2,global,0.2107090950012207,0.12140539288520813,251,1203,0.5154004106776181,0.17262723521320494,0.08404946552085517,117,1163,0.09140625
6,back,1,0.005,global,0.0,0.12140539288520813,0,0,0.0,,0.0,0,0,
6,back,1,0.01,global,0.0,0.12140539288520813,0,0,0.0,,0.0,0,0,
6,back,1,0.025,global,0.12194360792636871,0.12140539288520813,185,184,0.3798767967145791,0.5013550135501355,0.01285544609795291,27,175,0.13366336633663367
6,back,1,0.05,global,0.12697964906692505,0.12140539288520813,194,573,0.39835728952772076,0.2529335071707953,0.040033535946342486,33,564,0.05527638190954774
6,back,1,0.075,global,0.1297973245382309,0.12140539288520813,199,967,0.4086242299794661,0.17066895368782162,0.06756095856913295,37,958,0.0371859296482412
6,back,1,0.1,global,0.13210123777389526,0.12140539288520813,203,1362,0.41683778234086244,0.12971246006389775,0.0951582477468036,38,1353,0.027318475916606758
6,back,1,0.15,global,0.13578401505947113,0.12140539288520813,210,2149,0.43121149897330596,0.08902077151335312,0.15014322643750436,41,2138,0.018815970628728775
6,back,1,0.2,global,0.13888835906982422,0.12140539288520813,221,2919,0.4537987679671458,0.07038216560509554,0.2039404736952421,55,2908,0.018562267971650354
6,back,2,0.005,global,0.0,0.12140539288520813,0,0,0.0,,0.0,0,0,
6,back,2,0.01,global,0.06667478382587433,0.12140539288520813,127,5,0.26078028747433263,0.9621212121212122,0.0003493327744008943,7,0,1.0
6,back,2,0.025,global,0.13412240147590637,0.12140539288520813,166,202,0.3408624229979466,0.45108695652173914,0.014113044085796129,17,197,0.0794392523364486
6,back,2,0.05,global,0.13892945647239685,0.12140539288520813,175,589,0.3593429158110883,0.22905759162303665,0.041151400824425345,22,584,0.036303630363036306
6,back,2,0.075,global,0.14160391688346863,0.12140539288520813,179,978,0.3675564681724846,0.1547104580812446,0.06832949067281492,23,972,0.023115577889447236
6,back,2,0.1,global,0.14389988780021667,0.12140539288520813,179,1368,0.3675564681724846,0.11570782159017454,0.09557744707608468,23,1362,0.01660649819494585
6,back,2,0.15,global,0.14755123853683472,0.12140539288520813,190,2134,0.39014373716632444,0.08175559380378658,0.14909522811430168,39,2127,0.018005540166204988
6,back,2,0.2,global,0.1505296528339386,0.12140539288520813,197,2896,0.40451745379876797,0.06369220821209182,0.20233354293299796,46,2888,0.015678254942058625
6,back,3,0.005,global,0.0,0.12140539288520813,0,0,0.0,,0.0,0,0,
6,back,3,0.01,global,0.0,0.12140539288520813,0,0,0.0,,0.0,0,0,
6,back,3,0.025,global,0.1431005597114563,0.12140539288520813,145,203,0.29774127310061604,0.4166666666666667,0.014182910640676309,7,197,0.03431372549019608
6,back,3,0.05,global,0.147650808095932,0.12140539288520813,151,567,0.31006160164271046,0.21030640668523676,0.039614336617061416,9,561,0.015789473684210527
6,back,3,0.075,global,0.15067997574806213,0.12140539288520813,158,931,0.324435318275154,0.14508723599632692,0.06504576259344652,13,925,0.013859275053304905
6,back,3,0.1,global,0.1529347002506256,0.12140539288520813,161,1299,0.33059548254620125,0.11027397260273973,0.09075665478935234,16,1292,0.012232415902140673
6,back,3,0.15,global,0.1564319133758545,0.12140539288520813,167,2024,0.34291581108829566,0.07622090369694204,0.14140990707748202,20,2017,0.009818360333824251
6,back,3,0.2,global,0.15913665294647217,0.12140539288520813,175,2733,0.3593429158110883,0.06017881705639615,0.1909452944875288,28,2726,0.010167029774872912
6,back,4,0.005,global,0.0,0.12140539288520813,0,0,0.0,,0.0,0,0,
6,back,4,0.01,global,0.0,0.12140539288520813,0,0,0.0,,0.0,0,0,
6,back,4,0.025,global,0.15547707676887512,0.12140539288520813,141,161,0.28952772073921973,0.46688741721854304,0.011248515335708796,9,156,0.05454545454545454
6,back,4,0.05,global,0.16089561581611633,0.12140539288520813,147,477,0.30184804928131415,0.23557692307692307,0.033326346677845314,11,472,0.022774327122153208
6,back,4,0.075,global,0.16385701298713684,0.12140539288520813,152,787,0.31211498973305957,0.16187433439829607,0.054984978690700764,15,781,0.018844221105527637
6,back,4,0.1,global,0.16591906547546387,0.12140539288520813,156,1097,0.3203285420944558,0.12450119712689545,0.07664361070355621,19,1090,0.017132551848512173
6,back,4,0.15,global,0.16892609000205994,0.12140539288520813,164,1705,0.33675564681724846,0.08774745853397539,0.11912247607070495,28,1699,0.016213086276780544
6,back,4,0.2,global,0.17113444209098816,0.12140539288520813,178,2289,0.3655030800821355,0.07215241183623834,0.1599245441207294,42,2282,0.018072289156626505
6,back,6,0.005,global,0.0,0.12140539288520813,0,0,0.0,,0.0,0,0,
6,back,6,0.01,global,0.0,0.12140539288520813,0,0,0.0,,0.0,0,0,
6,back,6,0.025,global,0.17926912009716034,0.12140539288520813,142,109,0.2915811088295688,0.5657370517928287,0.007615454481939496,15,105,0.125
6,back,6,0.05,global,0.18455272912979126,0.12140539288520813,183,302,0.3757700205338809,0.37731958762886597,0.021099699573814017,45,287,0.1355421686746988
6,back,6,0.075,global,0.18795174360275269,0.12140539288520813,208,491,0.4271047227926078,0.29756795422031473,0.03430447844616782,71,469,0.13148148148148148
6,back,6,0.1,global,0.190588116645813,0.12140539288520813,224,682,0.459958932238193,0.24724061810154527,0.04764899042828198,94,655,0.12550066755674233
6,back,6,0.15,global,0.19480915367603302,0.12140539288520813,256,1030,0.5256673511293635,0.19906687402799378,0.07196255152658422,129,998,0.11446317657497782
6,back,6,0.2,global,0.19831520318984985,0.12140539288520813,271,1400,0.5564681724845996,0.16217833632555356,0.0978131768322504,134,1360,0.08969210174029452
6,front,1,0.005,global,0.0,0.12140539288520813,0,0,0.0,,0.0,0,0,
6,front,1,0.01,global,0.0,0.12140539288520813,0,0,0.0,,0.0,0,0,
6,front,1,0.025,global,0.12334372103214264,0.12140539288520813,99,287,0.2032854209445585,0.25647668393782386,0.020051701250611332,32,281,0.10223642172523961
6,front,1,0.05,global,0.142719566822052,0.12140539288520813,160,563,0.32854209445585214,0.22130013831258644,0.039334870397540696,46,542,0.0782312925170068
6,front,1,0.075,global,0.14758151769638062,0.12140539288520813,183,878,0.3757700205338809,0.17247879359095195,0.06134283518479704,54,853,0.05953693495038589
6,front,1,0.1,global,0.15034723281860352,0.12140539288520813,211,1208,0.433264887063655,0.14869626497533475,0.08439879829525607,58,1183,0.046736502820306204
6,front,1,0.15,global,0.1537637859582901,0.12140539288520813,238,1892,0.4887063655030801,0.11173708920187793,0.1321875218332984,74,1864,0.038183694530443756
6,front,1,0.2,global,0.15618711709976196,0.12140539288520813,258,2595,0.5297741273100616,0.0904311251314406,0.18130370991406414,90,2568,0.033860045146726865
6,front,2,0.005,global,0.0,0.12140539288520813,0,0,0.0,,0.0,0,0,
6,front,2,0.01,global,0.09848207235336304,0.12140539288520813,44,114,0.09034907597535935,0.27848101265822783,0.007964787256340389,7,113,0.058333333333333334
6,front,2,0.025,global,0.14570295810699463,0.12140539288520813,95,286,0.19507186858316222,0.24934383202099739,0.019981834695731154,23,280,0.07590759075907591
6,front,2,0.05,global,0.15568843483924866,0.12140539288520813,133,597,0.2731006160164271,0.1821917808219178,0.04171033326346678,32,582,0.05211726384364821
6,front,2,0.075,global,0.15867328643798828,0.12140539288520813,160,921,0.32854209445585214,0.14801110083256244,0.06434709704464472,40,905,0.042328042328042326
6,front,2,0.1,global,0.1609216332435608,0.12140539288520813,177,1251,0.36344969199178645,0.12394957983193278,0.08740306015510375,49,1236,0.03813229571984436
6,front,2,0.15,global,0.16412964463233948,0.12140539288520813,212,1909,0.4353182751540041,0.09995285242809995,0.13337525326626143,66,1892,0.033707865168539325
6,front,2,0.2,global,0.1665065884590149,0.12140539288520813,234,2581,0.4804928131416838,0.08312611012433392,0.18032557814574163,79,2566,0.029867674858223062
6,front,3,0.005,global,0.10963776707649231,0.12140539288520813,38,36,0.07802874743326489,0.5135135135135135,0.0025151959756864388,1,35,0.027777777777777776
6,front,3,0.01,global,0.1336750090122223,0.12140539288520813,58,88,0.11909650924024641,0.3972602739726027,0.00614825682945574,9,86,0.09473684210526316
6,front,3,0.025,global,0.15857836604118347,0.12140539288520813,102,247,0.20944558521560575,0.2922636103151863,0.01725703905540418,18,242,0.06923076923076923
6,front,3,0.05,global,0.16361099481582642,0.12140539288520813,128,542,0.26283367556468173,0.191044776119403,0.03786767274505694,20,536,0.03597122302158273
6,front,3,0.075,global,0.16641584038734436,0.12140539288520813,149,841,0.3059548254620123,0.1505050505050505,0.05875777265423042,31,834,0.035838150289017344
6,front,3,0.1,global,0.16835901141166687,0.12140539288520813,166,1147,0.3408624229979466,0.12642802741812642,0.08013693844756516,38,1138,0.03231292517006803
6,front,3,0.15,global,0.17106033861637115,0.12140539288520813,197,1741,0.40451745379876797,0.10165118679050568,0.12163767204639139,65,1731,0.036191536748329624
6,front,3,0.2,global,0.17335538566112518,0.12140539288520813,226,2343,0.46406570841889117,0.08797197353055664,0.16369733808425907,85,2330,0.035196687370600416
6,front,4,0.005,global,0.13351857662200928,0.12140539288520813,45,20,0.09240246406570841,0.6923076923076923,0.0013973310976035773,5,19,0.20833333333333334
6,front,4,0.01,global,0.16125665605068207,0.12140539288520813,75,49,0.1540041067761807,0.6048387096774194,0.003423461189128764,12,45,0.21052631578947367
6,front,4,0.025,global,0.16923095285892487,0.12140539288520813,112,176,0.2299794661190965,0.3888888888888889,0.01229651365891148,16,172,0.0851063829787234
6,front,4,0.05,global,0.17341043055057526,0.12140539288520813,153,395,0.3141683778234086,0.2791970802919708,0.02759728917767065,31,389,0.07380952380952381
6,front,4,0.075,global,0.17592470347881317,0.12140539288520813,181,628,0.37166324435318276,0.22373300370828184,0.043876196464752326,43,622,0.06466165413533835
6,front,4,0.1,global,0.17770418524742126,0.12140539288520813,204,866,0.4188911704312115,0.19065420560747665,0.06050443652623489,55,860,0.060109289617486336
6,front,4,0.15,global,0.18059119582176208,0.12140539288520813,223,1381,0.45790554414784396,0.13902743142144638,0.096485712289527,71,1372,0.0492030492030492
6,front,4,0.2,global,0.18306738138198853,0.12140539288520813,241,1879,0.4948665297741273,0.11367924528301887,0.13127925661985607,85,1870,0.043478260869565216
6,front,6,0.005,global,0.1676860749721527,0.12140539288520813,52,2,0.10677618069815195,0.9629629629629629,0.00013973310976035772,5,1,0.8333333333333334
6,front,6,0.01,global,0.17635184526443481,0.12140539288520813,98,9,0.20123203285420946,0.9158878504672897,0.0006287989939216097,8,7,0.5333333333333333
6,front,6,0.025,global,0.18978041410446167,0.12140539288520813,149,100,0.3059548254620123,0.5983935742971888,0.006986655488017886,20,90,0.18181818181818182
6,front,6,0.05,global,0.19757798314094543,0.12140539288520813,181,276,0.37166324435318276,0.39606126914660833,0.019283169146929364,30,257,0.10452961672473868
6,front,6,0.075,global,0.20369689166545868,0.12140539288520813,201,427,0.4127310061601643,0.3200636942675159,0.029833018933836372,48,405,0.10596026490066225
6,front,6,0.1,global,0.20823314785957336,0.12140539288520813,222,551,0.45585215605749485,0.2871927554980595,0.03849647173897855,62,515,0.10745233968804159
6,front,6,0.15,global,0.21618399024009705,0.12140539288520813,258,814,0.5297741273100616,0.24067164179104478,0.05687137567246559,86,773,0.10011641443538999
6,front,6,0.2,global,0.22225746512413025,0.12140539288520813,286,1139,0.5872689938398358,0.2007017543859649,0.07957800600852372,113,1100,0.09315746084089035
8,all,1,0.005,global,0.05337696895003319,0.1648910492658615,67,2,0.1375770020533881,0.9710144927536232,0.00013973310976035772,1,0,1.0
8,all,1,0.01,global,0.06808176636695862,0.1648910492658615,124,3,0.2546201232032854,0.9763779527559056,0.00020959966464053657,2,0,1.0
8,all,1,0.025,global,0.10044826567173004,0.1648910492658615,168,178,0.34496919917864477,0.48554913294797686,0.012436246768671836,14,170,0.07608695652173914
8,all,1,0.05,global,0.10562054067850113,0.1648910492658615,178,535,0.3655030800821355,0.2496493688639551,0.03737860686089569,21,522,0.03867403314917127
8,all,1,0.075,global,0.10871519893407822,0.1648910492658615,190,883,0.39014373716632444,0.17707362534948742,0.06169216795919793,31,870,0.03440621531631521
8,all,1,0.1,global,0.11081352829933167,0.1648910492658615,202,1224,0.41478439425051333,0.14165497896213183,0.08551666317333892,43,1211,0.0342902711323764
8,all,1,0.15,global,0.11405309289693832,0.1648910492658615,223,1892,0.45790554414784396,0.10543735224586288,0.1321875218332984,57,1879,0.029442148760330578
8,all,1,0.2,global,0.11659662425518036,0.1648910492658615,243,2523,0.4989733059548255,0.0878524945770065,0.17627331796269127,76,2508,0.029411764705882353
8,all,2,0.005,global,0.05800831690430641,0.1648910492658615,63,1,0.1293634496919918,0.984375,6.986655488017886e-05,1,0,1.0
8,all,2,0.01,global,0.06865290552377701,0.1648910492658615,110,3,0.22587268993839835,0.9734513274336283,0.00020959966464053657,1,0,1.0
8,all,2,0.025,global,0.10946442931890488,0.1648910492658615,148,153,0.30390143737166325,0.49169435215946844,0.010689582896667365,7,149,0.04487179487179487
8,all,2,0.05,global,0.11439023911952972,0.1648910492658615,163,456,0.3347022587268994,0.2633279483037157,0.031859149025361556,15,451,0.032188841201716736
8,all,2,0.075,global,0.11753340065479279,0.1648910492658615,182,736,0.3737166324435318,0.19825708061002179,0.05142178439181164,26,727,0.034528552456839307
8,all,2,0.1,global,0.12012402713298798,0.1648910492658615,186,1009,0.38193018480492813,0.15564853556485356,0.07049535387410047,32,1001,0.030977734753146177
8,all,2,0.15,global,0.12369981408119202,0.1648910492658615,204,1540,0.4188911704312115,0.11697247706422019,0.10759449451547544,50,1533,0.03158559696778269
8,all,2,0.2,global,0.12621843814849854,0.1648910492658615,225,2069,0.4620123203285421,0.0980819529206626,0.14455390204709007,75,2062,0.03509592887225082
8,all,3,0.005,global,0.060286298394203186,0.1648910492658615,55,1,0.11293634496919917,0.9821428571428571,6.986655488017886e-05,1,0,1.0
8,all,3,0.01,global,0.07019074261188507,0.1648910492658615,98,2,0.20123203285420946,0.98,0.00013973310976035772,1,0,1.0
8,all,3,0.025,global,0.11798739433288574,0.1648910492658615,140,126,0.2874743326488706,0.5263157894736842,0.008803185914902536,10,119,0.07751937984496124
8,all,3,0.05,global,0.12426190078258514,0.1648910492658615,155,385,0.3182751540041068,0.28703703703703703,0.02689862362886886,18,372,0.046153846153846156
8,all,3,0.075,global,0.12725302577018738,0.1648910492658615,167,647,0.34291581108829566,0.20515970515970516,0.04520366100747572,29,634,0.043740573152337855
8,all,3,0.1,global,0.12924973666667938,0.1648910492658615,174,908,0.35728952772073924,0.16081330868761554,0.0634388318312024,36,892,0.03879310344827586
8,all,3,0.15,global,0.13181261718273163,0.1648910492658615,188,1399,0.3860369609856263,0.11846250787649654,0.09774331027737022,47,1384,0.03284416491963662
8,all,3,0.2,global,0.13359719514846802,0.1648910492658615,200,1866,0.4106776180698152,0.0968054211035818,0.13037099140641376,62,1848,0.032460732984293195
8,all,4,0.005,global,0.061517681926488876,0.1648910492658615,53,0,0.10882956878850103,1.0,0.0,1,0,1.0
8,all,4,0.01,global,0.07382966578006744,0.1648910492658615,93,2,0.19096509240246407,0.9789473684210527,0.00013973310976035772,1,0,1.0
8,all,4,0.025,global,0.12801238894462585,0.1648910492658615,131,123,0.26899383983572894,0.515748031496063,0.008593586250261999,14,114,0.109375
8,all,4,0.05,global,0.13272947072982788,0.1648910492658615,152,342,0.31211498973305957,0.3076923076923077,0.02389436176902117,23,332,0.0647887323943662
8,all,4,0.075,global,0.13492053747177124,0.1648910492658615,163,554,0.3347022587268994,0.22733612273361228,0.038706071403619084,35,546,0.060240963855421686
8,all,4,0.1,global,0.13630938529968262,0.1648910492658615,169,768,0.3470225872689938,0.18036286019210246,0.05365751414797736,38,758,0.04773869346733668
8,all,4,0.15,global,0.1384945511817932,0.1648910492658615,181,1184,0.37166324435318276,0.1326007326007326,0.08272200097813177,51,1164,0.04197530864197531
8,all,4,0.2,global,0.14015309512615204,0.1648910492658615,194,1631,0.39835728952772076,0.1063013698630137,0.11395235100957171,63,1607,0.03772455089820359
8,all,6,0.005,global,0.061733752489089966,0.1648910492658615,36,0,0.07392197125256673,1.0,0.0,1,0,1.0
8,all,6,0.01,global,0.06566992402076721,0.1648910492658615,63,0,0.1293634496919918,1.0,0.0,1,0,1.0
8,all,6,0.025,global,0.13362076878547668,0.1648910492658615,120,40,0.2464065708418891,0.75,0.0027946621952071545,8,32,0.2
8,all,6,0.05,global,0.14176911115646362,0.1648910492658615,144,135,0.29568788501026694,0.5161290322580645,0.009431984908824145,27,120,0.1836734693877551
8,all,6,0.075,global,0.1441960334777832,0.1648910492658615,154,239,0.3162217659137577,0.39185750636132316,0.016698106616362746,36,222,0.13953488372093023
8,all,6,0.1,global,0.1455404907464981,0.1648910492658615,162,337,0.3326488706365503,0.3246492985971944,0.023545028994620274,38,320,0.10614525139664804
8,all,6,0.15,global,0.14785847067832947,0.1648910492658615,175,550,0.3593429158110883,0.2413793103448276,0.03842660518409837,45,531,0.078125
8,all,6,0.2,global,0.1495569348335266,0.1648910492658615,188,770,0.3860369609856263,0.19624217118997914,0.05379724725773772,56,747,0.06973848069738481
8,back,1,0.005,global,0.0,0.1648910492658615,0,0,0.0,,0.0,0,0,
8,back,1,0.01,global,0.0,0.1648910492658615,0,0,0.0,,0.0,0,0,
8,back,1,0.025,global,0.08973783999681473,0.1648910492658615,151,191,0.31006160164271046,0.4415204678362573,0.013344511982114162,5,186,0.02617801047120419
8,back,1,0.05,global,0.09496103972196579,0.1648910492658615,160,554,0.32854209445585214,0.22408963585434175,0.038706071403619084,6,548,0.010830324909747292
8,back,1,0.075,global,0.09777148067951202,0.1648910492658615,162,923,0.3326488706365503,0.14930875576036867,0.06448683015440508,10,914,0.010822510822510822
8,back,1,0.1,global,0.09998545050621033,0.1648910492658615,170,1287,0.3490759753593429,0.11667810569663692,0.08991825613079019,17,1277,0.01313755795981453
8,back,1,0.15,global,0.10376685857772827,0.1648910492658615,181,2012,0.37166324435318276,0.08253533971728226,0.14057150841891985,25,2003,0.01232741617357002
8,back,1,0.2,global,0.1069001704454422,0.1648910492658615,197,2712,0.40451745379876797,0.06772086627707116,0.18947809683504507,43,2698,0.01568770521707406
8,back,2,0.005,global,0.0,0.1648910492658615,0,0,0.0,,0.0,0,0,
8,back,2,0.01,global,0.0,0.1648910492658615,0,0,0.0,,0.0,0,0,
8,back,2,0.025,global,0.10144215822219849,0.1648910492658615,142,159,0.2915811088295688,0.4717607973421927,0.011108782225948438,2,155,0.012738853503184714
8,back,2,0.05,global,0.10594605654478073,0.1648910492658615,151,473,0.31006160164271046,0.2419871794871795,0.0330468804583246,11,468,0.022964509394572025
8,back,2,0.075,global,0.10885915160179138,0.1648910492658615,161,787,0.33059548254620125,0.169831223628692,0.054984978690700764,19,782,0.02372034956304619
8,back,2,0.1,global,0.11137703061103821,0.1648910492658615,165,1099,0.33880903490759756,0.1305379746835443,0.07678334381331657,24,1091,0.021524663677130046
8,back,2,0.15,global,0.11490949988365173,0.1648910492658615,174,1701,0.35728952772073924,0.0928,0.11884300985118423,29,1691,0.01686046511627907
8,back,2,0.2,global,0.11734074354171753,0.1648910492658615,187,2278,0.3839835728952772,0.07586206896551724,0.15915601201704743,41,2264,0.017787418655097614
8,back,3,0.005,global,0.0,0.1648910492658615,0,0,0.0,,0.0,0,0,
8,back,3,0.01,global,0.0,0.1648910492658615,0,0,0.0,,0.0,0,0,
8,back,3,0.025,global,0.11011992394924164,0.1648910492658615,129,139,0.2648870636550308,0.48134328358208955,0.009711451128344862,7,136,0.04895104895104895
8,back,3,0.05,global,0.11526862531900406,0.1648910492658615,135,420,0.27720739219712526,0.24324324324324326,0.02934395304967512,9,416,0.021176470588235293
8,back,3,0.075,global,0.11800859868526459,0.1648910492658615,142,699,0.2915811088295688,0.16884661117717004,0.04883672186124502,10,693,0.01422475106685633
8,back,3,0.1,global,0.12003853917121887,0.1648910492658615,147,963,0.30184804928131415,0.13243243243243244,0.06728149234961224,15,955,0.015463917525773196
8,back,3,0.15,global,0.12304472178220749,0.1648910492658615,161,1460,0.33059548254620125,0.09932140653917335,0.10200517012506113,32,1451,0.02157788267026298
8,back,3,0.2,global,0.12500593066215515,0.1648910492658615,175,1951,0.3593429158110883,0.08231420507996237,0.13630964857122896,44,1937,0.02221100454316002
8,back,4,0.005,global,0.0,0.1648910492658615,0,0,0.0,,0.0,0,0,
8,back,4,0.01,global,0.0,0.1648910492658615,0,0,0.0,,0.0,0,0,
8,back,4,0.025,global,0.1199265792965889,0.1648910492658615,121,129,0.24845995893223818,0.484,0.009012785579543072,2,126,0.015625
8,back,4,0.05,global,0.12431471794843674,0.1648910492658615,128,378,0.26283367556468173,0.25296442687747034,0.026409557744707608,8,373,0.02099737532808399
8,back,4,0.075,global,0.1264086365699768,0.1648910492658615,137,617,0.2813141683778234,0.1816976127320955,0.04310766436107036,16,611,0.025518341307814992
8,back,4,0.1,global,0.1279401034116745,0.1648910492658615,149,841,0.3059548254620123,0.1505050505050505,0.05875777265423042,24,834,0.027972027972027972
8,back,4,0.15,global,0.13038261234760284,0.1648910492658615,162,1291,0.3326488706365503,0.11149346180316587,0.0901977223503109,39,1280,0.029567854435178165
8,back,4,0.2,global,0.1322023868560791,0.1648910492658615,178,1731,0.3655030800821355,0.09324253535882661,0.12093900649758961,49,1714,0.027793533749290982
8,back,6,0.005,global,0.0,0.1648910492658615,0,0,0.0,,0.0,0,0,
8,back,6,0.01,global,0.0,0.1648910492658615,0,0,0.0,,0.0,0,0,
8,back,6,0.025,global,0.12987403571605682,0.1648910492658615,121,31,0.24845995893223818,0.7960526315789473,0.0021658632012855447,6,27,0.18181818181818182
8,back,6,0.05,global,0.13527244329452515,0.1648910492658615,137,146,0.2813141683778234,0.4840989399293286,0.010200517012506113,17,131,0.11486486486486487
8,back,6,0.075,global,0.13783115148544312,0.1648910492658615,148,256,0.30390143737166325,0.36633663366336633,0.017885838049325788,24,233,0.0933852140077821
8,back,6,0.1,global,0.13954195380210876,0.1648910492658615,156,372,0.3203285420944558,0.29545454545454547,0.025990358415426535,29,338,0.07901907356948229
