level,cohort,window,feature,scope,metric,estimate,lo,hi,tasks
same_task_query,B,all_comparable_queries,token_diversity_contraction,libero_goal,v82_auc,0.5596886669799889,0.47839655881874515,0.6430033032496526,8
same_task_query,B,all_comparable_queries,token_diversity_contraction,libero_goal,delta,-0.02374578070690561,-0.1472652437700696,0.09105370471360776,8
same_task_query,B,all_comparable_queries,token_diversity_contraction,libero_long,auc,0.5669396735980733,0.5377686768730298,0.5944544381224812,10
same_task_query,B,all_comparable_queries,token_diversity_contraction,libero_long,v82_auc,0.6740936561555769,0.6108302613490846,0.7392391271663468,10
same_task_query,B,all_comparable_queries,token_diversity_contraction,libero_long,delta,-0.10715398255750355,-0.1811154455601339,-0.03451628184925229,10
same_task_query,B,all_comparable_queries,token_diversity_contraction,libero_object,auc,0.37178299818615695,0.28767170087794947,0.44985034094506404,8
same_task_query,B,all_comparable_queries,token_diversity_contraction,libero_object,v82_auc,0.7187906155599684,0.589049686409884,0.839865096442682,8
same_task_query,B,all_comparable_queries,token_diversity_contraction,libero_object,delta,-0.34700761737381147,-0.487592429613194,-0.19001503994742305,8
same_task_query,B,all_comparable_queries,token_diversity_contraction,libero_spatial,auc,0.44854449331784024,0.37663696745333936,0.513776624189341,10
same_task_query,B,all_comparable_queries,token_diversity_contraction,libero_spatial,v82_auc,0.6118955818651763,0.4934423053932526,0.7315119076522256,10
same_task_query,B,all_comparable_queries,token_diversity_contraction,libero_spatial,delta,-0.16335108854733615,-0.294340447517488,-0.023794873024294734,10
same_task_init_query,A,q7_13,decoupling,all,auc,0.5579683238785789,0.5340003264716691,0.5843489602857108,35
same_task_init_query,A,q7_13,decoupling,excluding_S05,auc,0.5596732745808899,0.5348152577414915,0.5863713088092072,34
same_task_init_query,A,q7_13,decoupling,libero_goal,auc,0.5484550613723751,0.4998900103519669,0.6143564219165927,8
same_task_init_query,A,q7_13,decoupling,libero_long,auc,0.5408696415073966,0.5045703774565382,0.5899465551101394,10
same_task_init_query,A,q7_13,decoupling,libero_object,auc,0.5759364370748299,0.5301270461309523,0.6269003773384353,8
same_task_init_query,A,q7_13,decoupling,libero_spatial,auc,0.5694514370109608,0.5190980095742,0.6239974707831851,9
same_task_init_query,B,q7_13,decoupling,all,auc,0.5507513405866229,0.5242813290658509,0.5841723243479257,36
same_task_init_query,B,q7_13,decoupling,all,v82_auc,0.6007833957922795,0.5464053410870897,0.6561440192865692,36
same_task_init_query,B,q7_13,decoupling,all,delta,-0.05003205520565677,-0.10629760129773909,0.004490801267640795,36
same_task_init_query,B,q7_13,decoupling,excluding_S05,auc,0.5511809707258325,0.5228653602034677,0.5846871742912061,35
same_task_init_query,B,q7_13,decoupling,excluding_S05,v82_auc,0.6003996766945287,0.5452195538922124,0.6602720344786673,35
same_task_init_query,B,q7_13,decoupling,excluding_S05,delta,-0.049218705968696146,-0.10874628535374285,0.005811490343470416,35
same_task_init_query,B,q7_13,decoupling,libero_goal,auc,0.5433184523809524,0.4594047619047619,0.6638268849206349,8
same_task_init_query,B,q7_13,decoupling,libero_goal,v82_auc,0.5981165303422957,0.4622634696239607,0.7516948949222544,8
same_task_init_query,B,q7_13,decoupling,libero_goal,delta,-0.054798077961343256,-0.20810391696361083,0.07288073979591836,8
same_task_init_query,B,q7_13,decoupling,libero_long,auc,0.5234625715365512,0.49092280295054536,0.5546748073237231,10
same_task_init_query,B,q7_13,decoupling,libero_long,v82_auc,0.5223748785228376,0.4346605725623583,0.6054192784256557,10
same_task_init_query,B,q7_13,decoupling,libero_long,delta,0.0010876930137134282,-0.058495199964906604,0.07004932985098801,10
same_task_init_query,B,q7_13,decoupling,libero_object,auc,0.5611146541950114,0.5249418048469389,0.6113976580215419,8
same_task_init_query,B,q7_13,decoupling,libero_object,v82_auc,0.6003229520975056,0.462234906462585,0.7434092660501701,8
same_task_init_query,B,q7_13,decoupling,libero_object,delta,-0.039208297902494325,-0.1774248866213152,0.09330357142857143,8
same_task_init_query,B,q7_13,decoupling,libero_spatial,auc,0.5756957693145199,0.5322938659554732,0.6232693449848298,10
same_task_init_query,B,q7_13,decoupling,libero_spatial,v82_auc,0.6816937603775275,0.6150578103926005,0.736597387636512,10
same_task_init_query,B,q7_13,decoupling,libero_spatial,delta,-0.1059979910630077,-0.18570131747853813,-0.008166565459832966,10
same_task_init_query,A,all_comparable_queries,decoupling,all,auc,0.5810771399398605,0.5520895494943997,0.6103569480963605,35
same_task_init_query,A,all_comparable_queries,decoupling,excluding_S05,auc,0.5834617617027976,0.555406888597817,0.6146575827153672,34
same_task_init_query,A,all_comparable_queries,decoupling,libero_goal,auc,0.572529521915555,0.5080357142857143,0.6469595540351915,8
same_task_init_query,A,all_comparable_queries,decoupling,libero_long,auc,0.5709727214961052,0.5234211200147522,0.6274105019878616,10
same_task_init_query,A,all_comparable_queries,decoupling,libero_object,auc,0.6080145075745405,0.5436643545713242,0.6685201185989632,8
same_task_init_query,A,all_comparable_queries,decoupling,libero_spatial,auc,0.5759578274459227,0.5217765810027715,0.6357432090616614,9
same_task_init_query,B,all_comparable_queries,decoupling,all,auc,0.5600643852657013,0.5303441045384032,0.5973490519740773,36
same_task_init_query,B,all_comparable_queries,decoupling,all,v82_auc,0.6771329203790345,0.6331078024715053,0.7209778873277605,36
same_task_init_query,B,all_comparable_queries,decoupling,all,delta,-0.11706853511333322,-0.1670351625935216,-0.06711405099718565,36
same_task_init_query,B,all_comparable_queries,decoupling,excluding_S05,auc,0.5608876534161499,0.5290048396418802,0.5998792663407996,35
same_task_init_query,B,all_comparable_queries,decoupling,excluding_S05,v82_auc,0.6775528075702392,0.6314934058745785,0.7232562348721726,35
same_task_init_query,B,all_comparable_queries,decoupling,excluding_S05,delta,-0.11666515415408936,-0.1662258615195961,-0.06458131535713936,35
same_task_init_query,B,all_comparable_queries,decoupling,libero_goal,auc,0.5344783040027605,0.44546798977743274,0.6594742063492063,8
same_task_init_query,B,all_comparable_queries,decoupling,libero_goal,v82_auc,0.6584387631864339,0.5014385393046107,0.8062511995136219,8
same_task_init_query,B,all_comparable_queries,decoupling,libero_goal,delta,-0.12396045918367346,-0.2796301374716553,0.02733237670068026,8
same_task_init_query,B,all_comparable_queries,decoupling,libero_long,auc,0.5368734320032291,0.49778807061430164,0.5763998620022402,10
same_task_init_query,B,all_comparable_queries,decoupling,libero_long,v82_auc,0.634118316083429,0.5851781182221039,0.6838679938556285,10
same_task_init_query,B,all_comparable_queries,decoupling,libero_long,delta,-0.09724488408019985,-0.14047301712474008,-0.04694178277445,10
same_task_init_query,B,all_comparable_queries,decoupling,libero_object,auc,0.5878144046079969,0.5273773650085033,0.6450474671038287,8
same_task_init_query,B,all_comparable_queries,decoupling,libero_object,v82_auc,0.7393735070149855,0.6430980318509616,0.8238183804671708,8
same_task_init_query,B,all_comparable_queries,decoupling,libero_object,delta,-0.15155910240698844,-0.24497060890662353,-0.05764079823636184,8
same_task_init_query,B,all_comparable_queries,decoupling,libero_spatial,auc,0.5815241880646895,0.5289400403266183,0.6521277343385281,10
same_task_init_query,B,all_comparable_queries,decoupling,libero_spatial,v82_auc,0.6853103811199596,0.6239692716097645,0.7365089262991582,10
same_task_init_query,B,all_comparable_queries,decoupling,libero_spatial,delta,-0.10378619305527022,-0.1874342662122719,-0.005531071513064786,10
