cohort,suite,task,feature,auc,v82_auc,delta,queries,first_query,last_query,failure_observations,success_observations,window,level
B,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,token_diversity_contraction,0.313282322351572,0.9093937445457939,-0.5961114221942219,19,7,25,133,2707,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,acceleration_log_ratio,0.3836101617680565,0.45018590644707823,-0.06657574467902175,15,7,21,15,540,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,decoupling,0.555632402189006,0.45018590644707823,0.10544649574192771,15,7,21,15,540,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,decoupling_occupancy,0.5390625,0.3854166666666667,0.15364583333333334,12,10,21,12,30,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,layer_agreement,0.4394786279592635,0.45018590644707823,-0.010707278487814742,15,7,21,15,540,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,mobility_log_ratio,0.5190129483227796,0.45018590644707823,0.06882704187570127,15,7,21,15,540,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,path_decoupling,0.5483550320913777,0.45018590644707823,0.09816912564429942,15,7,21,15,540,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,persistent_decoupling,0.5,0.3854166666666667,0.11458333333333333,12,10,21,12,30,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,recent_decoupling,0.4947916666666667,0.3854166666666667,0.109375,12,10,21,12,30,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,routing_recovery,0.75,0.375,0.375,8,14,21,8,8,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,token_diversity_contraction,0.5943905217589428,0.45018590644707823,0.14420461531186454,15,7,21,15,540,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,acceleration_log_ratio,0.76676288639895,0.4473153440072575,0.3194475423916925,4,7,10,12,1227,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,decoupling,0.5553218390804597,0.4473153440072575,0.10800649507320226,4,7,10,12,1227,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,decoupling_occupancy,0.764367816091954,0.367816091954023,0.39655172413793105,1,10,10,3,58,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,layer_agreement,0.5971129978671453,0.4473153440072575,0.14979765385988786,4,7,10,12,1227,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,mobility_log_ratio,0.7129900595462134,0.4473153440072575,0.26567471553895594,4,7,10,12,1227,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,path_decoupling,0.5475369437447524,0.4473153440072575,0.1002215997374948,4,7,10,12,1227,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,persistent_decoupling,0.5,0.367816091954023,0.13218390804597702,1,10,10,3,58,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,recent_decoupling,0.7586206896551724,0.367816091954023,0.3908045977011494,1,10,10,3,58,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,token_diversity_contraction,0.24095764208575812,0.4473153440072575,-0.20635770192149938,4,7,10,12,1227,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,acceleration_log_ratio,0.6927355211935441,0.8541807862710151,-0.16144526507747092,9,7,15,126,2403,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,decoupling,0.5629497102497903,0.8541807862710151,-0.29123107602122467,9,7,15,126,2403,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,decoupling_occupancy,0.6616856625706254,0.9039580780001569,-0.24227241542953148,6,10,15,84,1245,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,layer_agreement,0.6028755200436557,0.8541807862710151,-0.2513052662273593,9,7,15,126,2403,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,mobility_log_ratio,0.5089247394609037,0.8541807862710151,-0.34525604681011146,9,7,15,126,2403,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,path_decoupling,0.589202127390795,0.8541807862710151,-0.2649786588802201,9,7,15,126,2403,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,persistent_decoupling,0.5416666666666666,0.9039580780001569,-0.3622914113334903,6,10,15,84,1245,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,recent_decoupling,0.6363932089197183,0.9039580780001569,-0.2675648690804386,6,10,15,84,1245,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,routing_recovery,0.48214285714285715,0.9489795918367347,-0.46683673469387754,2,14,15,28,15,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,token_diversity_contraction,0.42778054605625415,0.8541807862710151,-0.42640024021476086,9,7,15,126,2403,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,acceleration_log_ratio,0.8496004606877241,0.8518324257413418,-0.0022319650536176314,6,7,12,18,1546,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,decoupling,0.4730106094725472,0.8518324257413418,-0.37882181626879463,6,7,12,18,1546,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,decoupling_occupancy,0.4043545522784277,0.9992310649750097,-0.5948765126965819,3,10,12,9,356,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,layer_agreement,0.4329994202257413,0.8518324257413418,-0.41883300551560043,6,7,12,18,1546,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,mobility_log_ratio,0.8668338051071586,0.8518324257413418,0.015001379365816784,6,7,12,18,1546,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,path_decoupling,0.4710705980256807,0.8518324257413418,-0.3807618277156611,6,7,12,18,1546,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,persistent_decoupling,0.5,0.9992310649750097,-0.49923106497500963,3,10,12,9,356,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,recent_decoupling,0.4043545522784277,0.9992310649750097,-0.5948765126965819,3,10,12,9,356,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,token_diversity_contraction,0.4366647326219768,0.8518324257413418,-0.415167693119365,6,7,12,18,1546,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,acceleration_log_ratio,0.3749221045702181,0.3495433721018907,0.02537873246832734,15,7,21,360,1172,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,decoupling,0.327307427107959,0.3495433721018907,-0.02223594499393171,15,7,21,360,1172,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,decoupling_occupancy,0.5230034722222222,0.30163921188630494,0.2213642603359173,12,10,21,288,110,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,layer_agreement,0.5240355940787798,0.3495433721018907,0.17449222197688902,15,7,21,360,1172,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,mobility_log_ratio,0.6297431355788299,0.3495433721018907,0.28019976347693915,15,7,21,360,1172,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,path_decoupling,0.3383898294313531,0.3495433721018907,-0.011153542670537617,15,7,21,360,1172,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,persistent_decoupling,0.3645833333333333,0.30163921188630494,0.06294412144702842,12,10,21,288,110,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,recent_decoupling,0.34230324074074076,0.30163921188630494,0.04066402885443582,12,10,21,288,110,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,routing_recovery,0.5416666666666666,0.21484375,0.3268229166666667,8,14,21,192,15,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,token_diversity_contraction,0.4391400709219858,0.3495433721018907,0.08959669882009509,15,7,21,360,1172,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,acceleration_log_ratio,0.8105015002280067,0.8262327880395612,-0.015731287811554556,8,7,14,64,1734,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,decoupling,0.4993188010899182,0.8262327880395612,-0.32691398694964297,8,7,14,64,1734,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,decoupling_occupancy,0.49891008174386914,0.9254163384143184,-0.42650625667044906,5,10,14,40,558,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,layer_agreement,0.5386568702827015,0.8262327880395612,-0.28757591775685964,8,7,14,64,1734,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,mobility_log_ratio,0.5995568595601859,0.8262327880395612,-0.22667592847937534,8,7,14,64,1734,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,path_decoupling,0.4986298671845888,0.8262327880395612,-0.32760292085497245,8,7,14,64,1734,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,persistent_decoupling,0.5,0.9254163384143184,-0.4254163384143183,5,10,14,40,558,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,recent_decoupling,0.49891008174386914,0.9254163384143184,-0.42650625667044906,5,10,14,40,558,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,routing_recovery,0.5,1.0,-0.5,1,14,14,8,1,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,token_diversity_contraction,0.49736209197575487,0.8262327880395612,-0.3288706960638063,8,7,14,64,1734,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,acceleration_log_ratio,0.6344356971264263,0.35714218259204056,0.2772935145343859,13,7,19,169,766,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,decoupling,0.5207100591715976,0.35714218259204056,0.1635678765795571,13,7,19,169,766,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,decoupling_occupancy,0.5461538461538462,0.3,0.24615384615384617,10,10,19,130,10,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,layer_agreement,0.4569403055933625,0.35714218259204056,0.09979812300132199,13,7,19,169,766,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,mobility_log_ratio,0.6648815482341738,0.35714218259204056,0.30773936564213317,13,7,19,169,766,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,path_decoupling,0.44905772960071605,0.35714218259204056,0.09191554700867549,13,7,19,169,766,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,persistent_decoupling,0.5461538461538462,0.3,0.24615384615384617,10,10,19,130,10,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,recent_decoupling,0.5115384615384615,0.3,0.21153846153846154,10,10,19,130,10,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,routing_recovery,0.5064102564102564,0.20512820512820515,0.30128205128205127,6,14,19,78,6,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,token_diversity_contraction,0.548612307635774,0.35714218259204056,0.19147012504373337,13,7,19,169,766,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,acceleration_log_ratio,0.6671526884364476,0.7206207892724258,-0.05346810083597817,8,7,14,96,1056,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,decoupling,0.6177143867250675,0.7206207892724258,-0.1029064025473582,8,7,14,96,1056,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,decoupling_occupancy,0.8134926568314726,0.674837187666135,0.1386554691653376,5,10,14,60,73,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,layer_agreement,0.6538128606486784,0.7206207892724258,-0.0668079286237474,8,7,14,96,1056,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,mobility_log_ratio,0.3545589445774617,0.7206207892724258,-0.36606184469496406,8,7,14,96,1056,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,path_decoupling,0.6619194232900905,0.7206207892724258,-0.05870136598233526,8,7,14,96,1056,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,persistent_decoupling,0.6083333333333333,0.674837187666135,-0.06650385433280169,5,10,14,60,73,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,recent_decoupling,0.7400759237107921,0.674837187666135,0.0652387360446571,5,10,14,60,73,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,routing_recovery,0.5833333333333334,0.4166666666666667,0.16666666666666669,1,14,14,12,1,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,token_diversity_contraction,0.5517182951578704,0.7206207892724258,-0.1689024941145553,8,7,14,96,1056,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,acceleration_log_ratio,0.9143808434344961,0.5892941345259816,0.32508670890851454,12,7,18,492,1939,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,decoupling,0.7224893112608864,0.5892941345259816,0.13319517673490494,12,7,18,492,1939,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,decoupling_occupancy,0.7457066976197437,0.6010662287825643,0.14464046883717932,9,10,18,369,862,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,layer_agreement,0.79987391154367,0.5892941345259816,0.21057977701768849,12,7,18,492,1939,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,mobility_log_ratio,0.6998326668035896,0.5892941345259816,0.11053853227760806,12,7,18,492,1939,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,path_decoupling,0.7763198671258226,0.5892941345259816,0.18702573259984093,12,7,18,492,1939,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,persistent_decoupling,0.5989159891598916,0.6010662287825643,-0.002150239622672714,9,10,18,369,862,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,recent_decoupling,0.8105781702522585,0.6010662287825643,0.20951194146969415,9,10,18,369,862,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,routing_recovery,0.5682926829268292,0.5170731707317073,0.05121951219512196,5,14,18,205,5,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,token_diversity_contraction,0.2846953895607715,0.5892941345259816,-0.3045987449652101,12,7,18,492,1939,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,acceleration_log_ratio,0.7603909205591834,0.6726080896531715,0.08778283090601204,10,7,16,210,1992,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,decoupling,0.45325555423941566,0.6726080896531715,-0.21935253541375582,10,7,16,210,1992,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,decoupling_occupancy,0.3829840968870192,0.6677055239440691,-0.2847214270570499,7,10,16,147,855,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,layer_agreement,0.5176533998917243,0.6726080896531715,-0.15495468976144716,10,7,16,210,1992,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,mobility_log_ratio,0.5965353540730699,0.6726080896531715,-0.07607273558010162,10,7,16,210,1992,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,path_decoupling,0.5383091605167032,0.6726080896531715,-0.13429892913646835,10,7,16,210,1992,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,persistent_decoupling,0.5136054421768708,0.6677055239440691,-0.1541000817671983,7,10,16,147,855,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,recent_decoupling,0.41854123323860587,0.6677055239440691,-0.2491642907054632,7,10,16,147,855,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,routing_recovery,0.5555555555555555,0.7301587301587302,-0.17460317460317462,3,14,16,63,3,all_comparable_queries,same_task_query
B,libero_spatial,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,token_diversity_contraction,0.464123335403314,0.6726080896531715,-0.2084847542498575,10,7,16,210,1992,all_comparable_queries,same_task_query
A,libero_goal,libero_goal/open_the_top_drawer_and_put_the_bowl_inside,decoupling,0.509324164448388,,,7,7,13,364,924,q7_13,same_task_init_query
A,libero_goal,libero_goal/push_the_plate_to_the_front_of_the_stove,decoupling,0.4965986394557823,,,7,7,13,14,97,q7_13,same_task_init_query
A,libero_goal,libero_goal/put_the_bowl_on_the_plate,decoupling,0.5,,,7,7,13,24,31,q7_13,same_task_init_query
A,libero_goal,libero_goal/put_the_bowl_on_the_stove,decoupling,0.5,,,3,7,9,17,36,q7_13,same_task_init_query
A,libero_goal,libero_goal/put_the_bowl_on_top_of_the_cabinet,decoupling,0.619812925170068,,,2,7,8,30,74,q7_13,same_task_init_query
A,libero_goal,libero_goal/put_the_cream_cheese_in_the_bowl,decoupling,0.5,,,7,7,13,66,53,q7_13,same_task_init_query
A,libero_goal,libero_goal/put_the_wine_bottle_on_the_rack,decoupling,0.5,,,6,7,12,18,120,q7_13,same_task_init_query
A,libero_goal,libero_goal/put_the_wine_bottle_on_top_of_the_cabinet,decoupling,0.7619047619047619,,,3,7,9,5,35,q7_13,same_task_init_query
A,libero_long,libero_long/KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,decoupling,0.548469387755102,,,7,7,13,42,182,q7_13,same_task_init_query
A,libero_long,libero_long/KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it,decoupling,0.4846938775510204,,,7,7,13,28,196,q7_13,same_task_init_query
A,libero_long,libero_long/KITCHEN_SCENE6_put_the_yellow_and_white_mug_in_the_microwave_and_close_it,decoupling,0.5459183673469388,,,7,7,13,42,294,q7_13,same_task_init_query
A,libero_long,libero_long/KITCHEN_SCENE8_put_both_moka_pots_on_the_stove,decoupling,0.46439200680272114,,,7,7,13,742,714,q7_13,same_task_init_query
A,libero_long,libero_long/LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket,decoupling,0.7270165208940719,,,7,7,13,126,266,q7_13,same_task_init_query
A,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket,decoupling,0.5731292517006803,,,7,7,13,91,245,q7_13,same_task_init_query
A,libero_long,libero_long/LIVING_ROOM_SCENE2_put_both_the_cream_cheese_box_and_the_butter_in_the_basket,decoupling,0.5170068027210885,,,7,7,13,42,126,q7_13,same_task_init_query
A,libero_long,libero_long/LIVING_ROOM_SCENE5_put_the_white_mug_on_the_left_plate_and_put_the_yellow_and_white_mug_on_the_right_plate,decoupling,0.5322066326530612,,,7,7,13,119,329,q7_13,same_task_init_query
A,libero_long,libero_long/LIVING_ROOM_SCENE6_put_the_white_mug_on_the_plate_and_put_the_chocolate_pudding_to_the_right_of_the_plate,decoupling,0.5366969009826154,,,7,7,13,245,763,q7_13,same_task_init_query
A,libero_long,libero_long/STUDY_SCENE1_pick_up_the_book_and_place_it_in_the_back_compartment_of_the_caddy,decoupling,0.4791666666666667,,,7,7,13,56,56,q7_13,same_task_init_query
A,libero_object,libero_object/pick_up_the_alphabet_soup_and_place_it_in_the_basket,decoupling,0.5238095238095238,,,7,7,13,21,145,q7_13,same_task_init_query
A,libero_object,libero_object/pick_up_the_bbq_sauce_and_place_it_in_the_basket,decoupling,0.5232653061224489,,,7,7,13,76,444,q7_13,same_task_init_query
A,libero_object,libero_object/pick_up_the_butter_and_place_it_in_the_basket,decoupling,0.6071428571428571,,,7,7,13,14,42,q7_13,same_task_init_query
A,libero_object,libero_object/pick_up_the_cream_cheese_and_place_it_in_the_basket,decoupling,0.4923469387755102,,,7,7,13,34,168,q7_13,same_task_init_query
A,libero_object,libero_object/pick_up_the_milk_and_place_it_in_the_basket,decoupling,0.5325255102040816,,,7,7,13,56,168,q7_13,same_task_init_query
A,libero_object,libero_object/pick_up_the_orange_juice_and_place_it_in_the_basket,decoupling,0.6333333333333334,,,7,7,13,21,88,q7_13,same_task_init_query
A,libero_object,libero_object/pick_up_the_salad_dressing_and_place_it_in_the_basket,decoupling,0.7142857142857143,,,7,7,13,7,47,q7_13,same_task_init_query
A,libero_object,libero_object/pick_up_the_tomato_sauce_and_place_it_in_the_basket,decoupling,0.5807823129251701,,,7,7,13,27,172,q7_13,same_task_init_query
A,libero_spatial,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,decoupling,0.5241071428571429,,,4,7,10,29,99,q7_13,same_task_init_query
A,libero_spatial,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,decoupling,0.5859410430839002,,,7,7,13,78,256,q7_13,same_task_init_query
A,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,decoupling,0.5,,,5,7,11,14,53,q7_13,same_task_init_query
A,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,decoupling,0.5,,,7,7,13,45,115,q7_13,same_task_init_query
A,libero_spatial,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,decoupling,0.5,,,6,7,12,48,222,q7_13,same_task_init_query
