freeze_quantile,acceleration_quantile,periodicity_quantile,tp,fp,risk_recall,precision,timely_fpr,early4_risk_recall,f1
0.97,0.95,0.9,339,101,0.6960985626283368,0.7704545454545455,0.007056522042898064,0.5174537987679672,0.7313915857605178
0.97,0.95,0.95,338,101,0.6940451745379876,0.7699316628701595,0.007056522042898064,0.5133470225872689,0.7300215982721383
0.97,0.975,0.5,346,101,0.7104722792607803,0.7740492170022372,0.007056522042898064,0.5215605749486653,0.7408993576017132
0.97,0.975,0.55,345,101,0.7084188911704312,0.773542600896861,0.007056522042898064,0.5215605749486653,0.7395498392282958
0.97,0.975,0.6,344,101,0.7063655030800822,0.7730337078651686,0.007056522042898064,0.5195071868583162,0.7381974248927039
0.97,0.975,0.65,344,101,0.7063655030800822,0.7730337078651686,0.007056522042898064,0.5195071868583162,0.7381974248927039
0.97,0.975,0.7,344,101,0.7063655030800822,0.7730337078651686,0.007056522042898064,0.5195071868583162,0.7381974248927039
0.97,0.975,0.75,341,101,0.7002053388090349,0.7714932126696833,0.007056522042898064,0.5174537987679672,0.7341227125941873
0.97,0.975,0.8,339,101,0.6960985626283368,0.7704545454545455,0.007056522042898064,0.5154004106776181,0.7313915857605178
0.97,0.975,0.85,339,101,0.6960985626283368,0.7704545454545455,0.007056522042898064,0.5154004106776181,0.7313915857605178
0.97,0.975,0.9,339,101,0.6960985626283368,0.7704545454545455,0.007056522042898064,0.5154004106776181,0.7313915857605178
0.97,0.975,0.95,338,101,0.6940451745379876,0.7699316628701595,0.007056522042898064,0.5133470225872689,0.7300215982721383
0.975,0.7,0.5,392,79,0.8049281314168378,0.832271762208068,0.00551945783553413,0.5790554414784395,0.8183716075156576
0.975,0.7,0.55,389,74,0.7987679671457906,0.8401727861771058,0.005170125061133236,0.5708418891170431,0.8189473684210525
0.975,0.7,0.6,385,71,0.7905544147843943,0.8442982456140351,0.004960525396492699,0.5646817248459959,0.8165429480381762
0.975,0.7,0.65,382,67,0.784394250513347,0.8507795100222717,0.0046810591769719835,0.5585215605749486,0.8162393162393162
0.975,0.7,0.7,376,64,0.7720739219712526,0.8545454545454545,0.004471459512331447,0.5503080082135524,0.8112189859762676
0.975,0.7,0.75,365,62,0.7494866529774127,0.8548009367681498,0.0043317264025710895,0.5318275154004107,0.7986870897155361
0.975,0.7,0.8,356,58,0.731006160164271,0.8599033816425121,0.004052260183050374,0.5154004106776181,0.7902330743618201
0.975,0.7,0.85,347,55,0.7125256673511293,0.8631840796019901,0.003842660518409837,0.4989733059548255,0.7806524184476941
0.975,0.7,0.9,338,52,0.6940451745379876,0.8666666666666667,0.0036330608537693005,0.486652977412731,0.7708095781071836
0.975,0.7,0.95,334,52,0.6858316221765913,0.8652849740932642,0.0036330608537693005,0.47638603696098564,0.7651775486827032
0.975,0.75,0.5,381,76,0.7823408624229979,0.8336980306345733,0.005309858170893593,0.5667351129363449,0.8072033898305085
0.975,0.75,0.55,378,72,0.7761806981519507,0.84,0.0050303919513728776,0.5585215605749486,0.8068303094983991
0.975,0.75,0.6,375,69,0.7700205338809035,0.8445945945945946,0.004820792286732341,0.5523613963039015,0.8055853920515575
0.975,0.75,0.65,372,65,0.7638603696098563,0.851258581235698,0.004541326067211626,0.5462012320328542,0.8051948051948054
0.975,0.75,0.7,367,62,0.7535934291581109,0.8554778554778555,0.0043317264025710895,0.5379876796714579,0.8013100436681222
0.975,0.75,0.75,356,60,0.731006160164271,0.8557692307692307,0.004191993292810731,0.5195071868583162,0.7884828349944628
0.975,0.75,0.8,348,58,0.7145790554414785,0.8571428571428571,0.004052260183050374,0.5051334702258727,0.7793952967525196
0.975,0.75,0.85,340,55,0.6981519507186859,0.8607594936708861,0.003842660518409837,0.49075975359342916,0.7709750566893424
0.975,0.75,0.9,331,52,0.6796714579055442,0.8642297650130548,0.0036330608537693005,0.4784394250513347,0.760919540229885
0.975,0.75,0.95,327,52,0.6714579055441479,0.862796833773087,0.0036330608537693005,0.4681724845995893,0.7551963048498846
0.975,0.8,0.5,372,67,0.7638603696098563,0.8473804100227791,0.0046810591769719835,0.5482546201232033,0.8034557235421166
0.975,0.8,0.55,369,65,0.757700205338809,0.8502304147465438,0.004541326067211626,0.5420944558521561,0.8013029315960912
0.975,0.8,0.6,366,63,0.7515400410677618,0.8531468531468531,0.004401592957451268,0.5359342915811088,0.7991266375545852
0.975,0.8,0.65,363,60,0.7453798767967146,0.8581560283687943,0.004191993292810731,0.5297741273100616,0.7978021978021977
0.975,0.8,0.7,358,58,0.7351129363449692,0.8605769230769231,0.004052260183050374,0.5236139630390144,0.7929125138427464
0.975,0.8,0.75,347,57,0.7125256673511293,0.8589108910891089,0.0039823936281701946,0.5051334702258727,0.7789001122334455
0.975,0.8,0.8,340,56,0.6981519507186859,0.8585858585858586,0.003912527073290016,0.4948665297741273,0.7701019252548131
0.975,0.8,0.85,332,54,0.6817248459958932,0.8601036269430051,0.0037727939635296584,0.4804928131416838,0.7605956471935853
0.975,0.8,0.9,325,52,0.6673511293634496,0.8620689655172413,0.0036330608537693005,0.4702258726899384,0.7523148148148149
0.975,0.8,0.95,321,52,0.6591375770020534,0.8605898123324397,0.0036330608537693005,0.459958932238193,0.7465116279069768
0.975,0.85,0.5,352,61,0.7227926078028748,0.8523002421307506,0.00426185984769091,0.5133470225872689,0.7822222222222223
0.975,0.85,0.55,349,60,0.7166324435318275,0.8533007334963325,0.004191993292810731,0.5092402464065708,0.7790178571428572
0.975,0.85,0.6,346,59,0.7104722792607803,0.854320987654321,0.004122126737930553,0.5030800821355236,0.7757847533632286
0.975,0.85,0.65,344,57,0.7063655030800822,0.85785536159601,0.0039823936281701946,0.5010266940451745,0.7747747747747746
0.975,0.85,0.7,340,56,0.6981519507186859,0.8585858585858586,0.003912527073290016,0.4948665297741273,0.7701019252548131
0.975,0.85,0.75,333,55,0.6837782340862423,0.8582474226804123,0.003842660518409837,0.48254620123203285,0.7611428571428571
0.975,0.85,0.8,328,55,0.6735112936344969,0.856396866840731,0.003842660518409837,0.47433264887063653,0.754022988505747
0.975,0.85,0.85,324,54,0.6652977412731006,0.8571428571428571,0.0037727939635296584,0.4702258726899384,0.7491329479768786
0.975,0.85,0.9,321,52,0.6591375770020534,0.8605898123324397,0.0036330608537693005,0.46611909650924027,0.7465116279069768
0.975,0.85,0.95,318,52,0.6529774127310062,0.8594594594594595,0.0036330608537693005,0.459958932238193,0.7421236872812136
0.975,0.9,0.5,330,57,0.6776180698151951,0.8527131782945736,0.0039823936281701946,0.486652977412731,0.7551487414187643
0.975,0.9,0.55,328,56,0.6735112936344969,0.8541666666666666,0.003912527073290016,0.48459958932238195,0.7531572904707232
0.975,0.9,0.6,327,56,0.6714579055441479,0.8537859007832899,0.003912527073290016,0.48254620123203285,0.7517241379310345
0.975,0.9,0.65,327,54,0.6714579055441479,0.8582677165354331,0.0037727939635296584,0.48254620123203285,0.7534562211981567
0.975,0.9,0.7,326,54,0.6694045174537988,0.8578947368421053,0.0037727939635296584,0.48254620123203285,0.7520184544405998
0.975,0.9,0.75,321,54,0.6591375770020534,0.856,0.0037727939635296584,0.47433264887063653,0.7447795823665894
0.975,0.9,0.8,318,54,0.6529774127310062,0.8548387096774194,0.0037727939635296584,0.4681724845995893,0.7403958090803259
0.975,0.9,0.85,317,53,0.6509240246406571,0.8567567567567568,0.0037029274086494797,0.46611909650924027,0.7397899649941656
0.975,0.9,0.9,315,52,0.6468172484599589,0.8583106267029973,0.0036330608537693005,0.46406570841889117,0.7377049180327869
0.975,0.9,0.95,313,52,0.6427104722792608,0.8575342465753425,0.0036330608537693005,0.45790554414784396,0.7347417840375587
0.975,0.925,0.5,323,56,0.6632443531827515,0.8522427440633246,0.003912527073290016,0.4804928131416838,0.745958429561201
0.975,0.925,0.55,321,55,0.6591375770020534,0.8537234042553191,0.003842660518409837,0.4784394250513347,0.7439165701042875
0.975,0.925,0.6,320,55,0.6570841889117043,0.8533333333333334,0.003842660518409837,0.47638603696098564,0.7424593967517401
0.975,0.925,0.65,320,53,0.6570841889117043,0.8579088471849866,0.0037029274086494797,0.47638603696098564,0.7441860465116278
0.975,0.925,0.7,320,53,0.6570841889117043,0.8579088471849866,0.0037029274086494797,0.47638603696098564,0.7441860465116278
0.975,0.925,0.75,317,53,0.6509240246406571,0.8567567567567568,0.0037029274086494797,0.4722792607802875,0.7397899649941656
0.975,0.925,0.8,314,53,0.6447638603696099,0.8555858310626703,0.0037029274086494797,0.46611909650924027,0.7353629976580796
0.975,0.925,0.85,313,52,0.6427104722792608,0.8575342465753425,0.0036330608537693005,0.46406570841889117,0.7347417840375587
0.975,0.925,0.9,312,52,0.6406570841889117,0.8571428571428571,0.0036330608537693005,0.46406570841889117,0.7332549941245594
0.975,0.925,0.95,311,52,0.6386036960985626,0.8567493112947658,0.0036330608537693005,0.45790554414784396,0.731764705882353
0.975,0.95,0.5,322,55,0.6611909650924025,0.8541114058355438,0.003842660518409837,0.47433264887063653,0.7453703703703703
0.975,0.95,0.55,321,54,0.6591375770020534,0.856,0.0037727939635296584,0.47433264887063653,0.7447795823665894
0.975,0.95,0.6,320,54,0.6570841889117043,0.8556149732620321,0.0037727939635296584,0.4722792607802875,0.7433217189314751
0.975,0.95,0.65,320,53,0.6570841889117043,0.8579088471849866,0.0037029274086494797,0.4722792607802875,0.7441860465116278
0.975,0.95,0.7,320,53,0.6570841889117043,0.8579088471849866,0.0037029274086494797,0.4722792607802875,0.7441860465116278
0.975,0.95,0.75,317,53,0.6509240246406571,0.8567567567567568,0.0037029274086494797,0.4702258726899384,0.7397899649941656
0.975,0.95,0.8,314,53,0.6447638603696099,0.8555858310626703,0.0037029274086494797,0.46406570841889117,0.7353629976580796
0.975,0.95,0.85,313,52,0.6427104722792608,0.8575342465753425,0.0036330608537693005,0.4620123203285421,0.7347417840375587
0.975,0.95,0.9,312,52,0.6406570841889117,0.8571428571428571,0.0036330608537693005,0.4620123203285421,0.7332549941245594
0.975,0.95,0.95,311,52,0.6386036960985626,0.8567493112947658,0.0036330608537693005,0.45790554414784396,0.731764705882353
0.975,0.975,0.5,319,52,0.6550308008213552,0.8598382749326146,0.0036330608537693005,0.46611909650924027,0.7435897435897436
0.975,0.975,0.55,318,52,0.6529774127310062,0.8594594594594595,0.0036330608537693005,0.46611909650924027,0.7421236872812136
0.975,0.975,0.6,317,52,0.6509240246406571,0.8590785907859079,0.0036330608537693005,0.46406570841889117,0.7406542056074767
0.975,0.975,0.65,317,52,0.6509240246406571,0.8590785907859079,0.0036330608537693005,0.46406570841889117,0.7406542056074767
0.975,0.975,0.7,317,52,0.6509240246406571,0.8590785907859079,0.0036330608537693005,0.46406570841889117,0.7406542056074767
0.975,0.975,0.75,314,52,0.6447638603696099,0.8579234972677595,0.0036330608537693005,0.4620123203285421,0.7362250879249707
0.975,0.975,0.8,312,52,0.6406570841889117,0.8571428571428571,0.0036330608537693005,0.459958932238193,0.7332549941245594
0.975,0.975,0.85,312,52,0.6406570841889117,0.8571428571428571,0.0036330608537693005,0.459958932238193,0.7332549941245594
0.975,0.975,0.9,312,52,0.6406570841889117,0.8571428571428571,0.0036330608537693005,0.459958932238193,0.7332549941245594
0.975,0.975,0.95,311,52,0.6386036960985626,0.8567493112947658,0.0036330608537693005,0.45790554414784396,0.731764705882353
0.98,0.7,0.5,362,54,0.7433264887063655,0.8701923076923077,0.0037727939635296584,0.5071868583162218,0.8017718715393134
0.98,0.7,0.55,356,49,0.731006160164271,0.8790123456790123,0.003423461189128764,0.4948665297741273,0.7982062780269057
0.98,0.7,0.6,352,46,0.7227926078028748,0.8844221105527639,0.0032138615244882273,0.4887063655030801,0.7954802259887007
0.98,0.7,0.65,348,40,0.7145790554414785,0.8969072164948454,0.0027946621952071545,0.4804928131416838,0.7954285714285715
0.98,0.7,0.7,340,37,0.6981519507186859,0.9018567639257294,0.002585062530566618,0.4681724845995893,0.787037037037037
0.98,0.7,0.75,328,35,0.6735112936344969,0.9035812672176309,0.00244532942080626,0.44763860369609854,0.7717647058823529
0.98,0.7,0.8,318,31,0.6529774127310062,0.9111747851002865,0.0021658632012855447,0.42915811088295686,0.7607655502392344
0.98,0.7,0.85,308,28,0.6324435318275154,0.9166666666666666,0.001956263536645008,0.4127310061601643,0.7484811664641555
0.98,0.7,0.9,296,24,0.6078028747433265,0.925,0.0016767973171242926,0.39014373716632444,0.7335811648079307
0.98,0.7,0.95,289,24,0.5934291581108829,0.9233226837060703,0.0016767973171242926,0.3757700205338809,0.7224999999999999
0.98,0.75,0.5,348,49,0.7145790554414785,0.8765743073047859,0.003423461189128764,0.4928131416837782,0.7873303167420814
0.98,0.75,0.55,342,45,0.702258726899384,0.8837209302325582,0.0031439949696080486,0.4804928131416838,0.7826086956521738
0.98,0.75,0.6,339,42,0.6960985626283368,0.889763779527559,0.002934395304967512,0.47433264887063653,0.7811059907834103
0.98,0.75,0.65,335,37,0.6878850102669405,0.9005376344086021,0.002585062530566618,0.46611909650924027,0.7799767171129219
0.98,0.75,0.7,328,34,0.6735112936344969,0.9060773480662984,0.0023754628659260813,0.4537987679671458,0.7726737338044759
0.98,0.75,0.75,316,32,0.648870636550308,0.9080459770114943,0.0022357297561657235,0.433264887063655,0.7568862275449102
0.98,0.75,0.8,307,30,0.6303901437371663,0.9109792284866469,0.0020959966464053656,0.41683778234086244,0.7451456310679613
0.98,0.75,0.85,298,27,0.6119096509240246,0.916923076923077,0.0018863969817648292,0.4024640657084189,0.7339901477832511
0.98,0.75,0.9,286,23,0.5872689938398358,0.9255663430420712,0.0016069307622441137,0.3798767967145791,0.7185929648241207
0.98,0.75,0.95,280,23,0.5749486652977412,0.9240924092409241,0.0016069307622441137,0.3675564681724846,0.7088607594936708
0.98,0.8,0.5,338,39,0.6940451745379876,0.896551724137931,0.0027247956403269754,0.4681724845995893,0.7824074074074073
0.98,0.8,0.55,333,37,0.6837782340862423,0.9,0.002585062530566618,0.45790554414784396,0.7771295215869312
0.98,0.8,0.6,330,35,0.6776180698151951,0.9041095890410958,0.00244532942080626,0.4517453798767967,0.7746478873239437
0.98,0.8,0.65,326,32,0.6694045174537988,0.9106145251396648,0.0022357297561657235,0.44353182751540043,0.7715976331360948
0.98,0.8,0.7,319,30,0.6550308008213552,0.9140401146131805,0.0020959966464053656,0.433264887063655,0.7631578947368421
0.98,0.8,0.75,307,29,0.6303901437371663,0.9136904761904762,0.002026130091525187,0.4127310061601643,0.7460510328068044
0.98,0.8,0.8,299,28,0.6139630390143738,0.9143730886850153,0.001956263536645008,0.4004106776180698,0.7346437346437346
0.98,0.8,0.85,290,26,0.5954825462012321,0.9177215189873418,0.0018165304268846503,0.3860369609856263,0.7222914072229142
0.98,0.8,0.9,280,23,0.5749486652977412,0.9240924092409241,0.0016069307622441137,0.36960985626283366,0.7088607594936708
0.98,0.8,0.95,274,23,0.5626283367556468,0.9225589225589226,0.0016069307622441137,0.35728952772073924,0.6989795918367347
0.98,0.85,0.5,316,33,0.648870636550308,0.9054441260744985,0.002305596311045902,0.42915811088295686,0.7559808612440191
0.98,0.85,0.55,311,32,0.6386036960985626,0.9067055393586005,0.0022357297561657235,0.4209445585215606,0.7493975903614458
0.98,0.85,0.6,308,31,0.6324435318275154,0.9085545722713865,0.0021658632012855447,0.41478439425051333,0.7457627118644068
0.98,0.85,0.65,305,29,0.6262833675564682,0.9131736526946108,0.002026130091525187,0.4127310061601643,0.7429963459196102
0.98,0.85,0.7,300,28,0.6160164271047228,0.9146341463414634,0.001956263536645008,0.40451745379876797,0.736196319018405
0.98,0.85,0.75,292,27,0.5995893223819302,0.9153605015673981,0.0018863969817648292,0.39014373716632444,0.7245657568238212
0.98,0.85,0.8,286,27,0.5872689938398358,0.9137380191693291,0.0018863969817648292,0.3798767967145791,0.715
0.98,0.85,0.85,281,26,0.5770020533880903,0.9153094462540716,0.0018165304268846503,0.3757700205338809,0.7078085642317381
0.98,0.85,0.9,276,23,0.5667351129363449,0.9230769230769231,0.0016069307622441137,0.3655030800821355,0.7022900763358778
0.98,0.85,0.95,271,23,0.5564681724845996,0.9217687074829932,0.0016069307622441137,0.35728952772073924,0.6939820742637643
0.98,0.9,0.5,291,29,0.5975359342915811,0.909375,0.002026130091525187,0.3942505133470226,0.721189591078067
0.98,0.9,0.55,288,28,0.5913757700205339,0.9113924050632911,0.001956263536645008,0.39014373716632444,0.7173100871731009
0.98,0.9,0.6,287,28,0.5893223819301848,0.9111111111111111,0.001956263536645008,0.38809034907597534,0.7157107231920199
0.98,0.9,0.65,286,26,0.5872689938398358,0.9166666666666666,0.0018165304268846503,0.38809034907597534,0.7158948685857321
0.98,0.9,0.7,284,26,0.5831622176591376,0.9161290322580645,0.0018165304268846503,0.38809034907597534,0.7126725219573401
0.98,0.9,0.75,278,26,0.5708418891170431,0.9144736842105263,0.0018165304268846503,0.37782340862423,0.7029077117572693
0.98,0.9,0.8,274,26,0.5626283367556468,0.9133333333333333,0.0018165304268846503,0.36960985626283366,0.696315120711563
0.98,0.9,0.85,272,25,0.5585215605749486,0.9158249158249159,0.0017466638720044715,0.3675564681724846,0.6938775510204082
0.98,0.9,0.9,269,23,0.5523613963039015,0.9212328767123288,0.0016069307622441137,0.36344969199178645,0.6906290115532734
0.98,0.9,0.95,265,23,0.5441478439425051,0.9201388888888888,0.0016069307622441137,0.35523613963039014,0.6838709677419355
0.98,0.925,0.5,282,28,0.5790554414784395,0.9096774193548387,0.001956263536645008,0.3860369609856263,0.7076537013801757
0.98,0.925,0.55,279,27,0.5728952772073922,0.9117647058823529,0.0018863969817648292,0.38193018480492813,0.7036569987389659
0.98,0.925,0.6,278,27,0.5708418891170431,0.9114754098360656,0.0018863969817648292,0.3798767967145791,0.7020202020202021
0.98,0.925,0.65,277,25,0.5687885010266941,0.9172185430463576,0.0017466638720044715,0.3798767967145791,0.7021546261089988
0.98,0.925,0.7,277,25,0.5687885010266941,0.9172185430463576,0.0017466638720044715,0.3798767967145791,0.7021546261089988
0.98,0.925,0.75,273,25,0.5605749486652978,0.9161073825503355,0.0017466638720044715,0.3737166324435318,0.6955414012738853
0.98,0.925,0.8,269,25,0.5523613963039015,0.9149659863945578,0.0017466638720044715,0.3655030800821355,0.6888604353393086
0.98,0.925,0.85,267,24,0.5482546201232033,0.9175257731958762,0.0016767973171242926,0.36344969199178645,0.6863753213367609
0.98,0.925,0.9,265,23,0.5441478439425051,0.9201388888888888,0.0016069307622441137,0.3613963039014374,0.6838709677419355
0.98,0.925,0.95,263,23,0.5400410677618069,0.9195804195804196,0.0016069307622441137,0.35523613963039014,0.6804657179818888
0.98,0.95,0.5,279,26,0.5728952772073922,0.9147540983606557,0.0018165304268846503,0.3757700205338809,0.7045454545454546
0.98,0.95,0.55,277,25,0.5687885010266941,0.9172185430463576,0.0017466638720044715,0.3737166324435318,0.7021546261089988
0.98,0.95,0.6,276,25,0.5667351129363449,0.9169435215946844,0.0017466638720044715,0.37166324435318276,0.700507614213198
0.98,0.95,0.65,276,24,0.5667351129363449,0.92,0.0016767973171242926,0.37166324435318276,0.701397712833545
0.98,0.95,0.7,276,24,0.5667351129363449,0.92,0.0016767973171242926,0.37166324435318276,0.701397712833545
0.98,0.95,0.75,272,24,0.5585215605749486,0.918918918918919,0.0016767973171242926,0.3675564681724846,0.6947637292464878
0.98,0.95,0.8,269,24,0.5523613963039015,0.9180887372013652,0.0016767973171242926,0.3613963039014374,0.6897435897435898
0.98,0.95,0.85,267,23,0.5482546201232033,0.9206896551724137,0.0016069307622441137,0.3593429158110883,0.6872586872586872
0.98,0.95,0.9,265,23,0.5441478439425051,0.9201388888888888,0.0016069307622441137,0.3593429158110883,0.6838709677419355
0.98,0.95,0.95,263,23,0.5400410677618069,0.9195804195804196,0.0016069307622441137,0.35523613963039014,0.6804657179818888
0.98,0.975,0.5,273,23,0.5605749486652978,0.9222972972972973,0.0016069307622441137,0.3655030800821355,0.6973180076628351
0.98,0.975,0.55,271,23,0.5564681724845996,0.9217687074829932,0.0016069307622441137,0.36344969199178645,0.6939820742637643
0.98,0.975,0.6,270,23,0.5544147843942505,0.9215017064846417,0.0016069307622441137,0.3613963039014374,0.6923076923076923
0.98,0.975,0.65,270,23,0.5544147843942505,0.9215017064846417,0.0016069307622441137,0.3613963039014374,0.6923076923076923
0.98,0.975,0.7,270,23,0.5544147843942505,0.9215017064846417,0.0016069307622441137,0.3613963039014374,0.6923076923076923
0.98,0.975,0.75,267,23,0.5482546201232033,0.9206896551724137,0.0016069307622441137,0.3593429158110883,0.6872586872586872
0.98,0.975,0.8,265,23,0.5441478439425051,0.9201388888888888,0.0016069307622441137,0.35728952772073924,0.6838709677419355
0.98,0.975,0.85,264,23,0.5420944558521561,0.9198606271777003,0.0016069307622441137,0.35728952772073924,0.682170542635659
0.98,0.975,0.9,264,23,0.5420944558521561,0.9198606271777003,0.0016069307622441137,0.35728952772073924,0.682170542635659
0.98,0.975,0.95,263,23,0.5400410677618069,0.9195804195804196,0.0016069307622441137,0.35523613963039014,0.6804657179818888
0.985,0.7,0.5,310,46,0.6365503080082136,0.8707865168539326,0.0032138615244882273,0.45790554414784396,0.7354685646500593
0.985,0.7,0.55,304,41,0.6242299794661191,0.881159420289855,0.0028645287500873333,0.4455852156057495,0.7307692307692307
0.985,0.7,0.6,300,38,0.6160164271047228,0.8875739644970414,0.0026549290854467967,0.4394250513347023,0.7272727272727272
0.985,0.7,0.65,295,32,0.6057494866529775,0.9021406727828746,0.0022357297561657235,0.43121149897330596,0.7248157248157249
0.985,0.7,0.7,286,29,0.5872689938398358,0.9079365079365079,0.002026130091525187,0.41683778234086244,0.7132169576059851
0.985,0.7,0.75,272,26,0.5585215605749486,0.912751677852349,0.0018165304268846503,0.3921971252566735,0.6929936305732484
0.985,0.7,0.8,261,22,0.5359342915811088,0.9222614840989399,0.001537064207363935,0.37166324435318276,0.6779220779220779
0.985,0.7,0.85,251,17,0.5154004106776181,0.9365671641791045,0.0011877314329630407,0.35523613963039014,0.6649006622516557
0.985,0.7,0.9,238,12,0.4887063655030801,0.952,0.0008383986585621463,0.33059548254620125,0.6458616010854817
0.985,0.7,0.95,228,12,0.4681724845995893,0.95,0.0008383986585621463,0.31211498973305957,0.6272352132049519
0.985,0.75,0.5,294,40,0.6036960985626283,0.8802395209580839,0.0027946621952071545,0.44353182751540043,0.7161997563946406
0.985,0.75,0.55,288,36,0.5913757700205339,0.8888888888888888,0.0025151959756864388,0.43121149897330596,0.7102342786683108
0.985,0.75,0.6,285,33,0.5852156057494866,0.8962264150943396,0.002305596311045902,0.42505133470225875,0.7080745341614907
0.985,0.75,0.65,281,28,0.5770020533880903,0.9093851132686084,0.001956263536645008,0.41683778234086244,0.7060301507537687
0.985,0.75,0.7,273,25,0.5605749486652978,0.9161073825503355,0.0017466638720044715,0.4024640657084189,0.6955414012738853
0.985,0.75,0.75,259,22,0.5318275154004107,0.9217081850533808,0.001537064207363935,0.37782340862423,0.6744791666666669
0.985,0.75,0.8,249,20,0.5112936344969199,0.9256505576208178,0.0013973310976035773,0.3593429158110883,0.6587301587301587
0.985,0.75,0.85,240,16,0.4928131416837782,0.9375,0.0011178648780828617,0.34496919917864477,0.6460296096904441
0.985,0.75,0.9,227,11,0.46611909650924027,0.9537815126050421,0.0007685321036819675,0.3203285420944558,0.6262068965517241
0.985,0.75,0.95,218,11,0.44763860369609854,0.9519650655021834,0.0007685321036819675,0.30390143737166325,0.6089385474860335
0.985,0.8,0.5,283,30,0.5811088295687885,0.9041533546325878,0.0020959966464053656,0.41683778234086244,0.7074999999999999
0.985,0.8,0.55,278,28,0.5708418891170431,0.9084967320261438,0.001956263536645008,0.406570841889117,0.7011349306431274
0.985,0.8,0.6,275,26,0.5646817248459959,0.9136212624584718,0.0018165304268846503,0.4004106776180698,0.697969543147208
0.985,0.8,0.65,271,23,0.5564681724845996,0.9217687074829932,0.0016069307622441137,0.3921971252566735,0.6939820742637643
0.985,0.8,0.7,263,21,0.5400410677618069,0.926056338028169,0.001467197652483756,0.3798767967145791,0.6822308690012969
0.985,0.8,0.75,249,19,0.5112936344969199,0.9291044776119403,0.0013274645427233983,0.35523613963039014,0.6596026490066226
0.985,0.8,0.8,240,18,0.4928131416837782,0.9302325581395349,0.0012575979878432194,0.3408624229979466,0.6442953020134228
0.985,0.8,0.85,231,15,0.47433264887063653,0.9390243902439024,0.0010479983232026828,0.3264887063655031,0.6302864938608458
0.985,0.8,0.9,220,11,0.4517453798767967,0.9523809523809523,0.0007685321036819675,0.3080082135523614,0.6128133704735376
0.985,0.8,0.95,212,11,0.4353182751540041,0.9506726457399103,0.0007685321036819675,0.2936344969199179,0.5971830985915493
0.985,0.85,0.5,261,24,0.5359342915811088,0.9157894736842105,0.0016767973171242926,0.37782340862423,0.6761658031088082
0.985,0.85,0.55,256,23,0.5256673511293635,0.9175627240143369,0.0016069307622441137,0.36960985626283366,0.6684073107049608
0.985,0.85,0.6,253,22,0.5195071868583162,0.92,0.001537064207363935,0.36344969199178645,0.6640419947506562
0.985,0.85,0.65,250,20,0.5133470225872689,0.9259259259259259,0.0013973310976035773,0.3613963039014374,0.6605019815059444
0.985,0.85,0.7,244,19,0.5010266940451745,0.9277566539923955,0.0013274645427233983,0.351129363449692,0.6506666666666666
0.985,0.85,0.75,234,17,0.4804928131416838,0.9322709163346613,0.0011877314329630407,0.3326488706365503,0.6341463414634146
0.985,0.85,0.8,227,17,0.46611909650924027,0.930327868852459,0.0011877314329630407,0.3203285420944558,0.6210670314637483
0.985,0.85,0.85,222,15,0.45585215605749485,0.9367088607594937,0.0010479983232026828,0.3162217659137577,0.6132596685082874
0.985,0.85,0.9,216,11,0.44353182751540043,0.9515418502202643,0.0007685321036819675,0.30390143737166325,0.6050420168067226
0.985,0.85,0.95,209,11,0.42915811088295686,0.95,0.0007685321036819675,0.2936344969199179,0.5912305516265912
0.985,0.9,0.5,236,18,0.48459958932238195,0.9291338582677166,0.0012575979878432194,0.34291581108829566,0.6369770580296897
0.985,0.9,0.55,233,17,0.4784394250513347,0.932,0.0011877314329630407,0.33880903490759756,0.6322930800542741
0.985,0.9,0.6,232,17,0.47638603696098564,0.9317269076305221,0.0011877314329630407,0.33675564681724846,0.6304347826086957
0.985,0.9,0.65,231,15,0.47433264887063653,0.9390243902439024,0.0010479983232026828,0.33675564681724846,0.6302864938608458
0.985,0.9,0.7,228,15,0.4681724845995893,0.9382716049382716,0.0010479983232026828,0.3347022587268994,0.6246575342465752
0.985,0.9,0.75,220,14,0.4517453798767967,0.9401709401709402,0.000978131768322504,0.3203285420944558,0.6102635228848821
0.985,0.9,0.8,215,14,0.4414784394250513,0.9388646288209607,0.000978131768322504,0.31006160164271046,0.6005586592178771
0.985,0.9,0.85,213,13,0.43737166324435317,0.9424778761061947,0.0009082652134423251,0.3080082135523614,0.5974754558204769
0.985,0.9,0.9,209,11,0.42915811088295686,0.95,0.0007685321036819675,0.30184804928131415,0.5912305516265912
0.985,0.9,0.95,203,11,0.41683778234086244,0.9485981308411215,0.0007685321036819675,0.2915811088295688,0.5791726105563482
0.985,0.925,0.5,226,17,0.46406570841889117,0.9300411522633745,0.0011877314329630407,0.3347022587268994,0.6191780821917808
0.985,0.925,0.55,223,16,0.45790554414784396,0.9330543933054394,0.0011178648780828617,0.33059548254620125,0.6143250688705234
0.985,0.925,0.6,222,16,0.45585215605749485,0.9327731092436975,0.0011178648780828617,0.32854209445585214,0.6124137931034483
0.985,0.925,0.65,221,14,0.4537987679671458,0.9404255319148936,0.000978131768322504,0.32854209445585214,0.6121883656509695
0.985,0.925,0.7,220,14,0.4517453798767967,0.9401709401709402,0.000978131768322504,0.3264887063655031,0.6102635228848821
0.985,0.925,0.75,214,13,0.4394250513347023,0.9427312775330396,0.0009082652134423251,0.3162217659137577,0.5994397759103641
