query,budget_per_head,group,family,selector,n_selected,trap_tp,trap_pos,loop_tp,loop_pos,static_tp,static_pos
30,16,23,hard_diagnostic,double_hard_diagnostic_union,23,1,1,1,1,1,1
30,16,23,hard_diagnostic,double_hard_diagnostic_max_topk,16,0,1,0,1,0,1
30,16,23,hard_diagnostic,single_hard_diagnostic_mean_topk,16,0,1,0,1,0,1
30,16,23,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,1,1,1,1,1,1
30,16,23,hard_diagnostic,double_hard_diagnostic_max_matched,23,1,1,1,1,1,1
30,16,23,hard_diagnostic,single_hard_diagnostic_mean_matched,23,1,1,1,1,1,1
30,16,23,hard_diagnostic,single_mobility_matched_hard_diagnostic,23,1,1,1,1,1,1
30,16,26,soft,loop_soft_topk,16,10,21,2,6,10,17
30,16,26,soft,static_soft_topk,16,14,21,3,6,11,17
30,16,26,soft,double_soft_union,24,16,21,5,6,13,17
30,16,26,soft,double_soft_max_topk,16,10,21,3,6,9,17
30,16,26,soft,single_soft_mean_topk,16,10,21,2,6,9,17
30,16,26,soft,single_mobility_topk_soft,16,14,21,3,6,13,17
30,16,26,soft,double_soft_max_matched,24,16,21,5,6,13,17
30,16,26,soft,single_soft_mean_matched,24,15,21,4,6,13,17
30,16,26,soft,single_mobility_matched_soft,24,21,21,6,6,17,17
30,16,26,hard_diagnostic,loop_hard_diagnostic_topk,16,11,21,1,6,11,17
30,16,26,hard_diagnostic,static_hard_diagnostic_topk,16,14,21,4,6,11,17
30,16,26,hard_diagnostic,double_hard_diagnostic_union,23,16,21,4,6,13,17
30,16,26,hard_diagnostic,double_hard_diagnostic_max_topk,16,11,21,1,6,11,17
30,16,26,hard_diagnostic,single_hard_diagnostic_mean_topk,16,13,21,2,6,12,17
30,16,26,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,14,21,3,6,13,17
30,16,26,hard_diagnostic,double_hard_diagnostic_max_matched,23,15,21,4,6,13,17
30,16,26,hard_diagnostic,single_hard_diagnostic_mean_matched,23,17,21,4,6,14,17
30,16,26,hard_diagnostic,single_mobility_matched_hard_diagnostic,23,20,21,6,6,16,17
30,16,29,soft,loop_soft_topk,16,1,2,0,0,1,2
30,16,29,soft,static_soft_topk,16,2,2,0,0,2,2
30,16,29,soft,double_soft_union,23,2,2,0,0,2,2
30,16,29,soft,double_soft_max_topk,16,1,2,0,0,1,2
30,16,29,soft,single_soft_mean_topk,16,2,2,0,0,2,2
30,16,29,soft,single_mobility_topk_soft,16,2,2,0,0,2,2
30,16,29,soft,double_soft_max_matched,23,2,2,0,0,2,2
30,16,29,soft,single_soft_mean_matched,23,2,2,0,0,2,2
30,16,29,soft,single_mobility_matched_soft,23,2,2,0,0,2,2
30,16,29,hard_diagnostic,loop_hard_diagnostic_topk,16,1,2,0,0,1,2
30,16,29,hard_diagnostic,static_hard_diagnostic_topk,16,2,2,0,0,2,2
30,16,29,hard_diagnostic,double_hard_diagnostic_union,23,2,2,0,0,2,2
30,16,29,hard_diagnostic,double_hard_diagnostic_max_topk,16,2,2,0,0,2,2
30,16,29,hard_diagnostic,single_hard_diagnostic_mean_topk,16,2,2,0,0,2,2
30,16,29,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,2,2,0,0,2,2
30,16,29,hard_diagnostic,double_hard_diagnostic_max_matched,23,2,2,0,0,2,2
30,16,29,hard_diagnostic,single_hard_diagnostic_mean_matched,23,2,2,0,0,2,2
30,16,29,hard_diagnostic,single_mobility_matched_hard_diagnostic,23,2,2,0,0,2,2
30,16,33,soft,loop_soft_topk,16,0,0,0,0,0,0
30,16,33,soft,static_soft_topk,16,0,0,0,0,0,0
30,16,33,soft,double_soft_union,24,0,0,0,0,0,0
30,16,33,soft,double_soft_max_topk,16,0,0,0,0,0,0
30,16,33,soft,single_soft_mean_topk,16,0,0,0,0,0,0
30,16,33,soft,single_mobility_topk_soft,16,0,0,0,0,0,0
30,16,33,soft,double_soft_max_matched,24,0,0,0,0,0,0
30,16,33,soft,single_soft_mean_matched,24,0,0,0,0,0,0
30,16,33,soft,single_mobility_matched_soft,24,0,0,0,0,0,0
30,16,33,hard_diagnostic,loop_hard_diagnostic_topk,16,0,0,0,0,0,0
30,16,33,hard_diagnostic,static_hard_diagnostic_topk,16,0,0,0,0,0,0
30,16,33,hard_diagnostic,double_hard_diagnostic_union,21,0,0,0,0,0,0
30,16,33,hard_diagnostic,double_hard_diagnostic_max_topk,16,0,0,0,0,0,0
30,16,33,hard_diagnostic,single_hard_diagnostic_mean_topk,16,0,0,0,0,0,0
30,16,33,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,0,0,0,0,0,0
30,16,33,hard_diagnostic,double_hard_diagnostic_max_matched,21,0,0,0,0,0,0
30,16,33,hard_diagnostic,single_hard_diagnostic_mean_matched,21,0,0,0,0,0,0
30,16,33,hard_diagnostic,single_mobility_matched_hard_diagnostic,21,0,0,0,0,0,0
30,16,36,soft,loop_soft_topk,16,0,0,0,0,0,0
30,16,36,soft,static_soft_topk,16,0,0,0,0,0,0
30,16,36,soft,double_soft_union,23,0,0,0,0,0,0
30,16,36,soft,double_soft_max_topk,16,0,0,0,0,0,0
30,16,36,soft,single_soft_mean_topk,16,0,0,0,0,0,0
30,16,36,soft,single_mobility_topk_soft,16,0,0,0,0,0,0
30,16,36,soft,double_soft_max_matched,23,0,0,0,0,0,0
30,16,36,soft,single_soft_mean_matched,23,0,0,0,0,0,0
30,16,36,soft,single_mobility_matched_soft,23,0,0,0,0,0,0
30,16,36,hard_diagnostic,loop_hard_diagnostic_topk,16,0,0,0,0,0,0
30,16,36,hard_diagnostic,static_hard_diagnostic_topk,16,0,0,0,0,0,0
30,16,36,hard_diagnostic,double_hard_diagnostic_union,24,0,0,0,0,0,0
30,16,36,hard_diagnostic,double_hard_diagnostic_max_topk,16,0,0,0,0,0,0
30,16,36,hard_diagnostic,single_hard_diagnostic_mean_topk,16,0,0,0,0,0,0
30,16,36,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,0,0,0,0,0,0
30,16,36,hard_diagnostic,double_hard_diagnostic_max_matched,24,0,0,0,0,0,0
30,16,36,hard_diagnostic,single_hard_diagnostic_mean_matched,24,0,0,0,0,0,0
30,16,36,hard_diagnostic,single_mobility_matched_hard_diagnostic,24,0,0,0,0,0,0
30,16,39,soft,loop_soft_topk,16,12,26,5,5,7,21
30,16,39,soft,static_soft_topk,16,12,26,2,5,10,21
30,16,39,soft,double_soft_union,23,18,26,5,5,13,21
30,16,39,soft,double_soft_max_topk,16,13,26,5,5,8,21
30,16,39,soft,single_soft_mean_topk,16,12,26,3,5,9,21
30,16,39,soft,single_mobility_topk_soft,16,11,26,2,5,9,21
30,16,39,soft,double_soft_max_matched,23,18,26,5,5,13,21
30,16,39,soft,single_soft_mean_matched,23,18,26,5,5,13,21
30,16,39,soft,single_mobility_matched_soft,23,17,26,3,5,14,21
30,16,39,hard_diagnostic,loop_hard_diagnostic_topk,16,13,26,3,5,10,21
30,16,39,hard_diagnostic,static_hard_diagnostic_topk,16,13,26,2,5,11,21
30,16,39,hard_diagnostic,double_hard_diagnostic_union,23,19,26,5,5,14,21
30,16,39,hard_diagnostic,double_hard_diagnostic_max_topk,16,13,26,4,5,9,21
30,16,39,hard_diagnostic,single_hard_diagnostic_mean_topk,16,12,26,3,5,9,21
30,16,39,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,11,26,2,5,9,21
30,16,39,hard_diagnostic,double_hard_diagnostic_max_matched,23,19,26,5,5,14,21
30,16,39,hard_diagnostic,single_hard_diagnostic_mean_matched,23,19,26,4,5,15,21
30,16,39,hard_diagnostic,single_mobility_matched_hard_diagnostic,23,17,26,3,5,14,21
30,16,42,soft,loop_soft_topk,16,8,16,7,8,1,8
30,16,42,soft,static_soft_topk,16,7,16,1,8,6,8
30,16,42,soft,double_soft_union,30,15,16,8,8,7,8
30,16,42,soft,double_soft_max_topk,16,9,16,6,8,3,8
30,16,42,soft,single_soft_mean_topk,16,7,16,4,8,3,8
30,16,42,soft,single_mobility_topk_soft,16,8,16,2,8,6,8
30,16,42,soft,double_soft_max_matched,30,15,16,8,8,7,8
30,16,42,soft,single_soft_mean_matched,30,16,16,8,8,8,8
30,16,42,soft,single_mobility_matched_soft,30,15,16,7,8,8,8
30,16,42,hard_diagnostic,loop_hard_diagnostic_topk,16,8,16,7,8,1,8
30,16,42,hard_diagnostic,static_hard_diagnostic_topk,16,9,16,4,8,5,8
30,16,42,hard_diagnostic,double_hard_diagnostic_union,24,13,16,8,8,5,8
30,16,42,hard_diagnostic,double_hard_diagnostic_max_topk,16,10,16,7,8,3,8
30,16,42,hard_diagnostic,single_hard_diagnostic_mean_topk,16,8,16,5,8,3,8
30,16,42,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,8,16,2,8,6,8
30,16,42,hard_diagnostic,double_hard_diagnostic_max_matched,24,13,16,8,8,5,8
30,16,42,hard_diagnostic,single_hard_diagnostic_mean_matched,24,12,16,8,8,4,8
30,16,42,hard_diagnostic,single_mobility_matched_hard_diagnostic,24,12,16,4,8,8,8
30,16,46,soft,loop_soft_topk,16,0,0,0,0,0,0
30,16,46,soft,static_soft_topk,16,0,0,0,0,0,0
30,16,46,soft,double_soft_union,25,0,0,0,0,0,0
30,16,46,soft,double_soft_max_topk,16,0,0,0,0,0,0
30,16,46,soft,single_soft_mean_topk,16,0,0,0,0,0,0
30,16,46,soft,single_mobility_topk_soft,16,0,0,0,0,0,0
30,16,46,soft,double_soft_max_matched,25,0,0,0,0,0,0
30,16,46,soft,single_soft_mean_matched,25,0,0,0,0,0,0
30,16,46,soft,single_mobility_matched_soft,25,0,0,0,0,0,0
30,16,46,hard_diagnostic,loop_hard_diagnostic_topk,16,0,0,0,0,0,0
30,16,46,hard_diagnostic,static_hard_diagnostic_topk,16,0,0,0,0,0,0
30,16,46,hard_diagnostic,double_hard_diagnostic_union,20,0,0,0,0,0,0
30,16,46,hard_diagnostic,double_hard_diagnostic_max_topk,16,0,0,0,0,0,0
30,16,46,hard_diagnostic,single_hard_diagnostic_mean_topk,16,0,0,0,0,0,0
30,16,46,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,0,0,0,0,0,0
30,16,46,hard_diagnostic,double_hard_diagnostic_max_matched,20,0,0,0,0,0,0
30,16,46,hard_diagnostic,single_hard_diagnostic_mean_matched,20,0,0,0,0,0,0
30,16,46,hard_diagnostic,single_mobility_matched_hard_diagnostic,20,0,0,0,0,0,0
30,16,49,soft,loop_soft_topk,16,16,32,0,0,16,32
30,16,49,soft,static_soft_topk,16,16,32,0,0,16,32
30,16,49,soft,double_soft_union,24,24,32,0,0,24,32
30,16,49,soft,double_soft_max_topk,16,16,32,0,0,16,32
30,16,49,soft,single_soft_mean_topk,16,16,32,0,0,16,32
30,16,49,soft,single_mobility_topk_soft,16,16,32,0,0,16,32
30,16,49,soft,double_soft_max_matched,24,24,32,0,0,24,32
30,16,49,soft,single_soft_mean_matched,24,24,32,0,0,24,32
30,16,49,soft,single_mobility_matched_soft,24,24,32,0,0,24,32
30,16,49,hard_diagnostic,loop_hard_diagnostic_topk,16,16,32,0,0,16,32
30,16,49,hard_diagnostic,static_hard_diagnostic_topk,16,16,32,0,0,16,32
30,16,49,hard_diagnostic,double_hard_diagnostic_union,22,22,32,0,0,22,32
30,16,49,hard_diagnostic,double_hard_diagnostic_max_topk,16,16,32,0,0,16,32
30,16,49,hard_diagnostic,single_hard_diagnostic_mean_topk,16,16,32,0,0,16,32
30,16,49,hard_diagnostic,single_mobility_topk_hard_diagnostic,16,16,32,0,0,16,32
30,16,49,hard_diagnostic,double_hard_diagnostic_max_matched,22,22,32,0,0,22,32
30,16,49,hard_diagnostic,single_hard_diagnostic_mean_matched,22,22,32,0,0,22,32
30,16,49,hard_diagnostic,single_mobility_matched_hard_diagnostic,22,22,32,0,0,22,32
34,4,0,soft,loop_soft_topk,4,2,17,1,4,1,13
34,4,0,soft,static_soft_topk,4,4,17,0,4,4,13
34,4,0,soft,double_soft_union,8,6,17,1,4,5,13
34,4,0,soft,double_soft_max_topk,4,2,17,1,4,1,13
34,4,0,soft,single_soft_mean_topk,4,3,17,0,4,3,13
34,4,0,soft,single_mobility_topk_soft,4,4,17,0,4,4,13
34,4,0,soft,double_soft_max_matched,8,5,17,1,4,4,13
34,4,0,soft,single_soft_mean_matched,8,6,17,0,4,6,13
34,4,0,soft,single_mobility_matched_soft,8,8,17,0,4,8,13
34,4,0,hard_diagnostic,loop_hard_diagnostic_topk,4,3,17,2,4,1,13
34,4,0,hard_diagnostic,static_hard_diagnostic_topk,4,3,17,0,4,3,13
34,4,0,hard_diagnostic,double_hard_diagnostic_union,8,6,17,2,4,4,13
34,4,0,hard_diagnostic,double_hard_diagnostic_max_topk,4,3,17,2,4,1,13
34,4,0,hard_diagnostic,single_hard_diagnostic_mean_topk,4,3,17,1,4,2,13
34,4,0,hard_diagnostic,single_mobility_topk_hard_diagnostic,4,4,17,0,4,4,13
34,4,0,hard_diagnostic,double_hard_diagnostic_max_matched,8,5,17,2,4,3,13
34,4,0,hard_diagnostic,single_hard_diagnostic_mean_matched,8,6,17,1,4,5,13
34,4,0,hard_diagnostic,single_mobility_matched_hard_diagnostic,8,8,17,0,4,8,13
34,4,3,soft,loop_soft_topk,4,3,25,2,10,1,18
34,4,3,soft,static_soft_topk,4,4,25,0,10,4,18
34,4,3,soft,double_soft_union,7,6,25,2,10,4,18
34,4,3,soft,double_soft_max_topk,4,3,25,2,10,1,18
34,4,3,soft,single_soft_mean_topk,4,4,25,1,10,3,18
34,4,3,soft,single_mobility_topk_soft,4,4,25,1,10,3,18
34,4,3,soft,double_soft_max_matched,7,5,25,4,10,1,18
34,4,3,soft,single_soft_mean_matched,7,7,25,2,10,5,18
34,4,3,soft,single_mobility_matched_soft,7,7,25,2,10,6,18
34,4,3,hard_diagnostic,loop_hard_diagnostic_topk,4,3,25,3,10,0,18
34,4,3,hard_diagnostic,static_hard_diagnostic_topk,4,4,25,1,10,4,18
34,4,3,hard_diagnostic,double_hard_diagnostic_union,8,7,25,4,10,4,18
34,4,3,hard_diagnostic,double_hard_diagnostic_max_topk,4,3,25,3,10,0,18
34,4,3,hard_diagnostic,single_hard_diagnostic_mean_topk,4,4,25,2,10,2,18
34,4,3,hard_diagnostic,single_mobility_topk_hard_diagnostic,4,4,25,1,10,3,18
34,4,3,hard_diagnostic,double_hard_diagnostic_max_matched,8,6,25,5,10,1,18
34,4,3,hard_diagnostic,single_hard_diagnostic_mean_matched,8,7,25,4,10,3,18
34,4,3,hard_diagnostic,single_mobility_matched_hard_diagnostic,8,8,25,2,10,7,18
34,4,7,soft,loop_soft_topk,4,2,3,2,3,0,1
34,4,7,soft,static_soft_topk,4,1,3,1,3,1,1
34,4,7,soft,double_soft_union,8,3,3,3,3,1,1
34,4,7,soft,double_soft_max_topk,4,3,3,3,3,1,1
34,4,7,soft,single_soft_mean_topk,4,1,3,1,3,0,1
34,4,7,soft,single_mobility_topk_soft,4,1,3,1,3,1,1
34,4,7,soft,double_soft_max_matched,8,3,3,3,3,1,1
34,4,7,soft,single_soft_mean_matched,8,1,3,1,3,0,1
34,4,7,soft,single_mobility_matched_soft,8,3,3,3,3,1,1
34,4,7,hard_diagnostic,loop_hard_diagnostic_topk,4,1,3,1,3,0,1
34,4,7,hard_diagnostic,static_hard_diagnostic_topk,4,0,3,0,3,0,1
34,4,7,hard_diagnostic,double_hard_diagnostic_union,7,1,3,1,3,0,1
34,4,7,hard_diagnostic,double_hard_diagnostic_max_topk,4,1,3,1,3,0,1
34,4,7,hard_diagnostic,single_hard_diagnostic_mean_topk,4,1,3,1,3,0,1
34,4,7,hard_diagnostic,single_mobility_topk_hard_diagnostic,4,1,3,1,3,1,1
34,4,7,hard_diagnostic,double_hard_diagnostic_max_matched,7,1,3,1,3,0,1
34,4,7,hard_diagnostic,single_hard_diagnostic_mean_matched,7,1,3,1,3,0,1
34,4,7,hard_diagnostic,single_mobility_matched_hard_diagnostic,7,3,3,3,3,1,1
34,4,10,soft,loop_soft_topk,4,4,22,4,17,0,7
34,4,10,soft,static_soft_topk,4,4,22,1,17,3,7
34,4,10,soft,double_soft_union,7,7,22,4,17,3,7
34,4,10,soft,double_soft_max_topk,4,4,22,4,17,0,7
34,4,10,soft,single_soft_mean_topk,4,4,22,4,17,0,7
34,4,10,soft,single_mobility_topk_soft,4,4,22,1,17,4,7
34,4,10,soft,double_soft_max_matched,7,7,22,7,17,0,7
34,4,10,soft,single_soft_mean_matched,7,7,22,6,17,1,7
34,4,10,soft,single_mobility_matched_soft,7,7,22,2,17,7,7
34,4,10,hard_diagnostic,loop_hard_diagnostic_topk,4,3,22,3,17,0,7
34,4,10,hard_diagnostic,static_hard_diagnostic_topk,4,4,22,1,17,4,7
34,4,10,hard_diagnostic,double_hard_diagnostic_union,8,7,22,4,17,4,7
34,4,10,hard_diagnostic,double_hard_diagnostic_max_topk,4,3,22,3,17,0,7
34,4,10,hard_diagnostic,single_hard_diagnostic_mean_topk,4,3,22,3,17,0,7
34,4,10,hard_diagnostic,single_mobility_topk_hard_diagnostic,4,4,22,1,17,4,7
34,4,10,hard_diagnostic,double_hard_diagnostic_max_matched,8,7,22,7,17,1,7
34,4,10,hard_diagnostic,single_hard_diagnostic_mean_matched,8,7,22,6,17,2,7
34,4,10,hard_diagnostic,single_mobility_matched_hard_diagnostic,8,8,22,3,17,7,7
34,4,13,soft,loop_soft_topk,4,1,23,0,0,1,23
34,4,13,soft,static_soft_topk,4,4,23,0,0,4,23
34,4,13,soft,double_soft_union,7,4,23,0,0,4,23
34,4,13,soft,double_soft_max_topk,4,1,23,0,0,1,23
34,4,13,soft,single_soft_mean_topk,4,3,23,0,0,3,23
34,4,13,soft,single_mobility_topk_soft,4,4,23,0,0,4,23
34,4,13,soft,double_soft_max_matched,7,4,23,0,0,4,23
34,4,13,soft,single_soft_mean_matched,7,4,23,0,0,4,23
34,4,13,soft,single_mobility_matched_soft,7,7,23,0,0,7,23
34,4,13,hard_diagnostic,loop_hard_diagnostic_topk,4,2,23,0,0,2,23
34,4,13,hard_diagnostic,static_hard_diagnostic_topk,4,4,23,0,0,4,23
34,4,13,hard_diagnostic,double_hard_diagnostic_union,7,5,23,0,0,5,23
34,4,13,hard_diagnostic,double_hard_diagnostic_max_topk,4,2,23,0,0,2,23
34,4,13,hard_diagnostic,single_hard_diagnostic_mean_topk,4,3,23,0,0,3,23
34,4,13,hard_diagnostic,single_mobility_topk_hard_diagnostic,4,4,23,0,0,4,23
34,4,13,hard_diagnostic,double_hard_diagnostic_max_matched,7,4,23,0,0,4,23
34,4,13,hard_diagnostic,single_hard_diagnostic_mean_matched,7,6,23,0,0,6,23
34,4,13,hard_diagnostic,single_mobility_matched_hard_diagnostic,7,7,23,0,0,7,23
34,4,16,soft,loop_soft_topk,4,0,3,0,1,0,3
34,4,16,soft,static_soft_topk,4,3,3,1,1,3,3
34,4,16,soft,double_soft_union,8,3,3,1,1,3,3
34,4,16,soft,double_soft_max_topk,4,0,3,0,1,0,3
34,4,16,soft,single_soft_mean_topk,4,0,3,0,1,0,3
34,4,16,soft,single_mobility_topk_soft,4,3,3,1,1,3,3
34,4,16,soft,double_soft_max_matched,8,0,3,0,1,0,3
34,4,16,soft,single_soft_mean_matched,8,0,3,0,1,0,3
34,4,16,soft,single_mobility_matched_soft,8,3,3,1,1,3,3
34,4,16,hard_diagnostic,loop_hard_diagnostic_topk,4,0,3,0,1,0,3
34,4,16,hard_diagnostic,static_hard_diagnostic_topk,4,0,3,0,1,0,3
34,4,16,hard_diagnostic,double_hard_diagnostic_union,7,0,3,0,1,0,3
34,4,16,hard_diagnostic,double_hard_diagnostic_max_topk,4,0,3,0,1,0,3
34,4,16,hard_diagnostic,single_hard_diagnostic_mean_topk,4,0,3,0,1,0,3
34,4,16,hard_diagnostic,single_mobility_topk_hard_diagnostic,4,3,3,1,1,3,3
34,4,16,hard_diagnostic,double_hard_diagnostic_max_matched,7,0,3,0,1,0,3
34,4,16,hard_diagnostic,single_hard_diagnostic_mean_matched,7,0,3,0,1,0,3
34,4,16,hard_diagnostic,single_mobility_matched_hard_diagnostic,7,3,3,1,1,3,3
34,4,20,soft,loop_soft_topk,4,0,2,0,2,0,0
34,4,20,soft,static_soft_topk,4,0,2,0,2,0,0
34,4,20,soft,double_soft_union,8,0,2,0,2,0,0
34,4,20,soft,double_soft_max_topk,4,0,2,0,2,0,0
34,4,20,soft,single_soft_mean_topk,4,0,2,0,2,0,0
34,4,20,soft,single_mobility_topk_soft,4,0,2,0,2,0,0
34,4,20,soft,double_soft_max_matched,8,2,2,2,2,0,0
34,4,20,soft,single_soft_mean_matched,8,0,2,0,2,0,0
34,4,20,soft,single_mobility_matched_soft,8,0,2,0,2,0,0
34,4,20,hard_diagnostic,loop_hard_diagnostic_topk,4,0,2,0,2,0,0
34,4,20,hard_diagnostic,static_hard_diagnostic_topk,4,0,2,0,2,0,0
34,4,20,hard_diagnostic,double_hard_diagnostic_union,8,0,2,0,2,0,0
34,4,20,hard_diagnostic,double_hard_diagnostic_max_topk,4,0,2,0,2,0,0
34,4,20,hard_diagnostic,single_hard_diagnostic_mean_topk,4,1,2,1,2,0,0
34,4,20,hard_diagnostic,single_mobility_topk_hard_diagnostic,4,0,2,0,2,0,0
34,4,20,hard_diagnostic,double_hard_diagnostic_max_matched,8,2,2,2,2,0,0
34,4,20,hard_diagnostic,single_hard_diagnostic_mean_matched,8,1,2,1,2,0,0
34,4,20,hard_diagnostic,single_mobility_matched_hard_diagnostic,8,0,2,0,2,0,0
34,4,23,soft,loop_soft_topk,4,0,1,0,1,0,1
34,4,23,soft,static_soft_topk,4,0,1,0,1,0,1
34,4,23,soft,double_soft_union,8,0,1,0,1,0,1
34,4,23,soft,double_soft_max_topk,4,0,1,0,1,0,1
34,4,23,soft,single_soft_mean_topk,4,0,1,0,1,0,1
34,4,23,soft,single_mobility_topk_soft,4,1,1,1,1,1,1
34,4,23,soft,double_soft_max_matched,8,0,1,0,1,0,1
34,4,23,soft,single_soft_mean_matched,8,0,1,0,1,0,1
34,4,23,soft,single_mobility_matched_soft,8,1,1,1,1,1,1
34,4,23,hard_diagnostic,loop_hard_diagnostic_topk,4,0,1,0,1,0,1
34,4,23,hard_diagnostic,static_hard_diagnostic_topk,4,1,1,1,1,1,1
34,4,23,hard_diagnostic,double_hard_diagnostic_union,8,1,1,1,1,1,1
34,4,23,hard_diagnostic,double_hard_diagnostic_max_topk,4,0,1,0,1,0,1
34,4,23,hard_diagnostic,single_hard_diagnostic_mean_topk,4,0,1,0,1,0,1
34,4,23,hard_diagnostic,single_mobility_topk_hard_diagnostic,4,1,1,1,1,1,1
34,4,23,hard_diagnostic,double_hard_diagnostic_max_matched,8,0,1,0,1,0,1
34,4,23,hard_diagnostic,single_hard_diagnostic_mean_matched,8,0,1,0,1,0,1
34,4,23,hard_diagnostic,single_mobility_matched_hard_diagnostic,8,1,1,1,1,1,1
34,4,26,soft,loop_soft_topk,4,3,21,3,6,1,17
34,4,26,soft,static_soft_topk,4,4,21,0,6,4,17
34,4,26,soft,double_soft_union,8,7,21,3,6,5,17
34,4,26,soft,double_soft_max_topk,4,3,21,3,6,1,17
34,4,26,soft,single_soft_mean_topk,4,3,21,1,6,3,17
34,4,26,soft,single_mobility_topk_soft,4,4,21,0,6,4,17
34,4,26,soft,double_soft_max_matched,8,4,21,3,6,2,17
34,4,26,soft,single_soft_mean_matched,8,7,21,2,6,6,17
34,4,26,soft,single_mobility_matched_soft,8,8,21,0,6,8,17
34,4,26,hard_diagnostic,loop_hard_diagnostic_topk,4,2,21,2,6,0,17
34,4,26,hard_diagnostic,static_hard_diagnostic_topk,4,4,21,1,6,3,17
34,4,26,hard_diagnostic,double_hard_diagnostic_union,7,5,21,2,6,3,17
34,4,26,hard_diagnostic,double_hard_diagnostic_max_topk,4,2,21,2,6,0,17
34,4,26,hard_diagnostic,single_hard_diagnostic_mean_topk,4,3,21,1,6,2,17
34,4,26,hard_diagnostic,single_mobility_topk_hard_diagnostic,4,4,21,0,6,4,17
34,4,26,hard_diagnostic,double_hard_diagnostic_max_matched,7,3,21,2,6,1,17
34,4,26,hard_diagnostic,single_hard_diagnostic_mean_matched,7,6,21,1,6,5,17
34,4,26,hard_diagnostic,single_mobility_matched_hard_diagnostic,7,7,21,0,6,7,17
34,4,29,soft,loop_soft_topk,4,0,2,0,0,0,2
34,4,29,soft,static_soft_topk,4,2,2,0,0,2,2
34,4,29,soft,double_soft_union,8,2,2,0,0,2,2
34,4,29,soft,double_soft_max_topk,4,0,2,0,0,0,2
34,4,29,soft,single_soft_mean_topk,4,0,2,0,0,0,2
34,4,29,soft,single_mobility_topk_soft,4,2,2,0,0,2,2
34,4,29,soft,double_soft_max_matched,8,1,2,0,0,1,2
34,4,29,soft,single_soft_mean_matched,8,1,2,0,0,1,2
34,4,29,soft,single_mobility_matched_soft,8,2,2,0,0,2,2
34,4,29,hard_diagnostic,loop_hard_diagnostic_topk,4,0,2,0,0,0,2
34,4,29,hard_diagnostic,static_hard_diagnostic_topk,4,1,2,0,0,1,2
34,4,29,hard_diagnostic,double_hard_diagnostic_union,7,1,2,0,0,1,2
34,4,29,hard_diagnostic,double_hard_diagnostic_max_topk,4,0,2,0,0,0,2
34,4,29,hard_diagnostic,single_hard_diagnostic_mean_topk,4,0,2,0,0,0,2
34,4,29,hard_diagnostic,single_mobility_topk_hard_diagnostic,4,2,2,0,0,2,2
34,4,29,hard_diagnostic,double_hard_diagnostic_max_matched,7,0,2,0,0,0,2
34,4,29,hard_diagnostic,single_hard_diagnostic_mean_matched,7,1,2,0,0,1,2
34,4,29,hard_diagnostic,single_mobility_matched_hard_diagnostic,7,2,2,0,0,2,2
34,4,33,soft,loop_soft_topk,4,0,0,0,0,0,0
34,4,33,soft,static_soft_topk,4,0,0,0,0,0,0
34,4,33,soft,double_soft_union,7,0,0,0,0,0,0
34,4,33,soft,double_soft_max_topk,4,0,0,0,0,0,0
34,4,33,soft,single_soft_mean_topk,4,0,0,0,0,0,0
34,4,33,soft,single_mobility_topk_soft,4,0,0,0,0,0,0
34,4,33,soft,double_soft_max_matched,7,0,0,0,0,0,0
34,4,33,soft,single_soft_mean_matched,7,0,0,0,0,0,0
34,4,33,soft,single_mobility_matched_soft,7,0,0,0,0,0,0
34,4,33,hard_diagnostic,loop_hard_diagnostic_topk,4,0,0,0,0,0,0
34,4,33,hard_diagnostic,static_hard_diagnostic_topk,4,0,0,0,0,0,0
34,4,33,hard_diagnostic,double_hard_diagnostic_union,7,0,0,0,0,0,0
34,4,33,hard_diagnostic,double_hard_diagnostic_max_topk,4,0,0,0,0,0,0
34,4,33,hard_diagnostic,single_hard_diagnostic_mean_topk,4,0,0,0,0,0,0
34,4,33,hard_diagnostic,single_mobility_topk_hard_diagnostic,4,0,0,0,0,0,0
34,4,33,hard_diagnostic,double_hard_diagnostic_max_matched,7,0,0,0,0,0,0
34,4,33,hard_diagnostic,single_hard_diagnostic_mean_matched,7,0,0,0,0,0,0
34,4,33,hard_diagnostic,single_mobility_matched_hard_diagnostic,7,0,0,0,0,0,0
34,4,36,soft,loop_soft_topk,4,0,0,0,0,0,0
34,4,36,soft,static_soft_topk,4,0,0,0,0,0,0
34,4,36,soft,double_soft_union,7,0,0,0,0,0,0
34,4,36,soft,double_soft_max_topk,4,0,0,0,0,0,0
34,4,36,soft,single_soft_mean_topk,4,0,0,0,0,0,0
34,4,36,soft,single_mobility_topk_soft,4,0,0,0,0,0,0
34,4,36,soft,double_soft_max_matched,7,0,0,0,0,0,0
34,4,36,soft,single_soft_mean_matched,7,0,0,0,0,0,0
