failure_type,prefix_queries,model,feature_scope,n_failure_branches,n_type_positive,brier,log_loss,noise_action_reference,brier_improvement_vs_rate,brier_relative_improvement_vs_rate,brier_improvement_vs_noise_action
goal_regression,3,moe_action+state,absolute,130,6,0.049898295614490745,0.5944323237761905,noise+action,-0.004272084986211011,-0.09363225495573187,-0.0029785124009786487
goal_regression,3,noise+action+moe_action,absolute,130,6,0.07701980251580029,0.6511519056241194,noise+action,-0.031393591887520556,-0.688060469086214,-0.030100019302288193
goal_regression,3,noise+action+moe_action+state,absolute,130,6,0.04821925176389113,0.6015565957483777,noise+action,-0.0025930411356113944,-0.056832270309211105,-0.001299468550379032
goal_regression,3,noise+action_within_snapshot,within_snapshot_centered,130,6,0.046370041165880296,0.24399030035996364,noise+action_within_snapshot,-0.0007438305376005622,-0.016302702489597636,0.0
goal_regression,3,moe_action_within_snapshot,within_snapshot_centered,130,6,0.045110835242273314,0.4009588602305182,noise+action_within_snapshot,0.0005153753860064197,0.011295599150348532,0.001259205923606982
goal_regression,3,moe_state_within_snapshot,within_snapshot_centered,130,6,0.057498201163120675,0.4502575544883297,noise+action_within_snapshot,-0.011871990534840941,-0.2602011074634921,-0.011128159997240379
goal_regression,3,moe_action+state_within_snapshot,within_snapshot_centered,130,6,0.048892460715498944,0.46066777471266657,noise+action_within_snapshot,-0.0032662500872192093,-0.07158714349148128,-0.002522419549618647
goal_regression,3,noise+action+moe_action_within_snapshot,within_snapshot_centered,130,6,0.045190932466636725,0.4069762142838312,noise+action_within_snapshot,0.00043527816164300875,0.009540090129098242,0.001179108699243571
goal_regression,3,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,130,6,0.05173585192721353,0.46670190168121145,noise+action_within_snapshot,-0.006109641298933793,-0.13390639316312095,-0.005365810761333231
single_subtask_omission,1,failure_rate_only,absolute,130,46,0.28201496031351986,0.7717648258868282,noise+action,0.0,0.0,0.025380427416779594
single_subtask_omission,1,noise+action,absolute,130,46,0.30739538773029945,1.0823420594322706,noise+action,-0.025380427416779594,-0.0899967412670726,0.0
single_subtask_omission,1,moe_action,absolute,130,46,0.23719907456988293,0.9627527593469074,noise+action,0.04481588574363693,0.1589131501882542,0.07019631316041652
single_subtask_omission,1,moe_state,absolute,130,46,0.307975649677599,1.2347474262098992,noise+action,-0.025960689364079137,-0.09205429859188423,-0.000580261947299543
single_subtask_omission,1,moe_action+state,absolute,130,46,0.2775298005267112,1.464753493987331,noise+action,0.004485159786808635,0.01590397822095119,0.02986558720358823
single_subtask_omission,1,noise+action+moe_action,absolute,130,46,0.24111494518708163,1.0659741333168782,noise+action,0.04090001512643823,0.14502782079705676,0.06628044254321783
single_subtask_omission,1,noise+action+moe_action+state,absolute,130,46,0.2823664507523428,1.7960014006336975,noise+action,-0.0003514904388229323,-0.0012463538758091968,0.02502893697795666
single_subtask_omission,1,noise+action_within_snapshot,within_snapshot_centered,130,46,0.2849856417815688,0.7843413254326642,noise+action_within_snapshot,-0.0029706814680489635,-0.010533772622368745,0.0
single_subtask_omission,1,moe_action_within_snapshot,within_snapshot_centered,130,46,0.29896275475845435,0.8302150190673413,noise+action_within_snapshot,-0.016947794444934494,-0.06009537375639009,-0.01397711297688553
single_subtask_omission,1,moe_state_within_snapshot,within_snapshot_centered,130,46,0.28128085481206055,1.095396161765133,noise+action_within_snapshot,0.0007341055014593034,0.0026030729030941777,0.003704786969508267
single_subtask_omission,1,moe_action+state_within_snapshot,within_snapshot_centered,130,46,0.2718547962424882,0.8536182449671038,noise+action_within_snapshot,0.010160164071031652,0.03602703934477965,0.013130845539080616
single_subtask_omission,1,noise+action+moe_action_within_snapshot,within_snapshot_centered,130,46,0.29903847697319813,0.8293106894750193,noise+action_within_snapshot,-0.017023516659678273,-0.06036387800403566,-0.01405283519162931
single_subtask_omission,1,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,130,46,0.2742238100155707,0.8596105788493941,noise+action_within_snapshot,0.007791150297949134,0.027626726927137506,0.010761831765998098
single_subtask_omission,3,failure_rate_only,absolute,130,46,0.28201496031351986,0.7717648258868282,noise+action,0.0,0.0,0.02434203217162989
single_subtask_omission,3,noise+action,absolute,130,46,0.30635699248514975,1.0792232162023483,noise+action,-0.02434203217162989,-0.08631468396062579,0.0
single_subtask_omission,3,moe_action,absolute,130,46,0.26575124564915453,1.0349335056389766,noise+action,0.016263714664365325,0.057669687616163104,0.040605746835995216
single_subtask_omission,3,moe_state,absolute,130,46,0.30967129564691903,1.6857689819108232,noise+action,-0.027656335333399173,-0.09806690858759141,-0.003314303161769283
single_subtask_omission,3,moe_action+state,absolute,130,46,0.2379748816224832,1.1757042884416775,noise+action,0.044040078691036655,0.15616220728884986,0.06838211086266655
single_subtask_omission,3,noise+action+moe_action,absolute,130,46,0.26968191458940505,1.0655641691785853,noise+action,0.01233304572411481,0.043731884685847856,0.0366750778957447
single_subtask_omission,3,noise+action+moe_action+state,absolute,130,46,0.2482747537979869,1.1613658983437911,noise+action,0.033740206515532944,0.11963977541483438,0.058082238687162835
single_subtask_omission,3,noise+action_within_snapshot,within_snapshot_centered,130,46,0.3061972600003182,0.83284605698466,noise+action_within_snapshot,-0.02418229968679836,-0.08574828675725063,0.0
single_subtask_omission,3,moe_action_within_snapshot,within_snapshot_centered,130,46,0.307525482588416,0.8429153391638592,noise+action_within_snapshot,-0.02551052227489614,-0.09045804607860429,-0.0013282225880977827
single_subtask_omission,3,moe_state_within_snapshot,within_snapshot_centered,130,46,0.26950472765103206,0.8278269750831667,noise+action_within_snapshot,0.012510232662487797,0.044360173831132936,0.036692532349286155
single_subtask_omission,3,moe_action+state_within_snapshot,within_snapshot_centered,130,46,0.30401235736465104,0.835167600173115,noise+action_within_snapshot,-0.021997397051131184,-0.07800081607967314,0.002184902635667174
single_subtask_omission,3,noise+action+moe_action_within_snapshot,within_snapshot_centered,130,46,0.30824341517343096,0.8443005093715837,noise+action_within_snapshot,-0.0262284548599111,-0.09300377125650558,-0.0020461551731127403
single_subtask_omission,3,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,130,46,0.30404735531057586,0.8347030355926485,noise+action_within_snapshot,-0.022032394997056004,-0.07812491568731776,0.0021499046897423546
non_stagnation_non_loop,1,failure_rate_only,absolute,130,18,0.12146383416147642,0.4110115749910043,noise+action,0.0,0.0,0.006872379629052475
non_stagnation_non_loop,1,noise+action,absolute,130,18,0.1283362137905289,0.4611850092885902,noise+action,-0.006872379629052475,-0.05657963686471643,0.0
non_stagnation_non_loop,1,moe_action,absolute,130,18,0.19774929335681293,0.9076410870002585,noise+action,-0.07628545919533651,-0.6280508080612794,-0.06941307956628404
non_stagnation_non_loop,1,moe_state,absolute,130,18,0.2478298921954347,1.3217941238230588,noise+action,-0.12636605803395828,-1.0403595350527528,-0.1194936784049058
non_stagnation_non_loop,1,moe_action+state,absolute,130,18,0.2856241275672523,1.7092676146373045,noise+action,-0.16416029340577587,-1.3515158198245079,-0.1572879137767234
non_stagnation_non_loop,1,noise+action+moe_action,absolute,130,18,0.19470656589998836,0.8972786754591519,noise+action,-0.07324273173851194,-0.6030003271685102,-0.06637035210945946
non_stagnation_non_loop,1,noise+action+moe_action+state,absolute,130,18,0.29193324901324613,1.7678913741151225,noise+action,-0.1704694148517697,-1.4034582065402637,-0.16359703522271724
non_stagnation_non_loop,1,noise+action_within_snapshot,within_snapshot_centered,130,18,0.12675516842653475,0.44740214722671423,noise+action_within_snapshot,-0.005291334265058331,-0.04356304328434032,0.0
non_stagnation_non_loop,1,moe_action_within_snapshot,within_snapshot_centered,130,18,0.13510862508982596,0.49624089058246784,noise+action_within_snapshot,-0.01364479092834954,-0.11233624413839831,-0.008353456663291209
non_stagnation_non_loop,1,moe_state_within_snapshot,within_snapshot_centered,130,18,0.20951395668315287,1.6860270813749092,noise+action_within_snapshot,-0.08805012252167645,-0.7249081434776781,-0.08275878825661812
non_stagnation_non_loop,1,moe_action+state_within_snapshot,within_snapshot_centered,130,18,0.14073499778496062,0.5359898210730558,noise+action_within_snapshot,-0.019271163623484203,-0.15865762641631037,-0.013979829358425871
non_stagnation_non_loop,1,noise+action+moe_action_within_snapshot,within_snapshot_centered,130,18,0.1351550795874792,0.49642415229463405,noise+action_within_snapshot,-0.013691245426002766,-0.1127186995250072,-0.008399911160944434
non_stagnation_non_loop,1,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,130,18,0.13874258631859337,0.5334868784480307,noise+action_within_snapshot,-0.017278752157116953,-0.14225429549791946,-0.011987417892058622
non_stagnation_non_loop,3,failure_rate_only,absolute,130,18,0.12146383416147642,0.4110115749910043,noise+action,0.0,0.0,0.01014177548774213
non_stagnation_non_loop,3,noise+action,absolute,130,18,0.13160560964921855,0.47097741725981745,noise+action,-0.01014177548774213,-0.0834962567891563,0.0
non_stagnation_non_loop,3,moe_action,absolute,130,18,0.23866503418944107,0.9331420086595114,noise+action,-0.11720120002796465,-0.9649061454140749,-0.10705942454022252
non_stagnation_non_loop,3,moe_state,absolute,130,18,0.3066605513259595,2.567055934191174,noise+action,-0.18519671716448305,-1.5247066622174867,-0.17505494167674093
non_stagnation_non_loop,3,moe_action+state,absolute,130,18,0.32217119868034405,1.7750703783088608,noise+action,-0.20070736451886761,-1.6524043218662379,-0.1905655890311255
non_stagnation_non_loop,3,noise+action+moe_action,absolute,130,18,0.2307994630505325,0.9098433433155086,noise+action,-0.10933562888905608,-0.900149658899316,-0.09919385340131395
non_stagnation_non_loop,3,noise+action+moe_action+state,absolute,130,18,0.3257694517207276,1.7910232861115838,noise+action,-0.20430561755925114,-1.6820283911640992,-0.19416384207150902
non_stagnation_non_loop,3,noise+action_within_snapshot,within_snapshot_centered,130,18,0.12672813462649973,0.44897974764200027,noise+action_within_snapshot,-0.005264300465023311,-0.043340476623064984,0.0
non_stagnation_non_loop,3,moe_action_within_snapshot,within_snapshot_centered,130,18,0.13391576052804738,0.5140339432153938,noise+action_within_snapshot,-0.012451926366570956,-0.10251550556206812,-0.007187625901547645
non_stagnation_non_loop,3,moe_state_within_snapshot,within_snapshot_centered,130,18,0.1411962632202275,0.6122994978007249,noise+action_within_snapshot,-0.01973242905875107,-0.16245518013632262,-0.014468128593727758
non_stagnation_non_loop,3,moe_action+state_within_snapshot,within_snapshot_centered,130,18,0.1389724143669931,0.5490744802443249,noise+action_within_snapshot,-0.01750858020551667,-0.1441464475939432,-0.012244279740493358
non_stagnation_non_loop,3,noise+action+moe_action_within_snapshot,within_snapshot_centered,130,18,0.13400867494468643,0.5120257386068643,noise+action_within_snapshot,-0.012544840783210012,-0.10328046096859295,-0.007280540318186701
non_stagnation_non_loop,3,noise+action+moe_action+state_within_snapshot,within_snapshot_centered,130,18,0.1385754561473997,0.536435001871765,noise+action_within_snapshot,-0.017111621985923267,-0.14087832896148114,-0.011847321520899956
