class,signal,role,rel_query,n_inits,effect_sd,ci_lo,ci_hi,deviates
stagnation_core,route_speed,action,0,11,-0.679965863756124,-1.0792897669581965,-0.37258402995811046,True
stagnation_core,route_speed,action_minus_state,0,11,-0.12424990383959794,-0.45226904675508117,0.1341383744632732,False
stagnation_core,route_speed,state,1,11,-1.0894129502838759,-1.2890352870959545,-0.8598232090215316,True
stagnation_core,route_speed,action,1,11,-1.2425669484139676,-1.5037209624341061,-0.9480433761861398,True
stagnation_core,route_speed,action_minus_state,1,11,-0.15315399813009173,-0.3607992969389385,0.016667235316967174,False
stagnation_core,route_speed,state,2,11,-1.2194472610320664,-1.5631515374285379,-0.7771351600574278,True
stagnation_core,route_speed,action,2,11,-1.9341463650519435,-2.2044288588517134,-1.584167864412242,True
stagnation_core,route_speed,action_minus_state,2,11,-0.714699104019877,-1.0047272308382793,-0.4548059016661804,True
stagnation_core,route_speed,state,3,11,-1.6994642911368312,-2.0084835318044463,-1.3239064775050666,True
stagnation_core,route_speed,action,3,11,-2.412064961611992,-2.6136841873481327,-2.163544447955469,True
stagnation_core,route_speed,action_minus_state,3,11,-0.7126006704751604,-0.9479071639080854,-0.47578598479579703,True
stagnation_core,route_speed,state,4,11,-1.936842902475663,-2.3011996250899083,-1.4126736662580772,True
stagnation_core,route_speed,action,4,11,-2.6330615106828765,-2.7786474787344155,-2.4767540399318353,True
stagnation_core,route_speed,action_minus_state,4,11,-0.696218608207213,-1.1510215039927474,-0.3904378373077058,True
stagnation_core,route_speed,state,5,11,-2.017433543625828,-2.367567498887968,-1.5668035757459498,True
stagnation_core,route_speed,action,5,11,-2.609294034011855,-2.7955815758666778,-2.407378730117987,True
stagnation_core,route_speed,action_minus_state,5,11,-0.591860490386027,-0.9513250182294993,-0.2938268122959488,True
stagnation_core,route_speed,state,6,11,-2.0230468548343703,-2.3933124907799774,-1.5411696138425042,True
stagnation_core,route_speed,action,6,11,-2.613333051724567,-2.798688313325543,-2.432706781780485,True
stagnation_core,route_speed,action_minus_state,6,11,-0.5902861968901972,-0.9371633436654406,-0.3065637269985474,True
stagnation_core,route_soft_speed,state,-10,11,-0.6539293207294445,-0.9427783783120712,-0.347985014559219,True
stagnation_core,route_soft_speed,action,-10,11,-0.2975036759269687,-0.4574919412555238,-0.08292663059750947,True
stagnation_core,route_soft_speed,action_minus_state,-10,11,0.3564256448024758,0.21351699856476794,0.49801731974819546,True
stagnation_core,route_soft_speed,state,-9,11,-0.08988595163702909,-0.2905495490592702,0.09215744889102631,False
stagnation_core,route_soft_speed,action,-9,11,0.3912098326912313,0.07737234673492484,0.6935896481947521,True
stagnation_core,route_soft_speed,action_minus_state,-9,11,0.48109578432826033,0.18551767106257247,0.8388005990889326,True
stagnation_core,route_soft_speed,state,-8,11,1.0179837930648306,0.5103280825225397,1.502756079017323,True
stagnation_core,route_soft_speed,action,-8,11,-0.04222845795005734,-0.24314348796126803,0.18966297543181707,False
stagnation_core,route_soft_speed,action_minus_state,-8,11,-1.060212251014888,-1.6498972305332422,-0.5001771094102977,True
stagnation_core,route_soft_speed,state,-7,11,-0.27416852069835707,-0.6076907232217527,0.07967292534802661,False
stagnation_core,route_soft_speed,action,-7,11,-0.05147769881420532,-0.2476054994554744,0.16065639089498474,False
stagnation_core,route_soft_speed,action_minus_state,-7,11,0.2226908218841518,-0.14406864392526467,0.5585547702067197,False
stagnation_core,route_soft_speed,state,-6,11,-0.6057200211050584,-1.0260733662797354,-0.011594688516182658,True
stagnation_core,route_soft_speed,action,-6,11,-0.15450384599952216,-0.3964698905158726,0.1836338225880651,False
stagnation_core,route_soft_speed,action_minus_state,-6,11,0.4512161751055363,0.20625108702524,0.6636483437381284,True
stagnation_core,route_soft_speed,state,-5,11,-0.7539681171141513,-1.1550922091494107,-0.16406483685170703,True
stagnation_core,route_soft_speed,action,-5,11,-0.8588691177787492,-1.1555481486662302,-0.4883193835362826,True
stagnation_core,route_soft_speed,action_minus_state,-5,11,-0.1049010006645977,-0.3664597592392246,0.06206654469417371,False
stagnation_core,route_soft_speed,state,-4,11,-0.8662781084448568,-1.0951591242289127,-0.6063213475672037,True
stagnation_core,route_soft_speed,action,-4,11,-0.725846682247273,-0.9748781614001056,-0.41809882408884735,True
stagnation_core,route_soft_speed,action_minus_state,-4,11,0.14043142619758378,0.016787908706992555,0.2547651517955901,False
stagnation_core,route_soft_speed,state,-3,11,-0.8056264478865466,-0.9752305047346613,-0.6226473928608105,True
stagnation_core,route_soft_speed,action,-3,11,-1.0615575526519268,-1.2123292042355556,-0.9381822208743372,True
stagnation_core,route_soft_speed,action_minus_state,-3,11,-0.25593110476538045,-0.43782220767158186,-0.07985229209505308,True
stagnation_core,route_soft_speed,state,-2,11,-0.9541844812928684,-1.1562564497498493,-0.7360028732130726,True
stagnation_core,route_soft_speed,action,-2,11,-1.1433542664814902,-1.2797793651044365,-0.9696198218591439,True
stagnation_core,route_soft_speed,action_minus_state,-2,11,-0.1891697851886218,-0.3498356842756365,-0.048292514289117114,False
stagnation_core,route_soft_speed,state,-1,11,-0.9582866571968055,-1.1482819972990503,-0.7470317797036774,True
stagnation_core,route_soft_speed,action,-1,11,-1.2484038359758756,-1.3467299704672036,-1.1671732275591538,True
stagnation_core,route_soft_speed,action_minus_state,-1,11,-0.29011717877906995,-0.48304133324094173,-0.11490369876589894,True
stagnation_core,route_soft_speed,state,0,11,-0.8778150719716347,-1.0717701371767567,-0.6125159446850895,True
stagnation_core,route_soft_speed,action,0,11,-0.8577034818521128,-1.0204365694965631,-0.6807486641330283,True
stagnation_core,route_soft_speed,action_minus_state,0,11,0.020111590119521915,-0.22103801126095002,0.23179626276742463,False
stagnation_core,route_soft_speed,state,1,11,-0.9755834523099697,-1.2253685290537173,-0.664879224503128,True
stagnation_core,route_soft_speed,action,1,11,-1.3291616915363893,-1.6386332785539515,-0.9118725374151618,True
stagnation_core,route_soft_speed,action_minus_state,1,11,-0.3535782392264195,-0.48079040355271907,-0.19811536908354266,True
stagnation_core,route_soft_speed,state,2,11,-0.9161496889166212,-1.3240814181112281,-0.31639761214366036,True
stagnation_core,route_soft_speed,action,2,11,-1.7185717363464372,-2.0355409919953424,-1.2564188973073824,True
stagnation_core,route_soft_speed,action_minus_state,2,11,-0.8024220474298158,-0.9659299757080814,-0.6546438094649529,True
stagnation_core,route_soft_speed,state,3,11,-1.063950715817859,-1.3709725052478143,-0.6559176703498683,True
stagnation_core,route_soft_speed,action,3,11,-1.9630509058890402,-2.2517185717556276,-1.556832272864722,True
stagnation_core,route_soft_speed,action_minus_state,3,11,-0.8991001900711811,-0.9834182234646909,-0.8095542855958899,True
stagnation_core,route_soft_speed,state,4,11,-1.1855049813311362,-1.4448632435877944,-0.886058597077841,True
stagnation_core,route_soft_speed,action,4,11,-2.117271720333477,-2.375447707077964,-1.8016927805088552,True
stagnation_core,route_soft_speed,action_minus_state,4,11,-0.9317667390023409,-1.0408311292022514,-0.8320636042664683,True
stagnation_core,route_soft_speed,state,5,11,-1.1712988825591124,-1.3888884494291436,-0.8912225968263242,True
stagnation_core,route_soft_speed,action,5,11,-2.10515718358528,-2.341858286116642,-1.8150216782676047,True
stagnation_core,route_soft_speed,action_minus_state,5,11,-0.9338583010261676,-1.046611401085179,-0.8189760286218432,True
stagnation_core,route_soft_speed,state,6,11,-1.167043881587999,-1.4240467345991545,-0.8269827468197369,True
stagnation_core,route_soft_speed,action,6,11,-2.1379323779769424,-2.3561543221994783,-1.83788901969978,True
stagnation_core,route_soft_speed,action_minus_state,6,11,-0.9708884963889428,-1.0732023840040144,-0.8786419271788141,True
stagnation_core,entropy,state,-10,11,-0.5182272408607891,-0.6847241647383796,-0.37896737991997925,True
stagnation_core,entropy,action,-10,11,-0.08964682250430589,-0.3790629049677488,0.1796700611689511,False
stagnation_core,entropy,action_minus_state,-10,11,0.4285804183564832,0.05787772845758567,0.7925052167302106,True
stagnation_core,entropy,state,-9,11,0.5787424714709976,0.340546623388253,0.7827369841666405,True
stagnation_core,entropy,action,-9,11,-0.795667158202599,-1.1840064184852372,-0.4064350704832504,True
stagnation_core,entropy,action_minus_state,-9,11,-1.3744096296735968,-1.8706295241652147,-0.7838388340600291,True
stagnation_core,entropy,state,-8,11,0.274725026972076,0.0989972965975149,0.4577456361722158,True
stagnation_core,entropy,action,-8,11,0.2018737176716089,-0.043805113531862123,0.4045500180435503,False
stagnation_core,entropy,action_minus_state,-8,11,-0.07285130930046715,-0.43957155991150487,0.2422901089076384,False
stagnation_core,entropy,state,-7,11,-0.33524025758228465,-0.5649966012940312,-0.04997310216290323,True
stagnation_core,entropy,action,-7,11,0.6834402630352961,0.22612290596390183,0.9902701117145123,True
stagnation_core,entropy,action_minus_state,-7,11,1.0186805206175809,0.3278069111160219,1.5039058007925485,True
stagnation_core,entropy,state,-6,11,-0.09208187967735136,-0.3209897687448099,0.22440576660935896,False
stagnation_core,entropy,action,-6,11,1.0225692187719926,0.48344435888705095,1.4584386548481996,True
stagnation_core,entropy,action_minus_state,-6,11,1.114651098449344,0.37638227351011805,1.6677865181149976,True
stagnation_core,entropy,state,-5,11,0.015302430714607806,-0.12116616242267166,0.18531942287698142,False
stagnation_core,entropy,action,-5,11,1.160046446556864,0.5160496584710388,1.61398316296863,True
stagnation_core,entropy,action_minus_state,-5,11,1.1447440158422564,0.4801201070811555,1.7384021598274941,True
stagnation_core,entropy,state,-4,11,-0.11367281655973586,-0.2627083649518744,0.04203248698599724,False
stagnation_core,entropy,action,-4,11,1.0851773271098886,0.5397253160730352,1.5072761674443882,True
stagnation_core,entropy,action_minus_state,-4,11,1.1988501436696246,0.5674673721224067,1.757358039420633,True
stagnation_core,entropy,state,-3,11,0.114456890440517,0.017351805715966395,0.2180459753905488,False
stagnation_core,entropy,action,-3,11,0.7702631553197778,0.33331407245706346,1.1378126979053798,True
stagnation_core,entropy,action_minus_state,-3,11,0.6558062648792609,0.1368626378740472,1.1081059290792228,True
stagnation_core,entropy,state,-2,11,0.2443959437841374,0.1609711884700098,0.3271913904245019,True
stagnation_core,entropy,action,-2,11,0.8135512830898343,0.3313485637550285,1.2008736675921259,True
stagnation_core,entropy,action_minus_state,-2,11,0.5691553393056968,0.041564240556288434,0.9651843235764777,True
stagnation_core,entropy,state,-1,11,0.259224145129838,0.1597492451474523,0.34704969552335946,True
stagnation_core,entropy,action,-1,11,0.8237202731062905,0.2795202426708731,1.2145314597035344,True
stagnation_core,entropy,action_minus_state,-1,11,0.5644961279764525,0.052343232333347124,0.9884468171323222,True
stagnation_core,entropy,state,0,11,0.44608956294599744,0.29196209991056254,0.5758233032603861,True
stagnation_core,entropy,action,0,11,0.4679071630275635,-0.0370599286370141,0.8819459442636144,False
stagnation_core,entropy,action_minus_state,0,11,0.02181760008156605,-0.48453015319322795,0.46604162971032415,False
stagnation_core,entropy,state,1,11,0.5082727341049919,0.3733575972746696,0.646939525317953,True
stagnation_core,entropy,action,1,11,0.4011486452048837,-0.11774765979965908,0.8385162180426916,False
stagnation_core,entropy,action_minus_state,1,11,-0.10712408890010806,-0.6948360460152206,0.38619995805253365,False
stagnation_core,entropy,state,2,11,0.4220471964238138,0.2717382972969447,0.5569737472794206,True
stagnation_core,entropy,action,2,11,0.2899959525847798,-0.2579346335309881,0.7998174606268702,False
stagnation_core,entropy,action_minus_state,2,11,-0.13205124383903388,-0.8193246275509956,0.41725727787578487,False
stagnation_core,entropy,state,3,11,0.3996192032543667,0.2474687483648521,0.5300221743156541,True
stagnation_core,entropy,action,3,11,0.2254204951462791,-0.40909636591839893,0.7603647559894228,False
stagnation_core,entropy,action_minus_state,3,11,-0.17419870810808746,-0.8056546673537357,0.44332930508632334,False
stagnation_core,entropy,state,4,11,0.3935995133830159,0.2608473585828964,0.5316718094430697,True
stagnation_core,entropy,action,4,11,0.29989310820726456,-0.32710246647446906,0.7911031228592436,False
stagnation_core,entropy,action_minus_state,4,11,-0.09370640517575128,-0.8178287186247448,0.4371631879690135,False
stagnation_core,entropy,state,5,11,0.39994133855118447,0.2544474282330814,0.5385179748166188,True
stagnation_core,entropy,action,5,11,0.21606827212725352,-0.4815259489119074,0.7460599057710067,False
stagnation_core,entropy,action_minus_state,5,11,-0.18387306642393095,-0.9036581200324857,0.3949509133410847,False
stagnation_core,entropy,state,6,11,0.3951038918603719,0.2711078085888293,0.5012469176315284,True
stagnation_core,entropy,action,6,11,0.301884729383038,-0.277290267003149,0.7884823180608233,False
stagnation_core,entropy,action_minus_state,6,11,-0.09321916247733401,-0.7155999109115275,0.41453022836413733,False
stagnation_core,top1_mass,state,-10,11,0.47738196504761937,0.34277921874267075,0.6209487208727835,True
stagnation_core,top1_mass,action,-10,11,0.11929702750488355,-0.1441798274257699,0.44186851903437857,False
stagnation_core,top1_mass,action_minus_state,-10,11,-0.3580849375427358,-0.6120969762595097,-0.10260570609806205,True
stagnation_core,top1_mass,state,-9,11,-0.5615331600132921,-0.7798294616840049,-0.3115306585343236,True
stagnation_core,top1_mass,action,-9,11,0.15504661984001106,-0.007078188669432753,0.29959404040611015,False
stagnation_core,top1_mass,action_minus_state,-9,11,0.7165797798533032,0.3737799455017266,1.0458434201321223,True
stagnation_core,top1_mass,state,-8,11,-0.2830417788855652,-0.519223655563376,-0.06062488208093102,True
stagnation_core,top1_mass,action,-8,11,0.078175163353723,-0.16647149338547837,0.30359436445533305,False
stagnation_core,top1_mass,action_minus_state,-8,11,0.36121694223928824,0.03816183921395742,0.6926327720258916,True
stagnation_core,top1_mass,state,-7,11,0.367192973851238,0.10604844364728415,0.5993574838182337,True
stagnation_core,top1_mass,action,-7,11,-0.3525188106986176,-0.5526555886477041,-0.040507630857093885,True
stagnation_core,top1_mass,action_minus_state,-7,11,-0.7197117845498556,-1.1205114821501774,-0.17030868652837644,True
stagnation_core,top1_mass,state,-6,11,0.18087613110105893,-0.12171497838681336,0.4034280045851265,False
stagnation_core,top1_mass,action,-6,11,-0.5545747343042083,-1.034812725064545,-0.058570342154900534,True
stagnation_core,top1_mass,action_minus_state,-6,11,-0.7354508654052673,-1.3525462912951087,0.00045815078403539514,False
stagnation_core,top1_mass,state,-5,11,0.08473049246565219,-0.08074768294400651,0.2351221588689117,False
stagnation_core,top1_mass,action,-5,11,-0.5992005062443522,-1.04484869726395,-0.08683442001122092,True
stagnation_core,top1_mass,action_minus_state,-5,11,-0.6839309987100045,-1.2581011450942527,-0.051277121073861315,True
stagnation_core,top1_mass,state,-4,11,0.18087974608575305,-0.009494192657594902,0.3642587827834585,False
stagnation_core,top1_mass,action,-4,11,-0.4513702922866512,-0.8351899516187881,-0.0511800153624415,True
stagnation_core,top1_mass,action_minus_state,-4,11,-0.6322500383724043,-1.1368175245201184,-0.05108293685574388,True
stagnation_core,top1_mass,state,-3,11,-0.043811151674452986,-0.18174827171502544,0.09400861906393959,False
stagnation_core,top1_mass,action,-3,11,-0.2833415074949903,-0.5299734086819884,-0.02637999252162793,True
stagnation_core,top1_mass,action_minus_state,-3,11,-0.2395303558205373,-0.5626637695945071,0.10806157742223475,False
stagnation_core,top1_mass,state,-2,11,-0.17634121674156245,-0.2928977946177321,-0.07504368221466397,False
stagnation_core,top1_mass,action,-2,11,-0.46995977352435114,-0.8661772397388391,-0.03374466498288295,True
stagnation_core,top1_mass,action_minus_state,-2,11,-0.29361855678278875,-0.7247095336202862,0.2222356142701047,False
stagnation_core,top1_mass,state,-1,11,-0.24893668184451137,-0.34890104801872607,-0.15382506452845046,True
stagnation_core,top1_mass,action,-1,11,-0.6969435578170873,-1.0464354407751641,-0.3362603628571082,True
stagnation_core,top1_mass,action_minus_state,-1,11,-0.44800687597257594,-0.8322795284603846,-0.04033984938833874,True
stagnation_core,top1_mass,state,0,11,-0.4465318747312459,-0.5677903458389589,-0.31127975730195767,True
stagnation_core,top1_mass,action,0,11,-0.2923610565362362,-0.5615894075625613,0.0712180670219847,False
stagnation_core,top1_mass,action_minus_state,0,11,0.15417081819500963,-0.14766808138642099,0.5156751372673184,False
stagnation_core,top1_mass,state,1,11,-0.4617404694831857,-0.5894211863568879,-0.34488330827278807,True
stagnation_core,top1_mass,action,1,11,-0.10973453998076677,-0.5687345341577009,0.4333841761331419,False
stagnation_core,top1_mass,action_minus_state,1,11,0.35200592950241893,-0.1338468994595619,0.9885848465857847,False
stagnation_core,top1_mass,state,2,11,-0.3384848483036669,-0.4957428792846073,-0.1989471648357213,True
stagnation_core,top1_mass,action,2,11,-0.07477237061795837,-0.4872990086530175,0.4561604691753155,False
stagnation_core,top1_mass,action_minus_state,2,11,0.26371247768570855,-0.22965367570313883,0.88952209480663,False
stagnation_core,top1_mass,state,3,11,-0.30655066109075013,-0.4625585497577808,-0.15151460268596328,True
stagnation_core,top1_mass,action,3,11,-0.1293571035515083,-0.6130502390024363,0.4767594170039734,False
stagnation_core,top1_mass,action_minus_state,3,11,0.1771935575392419,-0.3959316950338221,0.860354525180329,False
stagnation_core,top1_mass,state,4,11,-0.3130715894435876,-0.47446962798428716,-0.18130675945259295,True
stagnation_core,top1_mass,action,4,11,0.017650662983675534,-0.5807910326382573,0.6482475049080472,False
stagnation_core,top1_mass,action_minus_state,4,11,0.33072225242726305,-0.29677491988966515,1.1924282133650213,False
stagnation_core,top1_mass,state,5,11,-0.320229950237954,-0.49160354037110754,-0.1742780959071299,True
stagnation_core,top1_mass,action,5,11,0.00962345179633959,-0.5726949468597236,0.682099437583934,False
stagnation_core,top1_mass,action_minus_state,5,11,0.32985340203429364,-0.3075249888920756,1.132091087709485,False
stagnation_core,top1_mass,state,6,11,-0.3032850880104318,-0.44898073754581913,-0.19293594897500732,True
stagnation_core,top1_mass,action,6,11,-0.06458941899548873,-0.6358302934041109,0.5792549037364367,False
stagnation_core,top1_mass,action_minus_state,6,11,0.23869566901494305,-0.375539577387321,1.02981633089334,False
stagnation_core,route_recurrence,state,-10,11,0.6100537969864367,0.2720854519133765,0.8972544487344121,True
stagnation_core,route_recurrence,action,-10,11,0.2446098279162635,0.047432329820152795,0.39319990094445634,True
stagnation_core,route_recurrence,action_minus_state,-10,11,-0.36544396907017324,-0.5198683004670408,-0.20479117499176963,True
stagnation_core,route_recurrence,state,-9,11,0.048469912941238105,-0.12870231992312947,0.2180008073661268,False
stagnation_core,route_recurrence,action,-9,11,-0.27203588362158926,-0.48996727092494785,-0.029807052989702817,True
stagnation_core,route_recurrence,action_minus_state,-9,11,-0.3205057965628274,-0.5172011670905611,-0.1309006713534552,True
stagnation_core,route_recurrence,state,-8,11,-0.8691065393271263,-1.3830898568375039,-0.4052420701688344,True
stagnation_core,route_recurrence,action,-8,11,0.005695984301652685,-0.19398777855326121,0.2002254274063325,False
stagnation_core,route_recurrence,action_minus_state,-8,11,0.8748025236287789,0.3411703163528398,1.4078720376851122,True
stagnation_core,route_recurrence,state,-7,11,0.21058282939945147,-0.13592264067544388,0.5675375468557566,False
stagnation_core,route_recurrence,action,-7,11,0.021730071403673126,-0.19348767993484323,0.19242085614514287,False
stagnation_core,route_recurrence,action_minus_state,-7,11,-0.18885275799577836,-0.5352179645366238,0.17290768067537843,False
stagnation_core,route_recurrence,state,-6,11,0.5712791442630136,0.05932188455569191,0.9660199367417458,True
stagnation_core,route_recurrence,action,-6,11,0.0972301637035999,-0.2489200359184424,0.3355317815225148,False
stagnation_core,route_recurrence,action_minus_state,-6,11,-0.4740489805594137,-0.6812894618087214,-0.26464753848896255,True
stagnation_core,route_recurrence,state,-5,11,0.7117197859363981,0.14074675686202218,1.1220905989882304,True
stagnation_core,route_recurrence,action,-5,11,0.8356399545365989,0.4790507516318427,1.155196365147373,True
stagnation_core,route_recurrence,action_minus_state,-5,11,0.12392016860020072,-0.06430064254132511,0.40954661393153585,False
stagnation_core,route_recurrence,state,-4,11,0.8301005544483467,0.574971516565085,1.0566707604567873,True
stagnation_core,route_recurrence,action,-4,11,0.6903659067018371,0.4355142735978878,0.9238637702195838,True
stagnation_core,route_recurrence,action_minus_state,-4,11,-0.1397346477465099,-0.24341925831855019,-0.024364664481393815,False
stagnation_core,route_recurrence,state,-3,11,0.7661704436599258,0.5864979774258381,0.9371572088100965,True
stagnation_core,route_recurrence,action,-3,11,1.0423178734548217,0.9296566467356346,1.1543029810896384,True
stagnation_core,route_recurrence,action_minus_state,-3,11,0.2761474297948962,0.08681311432346557,0.48595942641255957,True
stagnation_core,route_recurrence,state,-2,11,0.9227585971705037,0.7022435716347959,1.1384686245918296,True
stagnation_core,route_recurrence,action,-2,11,1.1292818512185414,0.9751216858897479,1.2540721606509757,True
stagnation_core,route_recurrence,action_minus_state,-2,11,0.20652325404803804,0.058425859248892285,0.37919264508892536,True
stagnation_core,route_recurrence,state,-1,11,0.9270825111012716,0.7014975054435946,1.1117296091129656,True
stagnation_core,route_recurrence,action,-1,11,1.2395478447460426,1.153113659081975,1.3268284865655233,True
stagnation_core,route_recurrence,action_minus_state,-1,11,0.3124653336447707,0.0972240426739379,0.5298375720634961,True
stagnation_core,route_recurrence,state,0,11,0.8591719408976566,0.6562981515207525,1.0379036967929993,True
stagnation_core,route_recurrence,action,0,11,0.8271349336810746,0.6639876441580604,0.9999927662532117,True
stagnation_core,route_recurrence,action_minus_state,0,11,-0.03203700721658193,-0.21987520680457917,0.20457613643055977,False
stagnation_core,route_recurrence,state,1,11,0.9498465132007414,0.6464834174232352,1.2158089806632444,True
stagnation_core,route_recurrence,action,1,11,1.325269122957968,0.8833633036446126,1.6419870311655642,True
stagnation_core,route_recurrence,action_minus_state,1,11,0.3754226097572264,0.2284887828389791,0.48038857155735537,True
stagnation_core,route_recurrence,state,2,11,0.9621066651853737,0.48104281700561363,1.3115668668559977,True
stagnation_core,route_recurrence,action,2,11,1.7370408091196856,1.272667314194394,2.0217191431763393,True
stagnation_core,route_recurrence,action_minus_state,2,11,0.7749341439343119,0.6502055733405997,0.8977459914905165,True
stagnation_core,route_recurrence,state,3,11,1.0549827423967553,0.6345002686598008,1.3707601641914056,True
stagnation_core,route_recurrence,action,3,11,2.0344813061186557,1.6668976223844587,2.296763436569152,True
stagnation_core,route_recurrence,action_minus_state,3,11,0.9794985637219006,0.8829732721794236,1.0755106527211518,True
stagnation_core,route_recurrence,state,4,11,1.1666670573836837,0.8817326964228521,1.3903044615681661,True
stagnation_core,route_recurrence,action,4,11,2.1760119704380405,1.8966670947998565,2.406601941766116,True
stagnation_core,route_recurrence,action_minus_state,4,11,1.009344913054357,0.9102970267562959,1.1110972322911166,True
stagnation_core,route_recurrence,state,5,11,1.169343659127542,0.9176952623083349,1.3826266067693764,True
stagnation_core,route_recurrence,action,5,11,2.1920110685521963,1.9278746870332246,2.406660934227435,True
stagnation_core,route_recurrence,action_minus_state,5,11,1.0226674094246544,0.8614499433612758,1.163881973073054,True
stagnation_core,route_recurrence,state,6,11,1.1801854863316898,0.9440902502704765,1.4033400528350362,True
stagnation_core,route_recurrence,action,6,11,2.2634129640979954,2.0561171128886513,2.4474665501471153,True
stagnation_core,route_recurrence,action_minus_state,6,11,1.0832274777663062,0.9618241196455082,1.2008853895820684,True
success,route_speed,state,-10,15,-0.7349884678074836,-0.8298365354583433,-0.6416692079665909,True
success,route_speed,action,-10,15,-0.47095214720553163,-0.6270409193595466,-0.30306650413082903,True
success,route_speed,action_minus_state,-10,15,0.26403632060195203,0.1647125972334939,0.3753312080541043,True
success,route_speed,state,-9,15,0.12284753642603943,-0.012314615160427447,0.26507002200792085,False
success,route_speed,action,-9,15,0.4433046152689049,0.2346946085196954,0.603852696125636,True
success,route_speed,action_minus_state,-9,15,0.32045707884286556,0.1279665292090352,0.5132065231559976,True
success,route_speed,state,-8,15,1.135149725123424,0.9373774305043369,1.3187119697115903,True
success,route_speed,action,-8,15,0.12772018266282723,0.02780877815202803,0.22618937153428478,False
success,route_speed,action_minus_state,-8,15,-1.0074295424605968,-1.2170953577777048,-0.7705175428798078,True
success,route_speed,state,-7,15,-0.5230087937419797,-0.6836586231637084,-0.33363324967324354,True
success,route_speed,action,-7,15,-0.10007265072620079,-0.18095726650276053,-0.014596848436312065,False
success,route_speed,action_minus_state,-7,15,0.422936143015779,0.2724162250276635,0.5811001639192523,True
success,route_speed,state,-6,15,-0.904718135279325,-1.0509849083720726,-0.7590841095232089,True
success,route_speed,action,-6,15,-0.2259347823793749,-0.37697690946887724,-0.06868053799448329,True
success,route_speed,action_minus_state,-6,15,0.6787833528999501,0.5859329568541136,0.7781597691553922,True
success,route_speed,state,-5,15,-1.195819615259749,-1.3400239596462928,-1.0646104253308382,True
success,route_speed,action,-5,15,-0.820863614623691,-0.9594724832417905,-0.6442090959700396,True
success,route_speed,action_minus_state,-5,15,0.37495600063605805,0.2756904835590536,0.4800517660861764,True
success,route_speed,state,-4,15,-0.953159157797007,-1.0848423155834093,-0.8235691649805215,True
success,route_speed,action,-4,15,-0.45621910116996006,-0.5637114194164109,-0.32224961617365744,True
success,route_speed,action_minus_state,-4,15,0.4969400566270471,0.3969038028282258,0.5961363863465609,True
success,route_speed,state,-3,15,-0.7164992737891154,-0.8566305335142274,-0.5790352876110919,True
success,route_speed,action,-3,15,-0.6628326537493973,-0.7396036069460926,-0.5837893042639629,True
success,route_speed,action_minus_state,-3,15,0.05366662003971812,-0.08957470195499669,0.19054588938863212,False
success,route_speed,state,-2,15,-0.8105169253682523,-0.9584798864214138,-0.6516529977688891,True
success,route_speed,action,-2,15,-0.8086210339656279,-0.9413152187396869,-0.6611078098669563,True
success,route_speed,action_minus_state,-2,15,0.0018958914026241521,-0.10327902967599417,0.11510883487764514,False
success,route_speed,state,-1,15,-1.0262966656134094,-1.1272634876214618,-0.9243875796179576,True
success,route_speed,action,-1,15,-0.8480727867106445,-0.9615063012156033,-0.728417498632421,True
success,route_speed,action_minus_state,-1,15,0.17822387890276487,0.0730517178530062,0.29062286460595554,False
success,route_speed,state,0,15,-0.8121979898544303,-0.9153106807633201,-0.696646921568735,True
success,route_speed,action,0,15,-0.4569164435496214,-0.5523047500033036,-0.36479050576690325,True
success,route_speed,action_minus_state,0,15,0.3552815463048088,0.25718380108321554,0.4615291218999303,True
success,route_speed,state,1,15,-0.7550341442281923,-0.9565609223715253,-0.5498845307223607,True
success,route_speed,action,1,15,-0.06829589176207188,-0.24070202871694185,0.06303830101899698,False
success,route_speed,action_minus_state,1,15,0.6867382524661204,0.5499290883815531,0.826414592340481,True
success,route_speed,state,2,15,0.4640373859837835,0.010415496112512305,0.8051182679546143,True
success,route_speed,action,2,15,0.07381237789795282,-0.2617846669501979,0.34489270706594877,False
success,route_speed,action_minus_state,2,15,-0.39022500808583077,-0.526038320301333,-0.22995229335430334,True
success,route_speed,state,3,15,0.18013748697085763,-0.2735168419192766,0.4837619768285467,False
success,route_speed,action,3,15,-0.2534737160806566,-0.6461470339185266,0.04797971222951369,False
success,route_speed,action_minus_state,3,15,-0.43361120305151435,-0.5596607569262856,-0.3021377938131109,True
success,route_speed,state,4,15,-0.8695406073651176,-1.1278815692833328,-0.6825797297774622,True
success,route_speed,action,4,15,-0.8175179795834998,-1.1222085151127574,-0.5915711369724594,True
success,route_speed,action_minus_state,4,15,0.052022627781617765,-0.06992323620047003,0.18033872931919337,False
success,route_speed,state,5,15,-1.0677008283737963,-1.2964425854423856,-0.8898673690965583,True
success,route_speed,action,5,15,-1.5557704857731351,-1.7781073658918902,-1.3639319056115475,True
success,route_speed,action_minus_state,5,15,-0.4880696573993388,-0.6162853908949157,-0.3653046239365592,True
success,route_speed,state,6,15,-0.8872779480380826,-1.153818468305651,-0.6931039930254393,True
success,route_speed,action,6,15,-1.5503759646390003,-1.7005444683278843,-1.3897417140347876,True
success,route_speed,action_minus_state,6,15,-0.6630980166009177,-0.7996975857423987,-0.4805692801540942,True
