fold,suite,seed,reference_cap,method,view,scope,task,episodes,failures,auc,ap,task_macro_auc,within_init_macro_auc,scorable_fraction,mixed_tasks
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,15,0.997948717948718,0.9913888888888889,0.997948717948718,1.0,1.0,1
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,400,1,0.8922305764411027,0.022727272727272728,0.8922305764411027,0.8571428571428571,1.0,1
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,400,8,0.9626913265306123,0.6429718176625973,0.9626913265306123,0.9523809523809524,1.0,1
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,400,13,0.9912542238123634,0.7794926926331102,0.9912542238123634,0.9857142857142858,1.0,1
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,2,0.3333333333333333,0.02736581920903955,0.3333333333333333,0.16666666666666666,1.0,1
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,1,0.6075949367088608,0.03125,0.6075949367088608,0.0,1.0,1
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,2,0.46794871794871795,0.034417344173441736,0.46794871794871795,0.7142857142857142,1.0,1
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,15,0.7148717948717949,0.4975587422738847,0.7148717948717949,0.7027380952380952,1.0,1
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,400,1,0.8897243107769424,0.022222222222222223,0.8897243107769424,1.0,1.0,1
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,400,8,0.5309311224489796,0.03485326658164159,0.5309311224489796,0.5412698412698412,1.0,1
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,400,13,0.4315245478036176,0.0939207025423714,0.4315245478036176,0.3845238095238095,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,0.9873417721518988,0.5,0.9873417721518988,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,0.9294871794871795,0.5769230769230769,0.9294871794871795,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,0.8906666666666667,0.6725779967159278,0.8906666666666667,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,0.7397145256087322,0.6698615548455804,0.7397145256087322,0.7142857142857143,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,0.9891976357089476,0.9646664300800964,0.9891976357089476,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,0.21518987341772153,0.015873015873015872,0.21518987341772153,0.14285714285714285,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,0.6927592954990215,0.17150048533027257,0.6927592954990215,0.3523809523809523,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,0.5641025641025641,0.04664570230607966,0.5641025641025641,0.7142857142857143,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,0.11255411255411256,0.027752639517345398,0.11255411255411256,0.3214285714285714,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,0.43733333333333335,0.15254361675783978,0.43733333333333335,0.2222222222222222,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,0.6120906801007556,0.015121509733094823,0.6120906801007556,0.5892857142857143,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,0.7381872852233677,0.09259551398396453,0.7381872852233677,0.6402116402116402,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,0.40118214552619064,0.08884066223313844,0.40118214552619064,0.3173669467787115,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,full,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,0.9873417721518988,0.5,0.9873417721518988,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,full,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,full,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,0.9294871794871795,0.5769230769230769,0.9294871794871795,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,0.8906666666666667,0.6725779967159278,0.8906666666666667,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,full,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,0.7397145256087322,0.6698615548455804,0.7397145256087322,0.7142857142857143,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,0.9891976357089476,0.9646664300800964,0.9891976357089476,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,0.21518987341772153,0.015873015873015872,0.21518987341772153,0.14285714285714285,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,0.6927592954990215,0.17150048533027257,0.6927592954990215,0.3523809523809523,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,0.5641025641025641,0.04664570230607966,0.5641025641025641,0.7142857142857143,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,0.11255411255411256,0.027752639517345398,0.11255411255411256,0.3214285714285714,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,0.43733333333333335,0.15254361675783978,0.43733333333333335,0.2222222222222222,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,0.6120906801007556,0.015121509733094823,0.6120906801007556,0.5892857142857143,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,0.7381872852233677,0.09259551398396453,0.7381872852233677,0.6402116402116402,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,0.40118214552619064,0.08884066223313844,0.40118214552619064,0.3173669467787115,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,full,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,full,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,full,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,0.8910256410256411,0.5526315789473684,0.8910256410256411,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,0.8906666666666667,0.6725779967159278,0.8906666666666667,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,0.7531486146095718,0.67003367003367,0.7531486146095718,0.7142857142857143,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,0.9881785447380936,0.9623883873743893,0.9881785447380936,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,0.21518987341772153,0.015873015873015872,0.21518987341772153,0.14285714285714285,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,0.6927592954990215,0.17150048533027257,0.6927592954990215,0.3523809523809523,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,0.5641025641025641,0.04664570230607966,0.5641025641025641,0.7142857142857143,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,0.11255411255411256,0.027752639517345398,0.11255411255411256,0.3214285714285714,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,0.43733333333333335,0.15254361675783978,0.43733333333333335,0.2222222222222222,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,0.6120906801007556,0.015121509733094823,0.6120906801007556,0.5892857142857143,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,0.7381872852233677,0.09259551398396453,0.7381872852233677,0.6402116402116402,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,0.40118214552619064,0.08884066223313844,0.40118214552619064,0.3173669467787115,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,full,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,0.9873417721518988,0.5,0.9873417721518988,1.0,0.025,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,full,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,,,,,0.2625,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,full,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,1.0,1.0,1.0,1.0,0.1875,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,0.9423076923076923,0.5909090909090909,0.9423076923076923,1.0,0.9625,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,1.0,1.0,1.0,1.0,0.0375,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,0.912,0.8263157894736842,0.912,0.9722222222222222,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,0.7850545759865659,0.6705276705276705,0.7850545759865659,0.7142857142857143,0.73,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,1.0,1.0,1.0,1.0,0.1125,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,0.9991847272233167,0.9944776806258628,0.9991847272233167,0.9915966386554622,0.9975,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,0.5,0.0125,0.5,0.5,0.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,,,,,0.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,0.5,0.0875,0.5,0.5,0.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,0.5,0.025,0.5,0.5,0.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,0.5,0.0375,0.5,0.5,0.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,0.7493333333333333,0.3567641325536063,0.7493333333333333,0.7380952380952381,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,0.5,0.0075,0.5,0.5,0.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,0.5,0.03,0.5,0.5,0.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_turbulence_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,0.5,0.1025,0.5,0.5,0.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,full,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,0.9873417721518988,0.5,0.9873417721518988,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,full,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,full,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,0.9863013698630136,0.9004329004329005,0.9863013698630136,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,full,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,1.0,1.0,1.0,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,full,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,0.92,0.7037037037037037,0.92,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,0.998320738874895,0.8666666666666667,0.998320738874895,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,0.9905498281786942,0.9345238095238094,0.9905498281786942,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,full,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,0.9971465452816088,0.984788187040136,0.9971465452816088,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,0.9367088607594937,0.16666666666666666,0.9367088607594937,1.0,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,,,,,1.0,0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,0.4657534246575342,0.08820578632509835,0.4657534246575342,0.5841269841269842,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,0.8012820512820513,0.08596491228070174,0.8012820512820513,0.5714285714285714,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,0.2813852813852814,0.0355932855932856,0.2813852813852814,0.48214285714285715,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,common_horizon,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,0.43733333333333335,0.10143900439675088,0.43733333333333335,0.2222222222222222,1.0,1
libero_spatial_20260908,libero_spatial,20260908,4096,v7_success_fusion_constant,common_horizon,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,0.9932829554995802,0.6555555555555556,0.9932829554995802,1.0,1.0,1
