fold,suite,method,scope,budget,global_row,first_alarm,failed_goal_release,drop_goal_release,reason
libero_object_20260908,libero_object,unlabeled_reference_budget,unseen,0.05,16728,-1,,,object_moved_but_goal_unmet
libero_object_20260908,libero_object,unlabeled_reference_budget,unseen,0.05,17235,15,13.0,13.0,object_released_or_dropped_before_goal
libero_object_20260908,libero_object,unlabeled_reference_budget,unseen,0.05,17307,12,,,object_released_or_dropped_before_goal
libero_object_20260908,libero_object,unlabeled_reference_budget,unseen,0.05,17316,18,,,object_released_or_dropped_before_goal
libero_object_20260908,libero_object,unlabeled_reference_budget,unseen,0.05,17366,17,,,object_moved_but_goal_unmet
libero_object_20260908,libero_object,unlabeled_reference_budget,unseen,0.05,17421,12,,,object_moved_but_goal_unmet
libero_object_20260908,libero_object,unlabeled_reference_budget,unseen,0.05,17425,12,,,object_released_or_dropped_before_goal
libero_object_20260908,libero_object,unlabeled_reference_budget,unseen,0.05,17429,10,,,object_moved_but_goal_unmet
libero_object_20260908,libero_object,unlabeled_reference_budget,unseen,0.05,17455,20,10.0,10.0,object_released_or_dropped_before_goal
libero_object_20260908,libero_object,unlabeled_reference_budget,unseen,0.05,17464,16,,,object_moved_but_goal_unmet
libero_object_20260908,libero_object,unlabeled_reference_budget,unseen,0.05,17533,20,,,object_released_or_dropped_before_goal
libero_object_20260908,libero_object,unlabeled_reference_budget,seen,0.05,19666,-1,8.0,8.0,object_released_outside_goal
libero_object_20260908,libero_object,unlabeled_reference_budget,seen,0.05,19668,12,11.0,11.0,object_released_outside_goal
libero_object_20260908,libero_object,unlabeled_reference_budget,seen,0.05,23857,18,,,object_moved_but_goal_unmet
libero_object_20260908,libero_object,unlabeled_reference_budget,seen,0.05,23858,-1,,,object_moved_but_goal_unmet
libero_object_20260908,libero_object,unlabeled_reference_budget,seen,0.05,23859,23,,,object_moved_but_goal_unmet
libero_object_20260908,libero_object,unlabeled_reference_budget,seen,0.05,23862,18,19.0,19.0,object_released_outside_goal
libero_object_20260908,libero_object,unlabeled_reference_budget,seen,0.05,23896,14,,,object_released_or_dropped_before_goal
libero_object_20260908,libero_object,success_calibration_budget,unseen,0.05,16564,19,9.0,9.0,object_released_or_dropped_before_goal
libero_object_20260908,libero_object,success_calibration_budget,unseen,0.05,16674,21,11.0,11.0,object_released_or_dropped_before_goal
libero_object_20260908,libero_object,success_calibration_budget,unseen,0.05,16728,-1,,,object_moved_but_goal_unmet
libero_object_20260908,libero_object,success_calibration_budget,unseen,0.05,17235,22,13.0,13.0,object_released_or_dropped_before_goal
libero_object_20260908,libero_object,success_calibration_budget,unseen,0.05,17307,15,,,object_released_or_dropped_before_goal
libero_object_20260908,libero_object,success_calibration_budget,unseen,0.05,17316,18,,,object_released_or_dropped_before_goal
libero_object_20260908,libero_object,success_calibration_budget,unseen,0.05,17366,17,,,object_moved_but_goal_unmet
libero_object_20260908,libero_object,success_calibration_budget,unseen,0.05,17421,12,,,object_moved_but_goal_unmet
libero_object_20260908,libero_object,success_calibration_budget,unseen,0.05,17425,12,,,object_released_or_dropped_before_goal
libero_object_20260908,libero_object,success_calibration_budget,unseen,0.05,17429,12,,,object_moved_but_goal_unmet
libero_object_20260908,libero_object,success_calibration_budget,unseen,0.05,17455,20,10.0,10.0,object_released_or_dropped_before_goal
libero_object_20260908,libero_object,success_calibration_budget,unseen,0.05,17464,16,,,object_moved_but_goal_unmet
libero_object_20260908,libero_object,success_calibration_budget,unseen,0.05,17533,20,,,object_released_or_dropped_before_goal
libero_object_20260908,libero_object,success_calibration_budget,seen,0.05,19666,-1,8.0,8.0,object_released_outside_goal
libero_object_20260908,libero_object,success_calibration_budget,seen,0.05,19668,12,11.0,11.0,object_released_outside_goal
libero_object_20260908,libero_object,success_calibration_budget,seen,0.05,23857,-1,,,object_moved_but_goal_unmet
libero_object_20260908,libero_object,success_calibration_budget,seen,0.05,23858,-1,,,object_moved_but_goal_unmet
libero_object_20260908,libero_object,success_calibration_budget,seen,0.05,23859,23,,,object_moved_but_goal_unmet
libero_object_20260908,libero_object,success_calibration_budget,seen,0.05,23862,22,19.0,19.0,object_released_outside_goal
libero_object_20260908,libero_object,success_calibration_budget,seen,0.05,23896,20,,,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,unlabeled_reference_budget,unseen,0.05,17235,22,13.0,13.0,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,unlabeled_reference_budget,unseen,0.05,17307,15,,,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,unlabeled_reference_budget,unseen,0.05,17316,18,,,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,unlabeled_reference_budget,unseen,0.05,17366,17,,,object_moved_but_goal_unmet
libero_object_20260909,libero_object,unlabeled_reference_budget,unseen,0.05,17421,12,,,object_moved_but_goal_unmet
libero_object_20260909,libero_object,unlabeled_reference_budget,unseen,0.05,17425,12,,,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,unlabeled_reference_budget,unseen,0.05,17429,12,,,object_moved_but_goal_unmet
libero_object_20260909,libero_object,unlabeled_reference_budget,unseen,0.05,17455,20,10.0,10.0,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,unlabeled_reference_budget,unseen,0.05,17464,16,,,object_moved_but_goal_unmet
libero_object_20260909,libero_object,unlabeled_reference_budget,unseen,0.05,17533,20,,,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,unlabeled_reference_budget,seen,0.05,19666,-1,8.0,8.0,object_released_outside_goal
libero_object_20260909,libero_object,unlabeled_reference_budget,seen,0.05,19668,12,11.0,11.0,object_released_outside_goal
libero_object_20260909,libero_object,unlabeled_reference_budget,seen,0.05,19976,-1,,,object_moved_but_goal_unmet
libero_object_20260909,libero_object,unlabeled_reference_budget,seen,0.05,19977,-1,,,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,unlabeled_reference_budget,seen,0.05,19981,-1,11.0,11.0,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,unlabeled_reference_budget,seen,0.05,20799,20,15.0,15.0,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,unlabeled_reference_budget,seen,0.05,22984,22,13.0,13.0,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,unlabeled_reference_budget,seen,0.05,22986,13,7.0,7.0,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,unlabeled_reference_budget,seen,0.05,22987,22,14.0,14.0,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,unlabeled_reference_budget,seen,0.05,22988,20,7.0,7.0,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,unlabeled_reference_budget,unseen,0.05,23632,13,,,timeout_while_holding_target
libero_object_20260909,libero_object,unlabeled_reference_budget,unseen,0.05,23826,16,,,timeout_while_holding_target
libero_object_20260909,libero_object,unlabeled_reference_budget,unseen,0.05,23857,-1,,,object_moved_but_goal_unmet
libero_object_20260909,libero_object,unlabeled_reference_budget,unseen,0.05,23858,-1,,,object_moved_but_goal_unmet
libero_object_20260909,libero_object,unlabeled_reference_budget,unseen,0.05,23859,23,,,object_moved_but_goal_unmet
libero_object_20260909,libero_object,unlabeled_reference_budget,unseen,0.05,23862,20,19.0,19.0,object_released_outside_goal
libero_object_20260909,libero_object,unlabeled_reference_budget,unseen,0.05,23896,20,,,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,success_calibration_budget,unseen,0.05,17235,22,13.0,13.0,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,success_calibration_budget,unseen,0.05,17307,15,,,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,success_calibration_budget,unseen,0.05,17316,19,,,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,success_calibration_budget,unseen,0.05,17366,17,,,object_moved_but_goal_unmet
libero_object_20260909,libero_object,success_calibration_budget,unseen,0.05,17421,12,,,object_moved_but_goal_unmet
libero_object_20260909,libero_object,success_calibration_budget,unseen,0.05,17425,12,,,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,success_calibration_budget,unseen,0.05,17429,12,,,object_moved_but_goal_unmet
libero_object_20260909,libero_object,success_calibration_budget,unseen,0.05,17455,20,10.0,10.0,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,success_calibration_budget,unseen,0.05,17464,16,,,object_moved_but_goal_unmet
libero_object_20260909,libero_object,success_calibration_budget,unseen,0.05,17533,20,,,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,success_calibration_budget,seen,0.05,19666,-1,8.0,8.0,object_released_outside_goal
libero_object_20260909,libero_object,success_calibration_budget,seen,0.05,19668,12,11.0,11.0,object_released_outside_goal
libero_object_20260909,libero_object,success_calibration_budget,seen,0.05,19976,-1,,,object_moved_but_goal_unmet
libero_object_20260909,libero_object,success_calibration_budget,seen,0.05,19977,-1,,,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,success_calibration_budget,seen,0.05,19981,-1,11.0,11.0,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,success_calibration_budget,seen,0.05,20799,20,15.0,15.0,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,success_calibration_budget,seen,0.05,22984,22,13.0,13.0,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,success_calibration_budget,seen,0.05,22986,13,7.0,7.0,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,success_calibration_budget,seen,0.05,22987,22,14.0,14.0,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,success_calibration_budget,seen,0.05,22988,20,7.0,7.0,object_released_or_dropped_before_goal
libero_object_20260909,libero_object,success_calibration_budget,unseen,0.05,23632,13,,,timeout_while_holding_target
libero_object_20260909,libero_object,success_calibration_budget,unseen,0.05,23826,16,,,timeout_while_holding_target
libero_object_20260909,libero_object,success_calibration_budget,unseen,0.05,23857,-1,,,object_moved_but_goal_unmet
libero_object_20260909,libero_object,success_calibration_budget,unseen,0.05,23858,-1,,,object_moved_but_goal_unmet
libero_object_20260909,libero_object,success_calibration_budget,unseen,0.05,23859,23,,,object_moved_but_goal_unmet
libero_object_20260909,libero_object,success_calibration_budget,unseen,0.05,23862,20,19.0,19.0,object_released_outside_goal
libero_object_20260909,libero_object,success_calibration_budget,unseen,0.05,23896,20,,,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,24714,13,,,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,25589,15,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,25590,15,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,26007,16,,,object_moved_but_goal_unmet
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,27677,12,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,27708,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,28437,12,,,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,28531,15,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,28620,18,12.0,12.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,28660,12,12.0,12.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,28704,12,,,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,28787,19,13.0,13.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,28789,19,13.0,13.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,28791,19,13.0,13.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,29209,14,,,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,29216,13,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,29236,14,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,29239,11,,,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,29259,14,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,29287,11,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,29430,14,,,object_moved_but_goal_unmet
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,29438,15,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,29467,10,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,29521,15,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,29522,14,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,29540,14,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,unseen,0.05,29542,14,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,30872,18,,,stable_grasp_not_observed
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,30874,13,,,stable_grasp_not_observed
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,30875,12,,,stable_grasp_not_observed
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,30879,19,,,stable_grasp_not_observed
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,30909,16,13.0,13.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,30993,18,,,stable_grasp_not_observed
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,30996,16,,,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,30997,18,,,object_moved_but_goal_unmet
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,30999,18,,,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,31065,18,,,stable_grasp_not_observed
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,31068,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,31069,18,,,stable_grasp_not_observed
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,31070,18,,,stable_grasp_not_observed
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,31071,17,,,stable_grasp_not_observed
libero_spatial_20260907,libero_spatial,unlabeled_reference_budget,seen,0.05,31183,16,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,24714,12,,,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,25589,14,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,25590,14,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,26007,16,,,object_moved_but_goal_unmet
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,27677,11,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,27708,11,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,28437,12,,,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,28531,11,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,28620,17,12.0,12.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,28660,12,12.0,12.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,28704,12,,,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,28787,12,13.0,13.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,28789,19,13.0,13.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,28791,19,13.0,13.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,29209,10,,,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,29216,13,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,29236,14,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,29239,11,,,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,29259,14,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,29287,11,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,29430,13,,,object_moved_but_goal_unmet
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,29438,15,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,29467,10,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,29521,14,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,29522,11,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,29540,14,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,unseen,0.05,29542,10,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,30872,12,,,stable_grasp_not_observed
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,30874,13,,,stable_grasp_not_observed
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,30875,12,,,stable_grasp_not_observed
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,30879,18,,,stable_grasp_not_observed
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,30909,16,13.0,13.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,30993,18,,,stable_grasp_not_observed
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,30996,15,,,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,30997,18,,,object_moved_but_goal_unmet
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,30999,17,,,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,31065,18,,,stable_grasp_not_observed
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,31068,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,31069,17,,,stable_grasp_not_observed
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,31070,17,,,stable_grasp_not_observed
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,31071,17,,,stable_grasp_not_observed
libero_spatial_20260907,libero_spatial,success_calibration_budget,seen,0.05,31183,8,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,seen,0.05,24714,13,,,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,26811,21,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,27100,12,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,27101,12,8.0,8.0,object_released_outside_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,seen,0.05,27739,16,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,seen,0.05,27881,12,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,seen,0.05,27883,12,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,seen,0.05,27885,12,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,seen,0.05,27886,12,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,seen,0.05,27887,12,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,seen,0.05,27918,16,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,seen,0.05,28531,15,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,seen,0.05,28620,18,12.0,12.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,seen,0.05,29430,13,,,object_moved_but_goal_unmet
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,seen,0.05,29521,14,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,seen,0.05,29522,14,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30064,14,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30094,13,5.0,5.0,object_released_outside_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30125,16,,,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30128,14,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30218,15,11.0,11.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30272,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30275,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30278,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30358,15,,,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30359,10,,,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30366,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30374,13,,,object_moved_but_goal_unmet
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30813,16,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30815,10,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30819,19,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30872,18,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30874,13,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30875,12,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30879,19,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30909,16,13.0,13.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30926,18,9.0,9.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30941,16,7.0,7.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30944,16,6.0,6.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30946,11,6.0,6.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30947,16,8.0,8.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30949,15,6.0,6.0,object_released_outside_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30950,16,7.0,7.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30961,19,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30964,19,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30969,18,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30993,18,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30996,16,,,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30997,18,,,object_moved_but_goal_unmet
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,30999,18,,,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31024,17,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31025,16,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31026,17,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31029,17,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31030,17,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31031,17,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31065,18,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31068,16,10.0,10.0,object_released_or_dropped_before_goal
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31069,17,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31070,17,,,stable_grasp_not_observed
libero_spatial_20260908,libero_spatial,unlabeled_reference_budget,unseen,0.05,31071,17,,,stable_grasp_not_observed
