fold,suite,seed,reference_cap,method,view,scope,episodes,failures,auc,ap,task_macro_auc,within_init_macro_auc,scorable_fraction,mixed_tasks
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,q0,seen,560,23,0.5,0.04107142857142857,0.5,0.5,0.0,5
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,q0,unseen,1200,2,0.5,0.0016666666666666668,0.5,0.5,0.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,q4,seen,560,23,0.5,0.04107142857142857,0.5,0.5,0.0,5
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,q4,unseen,1200,2,0.5,0.0016666666666666668,0.5,0.5,0.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,q9,seen,241,23,0.5428799361786997,0.09923439383138433,0.29202222897875074,0.12777777777777777,1.0,4
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,q9,unseen,800,2,0.5726817042606517,0.005451341970696553,0.644110275689223,0.7142857142857142,1.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,q14,seen,97,23,0.6498237367802585,0.5107022475762266,0.3438735177865613,0.2833333333333333,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,q14,unseen,137,2,0.5111111111111111,0.024955436720142603,0.5111940298507462,0.5,1.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,q19,seen,33,23,0.4782608695652174,0.7604267019555769,0.09090909090909091,,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,q19,unseen,35,2,0.6060606060606061,0.11011904761904762,0.390625,1.0,1.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,q29,seen,23,23,,0.9999999999999998,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_guard_timeband,q29,unseen,2,2,,1.0,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,full,seen,560,23,0.9737673062909886,0.853580437935498,1.0,1.0,1.0,5
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,full,unseen,1200,2,1.0,1.0,1.0,1.0,1.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,common_horizon,seen,560,23,0.5271637924054733,0.0415108437010501,0.3266728173312653,0.3854761904761904,1.0,5
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,common_horizon,unseen,1200,2,0.7153589315525877,0.0055462253162499656,0.6491228070175439,0.5,1.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,q0,seen,560,23,0.5,0.04107142857142857,0.5,0.5,0.0,5
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,q0,unseen,1200,2,0.5,0.0016666666666666668,0.5,0.5,0.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,q4,seen,560,23,0.5,0.04107142857142857,0.5,0.5,0.0,5
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,q4,unseen,1200,2,0.5,0.0016666666666666668,0.5,0.5,0.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,q9,seen,241,23,0.5428799361786997,0.09923439383138433,0.29202222897875074,0.12777777777777777,1.0,4
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,q9,unseen,800,2,0.5726817042606517,0.005451341970696553,0.644110275689223,0.7142857142857142,1.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,q14,seen,97,23,0.5423031727379554,0.4443995036391959,0.35046113306982873,0.31666666666666665,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,q14,unseen,137,2,0.5444444444444444,0.025904203323558164,0.5773705004389815,0.5,1.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,q19,seen,33,23,0.43043478260869567,0.7405555320103728,0.1111111111111111,,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,q19,unseen,35,2,0.6212121212121212,0.1125,0.890625,1.0,1.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,q29,seen,23,23,,0.9999999999999998,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_freeze_constant,q29,unseen,2,2,,1.0,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,full,seen,560,23,0.9557930531940734,0.840929412507184,1.0,1.0,0.31785714285714284,5
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,full,unseen,1200,2,0.998330550918197,0.45,0.9987468671679198,1.0,0.6666666666666666,2
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,common_horizon,seen,560,23,0.6388146708768521,0.10986764794579154,0.538076416337286,0.43166666666666664,0.2857142857142857,5
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,common_horizon,unseen,1200,2,0.6414858096828047,0.0034509019943833596,0.45864661654135336,0.4285714285714286,0.6666666666666666,2
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,q0,seen,560,23,0.5,0.04107142857142857,0.5,0.5,0.0,5
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,q0,unseen,1200,2,0.5,0.0016666666666666668,0.5,0.5,0.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,q4,seen,560,23,0.5,0.04107142857142857,0.5,0.5,0.0,5
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,q4,unseen,1200,2,0.5,0.0016666666666666668,0.5,0.5,0.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,q9,seen,241,23,0.5,0.0954356846473029,0.5,0.5,0.0,4
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,q9,unseen,800,2,0.5,0.0025,0.5,0.5,0.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,q14,seen,97,23,0.6198589894242068,0.48466768254820447,0.7022397891963109,0.45,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,q14,unseen,137,2,0.5518518518518518,0.02882779686903398,0.6164398595258999,0.4285714285714286,1.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,q19,seen,33,23,0.6956521739130435,0.8877420585277771,0.9191919191919192,,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,q19,unseen,35,2,0.5757575757575758,0.10101010101010101,0.390625,1.0,1.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,q29,seen,23,23,,0.9999999999999998,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_turbulence_constant,q29,unseen,2,2,,1.0,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,full,seen,560,23,0.9797587239899603,0.5599224989987308,0.9749103583996265,1.0,1.0,5
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,full,unseen,1200,2,0.9987479131886478,0.7,1.0,1.0,1.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,common_horizon,seen,560,23,0.5866731438749899,0.07476278490397206,0.565579306549257,0.6541071428571429,1.0,5
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,common_horizon,unseen,1200,2,0.7712854757929883,0.00528931245745405,0.7756892230576441,0.42857142857142855,1.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,q0,seen,560,23,0.4151890535179338,0.034624309109058025,0.5146253331332032,0.5454761904761904,1.0,5
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,q0,unseen,1200,2,0.40525876460767946,0.002277734732867775,0.28195488721804507,0.21428571428571427,1.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,q4,seen,560,23,0.5267589668852725,0.04189841749292146,0.47606282750454465,0.5194642857142858,1.0,5
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,q4,unseen,1200,2,0.17278797996661102,0.0014700620290682403,0.17167919799498746,0.3571428571428571,1.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,q9,seen,241,23,0.587554846429996,0.11723838671296752,0.46715820411472586,0.9111111111111111,1.0,4
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,q9,unseen,800,2,0.6271929824561403,0.005243114586875212,0.68671679197995,0.5,1.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,q14,seen,97,23,0.581081081081081,0.48274993265775124,0.19104084321475626,0.39166666666666666,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,q14,unseen,137,2,0.6592592592592592,0.03071364046973803,0.650460930640913,0.42857142857142855,1.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,q19,seen,33,23,0.4608695652173913,0.7259492572699862,0.21212121212121213,,1.0,1
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,q19,unseen,35,2,0.5757575757575758,0.20238095238095238,0.46875,1.0,1.0,2
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,q29,seen,23,23,,0.9999999999999998,,,1.0,0
libero_goal_20260909,libero_goal,20260909,4096,v7_success_fusion_constant,q29,unseen,2,2,,1.0,,,1.0,0
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,full,seen,560,42,0.9857050928479499,0.8701682456470675,0.9706101190476191,0.9402777777777778,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,full,unseen,1200,49,0.9853188886327772,0.6663855069304405,0.9925027041313932,0.9901234567901235,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,common_horizon,seen,560,42,0.8875252803824233,0.5451349160591216,0.727778809446531,0.505357142857143,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,common_horizon,unseen,1200,49,0.409404422064221,0.03540415859633604,0.6370579574123664,0.5992835097001764,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,q0,seen,560,42,0.5,0.075,0.5,0.5,0.0,4
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,q0,unseen,1200,49,0.5,0.04083333333333333,0.5,0.5,0.0,3
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,q4,seen,560,42,0.5,0.075,0.5,0.5,0.0,4
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,q4,unseen,1200,49,0.5,0.04083333333333333,0.5,0.5,0.0,3
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,q9,seen,560,42,0.8534197462768891,0.4330359029655116,0.7271053016954916,0.5112698412698413,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,q9,unseen,1200,49,0.2311033883579496,0.025274057487120395,0.3613617351598311,0.23751102292768955,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,q14,seen,560,42,0.8285990071704358,0.36683677822454047,0.6073131389970788,0.45916666666666667,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,q14,unseen,1200,49,0.40686891611553394,0.04973123915437346,0.5680763095531406,0.5881503527336861,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,q19,seen,491,42,0.8625517021953547,0.3408629074306343,0.6607742306919522,0.40785714285714286,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,q19,unseen,1200,49,0.4158584372063334,0.03717427586454191,0.6387288011884733,0.5992835097001764,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,q29,seen,99,42,0.5050125313283208,0.45975789286799096,0.6019803113553113,0.6525,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,q29,unseen,104,49,0.388126159554731,0.38724292685773676,0.43300519880620003,0.5185185185185185,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,q39,seen,69,42,0.7980599647266314,0.8601930586600127,0.765139751552795,0.7541666666666667,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_guard_constant,q39,unseen,53,49,0.24489795918367346,0.8596880407896722,0.25,,1.0,1
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,full,seen,560,42,0.9857050928479499,0.8701682456470675,0.9706101190476191,0.9402777777777778,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,full,unseen,1200,49,0.9853188886327772,0.6663855069304405,0.9925027041313932,0.9901234567901235,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,common_horizon,seen,560,42,0.8875252803824233,0.5451349160591216,0.727778809446531,0.505357142857143,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,common_horizon,unseen,1200,49,0.409404422064221,0.03540415859633604,0.6370579574123664,0.5992835097001764,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,q0,seen,560,42,0.5,0.075,0.5,0.5,0.0,4
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,q0,unseen,1200,49,0.5,0.04083333333333333,0.5,0.5,0.0,3
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,q4,seen,560,42,0.5,0.075,0.5,0.5,0.0,4
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,q4,unseen,1200,49,0.5,0.04083333333333333,0.5,0.5,0.0,3
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,q9,seen,560,42,0.8534197462768891,0.4330359029655116,0.7271053016954916,0.5112698412698413,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,q9,unseen,1200,49,0.2311033883579496,0.025274057487120395,0.3613617351598311,0.23751102292768955,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,q14,seen,560,42,0.8285990071704358,0.36683677822454047,0.6073131389970788,0.45916666666666667,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,q14,unseen,1200,49,0.40686891611553394,0.04973123915437346,0.5680763095531406,0.5881503527336861,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,q19,seen,491,42,0.8625517021953547,0.3408629074306343,0.6607742306919522,0.40785714285714286,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,q19,unseen,1200,49,0.4158584372063334,0.03717427586454191,0.6387288011884733,0.5992835097001764,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,q29,seen,99,42,0.5050125313283208,0.45975789286799096,0.6019803113553113,0.6525,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,q29,unseen,104,49,0.388126159554731,0.38724292685773676,0.43300519880620003,0.5185185185185185,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,q39,seen,69,42,0.7980599647266314,0.8601930586600127,0.765139751552795,0.7541666666666667,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_guard_timeband,q39,unseen,53,49,0.24489795918367346,0.8596880407896722,0.25,,1.0,1
libero_long_20260907,libero_long,20260907,4096,v7_freeze_constant,full,seen,560,42,0.9857050928479499,0.8696540090978062,0.9706101190476191,0.9402777777777778,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_freeze_constant,full,unseen,1200,49,0.9683327718576571,0.6239606483645751,0.9893483835157983,0.9876543209876544,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_freeze_constant,common_horizon,seen,560,42,0.8950634307777164,0.5480148602585709,0.7544454761131976,0.505357142857143,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_freeze_constant,common_horizon,unseen,1200,49,0.4167627085586624,0.03584727876251893,0.6398539091787492,0.6100418871252205,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_freeze_constant,q0,seen,560,42,0.5,0.075,0.5,0.5,0.0,4
libero_long_20260907,libero_long,20260907,4096,v7_freeze_constant,q0,unseen,1200,49,0.5,0.04083333333333333,0.5,0.5,0.0,3
libero_long_20260907,libero_long,20260907,4096,v7_freeze_constant,q4,seen,560,42,0.5,0.075,0.5,0.5,0.0,4
libero_long_20260907,libero_long,20260907,4096,v7_freeze_constant,q4,unseen,1200,49,0.5,0.04083333333333333,0.5,0.5,0.0,3
libero_long_20260907,libero_long,20260907,4096,v7_freeze_constant,q9,seen,560,42,0.8534197462768891,0.4330359029655116,0.7271053016954916,0.5112698412698413,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_freeze_constant,q9,unseen,1200,49,0.2311033883579496,0.025274057487120395,0.3613617351598311,0.23751102292768955,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_freeze_constant,q14,seen,560,42,0.8295182938040081,0.36710478183307627,0.6121499445526345,0.4522222222222222,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_freeze_constant,q14,unseen,1200,49,0.40559229773577543,0.04969919793896584,0.566408738781839,0.5819775132275132,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_freeze_constant,q19,seen,491,42,0.8703468024180719,0.3447766847350297,0.6867742306919522,0.40785714285714286,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_freeze_constant,q19,unseen,1200,49,0.4174187485593716,0.037316049370499565,0.6406893310668026,0.6100418871252205,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_freeze_constant,q29,seen,99,42,0.4578111946532999,0.4397981596017452,0.5707303113553113,0.5691666666666666,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_freeze_constant,q29,unseen,104,49,0.262708719851577,0.34570058024484096,0.3964370527261641,0.4351851851851852,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_freeze_constant,q39,seen,69,42,0.7980599647266314,0.8601930586600127,0.765139751552795,0.7541666666666667,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_freeze_constant,q39,unseen,53,49,0.21428571428571427,0.8564503282199204,0.25,,1.0,1
libero_long_20260907,libero_long,20260907,4096,v7_turbulence_constant,full,seen,560,42,0.8953392167677882,0.4858769965149406,0.846844830933834,0.7975992063492064,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_turbulence_constant,full,unseen,1200,49,0.9846983102537279,0.8940537394901603,0.990567401567024,0.9931657848324514,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_turbulence_constant,common_horizon,seen,560,42,0.6602776245633388,0.12785776101477347,0.489564398154588,0.43882936507936504,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_turbulence_constant,common_horizon,unseen,1200,49,0.5021365627050125,0.043032368495439774,0.7987873466842723,0.764781746031746,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_turbulence_constant,q0,seen,560,42,0.5,0.075,0.5,0.5,0.0,4
libero_long_20260907,libero_long,20260907,4096,v7_turbulence_constant,q0,unseen,1200,49,0.5,0.04083333333333333,0.5,0.5,0.0,3
libero_long_20260907,libero_long,20260907,4096,v7_turbulence_constant,q4,seen,560,42,0.5,0.075,0.5,0.5,0.0,4
libero_long_20260907,libero_long,20260907,4096,v7_turbulence_constant,q4,unseen,1200,49,0.5,0.04083333333333333,0.5,0.5,0.0,3
libero_long_20260907,libero_long,20260907,4096,v7_turbulence_constant,q9,seen,560,42,0.5,0.075,0.5,0.5,0.0,4
libero_long_20260907,libero_long,20260907,4096,v7_turbulence_constant,q9,unseen,1200,49,0.5,0.04083333333333333,0.5,0.5,0.0,3
libero_long_20260907,libero_long,20260907,4096,v7_turbulence_constant,q14,seen,560,42,0.7079426365140651,0.12788700044951087,0.6250927690453006,0.5732936507936508,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_turbulence_constant,q14,unseen,1200,49,0.5199560275891416,0.0472879936312984,0.5471496735530185,0.7686618165784832,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_turbulence_constant,q19,seen,491,42,0.6414784176476827,0.12301057424025356,0.48707035053554043,0.4779960317460317,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_turbulence_constant,q19,unseen,1200,49,0.5216049929963297,0.051583023400867706,0.8464063943033201,0.8124007936507937,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_turbulence_constant,q29,seen,99,42,0.5710108604845447,0.5109083437247323,0.38642399267399263,0.39749999999999996,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_turbulence_constant,q29,unseen,104,49,0.6857142857142857,0.7277312956494916,0.7293451750585668,0.625,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_turbulence_constant,q39,seen,69,42,0.4603174603174603,0.6233787258400649,0.3767080745341615,0.4325,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_turbulence_constant,q39,unseen,53,49,0.7908163265306123,0.9814605919457842,0.5,,1.0,1
libero_long_20260907,libero_long,20260907,4096,v7_success_fusion_constant,full,seen,560,42,0.949301342158485,0.6948072050666946,0.9603986187423688,0.9169444444444446,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_success_fusion_constant,full,unseen,1200,49,0.7665738754233231,0.11569690820506444,0.9341432660670422,0.9245480599647267,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_success_fusion_constant,common_horizon,seen,560,42,0.862934362934363,0.4131181882953669,0.8715913843101344,0.8931349206349207,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_success_fusion_constant,common_horizon,unseen,1200,49,0.2713700597528325,0.028279763989333562,0.6906427864207764,0.7660273368606703,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_success_fusion_constant,q0,seen,560,42,0.5620058834344549,0.10950346908073821,0.49476590682524224,0.4149603174603174,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_success_fusion_constant,q0,unseen,1200,49,0.23535878295714463,0.025176345961039372,0.42618077550777267,0.40113536155202817,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_success_fusion_constant,q4,seen,560,42,0.5666482809339952,0.13381018078612825,0.5170541114124975,0.5395634920634921,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_success_fusion_constant,q4,unseen,1200,49,0.42287983829500525,0.03333479571406869,0.6631761832806152,0.5201168430335096,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_success_fusion_constant,q9,seen,560,42,0.779187350615922,0.15162726273449206,0.7565816858510688,0.6189087301587302,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_success_fusion_constant,q9,unseen,1200,49,0.24736254188904058,0.0256773713375775,0.4960604855316319,0.45433201058201056,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_success_fusion_constant,q14,seen,560,42,0.7614910829196544,0.17804343082735652,0.8090287316849817,0.7948015873015872,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_success_fusion_constant,q14,unseen,1200,49,0.30184932356956684,0.027372352802308327,0.5242214188757812,0.4797398589065256,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_success_fusion_constant,q19,seen,491,42,0.7130130448615972,0.21411382035950133,0.8102731608669109,0.8048015873015874,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_success_fusion_constant,q19,unseen,1200,49,0.27213248461852163,0.028318785045866733,0.6914782083088298,0.7660273368606703,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_success_fusion_constant,q29,seen,99,42,0.6307435254803676,0.5632547292336808,0.553228021978022,0.5,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_success_fusion_constant,q29,unseen,104,49,0.2949907235621521,0.40165011134996687,0.6574363788068419,0.7592592592592592,1.0,3
libero_long_20260907,libero_long,20260907,4096,v7_success_fusion_constant,q39,seen,69,42,0.7971781305114638,0.8266467037504409,0.6112189440993789,0.5875,1.0,4
libero_long_20260907,libero_long,20260907,4096,v7_success_fusion_constant,q39,unseen,53,49,0.34183673469387754,0.9034159462918471,0.75,,1.0,1
libero_long_20260908,libero_long,20260908,4096,v7_guard_constant,full,seen,560,18,0.9595120951209513,0.6491387638547641,0.9880361394872553,0.9196626984126984,1.0,6
libero_long_20260908,libero_long,20260908,4096,v7_guard_constant,full,unseen,1200,182,0.968047669422915,0.8875934988143991,0.9615156958602263,0.9007180650037793,1.0,3
libero_long_20260908,libero_long,20260908,4096,v7_guard_constant,common_horizon,seen,560,18,0.5636531365313653,0.06472557591847347,0.6093827509654459,0.5933531746031746,1.0,6
libero_long_20260908,libero_long,20260908,4096,v7_guard_constant,common_horizon,unseen,1200,182,0.9262181826032514,0.7759405125103901,0.7390069044789426,0.5436555177626605,1.0,3
libero_long_20260908,libero_long,20260908,4096,v7_guard_constant,q0,seen,560,18,0.5,0.03214285714285714,0.5,0.5,0.0,6
libero_long_20260908,libero_long,20260908,4096,v7_guard_constant,q0,unseen,1200,182,0.5,0.15166666666666667,0.5,0.5,0.0,3
libero_long_20260908,libero_long,20260908,4096,v7_guard_constant,q4,seen,560,18,0.5,0.03214285714285714,0.5,0.5,0.0,6
libero_long_20260908,libero_long,20260908,4096,v7_guard_constant,q4,unseen,1200,182,0.5,0.15166666666666667,0.5,0.5,0.0,3
libero_long_20260908,libero_long,20260908,4096,v7_guard_constant,q9,seen,560,18,0.27613776137761376,0.02152660126907745,0.2718819543384417,0.44335317460317464,1.0,6
libero_long_20260908,libero_long,20260908,4096,v7_guard_constant,q9,unseen,1200,182,0.8291575811222177,0.47116750370327054,0.6183605306511571,0.4454672146636433,1.0,3
libero_long_20260908,libero_long,20260908,4096,v7_guard_constant,q14,seen,560,18,0.47129971299712997,0.06745488928150634,0.45586444554840627,0.5671626984126984,1.0,6
libero_long_20260908,libero_long,20260908,4096,v7_guard_constant,q14,unseen,1200,182,0.8576987845160733,0.5039091807036264,0.6416668362386404,0.4592167422524566,1.0,3
libero_long_20260908,libero_long,20260908,4096,v7_guard_constant,q19,seen,495,18,0.5826927556487305,0.12076509161423199,0.5496782357937421,0.5323412698412698,1.0,6
libero_long_20260908,libero_long,20260908,4096,v7_guard_constant,q19,unseen,1200,182,0.8515350072324532,0.49999014501791356,0.6439677897238778,0.4677484882842025,1.0,3
libero_long_20260908,libero_long,20260908,4096,v7_guard_constant,q29,seen,41,18,0.5024154589371981,0.4560292726924994,0.45499999999999996,0.4375,1.0,5
libero_long_20260908,libero_long,20260908,4096,v7_guard_constant,q29,unseen,448,182,0.6247624555895233,0.581356318633818,0.6509743413191643,0.6101488095238095,1.0,3
libero_long_20260908,libero_long,20260908,4096,v7_guard_constant,q39,seen,27,18,0.4876543209876543,0.7320265061025931,0.4166666666666667,0.5,1.0,3
libero_long_20260908,libero_long,20260908,4096,v7_guard_constant,q39,unseen,276,182,0.7806289455225626,0.8938618376663802,0.8618849248736025,0.8636243386243386,1.0,2
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,full,seen,560,18,0.9595120951209513,0.6491387638547641,0.9880361394872553,0.9196626984126984,1.0,6
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,full,unseen,1200,182,0.968047669422915,0.8875934988143991,0.9615156958602263,0.9007180650037793,1.0,3
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,common_horizon,seen,560,18,0.5636531365313653,0.06472557591847347,0.6093827509654459,0.5933531746031746,1.0,6
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,common_horizon,unseen,1200,182,0.9262181826032514,0.7759405125103901,0.7390069044789426,0.5436555177626605,1.0,3
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,q0,seen,560,18,0.5,0.03214285714285714,0.5,0.5,0.0,6
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,q0,unseen,1200,182,0.5,0.15166666666666667,0.5,0.5,0.0,3
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,q4,seen,560,18,0.5,0.03214285714285714,0.5,0.5,0.0,6
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,q4,unseen,1200,182,0.5,0.15166666666666667,0.5,0.5,0.0,3
libero_long_20260908,libero_long,20260908,4096,v7_guard_timeband,q9,seen,560,18,0.27613776137761376,0.02152660126907745,0.2718819543384417,0.44335317460317464,1.0,6
