fold,suite,seed,reference_cap,method,calibration,alpha,scope,task,episodes,failures,successes,tp,fp,recall,fpr,precision,balanced_accuracy,t_det,median_alarm_query
libero_spatial_20260907,libero_spatial,20260907,4096,v7_freeze_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_freeze_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,2,78,2,0,1.0,0.0,1.0,1.0,0.9090909090909092,19.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_freeze_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_freeze_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,15,65,13,6,0.8666666666666667,0.09230769230769231,0.6842105263157895,0.8871794871794871,0.8666666666666667,18.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_freeze_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,0,80,0,6,,0.075,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_freeze_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,400,1,399,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_freeze_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,400,8,392,5,0,0.625,0.0,1.0,0.8125,0.9318181818181819,19.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_freeze_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,400,13,387,13,1,1.0,0.002583979328165375,0.9285714285714286,0.9987080103359173,0.6993006993006994,14.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,2,78,2,1,1.0,0.01282051282051282,0.6666666666666666,0.9935897435897436,0.7045454545454546,14.5
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,80,0,80,0,1,,0.0125,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,2,78,2,0,1.0,0.0,1.0,1.0,0.6818181818181818,14.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,15,65,15,7,1.0,0.1076923076923077,0.6818181818181818,0.9461538461538461,0.6303030303030304,11.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,0,80,0,7,,0.0875,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,400,1,399,1,1,1.0,0.002506265664160401,0.5,0.9987468671679198,0.6363636363636364,13.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,400,8,392,5,17,0.625,0.04336734693877551,0.22727272727272727,0.7908163265306123,0.7613636363636364,13.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,400,13,387,13,1,1.0,0.002583979328165375,0.9285714285714286,0.9987080103359173,0.6958041958041957,14.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,2,78,1,0,0.5,0.0,1.0,0.75,0.8863636363636364,16.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,2,78,2,0,1.0,0.0,1.0,1.0,0.7272727272727273,15.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,15,65,14,0,0.9333333333333333,0.0,1.0,0.9666666666666667,0.6969696969696969,12.5
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,400,1,399,1,1,1.0,0.002506265664160401,0.5,0.9987468671679198,0.7272727272727273,15.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,400,8,392,5,2,0.625,0.00510204081632653,0.7142857142857143,0.8099489795918368,0.7784090909090908,13.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_turbulence_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,400,13,387,13,1,1.0,0.002583979328165375,0.9285714285714286,0.9987080103359173,0.7237762237762237,15.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,2,78,2,0,1.0,0.0,1.0,1.0,0.7045454545454546,14.5
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,1,79,1,8,1.0,0.10126582278481013,0.1111111111111111,0.9493670886075949,0.7727272727272727,16.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,2,78,2,5,1.0,0.0641025641025641,0.2857142857142857,0.967948717948718,0.8863636363636365,18.5
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,80,0,80,0,1,,0.0125,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,15,65,15,6,1.0,0.09230769230769231,0.7142857142857143,0.9538461538461538,0.7030303030303031,16.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,0,80,0,19,,0.2375,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,400,1,399,1,96,1.0,0.24060150375939848,0.010309278350515464,0.8796992481203008,0.5454545454545454,11.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,400,8,392,6,20,0.75,0.05102040816326531,0.23076923076923078,0.8494897959183674,0.7784090909090908,13.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,400,13,387,13,47,1.0,0.12144702842377261,0.21666666666666667,0.9392764857881137,0.6293706293706294,14.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,2,78,1,0,0.5,0.0,1.0,0.75,0.8863636363636364,16.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,1,79,1,6,1.0,0.0759493670886076,0.14285714285714285,0.9620253164556962,0.8636363636363636,18.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,2,78,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,80,15,65,14,1,0.9333333333333333,0.015384615384615385,0.9333333333333333,0.958974358974359,0.8454545454545453,19.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,0,80,0,3,,0.0375,0.0,,,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,400,1,399,0,19,0.0,0.047619047619047616,0.0,0.47619047619047616,1.0,
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,400,8,392,5,1,0.625,0.002551020408163265,0.8333333333333334,0.8112244897959183,0.9772727272727273,20.0
libero_spatial_20260907,libero_spatial,20260907,4096,v7_success_fusion_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,400,13,387,12,7,0.9230769230769231,0.01808785529715762,0.631578947368421,0.9524945338898827,0.6923076923076923,15.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,80,0,4,,0.05,0.0,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,73,7,0,1.0,0.0,1.0,1.0,0.7467532467532468,15.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,78,1,0,0.5,0.0,1.0,0.75,0.9090909090909092,17.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.6666666666666666,14.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,75,3,12,0.6,0.16,0.2,0.7200000000000001,0.7727272727272727,11.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,397,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,388,11,0,0.9166666666666666,0.0,1.0,0.9583333333333333,0.7727272727272728,15.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,359,40,61,0.975609756097561,0.16991643454038996,0.39603960396039606,0.9028466607785854,0.8137472283813748,17.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,80,0,1,,0.0125,0.0,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,73,6,0,0.8571428571428571,0.0,1.0,0.9285714285714286,0.7987012987012987,16.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,78,1,0,0.5,0.0,1.0,0.75,0.9318181818181819,18.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.6969696969696969,14.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,75,3,3,0.6,0.04,0.5,0.78,0.909090909090909,17.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,397,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,388,11,0,0.9166666666666666,0.0,1.0,0.9583333333333333,0.7916666666666666,16.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,359,39,30,0.9512195121951219,0.08356545961002786,0.5652173913043478,0.933827026292547,0.8481152993348116,18.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,80,0,3,,0.0375,0.0,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,80,0,4,,0.05,0.0,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,73,7,0,1.0,0.0,1.0,1.0,0.7402597402597403,14.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,78,1,0,0.5,0.0,1.0,0.75,0.9090909090909092,17.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.6666666666666666,14.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,75,3,13,0.6,0.17333333333333334,0.1875,0.7133333333333334,0.8363636363636363,17.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,397,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,388,11,51,0.9166666666666666,0.13144329896907217,0.1774193548387097,0.8926116838487972,0.7386363636363636,15.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,359,40,123,0.975609756097561,0.3426183844011142,0.24539877300613497,0.8164956858482234,0.7195121951219512,17.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,80,0,3,,0.0375,0.0,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,73,7,0,1.0,0.0,1.0,1.0,0.7662337662337663,15.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,78,1,0,0.5,0.0,1.0,0.75,0.9318181818181819,18.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.6818181818181818,14.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,75,3,2,0.6,0.02666666666666667,0.6,0.7866666666666667,0.890909090909091,17.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,397,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,388,11,14,0.9166666666666666,0.03608247422680412,0.44,0.9402920962199312,0.7840909090909092,16.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_guard_timeband,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,359,40,71,0.975609756097561,0.1977715877437326,0.36036036036036034,0.8889190841769141,0.7660753880266076,17.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,80,0,4,,0.05,0.0,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,73,7,0,1.0,0.0,1.0,1.0,0.7467532467532468,15.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,78,1,0,0.5,0.0,1.0,0.75,0.9090909090909092,17.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.6666666666666666,14.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,episode,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,75,3,12,0.6,0.16,0.2,0.7200000000000001,0.7727272727272727,11.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,397,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,388,11,0,0.9166666666666666,0.0,1.0,0.9583333333333333,0.7727272727272728,15.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,episode,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,359,40,61,0.975609756097561,0.16991643454038996,0.39603960396039606,0.9028466607785854,0.8137472283813748,17.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_between_the_plate_and_the_ramekin_and_place_it_on_the_plate,80,1,79,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_from_table_center_and_place_it_on_the_plate,80,0,80,0,0,,0.0,,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,80,0,80,0,1,,0.0125,0.0,,,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,80,7,73,5,0,0.7142857142857143,0.0,1.0,0.8571428571428572,0.8246753246753247,15.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_next_to_the_ramekin_and_place_it_on_the_plate,80,2,78,1,0,0.5,0.0,1.0,0.75,0.9318181818181819,18.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_cookie_box_and_place_it_on_the_plate,80,3,77,3,0,1.0,0.0,1.0,1.0,0.6969696969696969,14.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,task_init,0.05,seen,libero_spatial/pick_up_the_black_bowl_on_the_wooden_cabinet_and_place_it_on_the_plate,80,5,75,3,3,0.6,0.04,0.5,0.78,0.909090909090909,17.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_next_to_the_cookie_box_and_place_it_on_the_plate,400,3,397,0,0,0.0,0.0,,0.5,1.0,
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,400,12,388,11,0,0.9166666666666666,0.0,1.0,0.9583333333333333,0.7916666666666666,16.0
libero_spatial_20260908,libero_spatial,20260908,4096,v7_freeze_constant,task_init,0.05,unseen,libero_spatial/pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,400,41,359,39,30,0.9512195121951219,0.08356545961002786,0.5652173913043478,0.933827026292547,0.8481152993348116,18.0
