kind,alpha,calibration_units,rank,threshold,exceedances,success_calibration_episodes,method,fold
episode,0.05,507,483,2.490602010961393,24,507,stats_ratio__cumsum,libero_long_20260909
episode,0.1,507,458,1.4656046343229543,49,507,stats_ratio__cumsum,libero_long_20260909
episode,0.15,507,432,1.1838883647647738,75,507,stats_ratio__cumsum,libero_long_20260909
episode,0.2,507,407,1.1024600087029008,100,507,stats_ratio__cumsum,libero_long_20260909
task_init,0.01,69,70,inf,0,507,stats_ratio__cumsum,libero_long_20260909
task_init,0.03,69,68,9.523140855491773,1,507,stats_ratio__cumsum,libero_long_20260909
task_init,0.05,69,67,7.477220918793807,2,507,stats_ratio__cumsum,libero_long_20260909
task_init,0.1,69,63,3.232361246016109,6,507,stats_ratio__cumsum,libero_long_20260909
task_init,0.15,69,60,2.323324621025915,9,507,stats_ratio__cumsum,libero_long_20260909
task_init,0.2,69,56,1.4656046343229543,13,507,stats_ratio__cumsum,libero_long_20260909
episode,0.01,507,503,15.020619359382744,4,507,success_only__current,libero_long_20260909
episode,0.03,507,493,9.801838368427441,14,507,success_only__current,libero_long_20260909
episode,0.05,507,483,8.460030353962718,24,507,success_only__current,libero_long_20260909
episode,0.1,507,458,6.5457817937014875,49,507,success_only__current,libero_long_20260909
episode,0.15,507,432,5.6333182151255174,75,507,success_only__current,libero_long_20260909
episode,0.2,507,407,4.777682379875893,100,507,success_only__current,libero_long_20260909
task_init,0.01,69,70,inf,0,507,success_only__current,libero_long_20260909
task_init,0.03,69,68,16.304076997412764,1,507,success_only__current,libero_long_20260909
task_init,0.05,69,67,16.208171775820205,2,507,success_only__current,libero_long_20260909
task_init,0.1,69,63,12.00873225146582,6,507,success_only__current,libero_long_20260909
task_init,0.15,69,60,11.044758661900786,9,507,success_only__current,libero_long_20260909
task_init,0.2,69,56,9.49868322634157,13,507,success_only__current,libero_long_20260909
episode,0.01,507,503,9.742792750256122,4,507,success_only__cumsum,libero_long_20260909
episode,0.03,507,493,7.05044339459676,14,507,success_only__cumsum,libero_long_20260909
episode,0.05,507,483,3.874688334707022,24,507,success_only__cumsum,libero_long_20260909
episode,0.1,507,458,3.169126568387092,49,507,success_only__cumsum,libero_long_20260909
episode,0.15,507,432,2.4523428607197615,75,507,success_only__cumsum,libero_long_20260909
episode,0.2,507,407,2.0655191544924656,100,507,success_only__cumsum,libero_long_20260909
task_init,0.01,69,70,inf,0,507,success_only__cumsum,libero_long_20260909
task_init,0.03,69,68,9.742792750256122,1,507,success_only__cumsum,libero_long_20260909
task_init,0.05,69,67,8.93551159225438,2,507,success_only__cumsum,libero_long_20260909
task_init,0.1,69,63,4.923479011835809,6,507,success_only__cumsum,libero_long_20260909
task_init,0.15,69,60,3.6599251255005876,9,507,success_only__cumsum,libero_long_20260909
task_init,0.2,69,56,3.209130311524195,13,507,success_only__cumsum,libero_long_20260909
